Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.77110183e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.06889817e+000	-6.16889817e+000	1.23657818e+007	0.00000000e+000	1.2092e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-8.32319994e-001	-4.93231999e+000	6.32332969e+006	0.00000000e+000	3.0888e+020	1.0000e-010	0.0000e+000
3.000000e+001	-7.59987025e-001	-4.15998703e+000	3.66001084e+006	0.00000000e+000	2.6957e+020	1.0000e-010	1.3848e+020
4.000000e+001	-3.71585941e-001	-3.79958594e+000	1.79795192e+006	0.00000000e+000	9.2603e+019	1.0000e-010	-5.2547e+018
5.000000e+001	-1.69390749e-001	-3.62539075e+000	1.14220138e+006	0.00000000e+000	2.9175e+019	1.0000e-010	-5.2784e+018
6.000000e+001	-3.27706110e-002	-3.51677061e+000	9.62300179e+005	0.00000000e+000	4.1760e+018	1.0000e-010	-5.3022e+018
7.000000e+001	8.58594069e-002	-3.42614059e+000	8.59912344e+005	0.00000000e+000	8.0056e+016	1.0000e-010	-5.3259e+018
8.000000e+001	1.94250641e-001	-3.34574936e+000	7.58363159e+005	0.00000000e+000	1.2244e+015	1.0000e-010	-5.3496e+018
9.000000e+001	2.92486957e-001	-3.27551304e+000	6.56167137e+005	0.00000000e+000	2.7392e+013	1.0000e-010	-5.3733e+018
1.000000e+002	3.80503671e-001	-3.21549633e+000	5.53299759e+005	0.00000000e+000	9.0993e+011	1.0000e-010	-5.3970e+018
1.100000e+002	4.58233647e-001	-3.16576635e+000	4.49758394e+005	0.00000000e+000	4.4999e+010	1.0000e-010	-5.4207e+018
1.200000e+002	5.25609486e-001	-3.12639051e+000	3.45540879e+005	0.00000000e+000	3.3215e+009	1.0000e-010	-5.4445e+018
1.300000e+002	5.82563574e-001	-3.09743643e+000	2.40645055e+005	0.00000000e+000	3.6690e+008	1.0000e-010	-5.4682e+018
1.400000e+002	6.29028080e-001	-3.07897192e+000	1.35068754e+005	0.00000000e+000	6.0811e+007	1.0000e-010	-5.4919e+018
1.500000e+002	6.64934955e-001	-3.07106504e+000	2.88098006e+004	0.00000000e+000	1.5163e+007	1.0000e-010	-5.5156e+018
1.600000e+002	6.90215935e-001	-3.07378406e+000	-7.81339917e+004	0.00000000e+000	5.7026e+006	1.0000e-010	-5.5393e+018
1.700000e+002	7.04802536e-001	-3.08719746e+000	-1.85764818e+005	0.00000000e+000	3.2436e+006	1.0000e-010	-5.5630e+018
1.800000e+002	7.08626054e-001	-3.11137395e+000	-2.94084881e+005	0.00000000e+000	2.7976e+006	1.0000e-010	-5.5868e+018
1.900000e+002	7.01617566e-001	-3.14638243e+000	-4.03096397e+005	0.00000000e+000	3.6689e+006	1.0000e-010	-5.6105e+018
2.000000e+002	6.83707926e-001	-3.19229207e+000	-5.12801588e+005	0.00000000e+000	7.3350e+006	1.0000e-010	-5.6342e+018
2.100000e+002	6.54827768e-001	-3.24917223e+000	-6.23202686e+005	0.00000000e+000	2.2416e+007	1.0000e-010	-5.6579e+018
2.200000e+002	6.14907499e-001	-3.31709250e+000	-7.34301935e+005	0.00000000e+000	1.0500e+008	1.0000e-010	-5.6816e+018
2.300000e+002	5.63877305e-001	-3.39612269e+000	-8.46101587e+005	0.00000000e+000	7.5590e+008	1.0000e-010	-5.7054e+018
