Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	9.9224e-021	-8.7898e-020	1.8723e-019	-2.8588e-019	3.8406e-019	-4.8234e-019	5.8107e-019	-6.8039e-019	7.8038e-019	-8.8153e-019	9.9420e-019	-1.1747e-018
3.000000e+001	8.7702e-020	-7.1749e-019	1.4822e-018	-2.2244e-018	2.9529e-018	-3.6752e-018	4.3951e-018	-5.1149e-018	5.8357e-018	-6.5617e-018	7.3696e-018	-8.6732e-018
4.000000e+001	8.4027e-019	-6.3825e-018	1.2814e-017	-1.8925e-017	2.4846e-017	-3.0664e-017	3.6423e-017	-4.2147e-017	4.7851e-017	-5.3573e-017	5.9938e-017	-7.0281e-017
5.000000e+001	7.9153e-018	-5.5757e-017	1.0875e-016	-1.5800e-016	2.0512e-016	-2.5099e-016	2.9607e-016	-3.4063e-016	3.8481e-016	-4.2894e-016	4.7803e-016	-5.5841e-016
6.000000e+001	7.3005e-017	-4.7610e-016	9.0143e-016	-1.2880e-015	1.6530e-015	-2.0049e-015	2.3483e-015	-2.6857e-015	3.0186e-015	-3.3497e-015	3.7181e-015	-4.3266e-015
7.000000e+001	6.5710e-016	-3.9593e-015	7.2711e-015	-1.0212e-014	1.2951e-014	-1.5568e-014	1.8101e-014	-2.0576e-014	2.3005e-014	-2.5411e-014	2.8088e-014	-3.2556e-014
8.000000e+001	5.7513e-015	-3.1941e-014	5.6841e-014	-7.8425e-014	9.8248e-014	-1.1700e-013	1.3502e-013	-1.5251e-013	1.6958e-013	-1.8643e-013	2.0519e-013	-2.3685e-013
9.000000e+001	4.8761e-014	-2.4890e-013	4.2872e-013	-5.8070e-013	7.1828e-013	-8.4709e-013	9.6993e-013	-1.0884e-012	1.2034e-012	-1.3164e-012	1.4424e-012	-1.6579e-012
1.000000e+002	3.9878e-013	-1.8647e-012	3.1045e-012	-4.1249e-012	5.0348e-012	-5.8778e-012	6.6752e-012	-7.4390e-012	8.1767e-012	-8.8978e-012	9.7042e-012	-1.1104e-011
1.100000e+002	3.1312e-012	-1.3360e-011	2.1464e-011	-2.7949e-011	3.3641e-011	-3.8857e-011	4.3749e-011	-4.8404e-011	5.2874e-011	-5.7222e-011	6.2102e-011	-7.0726e-011
1.200000e+002	2.3482e-011	-9.0997e-011	1.4079e-010	-1.7946e-010	2.1284e-010	-2.4309e-010	2.7121e-010	-2.9777e-010	3.2313e-010	-3.4768e-010	3.7536e-010	-4.2535e-010
1.300000e+002	1.6719e-010	-5.8516e-010	8.6991e-010	-1.0839e-009	1.2654e-009	-1.4279e-009	1.5777e-009	-1.7181e-009	1.8512e-009	-1.9795e-009	2.1252e-009	-2.3954e-009
1.400000e+002	1.0242e-009	-3.1803e-009	4.5082e-009	-5.4663e-009	6.2619e-009	-6.9640e-009	7.6039e-009	-8.1987e-009	8.7585e-009	-9.2949e-009	9.9115e-009	-1.1099e-008
1.500000e+002	6.0784e-009	-1.6658e-008	2.2463e-008	-2.6467e-008	2.9718e-008	-3.2547e-008	3.5097e-008	-3.7446e-008	3.9640e-008	-4.1732e-008	4.4180e-008	-4.9130e-008
1.600000e+002	3.5017e-008	-8.4330e-008	1.0796e-007	-1.2347e-007	1.3578e-007	-1.4633e-007	1.5575e-007	-1.6436e-007	1.7235e-007	-1.7992e-007	1.8904e-007	-2.0870e-007
1.700000e+002	1.9565e-007	-4.1215e-007	4.9993e-007	-5.5421e-007	5.9634e-007	-6.3204e-007	6.6362e-007	-6.9228e-007	7.1872e-007	-7.4375e-007	7.7528e-007	-8.4940e-007
1.800000e+002	1.0591e-006	-1.9419e-006	2.2267e-006	-2.3896e-006	2.5134e-006	-2.6176e-006	2.7094e-006	-2.7925e-006	2.8690e-006	-2.9417e-006	3.0410e-006	-3.3051e-006
1.900000e+002	5.5488e-006	-8.8076e-006	9.5238e-006	-9.8787e-006	1.0146e-005	-1.0374e-005	1.0578e-005	-1.0765e-005	1.0939e-005	-1.1107e-005	1.1382e-005	-1.2266e-005
2.000000e+002	2.8102e-005	-3.8391e-005	3.9040e-005	-3.9076e-005	3.9139e-005	-3.9250e-005	3.9394e-005	-3.9558e-005	3.9732e-005	-3.9932e-005	4.0542e-005	-4.3304e-005
2.100000e+002	1.3740e-004	-1.6052e-004	1.5306e-004	-1.4756e-004	1.4394e-004	-1.4142e-004	1.3959e-004	-1.3820e-004	1.3711e-004	-1.3630e-004	1.3703e-004	-1.4498e-004
2.200000e+002	6.4765e-004	-6.4258e-004	5.7256e-004	-5.3055e-004	5.0327e-004	-4.8387e-004	4.6918e-004	-4.5755e-004	4.4804e-004	-4.4027e-004	4.3798e-004	-4.5873e-004
2.300000e+002	2.9388e-003	-2.4571e-003	2.0384e-003	-1.8112e-003	1.6677e-003	-1.5668e-003	1.4907e-003	-1.4306e-003	1.3813e-003	-1.3406e-003	1.3187e-003	-1.3662e-003
2.400000e+002	1.2815e-002	-8.9529e-003	6.8856e-003	-5.8508e-003	5.2191e-003	-4.7836e-003	4.4597e-003	-4.2062e-003	4.0005e-003	-3.8307e-003	3.7225e-003	-3.8114e-003
2.500000e+002	5.3610e-002	-3.0995e-002	2.1994e-002	-1.7817e-002	1.5360e-002	-1.3708e-002	1.2502e-002	-1.1573e-002	1.0828e-002	-1.0218e-002	9.7984e-003	-9.9043e-003
2.600000e+002	2.1460e-001	-1.0158e-001	6.6129e-002	-5.0881e-002	4.2277e-002	-3.6653e-002	3.2637e-002	-2.9597e-002	2.7198e-002	-2.5258e-002	2.3869e-002	-2.3787e-002
2.700000e+002	1.8244e-001	-1.2065e-002	-1.0246e-002	1.5674e-002	-1.7473e-002	1.8083e-002	-1.8211e-002	1.8118e-002	-1.7919e-002	1.7676e-002	-1.7583e-002	1.8362e-002
2.800000e+002	1.1315e-001	8.8059e-002	-7.5086e-002	6.2459e-002	-5.3575e-002	4.7090e-002	-4.2137e-002	3.8210e-002	-3.5008e-002	3.2351e-002	-3.0383e-002	3.0048e-002
2.900000e+002	6.0692e-002	1.4174e-001	-8.1835e-002	5.2457e-002	-3.6034e-002	2.5680e-002	-1.8608e-002	1.3503e-002	-9.6663e-003	6.6975e-003	-4.3699e-003	2.4652e-003
3.000000e+002	2.9846e-002	1.5009e-001	-4.2256e-002	5.6488e-003	1.0108e-002	-1.7896e-002	2.2016e-002	-2.4234e-002	2.5385e-002	-2.5915e-002	2.6318e-002	-2.7828e-002
3.100000e+002	1.3849e-002	1.3165e-001	1.5271e-002	-4.4324e-002	4.9656e-002	-4.8555e-002	4.5527e-002	-4.2013e-002	3.8526e-002	-3.5264e-002	3.2569e-002	-3.1463e-002
3.200000e+002	6.1648e-003	1.0321e-001	6.7878e-002	-7.4010e-002	6.1904e-002	-4.9150e-002	3.8319e-002	-2.9501e-002	2.2366e-002	-1.6575e-002	1.1919e-002	-8.1850e-003
3.300000e+002	2.6588e-003	7.4965e-002	1.0389e-001	-7.5570e-002	4.4926e-002	-2.3130e-002	8.2329e-003	1.9884e-003	-9.0664e-003	1.4006e-002	-1.7650e-002	2.1459e-002
3.400000e+002	1.1182e-003	5.1453e-002	1.2088e-001	-5.3052e-002	9.4976e-003	1.3995e-002	-2.6263e-002	3.2321e-002	-3.4865e-002	3.5398e-002	-3.5095e-002	3.5732e-002
3.500000e+002	4.6061e-004	3.3787e-002	1.2184e-001	-1.6308e-002	-2.9352e-002	4.5107e-002	-4.8016e-002	4.5477e-002	-4.0755e-002	3.5355e-002	-3.0206e-002	2.6213e-002
3.600000e+002	1.8643e-004	2.1403e-002	1.1184e-001	2.4113e-002	-5.8882e-002	5.8765e-002	-4.8523e-002	3.6407e-002	-2.5115e-002	1.5412e-002	-7.3822e-003	3.5936e-004
3.700000e+002	7.4317e-005	1.3157e-002	9.5922e-002	5.9989e-002	-7.1891e-002	5.1858e-002	-2.9353e-002	1.0890e-002	2.8654e-003	-1.2636e-002	1.9551e-002	-2.5705e-002
3.800000e+002	2.9232e-005	7.8828e-003	7.8047e-002	8.6512e-002	-6.7071e-002	2.8491e-002	7.6408e-004	-1.9192e-002	2.9531e-002	-3.4450e-002	3.6236e-002	-3.7538e-002
