Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12	el Psi 13
2.500000e+002	3.9110e-002	-2.3266e-002	2.0216e-012	1.7496e-002	-1.4563e-002	1.2738e-002	-1.1466e-002	1.0514e-002	-9.7682e-003	9.1627e-003	-8.6724e-003	8.4239e-003	-8.7111e-003
2.600000e+002	1.7816e-001	-9.4700e-002	1.4446e-012	6.7715e-002	-5.4603e-002	4.6658e-002	-4.1231e-002	3.7236e-002	-3.4144e-002	3.1663e-002	-2.9665e-002	2.8547e-002	-2.9244e-002
2.700000e+002	1.8605e-001	-5.2479e-002	-1.0845e-012	2.3801e-002	-1.2478e-002	6.5683e-003	-2.9972e-003	6.3781e-004	1.0168e-003	-2.2274e-003	3.1475e-003	-3.9560e-003	4.9989e-003
2.800000e+002	1.4019e-001	2.9252e-002	-2.6332e-012	-4.2554e-002	4.2842e-002	-4.1002e-002	3.8839e-002	-3.6760e-002	3.4859e-002	-3.3147e-002	3.1659e-002	-3.0936e-002	3.2115e-002
2.900000e+002	9.0859e-002	9.6689e-002	-2.4973e-012	-8.0030e-002	6.4177e-002	-5.2708e-002	4.4255e-002	-3.7803e-002	3.2721e-002	-2.8618e-002	2.5275e-002	-2.2897e-002	2.1928e-002
3.000000e+002	5.3840e-002	1.3236e-001	-1.1637e-012	-7.6012e-002	4.4883e-002	-2.6751e-002	1.5261e-002	-7.5131e-003	2.0490e-003	1.9338e-003	-4.9206e-003	7.3935e-003	-1.0217e-002
3.100000e+002	3.0006e-002	1.3904e-001	6.0075e-013	-4.0900e-002	2.0840e-003	1.5394e-002	-2.3930e-002	2.8181e-002	-3.0186e-002	3.0939e-002	-3.1019e-002	3.1308e-002	-3.3249e-002
3.200000e+002	1.5980e-002	1.2666e-001	2.1921e-012	7.5861e-003	-4.1635e-002	4.9487e-002	-4.9096e-002	4.5914e-002	-4.1877e-002	3.7735e-002	-3.3834e-002	3.0791e-002	-2.9352e-002
3.300000e+002	8.2155e-003	1.0514e-001	3.2939e-012	5.4084e-002	-6.9666e-002	6.0902e-002	-4.8670e-002	3.7359e-002	-2.7784e-002	1.9890e-002	-1.3446e-002	8.2427e-003	-3.5844e-003
3.400000e+002	4.1047e-003	8.1607e-002	3.8348e-012	8.9269e-002	-7.5141e-002	4.7638e-002	-2.5455e-002	9.3956e-003	1.9436e-003	-9.8883e-003	1.5450e-002	-1.9767e-002	2.4664e-002
3.500000e+002	2.0026e-003	6.0145e-002	3.8937e-012	1.0976e-001	-5.9638e-002	1.7193e-002	8.5432e-003	-2.3030e-002	3.0664e-002	-3.4175e-002	3.5259e-002	-3.5562e-002	3.6943e-002
3.600000e+002	9.5741e-004	4.2519e-002	3.6126e-012	1.1641e-001	-2.9775e-002	-1.8792e-002	3.9251e-002	-4.5402e-002	4.4674e-002	-4.0793e-002	3.5683e-002	-3.0749e-002	2.6720e-002
3.700000e+002	4.4972e-004	2.9038e-002	3.1377e-012	1.1228e-001	6.2556e-003	-4.9354e-002	5.6158e-002	-4.9483e-002	3.8757e-002	-2.7695e-002	1.7690e-002	-9.1504e-003	1.1218e-003
3.800000e+002	2.0798e-004	1.9257e-002	2.5885e-012	1.0113e-001	4.1178e-002	-6.7152e-002	5.5003e-002	-3.5112e-002	1.6713e-002	-2.0403e-003	-8.9034e-003	1.7168e-002	-2.5088e-002
3.900000e+002	9.4862e-005	1.2450e-002	2.0479e-012	8.6390e-002	6.9916e-002	-6.9395e-002	3.7643e-002	-8.5945e-003	-1.1834e-002	2.4484e-002	-3.1408e-002	3.5093e-002	-3.8291e-002
4.000000e+002	4.2729e-005	7.8717e-003	1.5644e-012	7.0693e-002	8.9871e-002	-5.7267e-002	1.0116e-002	2.0685e-002	-3.6067e-002	4.1170e-002	-4.0262e-002	3.6723e-002	-3.2580e-002
4.100000e+002	1.9029e-005	4.8789e-003	1.1596e-012	5.5809e-002	1.0056e-001	-3.4569e-002	-1.9916e-002	4.3782e-002	-4.7963e-002	4.2239e-002	-3.2523e-002	2.2126e-002	-1.1510e-002
4.200000e+002	8.3866e-006	2.9704e-003	8.3728e-013	4.2726e-002	1.0296e-001	-6.2079e-003	-4.5431e-002	5.4704e-002	-4.4450e-002	2.8163e-002	-1.2057e-002	-1.7877e-003	1.4746e-002
4.300000e+002	3.6609e-006	1.7795e-003	5.9070e-013	3.1845e-002	9.8880e-002	2.3050e-002	-6.1519e-002	5.1470e-002	-2.7514e-002	4.5328e-003	1.2895e-002	-2.4983e-002	3.4642e-002
4.400000e+002	1.5839e-006	1.0504e-003	4.0819e-013	2.3181e-002	9.0342e-002	4.9392e-002	-6.5949e-002	3.5842e-002	-2.7646e-003	-2.0553e-002	3.3282e-002	-3.8590e-002	4.0219e-002
4.500000e+002	6.7964e-007	6.1165e-004	2.7684e-013	1.6520e-002	7.9261e-002	7.0320e-002	-5.8995e-002	1.2190e-002	2.2723e-002	-3.9384e-002	4.2448e-002	-3.8040e-002	2.9851e-002
4.600000e+002	2.8938e-007	3.5174e-004	1.8458e-013	1.1551e-002	6.7208e-002	8.4658e-002	-4.2795e-002	-1.3998e-002	4.2502e-002	-4.6854e-002	3.7977e-002	-2.4138e-002	8.1230e-003
4.700000e+002	1.2233e-007	1.9994e-004	1.2117e-013	7.9374e-003	5.5339e-002	9.2332e-002	-2.0531e-002	-3.7484e-002	5.2244e-002	-4.1511e-002	2.1876e-002	-2.1259e-003	-1.6575e-002
4.800000e+002	5.1357e-008	1.1242e-004	7.8402e-014	5.3680e-003	4.4410e-002	9.4052e-002	4.3505e-003	-5.4269e-002	5.0389e-002	-2.5407e-002	-6.1382e-004	2.0570e-002	-3.5449e-002
4.900000e+002	2.1423e-008	6.2574e-005	5.0059e-014	3.5775e-003	3.4834e-002	9.0976e-002	2.8736e-002	-6.2085e-002	3.8030e-002	-3.0594e-003	-2.2932e-002	3.6925e-002	-4.2348e-002
5.000000e+002	8.8820e-009	3.4499e-005	3.1569e-014	2.3520e-003	2.6767e-002	8.4430e-002	5.0216e-002	-6.0439e-002	1.8232e-002	2.0001e-002	-3.9159e-002	4.2372e-002	-3.5485e-002
5.100000e+002	3.6613e-009	1.8850e-005	1.9679e-014	1.5269e-003	2.0188e-002	7.5702e-002	6.7234e-002	-5.0322e-002	-4.9086e-003	3.8648e-002	-4.5462e-002	3.5823e-002	-1.7525e-002
5.200000e+002	1.5009e-009	1.0213e-005	1.2135e-014	9.7956e-004	1.4969e-002	6.5905e-002	7.9066e-002	-3.3744e-002	-2.7207e-002	4.9224e-002	-4.0780e-002	1.9552e-002	5.7080e-003
5.300000e+002	6.1208e-010	5.4891e-006	7.4065e-015	6.2150e-004	1.0927e-002	5.5919e-002	8.5691e-002	-1.3214e-002	-4.5142e-002	5.0072e-002	-2.6702e-002	-1.8054e-003	2.7288e-002
5.400000e+002	2.4836e-010	2.9278e-006	4.4773e-015	3.9023e-004	7.8613e-003	4.6377e-002	8.7596e-002	8.7226e-003	-5.6327e-002	4.1566e-002	-6.7597e-003	-2.2713e-002	4.1257e-002
5.500000e+002	1.0029e-010	1.5503e-006	2.6820e-015	2.4262e-004	5.5799e-003	3.7683e-002	8.5587e-002	2.9822e-002	-5.9674e-002	2.5726e-002	1.4597e-002	-3.8192e-002	4.4147e-002
5.600000e+002	4.0315e-011	8.1529e-007	1.5928e-015	1.4945e-004	3.9110e-003	3.0056e-002	8.0608e-002	4.8356e-002	-5.5312e-002	5.6045e-003	3.3045e-002	-4.4927e-002	3.5623e-002
5.700000e+002	1.6134e-011	4.2593e-007	9.3817e-016	9.1244e-005	2.7091e-003	2.3570e-002	7.3608e-002	6.3200e-002	-4.4338e-002	-1.5396e-002	4.5228e-002	-4.1808e-002	1.8233e-002
5.800000e+002	6.4296e-012	2.2111e-007	5.4828e-016	5.5243e-005	1.8557e-003	1.8197e-002	6.5448e-002	7.3806e-002	-2.8477e-002	-3.4126e-002	4.9256e-002	-2.9908e-002	-3.5261e-003
5.900000e+002	2.5518e-012	1.1410e-007	3.1804e-016	3.3180e-005	1.2580e-003	1.3847e-002	5.6845e-002	8.0127e-002	-9.7331e-003	-4.8128e-002	4.4847e-002	-1.1995e-002	-2.4472e-002
6.000000e+002	1.0088e-012	5.8534e-008	1.8318e-016	1.9777e-005	8.4431e-004	1.0395e-002	4.8351e-002	8.2494e-002	9.9118e-003	-5.5883e-002	3.3145e-002	8.2247e-003	-3.9987e-002
6.100000e+002	3.9731e-013	2.9862e-008	1.0478e-016	1.1703e-005	5.6137e-004	7.7068e-003	4.0357e-002	8.1484e-002	2.8723e-002	-5.6854e-002	1.6332e-002	2.6932e-002	-4.6965e-002
6.200000e+002	1.5590e-013	1.5153e-008	5.9547e-017	6.8764e-006	3.6993e-004	5.6465e-003	3.3111e-002	7.7804e-002	4.5352e-002	-5.1387e-002	-2.8651e-003	4.0906e-002	-4.4300e-002
6.300000e+002	6.0960e-014	7.6498e-009	3.3628e-017	4.0136e-006	2.4170e-004	4.0912e-003	2.6740e-002	7.2191e-002	5.8896e-002	-4.0508e-002	-2.1667e-002	4.8015e-002	-3.2891e-002
6.400000e+002	2.3754e-014	3.8426e-009	1.8876e-017	2.3276e-006	1.5664e-004	2.9333e-003	2.1282e-002	6.5341e-002	6.8887e-002	-2.5676e-002	-3.7643e-002	4.7435e-002	-1.5241e-002
6.500000e+002	9.2258e-015	1.9210e-009	1.0534e-017	1.3415e-006	1.0073e-004	2.0822e-003	1.6710e-002	5.7859e-002	7.5237e-002	-8.5301e-003	-4.8993e-002	3.9614e-002	5.1852e-003
6.600000e+002	3.5717e-015	9.5586e-010	5.8460e-018	7.6862e-007	6.4293e-005	1.4642e-003	1.2955e-002	5.0239e-002	7.8158e-002	9.3229e-003	-5.4677e-002	2.6035e-002	2.4705e-002
6.700000e+002	1.3784e-015	4.7350e-010	3.2267e-018	4.3785e-007	4.0745e-005	1.0204e-003	9.9247e-003	4.2856e-002	7.8071e-002	2.6469e-002	-5.4426e-002	8.8549e-003	4.0077e-002
6.800000e+002	5.3037e-016	2.3354e-010	1.7717e-018	2.4804e-007	2.5645e-005	7.0502e-004	7.5187e-003	3.5970e-002	7.5517e-002	4.1793e-002	-4.8642e-002	-9.4884e-003	4.8999e-002
6.900000e+002	2.0347e-016	1.1470e-010	9.6790e-019	1.3977e-007	1.6035e-005	4.8314e-004	5.6361e-003	2.9742e-002	7.1086e-002	5.4520e-002	-3.8240e-002	-2.6649e-002	5.0363e-002
7.000000e+002	7.7836e-017	5.6103e-011	5.2619e-019	7.8353e-008	9.9625e-006	3.2850e-004	4.1828e-003	2.4255e-002	6.5353e-002	6.4217e-002	-2.4460e-002	-4.0662e-002	4.4290e-002
7.100000e+002	2.9693e-017	2.7333e-011	2.8471e-019	4.3704e-008	6.1519e-006	2.2169e-004	3.0748e-003	1.9527e-002	5.8843e-002	7.0756e-002	-8.6741e-003	-5.0133e-002	3.1961e-002
7.200000e+002	1.1296e-017	1.3265e-011	1.5334e-019	2.4259e-008	3.7764e-006	1.4852e-004	2.2400e-003	1.5532e-002	5.2000e-002	7.4258e-002	7.7681e-003	-5.4318e-002	1.5316e-002
7.300000e+002	4.2863e-018	6.4140e-012	8.2225e-020	1.3403e-008	2.3050e-006	9.8818e-005	1.6177e-003	1.2215e-002	4.5182e-002	7.5026e-002	2.3670e-002	-5.3107e-002	-3.3036e-003
7.400000e+002	1.6222e-018	3.0900e-012	4.3899e-020	7.3713e-009	1.3992e-006	6.5309e-005	1.1588e-003	9.5045e-003	3.8654e-002	7.3480e-002	3.8065e-002	-4.6938e-002	-2.1517e-002
7.500000e+002	6.1243e-019	1.4833e-012	2.3340e-020	4.0361e-009	8.4477e-007	4.2885e-005	8.2346e-004	7.3208e-003	3.2600e-002	7.0097e-002	5.0260e-002	-3.6660e-002	-3.7210e-002
7.600000e+002	2.3064e-019	7.0963e-013	1.2358e-020	2.2005e-009	5.0741e-007	2.7986e-005	5.8077e-004	5.5849e-003	2.7132e-002	6.5361e-002	5.9838e-002	-2.3383e-002	-4.8759e-002
7.700000e+002	8.6651e-020	3.3835e-013	6.5177e-021	1.1947e-009	3.0325e-007	1.8154e-005	4.0663e-004	4.2218e-003	2.2304e-002	5.9730e-002	6.6634e-002	-8.3236e-003	-5.5150e-002
7.800000e+002	3.2479e-020	1.6079e-013	3.4242e-021	6.4601e-010	1.8035e-007	1.1708e-005	2.8272e-004	3.1637e-003	1.8124e-002	5.3608e-002	7.0697e-002	7.3247e-003	-5.6007e-002
7.900000e+002	1.2146e-020	7.6171e-014	1.7922e-021	3.4794e-010	1.0676e-007	7.5083e-006	1.9524e-004	2.3512e-003	1.4567e-002	4.7332e-002	7.2239e-002	2.2494e-002	-5.1547e-002
8.000000e+002	4.5321e-021	3.5971e-014	9.3458e-022	1.8667e-010	6.2903e-008	4.7890e-006	1.3396e-004	1.7334e-003	1.1589e-002	4.1170e-002	7.1586e-002	3.6311e-002	-4.2463e-002
8.100000e+002	1.6874e-021	1.6936e-014	4.8563e-022	9.9779e-011	3.6898e-008	3.0384e-006	9.1337e-005	1.2682e-003	9.1295e-003	3.5319e-002	6.9127e-002	4.8132e-002	-2.9789e-002
8.200000e+002	6.2693e-022	7.9498e-015	2.5146e-022	5.3138e-011	2.1550e-008	1.9179e-006	6.1899e-005	9.2112e-004	7.1258e-003	2.9913e-002	6.5272e-002	5.7551e-002	-1.4747e-002
8.300000e+002	2.3244e-022	3.7209e-015	1.2977e-022	2.8198e-011	1.2533e-008	1.2046e-006	4.1703e-005	6.6430e-004	5.5130e-003	2.5033e-002	6.0425e-002	6.4382e-002	1.3933e-003
8.400000e+002	8.6001e-023	1.7366e-015	6.6745e-023	1.4912e-011	7.2589e-009	7.5298e-007	2.7937e-005	4.7583e-004	4.2294e-003	2.0715e-002	5.4952e-002	6.8633e-002	1.7437e-002
8.500000e+002	3.1757e-023	8.0829e-016	3.4218e-023	7.8588e-012	4.1874e-009	4.6846e-007	1.8613e-005	3.3861e-004	3.2186e-003	1.6961e-002	4.9173e-002	7.0462e-002	3.2349e-002
8.600000e+002	1.1703e-023	3.7518e-016	1.7487e-023	4.1280e-012	2.4061e-009	2.9012e-007	1.2334e-005	2.3943e-004	2.4304e-003	1.3748e-002	4.3351e-002	7.0133e-002	4.5315e-002
8.700000e+002	4.3048e-024	1.7369e-016	8.9094e-024	2.1613e-012	1.3773e-009	1.7887e-007	8.1316e-006	1.6827e-004	1.8216e-003	1.1037e-002	3.7690e-002	6.7981e-002	5.5762e-002
8.800000e+002	1.5804e-024	8.0196e-017	4.5253e-024	1.1280e-012	7.8546e-010	1.0981e-007	5.3338e-006	1.1756e-004	1.3555e-003	8.7794e-003	3.2342e-002	6.4370e-002	6.3364e-002
8.900000e+002	5.7916e-025	3.6935e-017	2.2918e-024	5.8689e-013	4.4631e-010	6.7127e-008	3.4815e-006	8.1657e-005	1.0016e-003	6.9212e-003	2.7405e-002	5.9664e-002	6.8013e-002
9.000000e+002	2.1185e-025	1.6968e-017	1.1572e-024	3.0443e-013	2.5270e-010	4.0865e-008	2.2616e-006	5.6399e-005	7.3506e-004	5.4084e-003	2.2936e-002	5.4203e-002	6.9792e-002
9.100000e+002	7.7354e-026	7.7763e-018	5.8270e-025	1.5744e-013	1.4258e-010	2.4777e-008	1.4622e-006	3.8735e-005	5.3572e-004	4.1887e-003	1.8959e-002	4.8292e-002	6.8926e-002
9.200000e+002	2.8196e-026	3.5552e-018	2.9258e-025	8.1187e-014	8.0168e-011	1.4963e-008	9.4088e-007	2.6451e-005	3.8765e-004	3.2137e-003	1.5467e-002	4.2183e-002	6.5740e-002
9.300000e+002	1.0260e-026	1.6215e-018	1.4651e-025	4.1744e-014	4.4921e-011	8.9986e-009	6.0242e-007	1.7951e-005	2.7829e-004	2.4399e-003	1.2437e-002	3.6078e-002	6.0616e-002
9.400000e+002	3.7269e-027	7.3784e-019	7.3155e-026	2.1400e-014	2.5080e-011	5.3872e-009	3.8351e-007	1.2094e-005	1.9788e-004	1.8290e-003	9.8288e-003	3.0124e-002	5.3953e-002
9.500000e+002	1.3515e-027	3.3490e-019	3.6414e-026	1.0934e-014	1.3939e-011	3.2063e-009	2.4227e-007	8.0656e-006	1.3885e-004	1.3474e-003	7.5938e-003	2.4418e-002	4.6139e-002
9.600000e+002	4.8922e-028	1.5151e-019	1.8043e-026	5.5577e-015	7.6913e-012	1.8894e-009	1.5105e-007	5.2890e-006	9.5370e-005	9.6655e-004	5.6774e-003	1.9010e-002	3.7525e-002
9.700000e+002	1.7650e-028	6.8026e-020	8.8429e-027	2.7911e-015	4.1726e-012	1.0891e-009	9.1621e-008	3.3541e-006	6.2948e-005	6.6175e-004	4.0214e-003	1.3910e-002	2.8406e-002
9.800000e+002	6.2766e-029	2.9670e-020	4.1728e-027	1.3457e-015	2.1509e-012	5.9081e-010	5.1821e-008	1.9660e-006	3.8068e-005	4.1156e-004	2.5655e-003	9.0876e-003	1.9017e-002
9.900000e+002	2.0022e-029	1.1109e-020	1.6560e-027	5.4242e-016	9.0896e-013	2.5858e-010	2.3323e-008	9.0574e-007	1.7894e-005	1.9691e-004	1.2470e-003	4.4820e-003	9.5179e-003
1.000000e+003	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
