Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	9.8309e-021	-7.9912e-020	1.6457e-019	-2.4660e-019	3.2689e-019	-4.0624e-019	4.8509e-019	-5.6369e-019	6.4218e-019	-7.2104e-019	8.0901e-019	-9.5192e-019
3.000000e+001	8.6535e-020	-6.5031e-019	1.2992e-018	-1.9136e-018	2.5068e-018	-3.0873e-018	3.6597e-018	-4.2267e-018	4.7899e-018	-5.3532e-018	5.9814e-018	-7.0100e-018
4.000000e+001	8.2500e-019	-5.7617e-018	1.1190e-017	-1.6221e-017	2.1015e-017	-2.5665e-017	3.0217e-017	-3.4700e-017	3.9131e-017	-4.3546e-017	4.8468e-017	-5.6593e-017
5.000000e+001	7.7030e-018	-4.9922e-017	9.4201e-017	-1.3434e-016	1.7209e-016	-2.0837e-016	2.4363e-016	-2.7815e-016	3.1210e-016	-3.4578e-016	3.8336e-016	-4.4593e-016
6.000000e+001	6.9931e-017	-4.1962e-016	7.6859e-016	-1.0777e-015	1.3646e-015	-1.6377e-015	1.9011e-015	-2.1575e-015	2.4083e-015	-2.6561e-015	2.9327e-015	-3.3981e-015
7.000000e+001	6.1315e-016	-3.3967e-015	6.0318e-015	-8.3108e-015	1.0396e-014	-1.2361e-014	1.4243e-014	-1.6063e-014	1.7834e-014	-1.9575e-014	2.1522e-014	-2.4835e-014
8.000000e+001	4.7933e-015	-2.4264e-014	4.1598e-014	-5.6179e-014	6.9309e-014	-8.1540e-014	9.3150e-014	-1.0430e-013	1.1508e-013	-1.2563e-013	1.3745e-013	-1.5786e-013
9.000000e+001	3.6434e-014	-1.6801e-013	2.7772e-013	-3.6734e-013	4.4670e-013	-5.1977e-013	5.8850e-013	-6.5400e-013	7.1696e-013	-7.7826e-013	8.4713e-013	-9.6819e-013
1.000000e+002	2.6941e-013	-1.1286e-012	1.7964e-012	-2.3256e-012	2.7862e-012	-3.2051e-012	3.5956e-012	-3.9648e-012	4.3174e-012	-4.6590e-012	5.0445e-012	-5.7362e-012
1.100000e+002	1.9365e-012	-7.3467e-012	1.1247e-011	-1.4240e-011	1.6799e-011	-1.9097e-011	2.1219e-011	-2.3211e-011	2.5100e-011	-2.6920e-011	2.8988e-011	-3.2789e-011
1.200000e+002	1.3519e-011	-4.6302e-011	6.8082e-011	-8.4233e-011	9.7785e-011	-1.0981e-010	1.2080e-010	-1.3104e-010	1.4068e-010	-1.4993e-010	1.6052e-010	-1.8058e-010
1.300000e+002	9.1588e-011	-2.8219e-010	3.9793e-010	-4.8068e-010	5.4880e-010	-6.0846e-010	6.6247e-010	-7.1236e-010	7.5906e-010	-8.0363e-010	8.5531e-010	-9.5666e-010
1.400000e+002	6.0149e-010	-1.6610e-009	2.2428e-009	-2.6426e-009	2.9652e-009	-3.2442e-009	3.4942e-009	-3.7234e-009	3.9365e-009	-4.1389e-009	4.3778e-009	-4.8673e-009
1.500000e+002	3.8254e-009	-9.4311e-009	1.2172e-008	-1.3975e-008	1.5400e-008	-1.6616e-008	1.7697e-008	-1.8679e-008	1.9587e-008	-2.0446e-008	2.1486e-008	-2.3740e-008
1.600000e+002	2.3535e-008	-5.1576e-008	6.3508e-008	-7.0967e-008	7.6741e-008	-8.1610e-008	8.5898e-008	-8.9771e-008	9.3328e-008	-9.6686e-008	1.0091e-007	-1.1077e-007
1.700000e+002	1.3989e-007	-2.7125e-007	3.1801e-007	-3.4544e-007	3.6624e-007	-3.8360e-007	3.9879e-007	-4.1245e-007	4.2494e-007	-4.3674e-007	4.5258e-007	-4.9337e-007
1.800000e+002	8.0239e-007	-1.3696e-006	1.5253e-006	-1.6085e-006	1.6703e-006	-1.7217e-006	1.7668e-006	-1.8074e-006	1.8445e-006	-1.8799e-006	1.9334e-006	-2.0924e-006
1.900000e+002	4.4346e-006	-6.6270e-006	6.9936e-006	-7.1486e-006	7.2628e-006	-7.3615e-006	7.4512e-006	-7.5345e-006	7.6125e-006	-7.6902e-006	7.8461e-006	-8.4262e-006
2.000000e+002	2.3581e-005	-3.0664e-005	3.0580e-005	-3.0248e-005	3.0030e-005	-2.9900e-005	2.9828e-005	-2.9794e-005	2.9783e-005	-2.9805e-005	3.0153e-005	-3.2118e-005
2.100000e+002	1.2044e-004	-1.3538e-004	1.2719e-004	-1.2151e-004	1.1772e-004	-1.1502e-004	1.1298e-004	-1.1138e-004	1.1009e-004	-1.0907e-004	1.0935e-004	-1.1546e-004
2.200000e+002	5.8980e-004	-5.6884e-004	5.0173e-004	-4.6195e-004	4.3604e-004	-4.1753e-004	4.0343e-004	-3.9220e-004	3.8297e-004	-3.7537e-004	3.7268e-004	-3.8984e-004
2.300000e+002	2.7637e-003	-2.2683e-003	1.8709e-003	-1.6561e-003	1.5202e-003	-1.4245e-003	1.3523e-003	-1.2950e-003	1.2481e-003	-1.2092e-003	1.1880e-003	-1.2301e-003
2.400000e+002	1.2365e-002	-8.5559e-003	6.5697e-003	-5.5747e-003	4.9664e-003	-4.5464e-003	4.2338e-003	-3.9890e-003	3.7902e-003	-3.6261e-003	3.5221e-003	-3.6069e-003
2.500000e+002	5.2685e-002	-3.0415e-002	2.1627e-002	-1.7534e-002	1.5121e-002	-1.3495e-002	1.2308e-002	-1.1391e-002	1.0656e-002	-1.0055e-002	9.6442e-003	-9.7567e-003
2.600000e+002	2.1312e-001	-1.0140e-001	6.6363e-002	-5.1197e-002	4.2608e-002	-3.6981e-002	3.2957e-002	-2.9908e-002	2.7499e-002	-2.5550e-002	2.4166e-002	-2.4117e-002
