Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	8.8881e-021	-7.8785e-020	1.6778e-019	-2.5610e-019	3.4397e-019	-4.3193e-019	5.2029e-019	-6.0918e-019	6.9869e-019	-7.8925e-019	8.9007e-019	-1.0515e-018
3.000000e+001	7.8652e-020	-6.4377e-019	1.3295e-018	-1.9947e-018	2.6474e-018	-3.2944e-018	3.9394e-018	-4.5843e-018	5.2302e-018	-5.8808e-018	6.6045e-018	-7.7713e-018
4.000000e+001	7.5470e-019	-5.7348e-018	1.1511e-017	-1.6994e-017	2.2307e-017	-2.7526e-017	3.2692e-017	-3.7828e-017	4.2947e-017	-4.8082e-017	5.3792e-017	-6.3062e-017
5.000000e+001	7.1246e-018	-5.0204e-017	9.7888e-017	-1.4218e-016	1.8455e-016	-2.2579e-016	2.6632e-016	-3.0638e-016	3.4612e-016	-3.8582e-016	4.2995e-016	-5.0216e-016
6.000000e+001	6.5913e-017	-4.3000e-016	8.1394e-016	-1.1627e-015	1.4918e-015	-1.8093e-015	2.1191e-015	-2.4235e-015	2.7238e-015	-3.0227e-015	3.3550e-015	-3.9034e-015
7.000000e+001	5.9576e-016	-3.5914e-015	6.5944e-015	-9.2595e-015	1.1741e-014	-1.4112e-014	1.6409e-014	-1.8652e-014	2.0854e-014	-2.3036e-014	2.5463e-014	-2.9509e-014
8.000000e+001	5.2441e-015	-2.9145e-014	5.1863e-014	-7.1547e-014	8.9625e-014	-1.0673e-013	1.2317e-013	-1.3913e-013	1.5471e-013	-1.7009e-013	1.8721e-013	-2.1607e-013
9.000000e+001	4.4795e-014	-2.2892e-013	3.9435e-013	-5.3416e-013	6.6072e-013	-7.7925e-013	8.9232e-013	-1.0014e-012	1.1073e-012	-1.2114e-012	1.3275e-012	-1.5256e-012
1.000000e+002	3.6991e-013	-1.7328e-012	2.8861e-012	-3.8355e-012	4.6822e-012	-5.4671e-012	6.2098e-012	-6.9216e-012	7.6093e-012	-8.2817e-012	9.0332e-012	-1.0336e-011
1.100000e+002	2.9406e-012	-1.2581e-011	2.0229e-011	-2.6353e-011	3.1731e-011	-3.6662e-011	4.1290e-011	-4.5696e-011	4.9928e-011	-5.4048e-011	5.8667e-011	-6.6817e-011
1.200000e+002	2.2398e-011	-8.7150e-011	1.3504e-010	-1.7226e-010	2.0442e-010	-2.3359e-010	2.6073e-010	-2.8639e-010	3.1089e-010	-3.3463e-010	3.6138e-010	-4.0956e-010
1.300000e+002	1.6260e-010	-5.7247e-010	8.5297e-010	-1.0642e-009	1.2436e-009	-1.4044e-009	1.5527e-009	-1.6919e-009	1.8240e-009	-1.9514e-009	2.0959e-009	-2.3630e-009
1.400000e+002	1.1184e-009	-3.5411e-009	5.0605e-009	-6.1653e-009	7.0869e-009	-7.9030e-009	8.6489e-009	-9.3437e-009	9.9990e-009	-1.0628e-008	1.1348e-008	-1.2723e-008
1.500000e+002	6.5803e-009	-1.8376e-008	2.4977e-008	-2.9568e-008	3.3315e-008	-3.6585e-008	3.9541e-008	-4.2271e-008	4.4826e-008	-4.7265e-008	5.0106e-008	-5.5788e-008
1.600000e+002	3.7482e-008	-9.1798e-008	1.1836e-007	-1.3593e-007	1.4994e-007	-1.6200e-007	1.7278e-007	-1.8266e-007	1.9183e-007	-2.0056e-007	2.1098e-007	-2.3318e-007
1.700000e+002	2.0719e-007	-4.4294e-007	5.4061e-007	-6.0153e-007	6.4902e-007	-6.8937e-007	7.2514e-007	-7.5766e-007	7.8770e-007	-8.1617e-007	8.5171e-007	-9.3403e-007
1.800000e+002	1.1105e-006	-2.0620e-006	2.3770e-006	-2.5590e-006	2.6979e-006	-2.8150e-006	2.9184e-006	-3.0121e-006	3.0984e-006	-3.1804e-006	3.2908e-006	-3.5796e-006
1.900000e+002	5.7645e-006	-9.2479e-006	1.0044e-005	-1.0446e-005	1.0750e-005	-1.1009e-005	1.1240e-005	-1.1452e-005	1.1650e-005	-1.1840e-005	1.2143e-005	-1.3096e-005
2.000000e+002	2.8950e-005	-3.9895e-005	4.0712e-005	-4.0838e-005	4.0969e-005	-4.1139e-005	4.1336e-005	-4.1548e-005	4.1768e-005	-4.2011e-005	4.2681e-005	-4.5613e-005
2.100000e+002	1.4049e-004	-1.6525e-004	1.5799e-004	-1.5256e-004	1.4901e-004	-1.4655e-004	1.4478e-004	-1.4344e-004	1.4241e-004	-1.4167e-004	1.4249e-004	-1.5082e-004
2.200000e+002	6.5795e-004	-6.5603e-004	5.8562e-004	-5.4328e-004	5.1580e-004	-4.9629e-004	4.8153e-004	-4.6987e-004	4.6033e-004	-4.5256e-004	4.5038e-004	-4.7183e-004
2.300000e+002	2.9692e-003	-2.4906e-003	2.0683e-003	-1.8390e-003	1.6943e-003	-1.5926e-003	1.5159e-003	-1.4552e-003	1.4056e-003	-1.3646e-003	1.3426e-003	-1.3911e-003
2.400000e+002	1.2892e-002	-9.0216e-003	6.9406e-003	-5.8991e-003	5.2634e-003	-4.8253e-003	4.4995e-003	-4.2446e-003	4.0377e-003	-3.8670e-003	3.7581e-003	-3.8478e-003
2.500000e+002	5.3764e-002	-3.1094e-002	2.2056e-002	-1.7865e-002	1.5401e-002	-1.3745e-002	1.2536e-002	-1.1604e-002	1.0857e-002	-1.0246e-002	9.8251e-003	-9.9299e-003
