Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.74482172e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.09517828e+000	-6.19517828e+000	1.16438488e+007	0.00000000e+000	1.2323e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.22178020e-001	-5.03294725e+000	4.55650834e+006	0.00000000e+000	3.6015e+020	1.0000e-010	-2.2463e+018
3.000000e+001	-4.57911801e-001	-4.57945026e+000	2.03942465e+006	0.00000000e+000	1.2641e+020	1.0000e-010	-2.2498e+018
4.000000e+001	-2.45353952e-001	-4.37766164e+000	1.01509511e+006	0.00000000e+000	5.0087e+019	1.0000e-010	-2.2533e+018
5.000000e+001	-1.35229056e-001	-4.27830598e+000	5.60053421e+005	0.00000000e+000	2.0987e+019	1.0000e-010	-2.2568e+018
6.000000e+001	-7.06083294e-002	-4.22445448e+000	3.41464530e+005	0.00000000e+000	8.9023e+018	1.0000e-010	-2.2603e+018
7.000000e+001	-2.78464919e-002	-4.19246188e+000	2.24486714e+005	0.00000000e+000	3.7082e+018	1.0000e-010	-2.2638e+018
8.000000e+001	3.21756415e-003	-4.17216705e+000	1.49577602e+005	0.00000000e+000	1.5555e+018	1.0000e-010	-2.2673e+018
9.000000e+001	2.67907089e-002	-4.15936314e+000	9.10810576e+004	0.00000000e+000	7.1264e+017	1.0000e-010	-2.2709e+018
1.000000e+002	4.45141993e-002	-4.15240888e+000	3.90329702e+004	0.00000000e+000	3.7824e+017	1.0000e-010	-2.2744e+018
1.100000e+002	5.70328809e-002	-4.15065943e+000	-1.03765772e+004	0.00000000e+000	2.3820e+017	1.0000e-010	-2.2779e+018
1.200000e+002	6.46106078e-002	-4.15385093e+000	-5.87392091e+004	0.00000000e+000	1.7932e+017	1.0000e-010	-2.2814e+018
1.300000e+002	6.73520715e-002	-4.16187870e+000	-1.06865226e+005	0.00000000e+000	1.6172e+017	1.0000e-010	-2.2849e+018
1.400000e+002	-4.67190665e-002	-4.14671907e+000	3.14192541e+005	0.00000000e+000	5.6905e+018	1.0000e-010	2.7187e+019
1.500000e+002	-1.52998124e-002	-4.11529981e+000	2.61844327e+005	0.00000000e+000	2.6760e+018	1.0000e-010	0.0000e+000
1.600000e+002	1.08846203e-002	-4.08911538e+000	2.38006274e+005	0.00000000e+000	1.2186e+018	1.0000e-010	0.0000e+000
1.700000e+002	3.46852477e-002	-4.06531475e+000	2.27452849e+005	0.00000000e+000	5.3948e+017	1.0000e-010	0.0000e+000
1.800000e+002	5.74305327e-002	-4.04256947e+000	2.22861627e+005	0.00000000e+000	2.3470e+017	1.0000e-010	0.0000e+000
1.900000e+002	7.97166954e-002	-4.02028330e+000	2.20882026e+005	0.00000000e+000	1.0119e+017	1.0000e-010	0.0000e+000
2.000000e+002	1.01804898e-001	-3.99819510e+000	2.20032019e+005	0.00000000e+000	4.3451e+016	1.0000e-010	0.0000e+000
