Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12	el Psi 13
3.400000e+002	2.1905e-009	7.6570e-003	9.5685e-002	6.4950e-002	-7.3251e-002	5.6968e-002	-3.9209e-002	2.4280e-002	-1.2535e-002	3.4981e-003	-2.3525e-005	3.4275e-003	-9.2304e-003
3.500000e+002	1.0741e-009	4.0933e-003	7.4825e-002	9.3366e-002	-7.0410e-002	3.6111e-002	-1.0467e-002	-6.6610e-003	1.7603e-002	-2.4323e-002	-2.3668e-006	2.8333e-002	-3.1600e-002
3.600000e+002	5.1673e-010	2.1413e-003	5.5966e-002	1.0887e-001	-5.0490e-002	3.7551e-003	2.2231e-002	-3.4759e-002	3.9496e-002	-3.9877e-002	2.0005e-005	3.8049e-002	-3.6097e-002
3.700000e+002	2.4449e-010	1.0992e-003	4.0348e-002	1.1272e-001	-1.9897e-002	-2.9680e-002	4.7219e-002	-4.9101e-002	4.4122e-002	-3.6564e-002	3.2747e-005	2.8551e-002	-2.1303e-002
3.800000e+002	1.1398e-010	5.5488e-004	2.8196e-002	1.0765e-001	1.4345e-002	-5.5419e-002	5.7151e-002	-4.5387e-002	3.0692e-002	-1.6973e-002	3.0643e-005	5.4341e-003	4.2807e-003
3.900000e+002	5.2439e-011	2.7595e-004	1.9180e-002	9.6787e-002	4.6320e-002	-6.8191e-002	5.0310e-002	-2.6131e-002	5.4805e-003	9.7441e-003	1.5423e-005	-2.0137e-002	2.7804e-002
4.000000e+002	2.3836e-011	1.3540e-004	1.2742e-002	8.2965e-002	7.2047e-002	-6.6590e-002	2.9869e-002	1.4657e-003	-2.1708e-002	3.2596e-002	-6.0404e-006	-3.7080e-002	3.8596e-002
4.100000e+002	1.0716e-011	6.5619e-005	8.2893e-003	6.8377e-002	8.9594e-002	-5.2374e-002	1.9919e-003	2.8626e-002	-4.1530e-002	4.3215e-002	-2.5188e-005	-3.8927e-002	3.2538e-002
4.200000e+002	4.7693e-012	3.1445e-005	5.2919e-003	5.4510e-002	9.8742e-002	-2.9274e-002	-2.6342e-002	4.7826e-002	-4.8082e-002	3.8471e-002	-3.5175e-005	-2.5698e-002	1.2918e-002
4.300000e+002	2.1029e-012	1.4913e-005	3.3212e-003	4.2225e-002	1.0046e-001	-1.7480e-003	-4.9124e-002	5.4609e-002	-4.0157e-002	2.0760e-002	-3.3018e-005	-2.9892e-003	-1.1847e-002
4.400000e+002	9.1922e-013	7.0047e-006	2.0522e-003	3.1893e-002	9.6340e-002	2.6012e-002	-6.2403e-002	4.8157e-002	-2.0834e-002	-3.5896e-003	-2.0032e-005	2.0770e-002	-3.2097e-002
4.500000e+002	3.9857e-013	3.2607e-006	1.2501e-003	2.3554e-002	8.8196e-002	5.0711e-002	-6.4623e-002	3.0815e-002	4.0643e-003	-2.6849e-002	-8.0123e-007	3.7564e-002	-4.0638e-002
4.600000e+002	1.7152e-013	1.5052e-006	7.5150e-004	1.7048e-002	7.7715e-002	7.0217e-002	-5.6378e-002	6.9757e-003	2.7937e-002	-4.2370e-002	1.8667e-005	4.2335e-002	-3.4974e-002
4.700000e+002	7.3284e-014	6.8937e-007	4.4628e-004	1.2115e-002	6.6301e-002	8.3550e-002	-3.9821e-002	-1.8233e-002	4.5166e-002	-4.6290e-002	3.2872e-005	3.4168e-002	-1.7592e-002
4.800000e+002	3.1103e-014	3.1339e-007	2.6202e-004	8.4661e-003	5.5002e-002	9.0687e-002	-1.7941e-002	-4.0113e-002	5.2275e-002	-3.8175e-002	3.8261e-005	1.6030e-002	5.4418e-003
4.900000e+002	1.3117e-014	1.4148e-007	1.5220e-004	5.8260e-003	4.4518e-002	9.2285e-002	6.1037e-003	-5.5192e-002	4.8355e-002	-2.0632e-002	3.3888e-005	-6.5763e-003	2.6799e-002
5.000000e+002	5.4986e-015	6.3446e-008	8.7533e-005	3.9525e-003	3.5248e-002	8.9397e-002	2.9488e-002	-6.1604e-002	3.4836e-002	1.7487e-003	2.1292e-005	-2.7432e-002	4.0230e-002
5.100000e+002	2.2918e-015	2.8274e-008	4.9868e-005	2.6463e-003	2.7361e-002	8.3229e-002	5.0035e-002	-5.9076e-002	1.4817e-002	2.3740e-002	3.7829e-006	-4.1309e-002	4.2243e-002
5.200000e+002	9.5007e-016	1.2525e-008	2.8159e-005	1.7500e-003	2.0858e-002	7.4959e-002	6.6340e-002	-4.8649e-002	-7.7971e-003	4.0719e-002	-1.4556e-005	-4.5151e-002	3.2748e-002
5.300000e+002	3.9181e-016	5.5167e-009	1.5767e-005	1.1439e-003	1.5641e-002	6.5615e-002	7.7745e-002	-3.2250e-002	-2.9131e-002	4.9547e-002	-2.9861e-005	-3.8518e-002	1.4692e-002
5.400000e+002	1.6078e-016	2.4167e-009	8.7581e-006	7.3970e-004	1.1551e-002	5.6022e-002	8.4227e-002	-1.2232e-002	-4.5988e-002	4.8978e-002	-3.9259e-005	-2.3354e-002	-7.0513e-003
5.500000e+002	6.5663e-017	1.0532e-009	4.8280e-006	4.7343e-004	8.4102e-003	4.6783e-002	8.6228e-002	9.0355e-003	-5.6242e-002	3.9616e-002	-4.1287e-005	-3.2547e-003	-2.7096e-002
5.600000e+002	2.6695e-017	4.5668e-010	2.6423e-006	3.0009e-004	6.0434e-003	3.8298e-002	8.4484e-002	2.9468e-002	-5.8970e-002	2.3528e-002	-3.5968e-005	1.7501e-002	-4.0881e-002
5.700000e+002	1.0805e-017	1.9708e-010	1.4361e-006	1.8848e-004	4.2895e-003	3.0789e-002	7.9865e-002	4.7457e-002	-5.4363e-002	3.6672e-003	-2.4586e-005	3.4893e-002	-4.5605e-002
5.800000e+002	4.3553e-018	8.4657e-011	7.7542e-007	1.1735e-004	3.0095e-003	2.4345e-002	7.3255e-002	6.1942e-002	-4.3488e-002	-1.6748e-002	-9.2849e-006	4.5898e-002	-4.0636e-002
5.900000e+002	1.7484e-018	3.6205e-011	4.1603e-007	7.2460e-005	2.0886e-003	1.8958e-002	6.5464e-002	7.2399e-002	-2.7981e-002	-3.4777e-002	7.4155e-006	4.8903e-002	-2.7388e-002
6.000000e+002	6.9913e-019	1.5417e-011	2.2186e-007	4.4389e-005	1.4346e-003	1.4555e-002	5.7174e-002	7.8763e-002	-9.7327e-003	-4.8149e-002	2.3062e-005	4.3802e-002	-8.7937e-003
6.100000e+002	2.7851e-019	6.5384e-012	1.1762e-007	2.6988e-005	9.7581e-004	1.1028e-002	4.8921e-002	8.1327e-002	9.3890e-003	-5.5468e-002	3.5621e-005	3.1803e-002	1.1445e-002
6.200000e+002	1.1054e-019	2.7619e-012	6.2011e-008	1.6290e-005	6.5762e-004	8.2535e-003	4.1092e-002	8.0616e-002	2.7743e-002	-5.6260e-002	4.3696e-005	1.5049e-002	2.9636e-002
6.300000e+002	4.3721e-020	1.1622e-012	3.2516e-008	9.7647e-006	4.3929e-004	6.1054e-003	3.3937e-002	7.7287e-002	4.4046e-002	-5.0868e-002	4.6612e-005	-3.8383e-003	4.2753e-002
6.400000e+002	1.7234e-020	4.8721e-013	1.6962e-008	5.8144e-006	2.9098e-004	4.4672e-003	2.7597e-002	7.2032e-002	5.7425e-002	-4.0271e-002	4.4375e-005	-2.2210e-002	4.8875e-002
6.500000e+002	6.7704e-021	2.0352e-013	8.8033e-009	3.4401e-006	1.9120e-004	3.2349e-003	2.2121e-002	6.5510e-002	6.7414e-002	-2.5847e-002	3.7559e-005	-3.7765e-002	4.7359e-002
6.600000e+002	2.6513e-021	8.4716e-014	4.5469e-009	2.0228e-006	1.2468e-004	2.3197e-003	1.7496e-002	5.8306e-002	7.3904e-002	-9.1527e-003	2.7136e-005	-4.8801e-002	3.8780e-002
6.700000e+002	1.0351e-021	3.5145e-014	2.3375e-009	1.1824e-006	8.0699e-005	1.6479e-003	1.3666e-002	5.0900e-002	7.7074e-002	8.2819e-003	1.4296e-005	-5.4337e-002	2.4689e-002
6.800000e+002	4.0285e-022	1.4532e-014	1.1962e-009	6.8722e-007	5.1866e-005	1.1603e-003	1.0551e-002	4.3663e-002	7.7305e-002	2.5103e-002	2.7963e-007	-5.4118e-002	7.2546e-003
6.900000e+002	1.5633e-022	5.9898e-015	6.0946e-010	3.9721e-007	3.3108e-005	8.1013e-004	8.0558e-003	3.6860e-002	7.5099e-002	4.0230e-002	-1.3758e-005	-4.8525e-002	-1.1114e-002
7.000000e+002	6.0494e-023	2.4612e-015	3.0920e-010	2.2837e-007	2.0996e-005	5.6105e-004	6.0870e-003	3.0662e-002	7.1010e-002	5.2901e-002	-2.6843e-005	-3.8427e-002	-2.8122e-002
7.100000e+002	2.3344e-023	1.0083e-015	1.5622e-010	1.3061e-007	1.3232e-005	3.8554e-004	4.5541e-003	2.5159e-002	6.5590e-002	6.2678e-002	-3.8240e-005	-2.5003e-002	-4.1869e-002
7.200000e+002	8.9836e-024	4.1183e-016	7.8607e-011	7.4333e-008	8.2878e-006	2.6297e-004	3.3753e-003	2.0383e-002	5.9342e-002	6.9411e-002	-4.7466e-005	-9.5697e-003	-5.1017e-002
7.300000e+002	3.4481e-024	1.6774e-016	3.9401e-011	4.2098e-008	5.1608e-006	1.7809e-004	2.4794e-003	1.6318e-002	5.2704e-002	7.3190e-002	-5.4285e-005	6.5754e-003	-5.4868e-002
7.400000e+002	1.3201e-024	6.8126e-017	1.9674e-011	2.3730e-008	3.1954e-006	1.1978e-004	1.8058e-003	1.2917e-002	4.6028e-002	7.4286e-002	-5.8668e-005	2.2270e-002	-5.3345e-002
7.500000e+002	5.0410e-025	2.7595e-017	9.7876e-012	1.3316e-008	1.9676e-006	8.0028e-005	1.3045e-003	1.0118e-002	3.9585e-002	7.3086e-002	-6.0758e-005	3.6568e-002	-4.6905e-002
7.600000e+002	1.9203e-025	1.1148e-017	4.8517e-012	7.4387e-009	1.2052e-006	5.3129e-005	9.3497e-004	7.8462e-003	3.3566e-002	7.0039e-002	-6.0815e-005	4.8778e-002	-3.6405e-002
7.700000e+002	7.2978e-026	4.4918e-018	2.3966e-012	4.1377e-009	7.3437e-007	3.5054e-005	6.6512e-004	6.0269e-003	2.8090e-002	6.5607e-002	-5.9173e-005	5.8473e-002	-2.2955e-002
7.800000e+002	2.7669e-026	1.8053e-018	1.1798e-012	2.2919e-009	4.4525e-007	2.2990e-005	4.6976e-004	4.5877e-003	2.3221e-002	6.0234e-002	-5.6196e-005	6.5468e-002	-7.7685e-003
7.900000e+002	1.0467e-026	7.2379e-019	5.7886e-013	1.2644e-009	2.6865e-007	1.4992e-005	3.2948e-004	3.4622e-003	1.8976e-002	5.4315e-002	-5.2251e-005	6.9786e-002	7.9641e-003
8.000000e+002	3.9505e-027	2.8948e-019	2.8309e-013	6.9474e-010	1.6133e-007	9.7215e-006	2.2955e-004	2.5913e-003	1.5341e-002	4.8185e-002	-4.7675e-005	7.1614e-002	2.3178e-002
8.100000e+002	1.4878e-027	1.1551e-019	1.3800e-013	3.8027e-010	9.6443e-008	6.2699e-006	1.5890e-004	1.9242e-003	1.2276e-002	4.2114e-002	-4.2767e-005	7.1251e-002	3.7000e-002
8.200000e+002	5.5912e-028	4.5982e-020	6.7069e-014	2.0736e-010	5.7396e-008	4.0227e-006	1.0931e-004	1.4181e-003	9.7285e-003	3.6305e-002	-3.7774e-005	6.9063e-002	4.8784e-002
8.300000e+002	2.0968e-028	1.8264e-020	3.2496e-014	1.1266e-010	3.4010e-008	2.5678e-006	7.4746e-005	1.0375e-003	7.6390e-003	3.0899e-002	-3.2892e-005	6.5446e-002	5.8121e-002
8.400000e+002	7.8473e-029	7.2382e-021	1.5698e-014	6.0986e-011	2.0067e-008	1.6310e-006	5.0813e-005	7.5374e-004	5.9459e-003	2.5985e-002	-2.8264e-005	6.0788e-002	6.4822e-002
8.500000e+002	2.9309e-029	2.8624e-021	7.5618e-015	3.2899e-011	1.1792e-008	1.0310e-006	3.4349e-005	5.4391e-004	4.5893e-003	2.1607e-002	-2.3988e-005	5.5451e-002	6.8889e-002
8.600000e+002	1.0926e-029	1.1295e-021	3.6321e-015	1.7687e-011	6.9015e-009	6.4866e-007	2.3093e-005	3.8994e-004	3.5138e-003	1.7775e-002	-2.0123e-005	4.9752e-002	7.0476e-002
8.700000e+002	4.0648e-030	4.4480e-022	1.7398e-015	9.4771e-012	4.0235e-009	4.0627e-007	1.5443e-005	2.7779e-004	2.6694e-003	1.4474e-002	-1.6693e-005	4.3954e-002	6.9848e-002
8.800000e+002	1.5094e-030	1.7480e-022	8.3110e-016	5.0614e-012	2.3367e-009	2.5333e-007	1.0274e-005	1.9668e-004	2.0127e-003	1.1670e-002	-1.3699e-005	3.8266e-002	6.7336e-002
8.900000e+002	5.5948e-031	6.8559e-023	3.9597e-016	2.6945e-012	1.3520e-009	1.5728e-007	6.8003e-006	1.3842e-004	1.5063e-003	9.3169e-003	-1.1123e-005	3.2842e-002	6.3306e-002
9.000000e+002	2.0699e-031	2.6836e-023	1.8816e-016	1.4300e-012	7.7939e-010	9.7229e-008	4.4788e-006	9.6834e-005	1.1189e-003	7.3653e-003	-8.9358e-006	2.7788e-002	5.8122e-002
9.100000e+002	7.6447e-032	1.0484e-023	8.9185e-017	7.5657e-013	4.4768e-010	5.9854e-008	2.9350e-006	6.7327e-005	8.2470e-004	5.7622e-003	-7.0977e-006	2.3164e-002	5.2126e-002
9.200000e+002	2.8183e-032	4.0883e-024	4.2166e-017	3.9906e-013	2.5621e-010	3.6685e-008	1.9131e-006	4.6500e-005	6.0262e-004	4.4558e-003	-5.5671e-006	1.8996e-002	4.5621e-002
9.300000e+002	1.0372e-032	1.5912e-024	1.9885e-017	2.0982e-013	1.4606e-010	2.2375e-008	1.2393e-006	3.1860e-005	4.3573e-004	3.3973e-003	-4.3006e-006	1.5281e-002	3.8859e-002
9.400000e+002	3.8108e-033	6.1816e-025	9.3525e-018	1.0992e-013	8.2863e-011	1.3560e-008	7.9610e-007	2.1589e-005	3.1053e-004	2.5416e-003	-3.2557e-006	1.1991e-002	3.2035e-002
9.500000e+002	1.3974e-033	2.3962e-025	4.3821e-018	5.7258e-014	4.6633e-011	8.1293e-009	5.0417e-007	1.4365e-005	2.1627e-004	1.8479e-003	-2.3914e-006	9.0839e-003	2.5288e-002
9.600000e+002	5.1064e-034	9.2498e-026	2.0354e-018	2.9427e-014	2.5765e-011	4.7592e-009	3.1004e-007	9.2247e-006	1.4442e-004	1.2791e-003	-1.6694e-006	6.5022e-003	1.8703e-002
9.700000e+002	1.8376e-034	3.5059e-026	9.1510e-019	1.4472e-014	1.3484e-011	2.6141e-009	1.7725e-007	5.4584e-006	8.8089e-005	8.0177e-004	-1.0531e-006	4.1788e-003	1.2309e-002
9.800000e+002	5.9051e-035	1.1747e-026	3.4979e-019	5.9057e-015	5.7479e-012	1.1517e-009	8.0206e-008	2.5261e-006	4.1567e-005	3.8489e-004	-5.0754e-007	2.0373e-003	6.0888e-003
9.900000e+002	-4.6350e-037	-8.6458e-029	-2.0853e-021	-3.1539e-017	-2.8451e-014	-5.3744e-012	-3.5649e-010	-1.0768e-008	-1.7080e-007	-1.5302e-006	2.0024e-009	-7.8594e-006	-2.2826e-005
1.000000e+003	3.6441e-036	7.2317e-028	2.1400e-020	3.6042e-016	3.5028e-013	7.0117e-011	4.8791e-009	1.5358e-007	2.5259e-006	2.3378e-005	-3.0825e-008	1.2370e-004	3.6958e-004
