V	C (Fcm-2)	Initcharge (cm-2)	Finalcharge (cm-2)	ns Total (cm-2)	ps Total (cm-2)
-5.000e+000	4.8034e-017	-9.3447e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.950e+000	4.8034e-017	-9.3447e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.900e+000	4.8034e-017	-9.3447e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.850e+000	4.8034e-017	-9.3447e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.800e+000	4.8034e-017	-9.3447e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.750e+000	4.8034e-017	-9.3447e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.700e+000	4.8034e-017	-9.3447e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.650e+000	4.8034e-017	-9.3447e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.600e+000	4.8034e-017	-9.3447e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.550e+000	4.8034e-017	-9.3447e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.500e+000	4.8034e-017	-9.3447e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.450e+000	4.8034e-017	-9.3447e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.400e+000	4.8034e-017	-9.3447e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.350e+000	4.8034e-017	-9.3447e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.300e+000	4.8034e-017	-9.3448e+000	-6.3467e+000	6.3476e+000	5.2500e-015
-4.250e+000	4.8035e-017	-9.3449e+000	-6.3468e+000	6.3477e+000	5.2500e-015
-4.200e+000	4.8041e-017	-9.3460e+000	-6.3476e+000	6.3485e+000	5.2500e-015
-4.150e+000	4.8080e-017	-9.3536e+000	-6.3527e+000	6.3536e+000	5.2500e-015
-4.100e+000	4.8351e-017	-9.4063e+000	-6.3885e+000	6.3894e+000	5.2500e-015
-4.050e+000	5.0247e-017	-9.7727e+000	-6.6365e+000	6.6369e+000	5.2500e-015
-4.000e+000	6.3243e-017	-1.2302e+001	-8.3542e+000	8.3493e+000	5.2500e-015
-3.950e+000	1.5314e-016	-2.9794e+001	-2.0236e+001	2.0195e+001	5.2500e-015
-3.900e+000	7.7505e-016	-1.5080e+002	-1.0243e+002	1.0214e+002	5.2500e-015
-3.850e+000	5.0773e-015	-9.8790e+002	-6.7100e+002	6.6901e+002	5.2500e-015
-3.800e+000	3.4840e-014	-6.7787e+003	-4.6042e+003	4.5904e+003	5.2500e-015
-3.750e+000	2.4072e-013	-4.6838e+004	-3.1813e+004	3.1718e+004	5.2500e-015
-3.700e+000	1.6649e-012	-3.2394e+005	-2.2003e+005	2.1937e+005	5.2500e-015
-3.650e+000	1.1512e-011	-2.2403e+006	-1.5218e+006	1.5172e+006	5.2500e-015
-3.600e+000	7.9383e-011	-1.5469e+007	-1.0514e+007	1.0482e+007	5.2500e-015
-3.550e+000	5.3755e-010	-1.0565e+008	-7.2101e+007	7.1886e+007	5.2500e-015
-3.500e+000	3.2636e-009	-6.7543e+008	-4.7173e+008	4.7036e+008	5.2500e-015
-3.450e+000	1.3381e-008	-3.3424e+009	-2.5072e+009	2.5007e+009	5.2500e-015
-3.400e+000	3.3520e-008	-1.1028e+010	-8.9358e+009	8.9190e+009	5.2500e-015
-3.350e+000	6.6017e-008	-2.7230e+010	-2.3110e+010	2.3083e+010	5.2500e-015
-3.300e+000	1.0958e-007	-5.5821e+010	-4.8982e+010	4.8949e+010	5.2500e-015
-3.250e+000	1.5373e-007	-9.8410e+010	-8.8815e+010	8.8779e+010	5.2500e-015
-3.200e+000	1.8942e-007	-1.5326e+011	-1.4144e+011	1.4140e+011	5.2500e-015
