Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12	el Psi 13
2.000000e+001	1.6711e-013	-4.2687e-015	3.2297e-014	-5.2992e-013	-8.1804e-013	-1.7565e-013	1.5194e-013	-1.6571e-013	1.9539e-013	-2.3933e-013	3.0050e-013	-3.8687e-013	5.2850e-013
3.000000e+001	1.3811e-012	-3.3452e-014	2.4336e-013	-3.9182e-012	-6.0313e-012	-1.2804e-012	1.0967e-012	-1.1868e-012	1.3902e-012	-1.6933e-012	2.1156e-012	-2.7119e-012	3.6898e-012
4.000000e+001	1.2146e-011	-2.7963e-013	1.9596e-012	-3.0988e-011	-4.7571e-011	-9.9893e-012	8.4770e-012	-9.1048e-012	1.0599e-011	-1.2841e-011	1.5970e-011	-2.0386e-011	2.7632e-011
5.000000e+001	1.0265e-010	-2.2419e-012	1.5111e-011	-2.3451e-010	-3.5900e-010	-7.4533e-011	6.2636e-011	-6.6752e-011	7.7202e-011	-9.3014e-011	1.1511e-010	-1.4632e-010	1.9753e-010
6.000000e+001	8.3114e-010	-1.7179e-011	1.1116e-010	-1.6914e-009	-2.5815e-009	-5.2960e-010	4.4053e-010	-4.6564e-010	5.3485e-010	-6.4063e-010	7.8878e-010	-9.9802e-010	1.3417e-009
7.000000e+001	6.4347e-009	-1.2552e-010	7.7807e-010	-1.1596e-008	-1.7643e-008	-3.5743e-009	2.9412e-009	-3.0820e-009	3.5146e-009	-4.1836e-009	5.1233e-009	-6.4511e-009	8.6339e-009
8.000000e+001	4.7530e-008	-8.7247e-010	5.1688e-009	-7.5363e-008	-1.1428e-007	-2.2846e-008	1.8586e-008	-1.9297e-008	2.1838e-008	-2.5824e-008	3.1443e-008	-3.9391e-008	5.2470e-008
9.000000e+001	3.3416e-007	-5.7529e-009	3.2489e-008	-4.6281e-007	-6.9937e-007	-1.3785e-007	1.1079e-007	-1.1391e-007	1.2786e-007	-1.5014e-007	1.8169e-007	-2.2638e-007	3.0004e-007
1.000000e+002	2.2301e-006	-3.5877e-008	1.9257e-007	-2.6762e-006	-4.0289e-006	-7.8222e-007	6.2059e-007	-6.3144e-007	7.0260e-007	-8.1890e-007	9.8452e-007	-1.2196e-006	1.6076e-006
1.100000e+002	1.4086e-005	-2.1088e-007	1.0722e-006	-1.4511e-005	-2.1759e-005	-4.1570e-006	3.2525e-006	-3.2725e-006	3.6073e-006	-4.1707e-006	4.9790e-006	-6.1290e-006	8.0326e-006
1.200000e+002	8.3926e-005	-1.1636e-006	5.5829e-006	-7.3444e-005	-1.0965e-004	-2.0587e-005	1.5868e-005	-1.5774e-005	1.7212e-005	-1.9728e-005	2.3373e-005	-2.8577e-005	3.7217e-005
1.300000e+002	4.6988e-004	-6.0012e-006	2.7048e-005	-3.4505e-004	-5.1277e-004	-9.4475e-005	7.1643e-005	-7.0286e-005	7.5855e-005	-8.6120e-005	1.0118e-004	-1.2280e-004	1.5883e-004
1.400000e+002	2.4613e-003	-2.8774e-005	1.2119e-004	-1.4951e-003	-2.2106e-003	-3.9898e-004	2.9721e-004	-2.8741e-004	3.0644e-004	-3.4430e-004	4.0083e-004	-4.8249e-004	6.1935e-004
1.500000e+002	1.2001e-002	-1.2748e-004	4.9859e-004	-5.9287e-003	-8.7165e-003	-1.5379e-003	1.1232e-003	-1.0689e-003	1.1244e-003	-1.2488e-003	1.4390e-003	-1.7165e-003	2.1847e-003
1.600000e+002	5.4151e-002	-5.1798e-004	1.8669e-003	-2.1308e-002	-3.1132e-002	-5.3548e-003	3.8254e-003	-3.5754e-003	3.7045e-003	-4.0604e-003	4.6252e-003	-5.4601e-003	6.8831e-003
1.700000e+002	2.2442e-001	-1.9123e-003	6.2900e-003	-6.8548e-002	-9.9442e-002	-1.6617e-002	1.1574e-002	-1.0597e-002	1.0789e-002	-1.1648e-002	1.3092e-002	-1.5271e-002	1.9036e-002
1.800000e+002	1.8195e-001	-6.7515e-004	1.6042e-004	8.8883e-003	1.5206e-002	4.0865e-003	-3.7643e-003	4.1184e-003	-4.7620e-003	5.6656e-003	-6.8819e-003	8.5588e-003	-1.1281e-002
1.900000e+002	1.0296e-001	9.8656e-004	-6.1185e-003	7.6800e-002	1.1324e-001	1.9982e-002	-1.4407e-002	1.3463e-002	-1.3881e-002	1.5101e-002	-1.7048e-002	1.9930e-002	-2.4860e-002
2.000000e+002	4.8536e-002	2.4614e-003	-9.3929e-003	9.6161e-002	1.3731e-001	2.1151e-002	-1.3408e-002	1.1168e-002	-1.0350e-002	1.0173e-002	-1.0410e-002	1.1047e-002	-1.2476e-002
2.100000e+002	2.0393e-002	4.2150e-003	-1.0898e-002	8.3841e-002	1.1325e-001	1.3133e-002	-5.6328e-003	2.5974e-003	-5.1859e-004	-1.3520e-003	3.3390e-003	-5.7189e-003	9.1608e-003
2.200000e+002	7.9459e-003	7.4087e-003	-1.2840e-002	6.3045e-002	7.5356e-002	2.4103e-003	3.7027e-003	-6.8395e-003	9.5095e-003	-1.2309e-002	1.5570e-002	-1.9710e-002	2.6095e-002
2.300000e+002	2.9626e-003	1.4389e-002	-1.7472e-002	4.6562e-002	4.1037e-002	-8.4001e-003	1.2640e-002	-1.5155e-002	1.7533e-002	-2.0181e-002	2.3361e-002	-2.7478e-002	3.4059e-002
2.400000e+002	1.0996e-003	3.0366e-002	-2.7757e-002	3.8574e-002	1.3342e-002	-1.9862e-002	2.1660e-002	-2.2712e-002	2.3861e-002	-2.5298e-002	2.7154e-002	-2.9706e-002	3.4197e-002
2.500000e+002	4.5965e-004	6.7112e-002	-4.8656e-002	3.9892e-002	-1.1415e-002	-3.4034e-002	3.2096e-002	-3.0471e-002	2.9283e-002	-2.8448e-002	2.7899e-002	-2.7690e-002	2.8490e-002
2.600000e+002	3.3176e-004	1.4990e-001	-8.8257e-002	5.0916e-002	-3.8709e-002	-5.2916e-002	4.4694e-002	-3.8560e-002	3.3654e-002	-2.9444e-002	2.5566e-002	-2.1775e-002	1.7970e-002
2.700000e+002	2.0156e-004	1.6747e-001	-6.2839e-002	1.7244e-002	-3.1209e-002	-1.9799e-002	1.0197e-002	-3.8378e-003	-9.1371e-004	4.7991e-003	-8.2479e-003	1.1618e-002	-1.5732e-002
2.800000e+002	1.1041e-004	1.4579e-001	-3.7424e-003	-2.8103e-002	-1.9218e-003	2.8800e-002	-3.2998e-002	3.4375e-002	-3.4607e-002	3.4262e-002	-3.3562e-002	3.2683e-002	-3.2297e-002
2.900000e+002	5.6582e-005	1.1099e-001	5.6820e-002	-5.8478e-002	2.8430e-002	5.9035e-002	-5.2808e-002	4.6284e-002	-4.0201e-002	3.4542e-002	-2.9129e-002	2.3781e-002	-1.8343e-002
3.000000e+002	2.7676e-005	7.7545e-002	1.0094e-001	-6.3681e-002	4.5946e-002	5.7668e-002	-4.0597e-002	2.7512e-002	-1.7266e-002	8.9345e-003	-1.8586e-003	-4.4913e-003	1.1068e-002
3.100000e+002	1.3069e-005	5.0972e-002	1.2356e-001	-4.6328e-002	4.6221e-002	2.9828e-002	-6.8658e-003	-7.3982e-003	1.6605e-002	-2.2688e-002	2.6727e-002	-2.9448e-002	3.1996e-002
3.200000e+002	6.0012e-006	3.1979e-002	1.2728e-001	-1.5355e-002	3.1936e-002	-9.9084e-003	3.0092e-002	-3.8414e-002	4.0958e-002	-4.0403e-002	3.8005e-002	-3.4436e-002	3.0329e-002
3.300000e+002	2.6928e-006	1.9331e-002	1.1787e-001	1.9370e-002	9.1756e-003	-4.6185e-002	5.4403e-002	-5.1115e-002	4.3868e-002	-3.5356e-002	2.6560e-002	-1.7783e-002	8.7489e-003
3.400000e+002	1.1850e-006	1.1332e-002	1.0125e-001	5.0178e-002	-1.5634e-002	-6.8279e-002	5.8143e-002	-4.1599e-002	2.5659e-002	-1.1882e-002	3.5283e-004	9.2972e-003	-1.8207e-002
3.500000e+002	5.1274e-007	6.4721e-003	8.2150e-002	7.2674e-002	-3.7524e-002	-7.1903e-002	4.2024e-002	-1.5523e-002	-3.9643e-003	1.7351e-002	-2.6037e-002	3.1266e-002	-3.4641e-002
3.600000e+002	2.1861e-007	3.6146e-003	6.3681e-002	8.5474e-002	-5.3619e-002	-5.8394e-002	1.2905e-002	1.6232e-002	-3.1952e-002	3.8734e-002	-3.9748e-002	3.7054e-002	-3.2175e-002
3.700000e+002	9.1988e-008	1.9795e-003	4.7540e-002	8.9335e-002	-6.2979e-002	-3.2655e-002	-1.9833e-002	4.2517e-002	-4.7677e-002	4.3711e-002	-3.5248e-002	2.4735e-002	-1.3082e-002
3.800000e+002	3.8254e-008	1.0653e-003	3.4374e-002	8.6183e-002	-6.6070e-002	-9.2872e-004	-4.7525e-002	5.5581e-002	-4.6348e-002	3.1312e-002	-1.5519e-002	9.7289e-004	1.2431e-002
3.900000e+002	1.5739e-008	5.6437e-004	2.4179e-002	7.8313e-002	-6.4155e-002	3.0946e-002	-6.4256e-002	5.2685e-002	-2.9542e-002	7.2110e-003	1.0546e-002	-2.3216e-002	3.2140e-002
4.000000e+002	6.4125e-009	2.9479e-004	1.6600e-002	6.7869e-002	-5.8781e-002	5.8559e-002	-6.7572e-002	3.5812e-002	-3.5170e-003	-1.9427e-002	3.2536e-002	-3.7725e-002	3.7544e-002
