Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	2.9470e-021	-2.3998e-020	4.9063e-020	-7.2996e-020	9.6248e-020	-1.1913e-019	1.4181e-019	-1.6439e-019	1.8692e-019	-2.0960e-019	2.3572e-019	-2.7989e-019
3.000000e+001	2.6250e-020	-1.9726e-019	3.9107e-019	-5.7186e-019	7.4510e-019	-9.1395e-019	1.0801e-018	-1.2444e-018	1.4075e-018	-1.5711e-018	1.7595e-018	-2.0808e-018
4.000000e+001	2.5403e-019	-1.7715e-018	3.4128e-018	-4.9112e-018	6.3289e-018	-7.6983e-018	9.0363e-018	-1.0352e-017	1.1653e-017	-1.2951e-017	1.4449e-017	-1.7024e-017
5.000000e+001	2.4262e-018	-1.5687e-017	2.9360e-017	-4.1570e-017	5.2975e-017	-6.3894e-017	7.4488e-017	-8.4849e-017	9.5036e-017	-1.0517e-016	1.1688e-016	-1.3719e-016
6.000000e+001	2.2800e-017	-1.3651e-016	2.4807e-016	-3.4547e-016	4.3529e-016	-5.2048e-016	6.0257e-016	-6.8239e-016	7.6049e-016	-8.3790e-016	9.2750e-016	-1.0845e-015
7.000000e+001	2.1039e-016	-1.1646e-015	2.0536e-015	-2.8121e-015	3.5023e-015	-4.1509e-015	4.7715e-015	-5.3714e-015	5.9555e-015	-6.5322e-015	7.2015e-015	-8.3876e-015
8.000000e+001	1.9019e-015	-9.7168e-015	1.6615e-014	-2.2362e-014	2.7521e-014	-3.2324e-014	3.6885e-014	-4.1270e-014	4.5518e-014	-4.9696e-014	5.4560e-014	-6.3290e-014
9.000000e+001	1.6804e-014	-7.9082e-014	1.3102e-013	-1.7323e-013	2.1060e-013	-2.4507e-013	2.7757e-013	-3.0861e-013	3.3854e-013	-3.6786e-013	4.0215e-013	-4.6457e-013
1.000000e+002	1.4474e-013	-6.2605e-013	1.0040e-012	-1.3034e-012	1.5648e-012	-1.8035e-012	2.0269e-012	-2.2390e-012	2.4425e-012	-2.6410e-012	2.8745e-012	-3.3065e-012
1.100000e+002	1.2122e-012	-4.8062e-012	7.4532e-012	-9.4947e-012	1.1251e-011	-1.2839e-011	1.4314e-011	-1.5707e-011	1.7035e-011	-1.8327e-011	1.9856e-011	-2.2739e-011
