Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12	el Psi 13
2.000000e+001	1.1578e-018	-8.7944e-018	2.3075e-017	-4.5564e-017	8.0273e-017	-1.3510e-016	2.2716e-016	-4.0125e-016	8.2330e-016	-3.0508e-015	2.5369e-004	-3.2849e-015	1.3669e-015
3.000000e+001	8.3436e-018	-5.9364e-017	1.5142e-016	-2.9382e-016	5.1113e-016	-8.5175e-016	1.4205e-015	-2.4920e-015	5.0825e-015	-1.8734e-014	1.5541e-003	-2.0074e-014	8.3128e-015
4.000000e+001	6.0670e-017	-4.0402e-016	1.0014e-015	-1.9090e-015	3.2784e-015	-5.4084e-015	8.9457e-015	-1.5583e-014	3.1588e-014	-1.1580e-013	9.5840e-003	-1.2348e-013	5.0880e-014
5.000000e+001	3.9292e-016	-2.4285e-015	5.8269e-015	-1.0885e-014	1.8421e-014	-3.0042e-014	4.9222e-014	-8.5053e-014	1.7121e-013	-6.2376e-013	5.1481e-002	-6.6132e-013	2.7096e-013
6.000000e+001	2.2252e-015	-1.2616e-014	2.9144e-014	-5.3165e-014	8.8436e-014	-1.4228e-013	2.3051e-013	-3.9453e-013	7.8757e-013	-2.8482e-012	2.3431e-001	-2.9994e-012	1.2206e-012
7.000000e+001	4.2397e-015	-1.8081e-014	3.6072e-014	-5.9497e-014	9.1486e-014	-1.3785e-013	2.1102e-013	-3.4336e-013	6.5475e-013	-2.2701e-012	1.8321e-001	-2.2972e-012	8.9690e-013
8.000000e+001	9.8065e-015	-3.0446e-014	4.9986e-014	-7.0580e-014	9.4430e-014	-1.2462e-013	1.6726e-013	-2.3794e-013	3.9411e-013	-1.1746e-012	8.7723e-002	-1.0031e-012	3.1556e-013
9.000000e+001	3.0365e-014	-7.5465e-014	1.0811e-013	-1.3606e-013	1.6250e-013	-1.8952e-013	2.1981e-013	-2.5928e-013	3.2881e-013	-6.2286e-013	3.1581e-002	-1.4365e-013	-1.3839e-013
1.000000e+002	1.1633e-013	-2.4861e-013	3.2948e-013	-3.9149e-013	4.4427e-013	-4.9176e-013	5.3641e-013	-5.8092e-013	6.3208e-013	-7.4895e-013	9.3536e-003	5.6374e-013	-7.3474e-013
1.100000e+002	5.1795e-013	-9.8289e-013	1.2326e-012	-1.4124e-012	1.5587e-012	-1.6848e-012	1.7973e-012	-1.9002e-012	1.9974e-012	-2.1089e-012	2.4013e-003	2.1831e-012	-2.4980e-012
1.200000e+002	2.5800e-012	-4.4198e-012	5.2931e-012	-5.8907e-012	6.3624e-012	-6.7599e-012	7.1076e-012	-7.4188e-012	7.7026e-012	-7.9821e-012	5.5345e-004	8.4098e-012	-9.4592e-012
1.300000e+002	1.4011e-011	-2.1890e-011	2.5165e-011	-2.7295e-011	2.8932e-011	-3.0287e-011	3.1455e-011	-3.2489e-011	3.3421e-011	-3.4333e-011	1.1753e-004	3.5962e-011	-4.0127e-011
1.400000e+002	8.1332e-011	-1.1669e-010	1.2921e-010	-1.3689e-010	1.4263e-010	-1.4731e-010	1.5130e-010	-1.5480e-010	1.5793e-010	-1.6105e-010	2.3472e-005	1.6757e-010	-1.8572e-010
1.500000e+002	4.9662e-010	-6.5751e-010	7.0281e-010	-7.2837e-010	7.4690e-010	-7.6176e-010	7.7431e-010	-7.8523e-010	7.9495e-010	-8.0514e-010	4.4854e-006	8.3254e-010	-9.1693e-010
1.600000e+002	3.1462e-009	-3.8564e-009	3.9856e-009	-4.0446e-009	4.0847e-009	-4.1164e-009	4.1431e-009	-4.1663e-009	4.1871e-009	-4.2134e-009	8.3263e-007	4.3310e-009	-4.7417e-009
1.700000e+002	2.0426e-008	-2.3229e-008	2.3234e-008	-2.3103e-008	2.2990e-008	-2.2900e-008	2.2830e-008	-2.2772e-008	2.2724e-008	-2.2723e-008	1.5226e-007	2.3224e-008	-2.5281e-008
1.800000e+002	1.3434e-007	-1.4190e-007	1.3744e-007	-1.3395e-007	1.3137e-007	-1.2938e-007	1.2778e-007	-1.2644e-007	1.2530e-007	-1.2453e-007	2.7800e-008	1.2656e-007	-1.3699e-007
1.900000e+002	8.8532e-007	-8.6874e-007	8.1484e-007	-7.7847e-007	7.5250e-007	-7.3270e-007	7.1687e-007	-7.0374e-007	6.9258e-007	-6.8409e-007	5.1372e-009	6.9137e-007	-7.4416e-007
2.000000e+002	5.7809e-006	-5.2662e-006	4.7820e-006	-4.4773e-006	4.2651e-006	-4.1054e-006	3.9789e-006	-3.8747e-006	3.7867e-006	-3.7171e-006	9.7454e-010	3.7354e-006	-3.9978e-006
2.100000e+002	3.6976e-005	-3.1219e-005	2.7424e-005	-2.5151e-005	2.3602e-005	-2.2453e-005	2.1551e-005	-2.0814e-005	2.0196e-005	-1.9699e-005	1.9280e-010	1.9681e-005	-2.0941e-005
2.200000e+002	2.2884e-004	-1.7858e-004	1.5156e-004	-1.3604e-004	1.2569e-004	-1.1811e-004	1.1223e-004	-1.0746e-004	1.0349e-004	-1.0028e-004	4.0505e-011	9.9583e-005	-1.0532e-004
2.300000e+002	1.3516e-003	-9.7092e-004	7.9458e-004	-6.9724e-004	6.3362e-004	-5.8774e-004	5.5251e-004	-5.2425e-004	5.0088e-004	-4.8191e-004	9.2364e-012	4.7549e-004	-4.9962e-004
2.400000e+002	7.4988e-003	-4.9297e-003	3.8796e-003	-3.3219e-003	2.9654e-003	-2.7123e-003	2.5202e-003	-2.3678e-003	2.2428e-003	-2.1414e-003	2.3265e-012	2.0981e-003	-2.1892e-003
2.500000e+002	3.8340e-002	-2.2873e-002	1.7241e-002	-1.4367e-002	1.2574e-002	-1.1323e-002	1.0386e-002	-9.6503e-003	9.0532e-003	-8.5704e-003	5.6457e-013	8.3314e-003	-8.6246e-003
2.600000e+002	1.7629e-001	-9.4282e-002	6.7662e-002	-5.4661e-002	4.6762e-002	-4.1354e-002	3.7370e-002	-3.4282e-002	3.1803e-002	-2.9808e-002	-2.2990e-013	2.8714e-002	-2.9452e-002
2.700000e+002	1.8585e-001	-5.4010e-002	2.5215e-002	-1.3710e-002	7.6567e-003	-3.9747e-003	1.5280e-003	1.9692e-004	-1.4656e-003	2.4336e-003	-6.0860e-013	-3.2724e-003	4.3070e-003
2.800000e+002	1.4127e-001	2.6636e-002	-4.0820e-002	4.1627e-002	-4.0103e-002	3.8147e-002	-3.6215e-002	3.4423e-002	-3.2793e-002	3.1373e-002	-1.5260e-013	-3.0720e-002	3.1965e-002
2.900000e+002	9.2316e-002	9.4307e-002	-7.9297e-002	6.4124e-002	-5.2975e-002	4.4689e-002	-3.8330e-002	3.3302e-002	-2.9228e-002	2.5905e-002	4.7296e-013	-2.3564e-002	2.2672e-002
3.000000e+002	5.5139e-002	1.3098e-001	-7.6803e-002	4.6191e-002	-2.8154e-002	1.6631e-002	-8.8093e-003	3.2612e-003	8.0498e-004	-3.8693e-003	6.4794e-013	6.4009e-003	-9.2380e-003
3.100000e+002	3.0967e-002	1.3879e-001	-4.2947e-002	4.1395e-003	1.3649e-002	-2.2503e-002	2.7028e-002	-2.9258e-002	3.0197e-002	-3.0432e-002	2.7585e-013	3.0864e-002	-3.2933e-002
3.200000e+002	1.6617e-002	1.2730e-001	4.9555e-003	-3.9737e-002	4.8329e-002	-4.8481e-002	4.5683e-002	-4.1917e-002	3.7969e-002	-3.4212e-002	-3.0673e-013	3.1304e-002	-3.0021e-002
3.300000e+002	8.6059e-003	1.0629e-001	5.1556e-002	-6.8650e-002	6.0894e-002	-4.9233e-002	3.8234e-002	-2.8820e-002	2.1000e-002	-1.4579e-002	-6.7498e-013	9.3925e-003	-4.7843e-003
3.400000e+002	4.3308e-003	8.2932e-002	8.7325e-002	-7.5329e-002	4.8802e-002	-2.6962e-002	1.0952e-002	4.6839e-004	-8.5481e-003	1.4263e-002	-6.0715e-013	-1.8731e-002	2.3758e-002
3.500000e+002	2.1279e-003	6.1421e-002	1.0862e-001	-6.0951e-002	1.9114e-002	6.7225e-003	-2.1526e-002	2.9514e-002	-3.3355e-002	3.4728e-002	-1.7399e-013	-3.5297e-002	3.6938e-002
3.600000e+002	1.0244e-003	4.3622e-002	1.1607e-001	-3.1862e-002	-1.6736e-002	3.7818e-002	-4.4614e-002	4.4415e-002	-4.0936e-002	3.6122e-002	3.5722e-013	-3.1433e-002	2.7645e-002
