Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	1.1105e-020	-9.4104e-020	1.9705e-019	-2.9806e-019	3.9775e-019	-4.9691e-019	5.9594e-019	-6.9509e-019	7.9448e-019	-8.9465e-019	1.0064e-018	-1.1867e-018
3.000000e+001	9.7798e-020	-7.6582e-019	1.5555e-018	-2.3126e-018	3.0497e-018	-3.7755e-018	4.4950e-018	-5.2108e-018	5.9244e-018	-6.6406e-018	7.4387e-018	-8.7369e-018
4.000000e+001	9.3273e-019	-6.7848e-018	1.3395e-017	-1.9599e-017	2.5560e-017	-3.1378e-017	3.7104e-017	-4.2768e-017	4.8387e-017	-5.4003e-017	6.0260e-017	-7.0515e-017
5.000000e+001	8.7235e-018	-5.8867e-017	1.1290e-016	-1.6252e-016	2.0957e-016	-2.5507e-016	2.9953e-016	-3.4325e-016	3.8641e-016	-4.2936e-016	4.7722e-016	-5.5633e-016
6.000000e+001	7.9552e-017	-4.9699e-016	9.2525e-016	-1.3096e-015	1.6693e-015	-2.0138e-015	2.3479e-015	-2.6745e-015	2.9953e-015	-3.3132e-015	3.6676e-015	-4.2589e-015
7.000000e+001	7.0382e-016	-4.0604e-015	7.3301e-015	-1.0196e-014	1.2841e-014	-1.5349e-014	1.7764e-014	-2.0109e-014	2.2401e-014	-2.4662e-014	2.7185e-014	-3.1440e-014
8.000000e+001	6.0080e-015	-3.1909e-014	5.5786e-014	-7.6198e-014	9.4766e-014	-1.1220e-013	1.2885e-013	-1.4491e-013	1.6053e-013	-1.7587e-013	1.9300e-013	-2.2227e-013
9.000000e+001	4.9182e-014	-2.3956e-013	4.0497e-013	-5.4269e-013	6.6608e-013	-7.8069e-013	8.8926e-013	-9.9334e-013	1.0939e-012	-1.1922e-012	1.3023e-012	-1.4932e-012
1.000000e+002	3.5453e-013	-1.5642e-012	2.5434e-012	-3.3337e-012	4.0294e-012	-4.6676e-012	5.2664e-012	-5.8360e-012	6.3826e-012	-6.9143e-012	7.5118e-012	-8.5676e-012
1.100000e+002	2.4820e-012	-9.8822e-012	1.5433e-011	-1.9767e-011	2.3512e-011	-2.6904e-011	3.0055e-011	-3.3028e-011	3.5862e-011	-3.8604e-011	4.1701e-011	-4.7303e-011
