Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.74379971e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.09620029e+000	-6.19620029e+000	1.16157158e+007	0.00000000e+000	1.2332e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.20628709e-001	-5.03812871e+000	4.51975871e+006	0.00000000e+000	3.5924e+020	1.0000e-010	-3.6520e+018
3.000000e+001	-4.54652839e-001	-4.58965284e+000	2.00111918e+006	0.00000000e+000	1.2507e+020	1.0000e-010	-3.6613e+018
4.000000e+001	-2.40540920e-001	-4.39304092e+000	9.76913536e+005	0.00000000e+000	4.8648e+019	1.0000e-010	-3.6705e+018
5.000000e+001	-1.28849567e-001	-4.29884957e+000	5.21093718e+005	0.00000000e+000	1.9592e+019	1.0000e-010	-3.6798e+018
6.000000e+001	-6.27401948e-002	-4.25024019e+000	2.96676581e+005	0.00000000e+000	7.7621e+018	1.0000e-010	-3.6891e+018
7.000000e+001	-1.90725367e-002	-4.22407254e+000	1.66048156e+005	0.00000000e+000	2.9624e+018	1.0000e-010	-3.6983e+018
8.000000e+001	1.15322789e-002	-4.21096772e+000	6.98354744e+004	0.00000000e+000	1.1931e+018	1.0000e-010	-3.7076e+018
9.000000e+001	-7.94841737e-002	-4.17948417e+000	3.72287335e+005	0.00000000e+000	1.0281e+019	1.0000e-010	2.5759e+019
1.000000e+002	-4.22554402e-002	-4.14225544e+000	2.71037885e+005	0.00000000e+000	5.1757e+018	1.0000e-010	0.0000e+000
1.100000e+002	-1.51516517e-002	-4.11515165e+000	2.18901567e+005	0.00000000e+000	2.6651e+018	1.0000e-010	0.0000e+000
1.200000e+002	6.73850502e-003	-4.09326149e+000	1.91663647e+005	0.00000000e+000	1.3924e+018	1.0000e-010	0.0000e+000
1.300000e+002	2.59048698e-002	-4.07409513e+000	1.77286765e+005	0.00000000e+000	7.3493e+017	1.0000e-010	0.0000e+000
1.400000e+002	4.36335463e-002	-4.05636645e+000	1.69645769e+005	0.00000000e+000	3.9060e+017	1.0000e-010	0.0000e+000
1.500000e+002	6.05981232e-002	-4.03940188e+000	1.65567364e+005	0.00000000e+000	2.0848e+017	1.0000e-010	0.0000e+000
1.600000e+002	7.71548596e-002	-4.02284514e+000	1.63385071e+005	0.00000000e+000	1.1156e+017	1.0000e-010	0.0000e+000
1.700000e+002	9.34933666e-002	-4.00650663e+000	1.62215721e+005	0.00000000e+000	5.9776e+016	1.0000e-010	0.0000e+000
1.800000e+002	1.09714939e-001	-3.99028506e+000	1.61585516e+005	0.00000000e+000	3.2215e+016	1.0000e-010	0.0000e+000
1.900000e+002	1.25873490e-001	-3.97412651e+000	1.61248205e+005	0.00000000e+000	1.7243e+016	1.0000e-010	0.0000e+000
2.000000e+002	1.41998311e-001	-3.95800169e+000	1.61067428e+005	0.00000000e+000	9.2411e+015	1.0000e-010	0.0000e+000
2.100000e+002	1.58105054e-001	-3.94189495e+000	1.60970474e+005	0.00000000e+000	4.9561e+015	1.0000e-010	0.0000e+000
2.200000e+002	1.74202101e-001	-3.92579790e+000	1.60918458e+005	0.00000000e+000	2.6590e+015	1.0000e-010	0.0000e+000
2.300000e+002	1.90293947e-001	-3.90970605e+000	1.60890544e+005	0.00000000e+000	1.4269e+015	1.0000e-010	0.0000e+000
2.400000e+002	2.06383001e-001	-3.89361700e+000	1.60875563e+005	0.00000000e+000	7.6579e+014	1.0000e-010	0.0000e+000
2.500000e+002	2.22470558e-001	-3.87752944e+000	1.60867523e+005	0.00000000e+000	4.1101e+014	1.0000e-010	0.0000e+000
2.600000e+002	-3.21442690e-001	-3.72144269e+000	1.37225767e+006	0.00000000e+000	7.4663e+019	1.0000e-010	1.3848e+020
2.700000e+002	-1.84216923e-001	-3.58421692e+000	7.44741931e+005	0.00000000e+000	3.2945e+019	1.0000e-010	0.0000e+000
2.800000e+002	-1.09742730e-001	-3.50974273e+000	4.46261494e+005	0.00000000e+000	1.5670e+019	1.0000e-010	0.0000e+000
2.900000e+002	-6.51165804e-002	-3.46511658e+000	2.92011243e+005	0.00000000e+000	8.0982e+018	1.0000e-010	0.0000e+000
3.000000e+002	-3.59154561e-002	-3.43591546e+000	2.06427873e+005	0.00000000e+000	4.4931e+018	1.0000e-010	0.0000e+000
3.100000e+002	-1.52726688e-002	-3.41527267e+000	1.55495087e+005	0.00000000e+000	2.6740e+018	1.0000e-010	0.0000e+000
3.200000e+002	2.76839847e-004	-3.39972316e+000	1.23050678e+005	0.00000000e+000	1.7033e+018	1.0000e-010	0.0000e+000
3.300000e+002	1.25819076e-002	-3.38741809e+000	1.01091369e+005	0.00000000e+000	1.1529e+018	1.0000e-010	0.0000e+000
3.400000e+002	2.26910445e-002	-3.37730896e+000	8.54512811e+004	0.00000000e+000	8.2111e+017	1.0000e-010	0.0000e+000
3.500000e+002	3.12361726e-002	-3.36876383e+000	7.38369299e+004	0.00000000e+000	6.0976e+017	1.0000e-010	0.0000e+000
3.600000e+002	3.86198656e-002	-3.36138013e+000	6.49137234e+004	0.00000000e+000	4.6847e+017	1.0000e-010	0.0000e+000
3.700000e+002	4.51112380e-002	-3.35488876e+000	5.78646270e+004	0.00000000e+000	3.7008e+017	1.0000e-010	0.0000e+000
3.800000e+002	5.08977007e-002	-3.34910230e+000	5.21665487e+004	0.00000000e+000	2.9915e+017	1.0000e-010	0.0000e+000
3.900000e+002	5.61143555e-002	-3.34388564e+000	4.74713080e+004	0.00000000e+000	2.4650e+017	1.0000e-010	0.0000e+000
4.000000e+002	6.08614863e-002	-3.33913851e+000	4.35392237e+004	0.00000000e+000	2.0644e+017	1.0000e-010	0.0000e+000
4.100000e+002	6.52154087e-002	-3.33478459e+000	4.02004310e+004	0.00000000e+000	1.7529e+017	1.0000e-010	0.0000e+000
4.200000e+002	6.92354518e-002	-3.33076455e+000	3.73314609e+004	0.00000000e+000	1.5062e+017	1.0000e-010	0.0000e+000
4.300000e+002	7.29685979e-002	-3.32703140e+000	3.48405623e+004	0.00000000e+000	1.3077e+017	1.0000e-010	0.0000e+000
4.400000e+002	7.64526541e-002	-3.32354735e+000	3.26582173e+004	0.00000000e+000	1.1457e+017	1.0000e-010	0.0000e+000
4.500000e+002	7.97184758e-002	-3.32028152e+000	3.07308412e+004	0.00000000e+000	1.0119e+017	1.0000e-010	0.0000e+000
4.600000e+002	8.27915600e-002	-3.31720844e+000	2.90164960e+004	0.00000000e+000	9.0003e+016	1.0000e-010	0.0000e+000
4.700000e+002	8.56932096e-002	-3.31430679e+000	2.74819082e+004	0.00000000e+000	8.0566e+016	1.0000e-010	0.0000e+000
4.800000e+002	8.84414004e-002	-3.31155860e+000	2.61003531e+004	0.00000000e+000	7.2532e+016	1.0000e-010	0.0000e+000
4.900000e+002	9.10514357e-002	-3.30894856e+000	2.48501275e+004	0.00000000e+000	6.5637e+016	1.0000e-010	0.0000e+000
5.000000e+002	9.35364484e-002	-3.30646355e+000	2.37134282e+004	0.00000000e+000	5.9677e+016	1.0000e-010	0.0000e+000
5.100000e+002	9.59077913e-002	-3.30409221e+000	2.26755175e+004	0.00000000e+000	5.4490e+016	1.0000e-010	0.0000e+000
5.200000e+002	9.81753430e-002	-3.30182466e+000	2.17240932e+004	0.00000000e+000	4.9950e+016	1.0000e-010	0.0000e+000
5.300000e+002	1.00347752e-001	-3.29965225e+000	2.08488071e+004	0.00000000e+000	4.5953e+016	1.0000e-010	0.0000e+000
5.400000e+002	1.02432633e-001	-3.29756737e+000	2.00408932e+004	0.00000000e+000	4.2416e+016	1.0000e-010	0.0000e+000
5.500000e+002	1.04436722e-001	-3.29556328e+000	1.92882834e+004	0.00000000e+000	3.9512e+016	1.0000e-010	0.0000e+000
5.600000e+002	1.06365551e-001	-3.29363445e+000	1.85897824e+004	0.00000000e+000	3.6671e+016	1.0000e-010	0.0000e+000
5.700000e+002	1.08224529e-001	-3.29177547e+000	1.79397462e+004	0.00000000e+000	3.4127e+016	1.0000e-010	0.0000e+000
5.800000e+002	1.10018504e-001	-3.28998150e+000	1.73332891e+004	0.00000000e+000	3.1839e+016	1.0000e-010	0.0000e+000
5.900000e+002	1.11751832e-001	-3.28824817e+000	1.67661607e+004	0.00000000e+000	2.9774e+016	1.0000e-010	0.0000e+000
6.000000e+002	1.13428449e-001	-3.28657155e+000	1.62346457e+004	0.00000000e+000	2.7905e+016	1.0000e-010	0.0000e+000
6.100000e+002	1.15051913e-001	-3.28494809e+000	1.57354826e+004	0.00000000e+000	2.6206e+016	1.0000e-010	0.0000e+000
6.200000e+002	1.16625461e-001	-3.28337454e+000	1.52657961e+004	0.00000000e+000	2.4659e+016	1.0000e-010	0.0000e+000
6.300000e+002	1.18152041e-001	-3.28184796e+000	1.48230420e+004	0.00000000e+000	2.3245e+016	1.0000e-010	0.0000e+000
6.400000e+002	1.19634345e-001	-3.28036565e+000	1.44049605e+004	0.00000000e+000	2.1949e+016	1.0000e-010	0.0000e+000
6.500000e+002	1.21074841e-001	-3.27892516e+000	1.40095377e+004	0.00000000e+000	2.0760e+016	1.0000e-010	0.0000e+000
6.600000e+002	1.22475795e-001	-3.27752420e+000	1.36349731e+004	0.00000000e+000	1.9665e+016	1.0000e-010	0.0000e+000
6.700000e+002	1.23839292e-001	-3.27616071e+000	1.32796520e+004	0.00000000e+000	1.8654e+016	1.0000e-010	0.0000e+000
6.800000e+002	1.25167258e-001	-3.27483274e+000	1.29421222e+004	0.00000000e+000	1.7720e+016	1.0000e-010	0.0000e+000
6.900000e+002	1.26461470e-001	-3.27353853e+000	1.26210740e+004	0.00000000e+000	1.6855e+016	1.0000e-010	0.0000e+000
7.000000e+002	1.27723577e-001	-3.27227642e+000	1.23153230e+004	0.00000000e+000	1.6052e+016	1.0000e-010	0.0000e+000
7.100000e+002	1.28955109e-001	-3.27104489e+000	1.20237959e+004	0.00000000e+000	1.5305e+016	1.0000e-010	0.0000e+000
7.200000e+002	1.30157489e-001	-3.26984251e+000	1.17455173e+004	0.00000000e+000	1.4610e+016	1.0000e-010	0.0000e+000
7.300000e+002	1.31332041e-001	-3.26866796e+000	1.14795989e+004	0.00000000e+000	1.3961e+016	1.0000e-010	0.0000e+000
7.400000e+002	1.32480001e-001	-3.26752000e+000	1.12252304e+004	0.00000000e+000	1.3354e+016	1.0000e-010	0.0000e+000
7.500000e+002	1.33602524e-001	-3.26639748e+000	1.09816705e+004	0.00000000e+000	1.2787e+016	1.0000e-010	0.0000e+000
7.600000e+002	1.34700691e-001	-3.26529931e+000	1.07482401e+004	0.00000000e+000	1.2255e+016	1.0000e-010	0.0000e+000
7.700000e+002	1.35775515e-001	-3.26422449e+000	1.05243158e+004	0.00000000e+000	1.1756e+016	1.0000e-010	0.0000e+000
7.800000e+002	1.36827946e-001	-3.26317205e+000	1.03093244e+004	0.00000000e+000	1.1287e+016	1.0000e-010	0.0000e+000
7.900000e+002	1.37858879e-001	-3.26214112e+000	1.01027378e+004	0.00000000e+000	1.0846e+016	1.0000e-010	0.0000e+000
8.000000e+002	1.38869153e-001	-3.26113085e+000	9.90406866e+003	0.00000000e+000	1.0430e+016	1.0000e-010	0.0000e+000
8.100000e+002	1.39859559e-001	-3.26014044e+000	9.71286676e+003	0.00000000e+000	1.0038e+016	1.0000e-010	0.0000e+000
8.200000e+002	1.40830846e-001	-3.25916915e+000	9.52871524e+003	0.00000000e+000	9.6680e+015	1.0000e-010	0.0000e+000
8.300000e+002	1.41783718e-001	-3.25821628e+000	9.35122774e+003	0.00000000e+000	9.3181e+015	1.0000e-010	0.0000e+000
8.400000e+002	1.42718840e-001	-3.25728116e+000	9.18004562e+003	0.00000000e+000	8.9871e+015	1.0000e-010	0.0000e+000
8.500000e+002	1.43636845e-001	-3.25636316e+000	9.01483552e+003	0.00000000e+000	8.6736e+015	1.0000e-010	0.0000e+000
8.600000e+002	1.44538328e-001	-3.25546167e+000	8.85528717e+003	0.00000000e+000	8.3763e+015	1.0000e-010	0.0000e+000
8.700000e+002	1.45423857e-001	-3.25457614e+000	8.70111141e+003	0.00000000e+000	8.0943e+015	1.0000e-010	0.0000e+000
8.800000e+002	1.46293968e-001	-3.25370603e+000	8.55203846e+003	0.00000000e+000	7.8264e+015	1.0000e-010	0.0000e+000
8.900000e+002	1.47149172e-001	-3.25285083e+000	8.40781627e+003	0.00000000e+000	7.5717e+015	1.0000e-010	0.0000e+000
9.000000e+002	1.47989954e-001	-3.25201005e+000	8.26820916e+003	0.00000000e+000	7.3294e+015	1.0000e-010	0.0000e+000
9.100000e+002	1.48816775e-001	-3.25118323e+000	8.13299644e+003	0.00000000e+000	7.0987e+015	1.0000e-010	0.0000e+000
9.200000e+002	1.49630074e-001	-3.25036993e+000	8.00197127e+003	0.00000000e+000	6.8788e+015	1.0000e-010	0.0000e+000
9.300000e+002	1.50430272e-001	-3.24956973e+000	7.87493960e+003	0.00000000e+000	6.6692e+015	1.0000e-010	0.0000e+000
9.400000e+002	1.51217765e-001	-3.24878223e+000	7.75171918e+003	0.00000000e+000	6.4691e+015	1.0000e-010	0.0000e+000
9.500000e+002	1.51992937e-001	-3.24800706e+000	7.63213868e+003	0.00000000e+000	6.2780e+015	1.0000e-010	0.0000e+000
9.600000e+002	1.52756151e-001	-3.24724385e+000	7.51603689e+003	0.00000000e+000	6.0954e+015	1.0000e-010	0.0000e+000
9.700000e+002	1.53507755e-001	-3.24649225e+000	7.40326197e+003	0.00000000e+000	5.9207e+015	1.0000e-010	0.0000e+000
9.800000e+002	1.54248081e-001	-3.24575192e+000	7.29367079e+003	0.00000000e+000	5.7536e+015	1.0000e-010	0.0000e+000
9.900000e+002	1.54977448e-001	-3.24502255e+000	7.18712832e+003	0.00000000e+000	5.5935e+015	1.0000e-010	0.0000e+000
1.000000e+003	1.55696161e-001	-3.24430384e+000	7.08350705e+003	0.00000000e+000	5.4401e+015	1.0000e-010	0.0000e+000
1.010000e+003	1.56404512e-001	-3.24359549e+000	6.98268648e+003	0.00000000e+000	5.2931e+015	1.0000e-010	0.0000e+000
1.020000e+003	1.57102780e-001	-3.24289722e+000	6.88455265e+003	0.00000000e+000	5.1520e+015	1.0000e-010	0.0000e+000
1.030000e+003	1.57791236e-001	-3.24220876e+000	6.78899770e+003	0.00000000e+000	5.0167e+015	1.0000e-010	0.0000e+000
1.040000e+003	1.58470135e-001	-3.24152986e+000	6.69591946e+003	0.00000000e+000	4.8866e+015	1.0000e-010	0.0000e+000
1.050000e+003	1.59139727e-001	-3.24086027e+000	6.60522108e+003	0.00000000e+000	4.7617e+015	1.0000e-010	0.0000e+000
1.060000e+003	1.59800249e-001	-3.24019975e+000	6.51681070e+003	0.00000000e+000	4.6416e+015	1.0000e-010	0.0000e+000
1.070000e+003	1.60451931e-001	-3.23954807e+000	6.43060113e+003	0.00000000e+000	4.5260e+015	1.0000e-010	0.0000e+000
1.080000e+003	1.61094991e-001	-3.23890501e+000	6.34650955e+003	0.00000000e+000	4.4148e+015	1.0000e-010	0.0000e+000
1.090000e+003	1.61729642e-001	-3.23827036e+000	6.26445723e+003	0.00000000e+000	4.3078e+015	1.0000e-010	0.0000e+000
1.100000e+003	1.62356087e-001	-3.23764391e+000	6.18436930e+003	0.00000000e+000	4.2046e+015	1.0000e-010	0.0000e+000
1.110000e+003	1.62974524e-001	-3.23702548e+000	6.10617452e+003	0.00000000e+000	4.1052e+015	1.0000e-010	0.0000e+000
1.120000e+003	1.63585142e-001	-3.23641486e+000	6.02980505e+003	0.00000000e+000	4.0094e+015	1.0000e-010	0.0000e+000
1.130000e+003	1.64188122e-001	-3.23581188e+000	5.95519622e+003	0.00000000e+000	3.9170e+015	1.0000e-010	0.0000e+000
1.140000e+003	1.64783642e-001	-3.23521636e+000	5.88228642e+003	0.00000000e+000	3.8278e+015	1.0000e-010	0.0000e+000
1.150000e+003	1.65371871e-001	-3.23462813e+000	5.81101686e+003	0.00000000e+000	3.7417e+015	1.0000e-010	0.0000e+000
1.160000e+003	1.65952972e-001	-3.23404703e+000	5.74133143e+003	0.00000000e+000	3.6585e+015	1.0000e-010	0.0000e+000
1.170000e+003	1.66527105e-001	-3.23347289e+000	5.67317654e+003	0.00000000e+000	3.5781e+015	1.0000e-010	0.0000e+000
1.180000e+003	1.67094423e-001	-3.23290558e+000	5.60650101e+003	0.00000000e+000	3.5005e+015	1.0000e-010	0.0000e+000
1.190000e+003	1.67655073e-001	-3.23234493e+000	5.54125590e+003	0.00000000e+000	3.4254e+015	1.0000e-010	0.0000e+000
1.200000e+003	1.68209199e-001	-3.23179080e+000	5.47739441e+003	0.00000000e+000	3.3527e+015	1.0000e-010	0.0000e+000
1.210000e+003	1.68756938e-001	-3.23124306e+000	5.41487176e+003	0.00000000e+000	3.2824e+015	1.0000e-010	0.0000e+000
1.220000e+003	1.69298425e-001	-3.23070157e+000	5.35364506e+003	0.00000000e+000	3.2144e+015	1.0000e-010	0.0000e+000
1.230000e+003	1.69833790e-001	-3.23016621e+000	5.29367325e+003	0.00000000e+000	3.1485e+015	1.0000e-010	0.0000e+000
1.240000e+003	1.70363157e-001	-3.22963684e+000	5.23491699e+003	0.00000000e+000	3.0847e+015	1.0000e-010	0.0000e+000
1.250000e+003	1.70886649e-001	-3.22911335e+000	5.17733856e+003	0.00000000e+000	3.0229e+015	1.0000e-010	0.0000e+000
1.260000e+003	1.71404383e-001	-3.22859562e+000	5.12090177e+003	0.00000000e+000	2.9629e+015	1.0000e-010	0.0000e+000
