Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	1.4358e-021	-1.0735e-020	2.1076e-020	-3.0577e-020	3.9583e-020	-4.8287e-020	5.6790e-020	-6.5152e-020	7.3407e-020	-8.1620e-020	9.0694e-020	-1.0552e-019
3.000000e+001	1.2826e-020	-8.8471e-020	1.6842e-019	-2.4015e-019	3.0721e-019	-3.7139e-019	4.3363e-019	-4.9445e-019	5.5418e-019	-6.1335e-019	6.7874e-019	-7.8657e-019
4.000000e+001	1.2457e-019	-7.9727e-019	1.4749e-018	-2.0696e-018	2.6186e-018	-3.1393e-018	3.6408e-018	-4.1281e-018	4.6044e-018	-5.0744e-018	5.5940e-018	-6.4591e-018
5.000000e+001	1.1955e-018	-7.0943e-018	1.2750e-017	-1.7604e-017	2.2027e-017	-2.6185e-017	3.0161e-017	-3.4004e-017	3.7742e-017	-4.1416e-017	4.5481e-017	-5.2322e-017
6.000000e+001	1.1307e-017	-6.2134e-017	1.0843e-016	-1.4727e-016	1.8220e-016	-2.1474e-016	2.4564e-016	-2.7533e-016	3.0408e-016	-3.3222e-016	3.6340e-016	-4.1649e-016
7.000000e+001	1.0518e-016	-5.3452e-016	9.0530e-016	-1.2091e-015	1.4787e-015	-1.7275e-015	1.9622e-015	-2.1864e-015	2.4024e-015	-2.6131e-015	2.8469e-015	-3.2504e-015
8.000000e+001	9.6051e-016	-4.5070e-015	7.4033e-015	-9.7194e-015	1.1747e-014	-1.3602e-014	1.5339e-014	-1.6988e-014	1.8569e-014	-2.0106e-014	2.1815e-014	-2.4810e-014
9.000000e+001	8.5925e-015	-3.7162e-014	5.9162e-014	-7.6318e-014	9.1135e-014	-1.0456e-013	1.1704e-013	-1.2882e-013	1.4006e-013	-1.5094e-013	1.6309e-013	-1.8473e-013
1.000000e+002	7.5136e-014	-2.9891e-013	4.6082e-013	-5.8383e-013	6.8858e-013	-7.8258e-013	8.6933e-013	-9.5077e-013	1.0281e-012	-1.1026e-012	1.1862e-012	-1.3381e-012
1.100000e+002	6.4071e-013	-2.3393e-012	3.4891e-012	-4.3392e-012	5.0527e-012	-5.6868e-012	6.2678e-012	-6.8100e-012	7.3222e-012	-7.8139e-012	8.3691e-012	-9.4006e-012
1.200000e+002	5.3145e-012	-1.7762e-011	2.5604e-011	-3.1237e-011	3.5896e-011	-3.9996e-011	4.3726e-011	-4.7186e-011	5.0438e-011	-5.3549e-011	5.7089e-011	-6.3844e-011
1.300000e+002	4.2765e-011	-1.3045e-010	1.8151e-010	-2.1708e-010	2.4607e-010	-2.7132e-010	2.9413e-010	-3.1517e-010	3.3485e-010	-3.5361e-010	3.7518e-010	-4.1764e-010
1.400000e+002	3.3283e-010	-9.2356e-010	1.2387e-009	-1.4511e-009	1.6215e-009	-1.7686e-009	1.9005e-009	-2.0215e-009	2.1341e-009	-2.2411e-009	2.3659e-009	-2.6211e-009
1.500000e+002	2.4973e-009	-6.2795e-009	8.1056e-009	-9.2921e-009	1.0229e-008	-1.1031e-008	1.1745e-008	-1.2396e-008	1.3000e-008	-1.3572e-008	1.4253e-008	-1.5711e-008
1.600000e+002	1.8000e-008	-4.0834e-008	5.0632e-008	-5.6739e-008	6.1489e-008	-6.5517e-008	6.9085e-008	-7.2325e-008	7.5317e-008	-7.8148e-008	8.1616e-008	-8.9491e-008
1.700000e+002	1.2414e-007	-2.5276e-007	3.0041e-007	-3.2867e-007	3.5032e-007	-3.6856e-007	3.8466e-007	-3.9924e-007	4.1267e-007	-4.2539e-007	4.4167e-007	-4.8157e-007
1.800000e+002	8.1541e-007	-1.4814e-006	1.6833e-006	-1.7953e-006	1.8800e-006	-1.9514e-006	2.0144e-006	-2.0716e-006	2.1244e-006	-2.1746e-006	2.2437e-006	-2.4317e-006
1.900000e+002	5.0757e-006	-8.1699e-006	8.8487e-006	-9.1831e-006	9.4360e-006	-9.6529e-006	9.8482e-006	-1.0028e-005	1.0196e-005	-1.0359e-005	1.0615e-005	-1.1430e-005
2.000000e+002	2.9765e-005	-4.2093e-005	4.3295e-005	-4.3625e-005	4.3915e-005	-4.4223e-005	4.4544e-005	-4.4872e-005	4.5199e-005	-4.5545e-005	4.6331e-005	-4.9536e-005
2.100000e+002	1.6331e-004	-2.0086e-004	1.9531e-004	-1.9055e-004	1.8755e-004	-1.8563e-004	1.8437e-004	-1.8353e-004	1.8298e-004	-1.8272e-004	1.8436e-004	-1.9558e-004
2.200000e+002	7.3554e-004	-7.6032e-004	6.8803e-004	-6.4379e-004	6.1528e-004	-5.9525e-004	5.8029e-004	-5.6861e-004	5.5918e-004	-5.5163e-004	5.5050e-004	-5.7785e-004
2.300000e+002	3.1932e-003	-2.7431e-003	2.2964e-003	-2.0528e-003	1.8993e-003	-1.7918e-003	1.7110e-003	-1.6472e-003	1.5952e-003	-1.5524e-003	1.5301e-003	-1.5871e-003
2.400000e+002	1.3443e-002	-9.5240e-003	7.3464e-003	-6.2570e-003	5.5935e-003	-5.1368e-003	4.7977e-003	-4.5326e-003	4.3176e-003	-4.1403e-003	4.0269e-003	-4.1233e-003
2.500000e+002	5.4847e-002	-3.1791e-002	2.2502e-002	-1.8211e-002	1.5697e-002	-1.4009e-002	1.2779e-002	-1.1832e-002	1.1073e-002	-1.0452e-002	1.0021e-002	-1.0119e-002
2.600000e+002	2.1649e-001	-1.0177e-001	6.5795e-002	-5.0443e-002	4.1821e-002	-3.6202e-002	3.2198e-002	-2.9171e-002	2.6785e-002	-2.4856e-002	2.3464e-002	-2.3338e-002
2.700000e+002	1.8171e-001	-9.0614e-003	-1.2570e-002	1.7507e-002	-1.8993e-002	1.9390e-002	-1.9362e-002	1.9150e-002	-1.8856e-002	1.8537e-002	-1.8378e-002	1.9119e-002
2.800000e+002	1.1135e-001	9.1690e-002	-7.6636e-002	6.3143e-002	-5.3838e-002	4.7116e-002	-4.2016e-002	3.7992e-002	-3.4722e-002	3.2016e-002	-2.9994e-002	2.9569e-002
2.900000e+002	5.9011e-002	1.4389e-001	-8.0930e-002	5.0881e-002	-3.4321e-002	2.3979e-002	-1.6967e-002	1.1935e-002	-8.1746e-003	5.2779e-003	-3.0042e-003	1.0908e-003
3.000000e+002	2.8675e-002	1.5028e-001	-3.9185e-002	2.7044e-003	1.2606e-002	-1.9983e-002	2.3764e-002	-2.5707e-002	2.6632e-002	-2.6976e-002	2.7218e-002	-2.8593e-002
3.100000e+002	1.3151e-002	1.3040e-001	1.9221e-002	-4.6993e-002	5.1276e-002	-4.9462e-002	4.5945e-002	-4.2089e-002	3.8356e-002	-3.4914e-002	3.2064e-002	-3.0777e-002
3.200000e+002	5.7873e-003	1.0129e-001	7.1451e-002	-7.5154e-002	6.1690e-002	-4.8231e-002	3.7035e-002	-2.8035e-002	2.0821e-002	-1.5008e-002	1.0347e-002	-6.5587e-003
3.300000e+002	2.4681e-003	7.2952e-002	1.0633e-001	-7.4768e-002	4.2946e-002	-2.0837e-002	5.9683e-003	4.0928e-003	-1.0965e-002	1.5690e-002	-1.9130e-002	2.2772e-002
3.400000e+002	1.0267e-003	4.9679e-002	1.2196e-001	-5.0608e-002	6.5626e-003	1.6570e-002	-2.8300e-002	3.3836e-002	-3.5924e-002	3.6076e-002	-3.5444e-002	3.5763e-002
3.500000e+002	4.1835e-004	3.2381e-002	1.2172e-001	-1.2928e-002	-3.2183e-002	4.6855e-002	-4.8825e-002	4.5577e-002	-4.0345e-002	3.4586e-002	-2.9168e-002	2.4908e-002
3.600000e+002	1.6753e-004	2.0368e-002	1.1085e-001	2.7652e-002	-6.0726e-002	5.9016e-002	-4.7739e-002	3.5027e-002	-2.3431e-002	1.3608e-002	-5.5549e-003	-1.4846e-003
3.700000e+002	6.6083e-005	1.2435e-002	9.4438e-002	6.3058e-002	-7.2275e-002	5.0541e-002	-2.7294e-002	8.6483e-003	5.0020e-003	-1.4532e-002	2.1153e-002	-2.7006e-002
3.800000e+002	2.5725e-005	7.4014e-003	7.6380e-002	8.8731e-002	-6.5960e-002	2.6046e-002	3.3244e-003	-2.1356e-002	3.1140e-002	-3.5499e-002	3.6766e-002	-3.7568e-002
3.900000e+002	9.8969e-006	4.3087e-003	5.9226e-002	1.0330e-001	-4.5269e-002	-5.9437e-003	3.2801e-002	-4.3032e-002	4.3896e-002	-3.9981e-002	3.4168e-002	-2.8416e-002
4.000000e+002	3.7675e-006	2.4598e-003	4.4334e-002	1.0766e-001	-1.5906e-002	-3.6380e-002	5.1873e-002	-4.9059e-002	3.8947e-002	-2.6951e-002	1.5547e-002	-5.1023e-003
4.100000e+002	1.4204e-006	1.3799e-003	3.2200e-002	1.0397e-001	1.6122e-002	-5.8181e-002	5.5738e-002	-3.8426e-002	1.9225e-002	-2.7640e-003	-9.9906e-003	2.0632e-002
4.200000e+002	5.3085e-007	7.6209e-004	2.2782e-002	9.4812e-002	4.5804e-002	-6.7457e-002	4.4492e-002	-1.5592e-002	-7.3646e-003	2.2506e-002	-3.1304e-002	3.7035e-002
4.300000e+002	1.9680e-007	4.1490e-004	1.5749e-002	8.2589e-002	6.9759e-002	-6.3589e-002	2.2093e-002	1.1875e-002	-3.1474e-002	3.9415e-002	-4.0020e-002	3.7444e-002
4.400000e+002	7.2410e-008	2.2295e-004	1.0664e-002	6.9268e-002	8.6314e-002	-4.8535e-002	-5.4252e-003	3.6039e-002	-4.5579e-002	4.2430e-002	-3.3391e-002	2.2394e-002
4.500000e+002	2.6458e-008	1.1837e-004	7.0875e-003	5.6256e-002	9.5243e-002	-2.5806e-002	-3.1783e-002	5.0818e-002	-4.6005e-002	3.1240e-002	-1.4550e-002	-1.5055e-003
4.600000e+002	9.6047e-009	6.2153e-005	4.6312e-003	4.4429e-002	9.7343e-002	5.7506e-004	-5.1868e-002	5.3210e-002	-3.3390e-002	1.0112e-002	9.3701e-003	-2.4835e-002
4.700000e+002	3.4654e-009	3.2298e-005	2.9796e-003	3.4235e-002	9.3988e-002	2.6884e-002	-6.2532e-002	4.3465e-002	-1.1834e-002	-1.4076e-002	3.0166e-002	-3.9153e-002
4.800000e+002	1.2432e-009	1.6623e-005	1.8898e-003	2.5807e-002	8.6760e-002	5.0208e-002	-6.2762e-002	2.4450e-002	1.2717e-002	-3.4214e-002	4.1352e-002	-3.9846e-002
4.900000e+002	4.4356e-010	8.4778e-006	1.1828e-003	1.9072e-002	7.7175e-002	6.8663e-002	-5.3403e-002	5.6324e-004	3.4229e-002	-4.4991e-002	3.9944e-002	-2.7231e-002
5.000000e+002	1.5745e-010	4.2872e-006	7.3125e-004	1.3843e-002	6.6522e-002	8.1375e-002	-3.6596e-002	-2.3428e-002	4.8019e-002	-4.4059e-002	2.6905e-002	-5.8857e-003
5.100000e+002	5.5617e-011	2.1507e-006	4.4693e-004	9.8834e-003	5.5796e-002	8.8317e-002	-1.5152e-002	-4.3362e-002	5.1587e-002	-3.2221e-002	6.3740e-003	1.7272e-002
5.200000e+002	1.9555e-011	1.0707e-006	2.7023e-004	6.9499e-003	4.5686e-002	9.0069e-002	8.0287e-003	-5.6314e-002	4.4800e-002	-1.2798e-002	-1.5855e-002	3.5322e-002
5.300000e+002	6.8451e-012	5.2925e-007	1.6174e-004	4.8187e-003	3.6612e-002	8.7575e-002	3.0383e-002	-6.0853e-002	2.9542e-002	9.4888e-003	-3.4045e-002	4.3335e-002
5.400000e+002	2.3860e-012	2.5982e-007	9.5891e-005	3.2976e-003	2.8775e-002	8.1927e-002	4.9947e-002	-5.6978e-002	9.0251e-003	2.9758e-002	-4.3943e-002	3.9518e-002
5.500000e+002	8.2833e-013	1.2672e-007	5.6339e-005	2.2291e-003	2.2218e-002	7.4206e-002	6.5459e-002	-4.5835e-002	-1.3001e-002	4.4018e-002	-4.3609e-002	2.5336e-002
5.600000e+002	2.8645e-013	6.1424e-008	3.2819e-005	1.4897e-003	1.6879e-002	6.5370e-002	7.6333e-002	-2.9317e-002	-3.2986e-002	4.9842e-002	-3.3568e-002	4.7684e-003
5.700000e+002	9.8693e-014	2.9597e-008	1.8963e-005	9.8480e-004	1.2631e-002	5.6200e-002	8.2557e-002	-9.6517e-003	-4.8120e-002	4.6608e-002	-1.6388e-002	-1.6953e-002
5.800000e+002	3.3882e-014	1.4180e-008	1.0873e-005	6.4442e-004	9.3218e-003	4.7279e-002	8.4540e-002	1.0958e-002	-5.6636e-002	3.5349e-002	4.1208e-003	-3.4733e-002
5.900000e+002	1.1592e-014	6.7568e-009	6.1881e-006	4.1764e-004	6.7905e-003	3.9005e-002	8.2959e-002	3.0597e-002	-5.7887e-002	1.8329e-002	2.3830e-002	-4.4755e-002
6.000000e+002	3.9526e-015	3.2029e-009	3.4972e-006	2.6819e-004	4.8867e-003	3.1613e-002	7.8622e-002	4.7799e-002	-5.2228e-002	-1.5132e-003	3.9132e-002	-4.5183e-002
6.100000e+002	1.3435e-015	1.5106e-009	1.9631e-006	1.7073e-004	3.4766e-003	2.5207e-002	7.2352e-002	6.1605e-002	-4.0785e-002	-2.1136e-002	4.7534e-002	-3.6313e-002
6.200000e+002	4.5523e-016	7.0901e-010	1.0949e-006	1.0779e-004	2.4468e-003	1.9800e-002	6.4908e-002	7.1552e-002	-2.5167e-002	-3.7862e-002	4.7951e-002	-2.0276e-002
6.300000e+002	1.5379e-016	3.3123e-010	6.0684e-007	6.7514e-005	1.7046e-003	1.5337e-002	5.6936e-002	7.7595e-002	-7.1773e-003	-4.9707e-002	4.0703e-002	-4.0013e-004
6.400000e+002	5.1805e-017	1.5405e-010	3.3435e-007	4.1968e-005	1.1760e-003	1.1726e-002	4.8951e-002	8.0017e-002	1.1433e-002	-5.5535e-002	2.7269e-002	1.9548e-002
6.500000e+002	1.7402e-017	7.1331e-011	1.8316e-007	2.5900e-005	8.0395e-004	8.8571e-003	4.1328e-002	7.9315e-002	2.9143e-002	-5.5065e-002	9.8991e-003	3.6099e-002
6.600000e+002	5.8296e-018	3.2891e-011	9.9783e-008	1.5873e-005	5.4480e-004	6.6136e-003	3.4318e-002	7.6107e-002	4.4775e-002	-4.8759e-002	-8.8261e-003	4.6646e-002
6.700000e+002	1.9477e-018	1.5105e-011	5.4071e-008	9.6629e-006	3.6610e-004	4.8853e-003	2.8066e-002	7.1045e-002	5.7538e-002	-3.7640e-002	-2.6407e-002	4.9772e-002
6.800000e+002	6.4909e-019	6.9093e-012	2.9149e-008	5.8448e-006	2.4406e-004	3.5719e-003	2.2631e-002	6.4752e-002	6.7019e-002	-2.3069e-002	-4.0749e-002	4.5329e-002
6.900000e+002	2.1577e-019	3.1484e-012	1.5636e-008	3.5135e-006	1.6147e-004	2.5864e-003	1.8010e-002	5.7783e-002	7.3139e-002	-6.5407e-003	-5.0374e-002	3.4305e-002
