Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11
1.600000e+002	3.7433e-009	-4.4476e-009	4.6112e-009	-4.6987e-009	4.7615e-009	-4.8122e-009	4.8554e-009	-4.8932e-009	4.9273e-009	-4.9764e-009	5.1891e-009
1.700000e+002	2.5291e-008	-2.8184e-008	2.8387e-008	-2.8400e-008	2.8396e-008	-2.8396e-008	2.8400e-008	-2.8408e-008	2.8421e-008	-2.8538e-008	2.9599e-008
1.800000e+002	1.6988e-007	-1.7749e-007	1.7365e-007	-1.7055e-007	1.6823e-007	-1.6645e-007	1.6501e-007	-1.6382e-007	1.6282e-007	-1.6255e-007	1.6768e-007
1.900000e+002	1.1247e-006	-1.1006e-006	1.0454e-006	-1.0076e-006	9.8038e-007	-9.5950e-007	9.4274e-007	-9.2880e-007	9.1700e-007	-9.1004e-007	9.3366e-007
2.000000e+002	7.2717e-006	-6.6539e-006	6.1312e-006	-5.7968e-006	5.5609e-006	-5.3820e-006	5.2394e-006	-5.1215e-006	5.0218e-006	-4.9534e-006	5.0533e-006
2.100000e+002	4.5465e-005	-3.8805e-005	3.4647e-005	-3.2107e-005	3.0351e-005	-2.9035e-005	2.7995e-005	-2.7141e-005	2.6423e-005	-2.5898e-005	2.6265e-005
2.200000e+002	2.7188e-004	-2.1571e-004	1.8631e-004	-1.6904e-004	1.5733e-004	-1.4868e-004	1.4190e-004	-1.3639e-004	1.3178e-004	-1.2829e-004	1.2930e-004
2.300000e+002	1.5356e-003	-1.1273e-003	9.3968e-004	-8.3350e-004	7.6298e-004	-7.1156e-004	6.7177e-004	-6.3966e-004	6.1302e-004	-5.9249e-004	5.9315e-004
2.400000e+002	8.0698e-003	-5.4460e-003	4.3680e-003	-3.7799e-003	3.3977e-003	-3.1233e-003	2.9135e-003	-2.7459e-003	2.6081e-003	-2.5007e-003	2.4850e-003
2.500000e+002	3.8739e-002	-2.3822e-002	1.8302e-002	-1.5406e-002	1.3568e-002	-1.2271e-002	1.1293e-002	-1.0522e-002	9.8926e-003	-9.3998e-003	9.2627e-003
2.600000e+002	1.6588e-001	-9.1760e-002	6.7095e-002	-5.4697e-002	4.7039e-002	-4.1743e-002	3.7813e-002	-3.4753e-002	3.2287e-002	-3.0353e-002	2.9615e-002
2.700000e+002	1.8302e-001	-6.1265e-002	3.2108e-002	-1.9733e-002	1.2964e-002	-8.7232e-003	5.8347e-003	-3.7522e-003	2.1883e-003	-9.7820e-004	-1.6309e-005
2.800000e+002	1.4627e-001	1.2366e-002	-3.1136e-002	3.4746e-002	-3.4948e-002	3.4141e-002	-3.3020e-002	3.1828e-002	-3.0662e-002	2.9658e-002	-2.9626e-002
2.900000e+002	1.0041e-001	8.0161e-002	-7.4206e-002	6.2929e-002	-5.3672e-002	4.6404e-002	-4.0628e-002	3.5946e-002	-3.2082e-002	2.8936e-002	-2.7032e-002
3.000000e+002	6.2931e-002	1.2181e-001	-8.0019e-002	5.2664e-002	-3.5396e-002	2.3844e-002	-1.5717e-002	9.7728e-003	-5.2942e-003	1.8390e-003	1.0041e-003
3.100000e+002	3.7052e-002	1.3602e-001	-5.3722e-002	1.5532e-002	3.7128e-003	-1.4207e-002	2.0191e-002	-2.3651e-002	2.5614e-002	-2.6749e-002	2.8196e-002
3.200000e+002	2.0824e-002	1.2994e-001	-9.9598e-003	-2.8341e-002	4.0919e-002	-4.4110e-002	4.3510e-002	-4.1329e-002	3.8535e-002	-3.5689e-002	3.3840e-002
3.300000e+002	1.1284e-002	1.1237e-001	3.6436e-002	-6.1636e-002	5.9644e-002	-5.1397e-002	4.2346e-002	-3.4006e-002	2.6735e-002	-2.0583e-002	1.5680e-002
3.400000e+002	5.9369e-003	9.0510e-002	7.5028e-002	-7.5020e-002	5.4427e-002	-3.4911e-002	1.9479e-002	-7.8179e-003	-8.7325e-004	7.3578e-003	-1.2724e-002
3.500000e+002	3.0471e-003	6.9046e-002	1.0075e-001	-6.7362e-002	2.9677e-002	-3.7635e-003	-1.2542e-002	2.2375e-002	-2.8002e-002	3.1024e-002	-3.3357e-002
3.600000e+002	1.5312e-003	5.0428e-002	1.1289e-001	-4.3294e-002	-4.6296e-003	2.8826e-002	-3.9131e-002	4.1932e-002	-4.0798e-002	3.7809e-002	-3.4849e-002
3.700000e+002	7.5542e-004	3.5528e-002	1.1350e-001	-1.0085e-002	-3.7595e-002	5.1308e-002	-5.0044e-002	4.2920e-002	-3.4034e-002	2.5248e-002	-1.7476e-002
3.800000e+002	3.6668e-004	2.4277e-002	1.0579e-001	2.4961e-002	-6.0767e-002	5.7289e-002	-4.2362e-002	2.6146e-002	-1.1943e-002	5.0187e-004	8.8510e-003
3.900000e+002	1.7542e-004	1.6157e-002	9.3107e-002	5.6116e-002	-6.9702e-002	4.6348e-002	-2.0050e-002	-7.6134e-004	1.5214e-002	-2.4473e-002	3.0875e-002
4.000000e+002	8.2827e-005	1.0507e-002	7.8275e-002	7.9863e-002	-6.3972e-002	2.2825e-002	8.7080e-003	-2.7392e-002	3.6282e-002	-3.8863e-002	3.8629e-002
4.100000e+002	3.8645e-005	6.6932e-003	6.3355e-002	9.4824e-002	-4.6189e-002	-6.3938e-003	3.4858e-002	-4.4662e-002	4.3624e-002	-3.7298e-002	2.9377e-002
4.200000e+002	1.7835e-005	4.1857e-003	4.9651e-002	1.0128e-001	-2.0642e-002	-3.4147e-002	5.1276e-002	-4.7577e-002	3.5351e-002	-2.1178e-002	7.7888e-003
4.300000e+002	8.1489e-006	2.5742e-003	3.7837e-002	1.0056e-001	7.9858e-003	-5.4719e-002	5.4349e-002	-3.6099e-002	1.5091e-002	2.8061e-003	-1.6922e-002
4.400000e+002	3.6887e-006	1.5592e-003	2.8132e-002	9.4501e-002	3.5563e-002	-6.4751e-002	4.4236e-002	-1.4338e-002	-1.0019e-002	2.5798e-002	-3.5146e-002
4.500000e+002	1.6553e-006	9.3123e-004	2.0463e-002	8.4984e-002	5.9051e-002	-6.3383e-002	2.4124e-002	1.1269e-002	-3.2075e-002	4.0093e-002	-4.0479e-002
4.600000e+002	7.3683e-007	5.4904e-004	1.4593e-002	7.3687e-002	7.6674e-002	-5.1846e-002	-1.0637e-003	3.4029e-002	-4.4855e-002	4.1500e-002	-3.1598e-002
4.700000e+002	3.2550e-007	3.1984e-004	1.0221e-002	6.1935e-002	8.7811e-002	-3.2756e-002	-2.6043e-002	4.8694e-002	-4.5324e-002	3.0178e-002	-1.2087e-002
4.800000e+002	1.4277e-007	1.8425e-004	7.0426e-003	5.0666e-002	9.2751e-002	-9.3539e-003	-4.6292e-002	5.2457e-002	-3.3989e-002	1.0023e-002	1.1320e-002
4.900000e+002	6.2196e-008	1.0504e-004	4.7797e-003	4.0468e-002	9.2379e-002	1.5156e-002	-5.8748e-002	4.5173e-002	-1.4254e-002	-1.2932e-002	3.1229e-002
5.000000e+002	2.6923e-008	5.9295e-005	3.1988e-003	3.1638e-002	8.7888e-002	3.8064e-002	-6.2059e-002	2.8949e-002	8.8232e-003	-3.2439e-002	4.1881e-002
5.100000e+002	1.1584e-008	3.3165e-005	2.1132e-003	2.4260e-002	8.0542e-002	5.7410e-002	-5.6461e-002	7.3464e-003	2.9939e-002	-4.3686e-002	4.0627e-002
5.200000e+002	4.9553e-009	1.8389e-005	1.3791e-003	1.8277e-002	7.1514e-002	7.2049e-002	-4.3413e-002	-1.5536e-002	4.4744e-002	-4.4316e-002	2.8293e-002
5.300000e+002	2.1081e-009	1.0112e-005	8.8987e-004	1.3549e-002	6.1786e-002	8.1582e-002	-2.5118e-002	-3.5885e-002	5.0617e-002	-3.4669e-002	8.5580e-003
5.400000e+002	8.9216e-010	5.5170e-006	5.6808e-004	9.8944e-003	5.2113e-002	8.6203e-002	-4.0550e-003	-5.0764e-002	4.6923e-002	-1.7352e-002	-1.3324e-002
5.500000e+002	3.7567e-010	2.9877e-006	3.5901e-004	7.1260e-003	4.3021e-002	8.6519e-002	1.7413e-002	-5.8426e-002	3.4844e-002	3.6259e-003	-3.2000e-002
5.600000e+002	1.5743e-010	1.6065e-006	2.2473e-004	5.0662e-003	3.4834e-002	8.3370e-002	3.7313e-002	-5.8359e-002	1.6882e-002	2.3875e-002	-4.3291e-002
5.700000e+002	6.5666e-011	8.5800e-007	1.3941e-004	3.5583e-003	2.7711e-002	7.7675e-002	5.4209e-002	-5.1129e-002	-3.7691e-003	3.9550e-002	-4.5003e-002
5.800000e+002	2.7270e-011	4.5527e-007	8.5740e-005	2.4709e-003	2.1691e-002	7.0324e-002	6.7240e-002	-3.8094e-002	-2.3855e-002	4.8013e-002	-3.7173e-002
5.900000e+002	1.1276e-011	2.4008e-007	5.2303e-005	1.6975e-003	1.6727e-002	6.2099e-002	7.6075e-002	-2.1072e-002	-4.0572e-002	4.8148e-002	-2.1792e-002
6.000000e+002	4.6436e-012	1.2585e-007	3.1658e-005	1.1543e-003	1.2721e-002	5.3638e-002	8.0819e-002	-2.0275e-003	-5.1911e-002	4.0346e-002	-2.1716e-003
6.100000e+002	1.9047e-012	6.5594e-008	1.9019e-005	7.7747e-004	9.5494e-003	4.5421e-002	8.1890e-002	1.7195e-002	-5.6800e-002	2.6230e-002	1.7853e-002
6.200000e+002	7.7825e-013	3.4001e-008	1.1345e-005	5.1888e-004	7.0822e-003	3.7777e-002	7.9904e-002	3.5049e-002	-5.5092e-002	8.2217e-003	3.4699e-002
6.300000e+002	3.1682e-013	1.7531e-008	6.7213e-006	3.4330e-004	5.1928e-003	3.0908e-002	7.5560e-002	5.0389e-002	-4.7419e-002	-1.0943e-002	4.5637e-002
6.400000e+002	1.2851e-013	8.9928e-009	3.9559e-006	2.2525e-004	3.7666e-003	2.4907e-002	6.9565e-002	6.2499e-002	-3.4972e-002	-2.8652e-002	4.9155e-002
6.500000e+002	5.1948e-014	4.5903e-009	2.3136e-006	1.4662e-004	2.7044e-003	1.9792e-002	6.2565e-002	7.1066e-002	-1.9265e-002	-4.2766e-002	4.5044e-002
6.600000e+002	2.0928e-014	2.3320e-009	1.3450e-006	9.4723e-005	1.9231e-003	1.5522e-002	5.5113e-002	7.6118e-002	-1.9006e-003	-5.1822e-002	3.4269e-002
6.700000e+002	8.4039e-015	1.1792e-009	7.7727e-007	6.0749e-005	1.3549e-003	1.2026e-002	4.7651e-002	7.7939e-002	1.5614e-002	-5.5112e-002	1.8664e-002
6.800000e+002	3.3640e-015	5.9365e-010	4.4667e-007	3.8689e-005	9.4632e-004	9.2102e-003	4.0505e-002	7.6987e-002	3.2002e-002	-5.2648e-002	5.5587e-004
6.900000e+002	1.3424e-015	2.9757e-010	2.5529e-007	2.4474e-005	6.5543e-004	6.9776e-003	3.3899e-002	7.3808e-002	4.6295e-002	-4.5039e-002	-1.7623e-002
7.000000e+002	5.3409e-016	1.4853e-010	1.4514e-007	1.5382e-005	4.5033e-004	5.2323e-003	2.7966e-002	6.8975e-002	5.7858e-002	-3.3321e-002	-3.3671e-002
7.100000e+002	2.1188e-016	7.3841e-011	8.2098e-008	9.6080e-006	3.0705e-004	3.8854e-003	2.2765e-002	6.3036e-002	6.6378e-002	-1.8775e-002	-4.5862e-002
7.200000e+002	8.3815e-017	3.6564e-011	4.6209e-008	5.9652e-006	2.0782e-004	2.8587e-003	1.8302e-002	5.6476e-002	7.1819e-002	-2.7529e-003	-5.3084e-002
7.300000e+002	3.3064e-017	1.8036e-011	2.5885e-008	3.6821e-006	1.3967e-004	2.0848e-003	1.4543e-002	4.9703e-002	7.4362e-002	1.3469e-002	-5.4877e-002
7.400000e+002	1.3008e-017	8.8635e-012	1.4433e-008	2.2601e-006	9.3226e-005	1.5076e-003	1.1429e-002	4.3037e-002	7.4348e-002	2.8794e-002	-5.1383e-002
7.500000e+002	5.1045e-018	4.3401e-012	8.0112e-009	1.3797e-006	6.1821e-005	1.0815e-003	8.8891e-003	3.6713e-002	7.2208e-002	4.2366e-002	-4.3236e-002
7.600000e+002	1.9979e-018	2.1176e-012	4.4273e-009	8.3786e-007	4.0738e-005	7.6983e-004	6.8459e-003	3.0890e-002	6.8412e-002	5.3600e-002	-3.1420e-002
7.700000e+002	7.8002e-019	1.0297e-012	2.4363e-009	5.0622e-007	2.6681e-005	5.4393e-004	5.2232e-003	2.5659e-002	6.3428e-002	6.2173e-002	-1.7112e-002
7.800000e+002	3.0379e-019	4.9901e-013	1.3352e-009	3.0434e-007	1.7372e-005	3.8159e-004	3.9497e-003	2.1060e-002	5.7687e-002	6.7999e-002	-1.5390e-003
7.900000e+002	1.1804e-019	2.4104e-013	7.2877e-010	1.8209e-007	1.1246e-005	2.6587e-004	2.9614e-003	1.7092e-002	5.1565e-002	7.1183e-002	1.4139e-002
8.000000e+002	4.5755e-020	1.1606e-013	3.9622e-010	1.0844e-007	7.2403e-006	1.8402e-004	2.2024e-003	1.3725e-002	4.5373e-002	7.1973e-002	2.8922e-002
8.100000e+002	1.7696e-020	5.5708e-014	2.1460e-010	6.4286e-008	4.6365e-006	1.2655e-004	1.6252e-003	1.0911e-002	3.9351e-002	7.0711e-002	4.2021e-002
8.200000e+002	6.8287e-021	2.6658e-014	1.1580e-010	3.7943e-008	2.9537e-006	8.6501e-005	1.1903e-003	8.5919e-003	3.3675e-002	6.7788e-002	5.2887e-002
8.300000e+002	2.6294e-021	1.2719e-014	6.2259e-011	2.2299e-008	1.8722e-006	5.8773e-005	8.6557e-004	6.7048e-003	2.8460e-002	6.3608e-002	6.1201e-002
8.400000e+002	1.0103e-021	6.0508e-015	3.3355e-011	1.3050e-008	1.1809e-006	3.9703e-005	6.2506e-004	5.1871e-003	2.3773e-002	5.8556e-002	6.6860e-002
8.500000e+002	3.8737e-022	2.8704e-015	1.7808e-011	7.6063e-009	7.4129e-007	2.6671e-005	4.4838e-004	3.9798e-003	1.9640e-002	5.2979e-002	6.9935e-002
8.600000e+002	1.4822e-022	1.3579e-015	9.4755e-012	4.4158e-009	4.6319e-007	1.7820e-005	3.1957e-004	3.0294e-003	1.6057e-002	4.7175e-002	7.0634e-002
8.700000e+002	5.6602e-023	6.4061e-016	5.0252e-012	2.5537e-009	2.8812e-007	1.1843e-005	2.2635e-004	2.2883e-003	1.2996e-002	4.1384e-002	6.9257e-002
8.800000e+002	2.1572e-023	3.0142e-016	2.6565e-012	1.4712e-009	1.7844e-007	7.8312e-006	1.5935e-004	1.7157e-003	1.0417e-002	3.5793e-002	6.6156e-002
8.900000e+002	8.2056e-024	1.4145e-016	1.3999e-012	8.4445e-010	1.1003e-007	5.1523e-006	1.1151e-004	1.2770e-003	8.2705e-003	3.0532e-002	6.1702e-002
9.000000e+002	3.1154e-024	6.6214e-017	7.3540e-013	4.8295e-010	6.7567e-008	3.3730e-006	7.7575e-005	9.4348e-004	6.5029e-003	2.5685e-002	5.6255e-002
9.100000e+002	1.1806e-024	3.0917e-017	3.8516e-013	2.7522e-010	4.1317e-008	2.1973e-006	5.3642e-005	6.9176e-004	5.0613e-003	2.1297e-002	5.0143e-002
9.200000e+002	4.4657e-025	1.4400e-017	2.0112e-013	1.5628e-010	2.5156e-008	1.4239e-006	3.6850e-005	5.0293e-004	3.8948e-003	1.7380e-002	4.3649e-002
9.300000e+002	1.6862e-025	6.6905e-018	1.0469e-013	8.8398e-011	1.5244e-008	9.1713e-007	2.5118e-005	3.6190e-004	2.9560e-003	1.3919e-002	3.7006e-002
9.400000e+002	6.3552e-026	3.1003e-018	5.4304e-014	4.9767e-011	9.1795e-009	5.8589e-007	1.6937e-005	2.5676e-004	2.2023e-003	1.0880e-002	3.0386e-002
9.500000e+002	2.3904e-026	1.4315e-018	2.8013e-014	2.7801e-011	5.4697e-009	3.6913e-007	1.1218e-005	1.7810e-004	1.5953e-003	8.2148e-003	2.3908e-002
9.600000e+002	8.9574e-027	6.5555e-019	1.4265e-014	1.5254e-011	3.1846e-009	2.2595e-007	7.1756e-006	1.1852e-004	1.1009e-003	5.8642e-003	1.7636e-002
9.700000e+002	3.3011e-027	2.9099e-019	6.9595e-015	7.9368e-012	1.7412e-009	1.2870e-007	4.2328e-006	7.2103e-005	6.8855e-004	3.7612e-003	1.1586e-002
9.800000e+002	1.0816e-027	1.1018e-019	2.8240e-015	3.3700e-012	7.6488e-010	5.8098e-008	1.9551e-006	3.3969e-005	3.3010e-004	1.8316e-003	5.7248e-003
9.900000e+002	-7.8240e-030	-6.3367e-022	-1.4465e-017	-1.5957e-014	-3.4092e-012	-2.4640e-010	-7.9470e-009	-1.3302e-007	-1.2502e-006	-6.7289e-006	-2.0435e-005
1.000000e+003	6.4918e-029	6.5688e-021	1.6793e-016	2.0011e-013	4.5374e-011	3.4439e-009	1.1582e-007	2.0115e-006	1.9538e-005	1.0837e-004	3.3862e-004
