Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	3.9712e-021	-3.3345e-020	6.9178e-020	-1.0387e-019	1.3786e-019	-1.7152e-019	2.0505e-019	-2.3855e-019	2.7209e-019	-3.0594e-019	3.4495e-019	-4.1071e-019
3.000000e+001	3.5325e-020	-2.7376e-019	5.5072e-019	-8.1270e-019	1.0659e-018	-1.3143e-018	1.5597e-018	-1.8035e-018	2.0462e-018	-2.2902e-018	2.5715e-018	-3.0495e-018
4.000000e+001	3.4124e-019	-2.4542e-018	4.7979e-018	-6.9676e-018	9.0384e-018	-1.1051e-017	1.3027e-017	-1.4977e-017	1.6911e-017	-1.8846e-017	2.1080e-017	-2.4905e-017
5.000000e+001	3.2513e-018	-2.1681e-017	4.1176e-017	-5.8833e-017	7.5470e-017	-9.1494e-017	1.0711e-016	-1.2245e-016	1.3758e-016	-1.5266e-016	1.7009e-016	-2.0020e-016
6.000000e+001	3.0457e-017	-1.8806e-016	3.4678e-016	-4.8734e-016	6.1806e-016	-7.4283e-016	8.6359e-016	-9.8147e-016	1.0972e-015	-1.2121e-015	1.3451e-015	-1.5771e-015
7.000000e+001	2.7989e-016	-1.5977e-015	2.8586e-015	-3.9498e-015	4.9512e-015	-5.8981e-015	6.8081e-015	-7.6912e-015	8.5536e-015	-9.4071e-015	1.0397e-014	-1.2142e-014
8.000000e+001	2.5172e-015	-1.3259e-014	2.3001e-014	-3.1234e-014	3.8688e-014	-4.5670e-014	5.2331e-014	-5.8756e-014	6.5000e-014	-7.1154e-014	7.8315e-014	-9.1090e-014
9.000000e+001	2.2099e-014	-1.0719e-013	1.8013e-013	-2.4028e-013	2.9398e-013	-3.4380e-013	3.9098e-013	-4.3621e-013	4.7994e-013	-5.2287e-013	5.7303e-013	-6.6372e-013
1.000000e+002	1.8887e-013	-8.4154e-013	1.3687e-012	-1.7923e-012	2.1652e-012	-2.5078e-012	2.8297e-012	-3.1365e-012	3.4315e-012	-3.7201e-012	4.0588e-012	-4.6809e-012
1.100000e+002	1.5667e-012	-6.3953e-012	1.0055e-011	-1.2918e-011	1.5402e-011	-1.7660e-011	1.9767e-011	-2.1761e-011	2.3670e-011	-2.5529e-011	2.7725e-011	-3.1831e-011
1.200000e+002	1.2575e-011	-4.6875e-011	7.1149e-011	-8.9614e-011	1.0539e-010	-1.1959e-010	1.3273e-010	-1.4509e-010	1.5685e-010	-1.6827e-010	1.8187e-010	-2.0783e-010
1.300000e+002	9.7309e-011	-3.3004e-010	4.8290e-010	-5.9574e-010	6.9065e-010	-7.7518e-010	8.5279e-010	-9.2535e-010	9.9401e-010	-1.0604e-009	1.1403e-009	-1.2967e-009
1.400000e+002	7.2320e-010	-2.2224e-009	3.1289e-009	-3.7769e-009	4.3132e-009	-4.7858e-009	5.2162e-009	-5.6161e-009	5.9924e-009	-6.3549e-009	6.7975e-009	-7.6899e-009
1.500000e+002	5.1397e-009	-1.4239e-008	1.9251e-008	-2.2709e-008	2.5524e-008	-2.7979e-008	3.0197e-008	-3.2244e-008	3.4160e-008	-3.6000e-008	3.8291e-008	-4.3081e-008
1.600000e+002	3.4759e-008	-8.6317e-008	1.1178e-007	-1.2868e-007	1.4220e-007	-1.5386e-007	1.6433e-007	-1.7393e-007	1.8286e-007	-1.9143e-007	2.0238e-007	-2.2637e-007
1.700000e+002	2.2244e-007	-4.9174e-007	6.0816e-007	-6.8199e-007	7.4006e-007	-7.8971e-007	8.3393e-007	-8.7430e-007	9.1172e-007	-9.4755e-007	9.9528e-007	-1.1062e-006
1.800000e+002	1.3385e-006	-2.6123e-006	3.0743e-006	-3.3511e-006	3.5654e-006	-3.7475e-006	3.9090e-006	-4.0560e-006	4.1920e-006	-4.3226e-006	4.5081e-006	-4.9759e-006
1.900000e+002	6.7284e-006	-1.1283e-005	1.2484e-005	-1.3132e-005	1.3627e-005	-1.4050e-005	1.4428e-005	-1.4773e-005	1.5094e-005	-1.5407e-005	1.5922e-005	-1.7417e-005
2.000000e+002	3.2661e-005	-4.6668e-005	4.8344e-005	-4.8943e-005	4.9440e-005	-4.9923e-005	5.0401e-005	-5.0870e-005	5.1328e-005	-5.1815e-005	5.3011e-005	-5.7423e-005
2.100000e+002	1.5374e-004	-1.8601e-004	1.7986e-004	-1.7491e-004	1.7175e-004	-1.6967e-004	1.6824e-004	-1.6723e-004	1.6651e-004	-1.6613e-004	1.6816e-004	-1.8027e-004
2.200000e+002	7.0116e-004	-7.1364e-004	6.4206e-004	-5.9862e-004	5.7052e-004	-5.5068e-004	5.3577e-004	-5.2404e-004	5.1452e-004	-5.0698e-004	5.0740e-004	-5.3793e-004
2.300000e+002	3.0948e-003	-2.6311e-003	2.1949e-003	-1.9574e-003	1.8077e-003	-1.7026e-003	1.6235e-003	-1.5610e-003	1.5099e-003	-1.4681e-003	1.4517e-003	-1.5210e-003
2.400000e+002	1.3204e-002	-9.3043e-003	7.1686e-003	-6.1000e-003	5.4485e-003	-4.9997e-003	4.6662e-003	-4.4052e-003	4.1935e-003	-4.0201e-003	3.9240e-003	-4.0593e-003
