Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	8.8868e-021	-7.0501e-020	1.4378e-019	-2.1426e-019	2.8291e-019	-3.5050e-019	4.1747e-019	-4.8406e-019	5.5039e-019	-6.1692e-019	6.9116e-019	-8.1222e-019
3.000000e+001	7.8273e-020	-5.7424e-019	1.1362e-018	-1.6644e-018	2.1718e-018	-2.6665e-018	3.1529e-018	-3.6335e-018	4.1098e-018	-4.5852e-018	5.1158e-018	-5.9879e-018
4.000000e+001	7.4696e-019	-5.0941e-018	9.7998e-018	-1.4128e-017	1.8233e-017	-2.2199e-017	2.6071e-017	-2.9874e-017	3.3625e-017	-3.7355e-017	4.1516e-017	-4.8415e-017
5.000000e+001	6.9764e-018	-4.4162e-017	8.2548e-017	-1.1708e-016	1.4941e-016	-1.8036e-016	2.1035e-016	-2.3964e-016	2.6838e-016	-2.9684e-016	3.2861e-016	-3.8177e-016
6.000000e+001	6.3237e-017	-3.7068e-016	6.7257e-016	-9.3798e-016	1.1831e-015	-1.4155e-015	1.6391e-015	-1.8561e-015	2.0680e-015	-2.2769e-015	2.5103e-015	-2.9050e-015
7.000000e+001	5.1468e-016	-2.7680e-015	4.8567e-015	-6.6454e-015	8.2721e-015	-9.7978e-015	1.1253e-014	-1.2656e-014	1.4018e-014	-1.5354e-014	1.6850e-014	-1.9412e-014
8.000000e+001	4.0751e-015	-2.0051e-014	3.3982e-014	-4.5587e-014	5.5974e-014	-6.5608e-014	7.4718e-014	-8.3437e-014	9.1849e-014	-1.0006e-013	1.0928e-013	-1.2531e-013
9.000000e+001	3.1402e-014	-1.4099e-013	2.3053e-013	-3.0301e-013	3.6682e-013	-4.2532e-013	4.8016e-013	-5.3226e-013	5.8220e-013	-6.3074e-013	6.8539e-013	-7.8216e-013
1.000000e+002	2.3532e-013	-9.6140e-013	1.5148e-012	-1.9495e-012	2.3257e-012	-2.6665e-012	2.9831e-012	-3.2816e-012	3.5661e-012	-3.8411e-012	4.1522e-012	-4.7148e-012
1.100000e+002	1.7136e-012	-6.3509e-012	9.6310e-012	-1.2126e-011	1.4248e-011	-1.6148e-011	1.7895e-011	-1.9531e-011	2.1079e-011	-2.2569e-011	2.4266e-011	-2.7411e-011
1.200000e+002	1.2114e-011	-4.0600e-011	5.9175e-011	-7.2837e-011	8.4245e-011	-9.4329e-011	1.0352e-010	-1.1206e-010	1.2008e-010	-1.2777e-010	1.3661e-010	-1.5348e-010
1.300000e+002	8.3063e-011	-2.5087e-010	3.5092e-010	-4.2189e-010	4.8004e-010	-5.3079e-010	5.7662e-010	-6.1884e-010	6.5829e-010	-6.9588e-010	7.3966e-010	-8.2638e-010
1.400000e+002	5.5187e-010	-1.4965e-009	2.0058e-009	-2.3532e-009	2.6322e-009	-2.8727e-009	3.0878e-009	-3.2844e-009	3.4669e-009	-3.6401e-009	3.8455e-009	-4.2712e-009
1.500000e+002	3.5489e-009	-8.6067e-009	1.1034e-008	-1.2619e-008	1.3866e-008	-1.4928e-008	1.5869e-008	-1.6723e-008	1.7510e-008	-1.8254e-008	1.9162e-008	-2.1152e-008
1.600000e+002	2.2065e-008	-4.7650e-008	5.8326e-008	-6.4948e-008	7.0054e-008	-7.4348e-008	7.8121e-008	-8.1524e-008	8.4644e-008	-8.7588e-008	9.1327e-008	-1.0017e-007
1.700000e+002	1.3247e-007	-2.5355e-007	2.9571e-007	-3.2023e-007	3.3874e-007	-3.5416e-007	3.6763e-007	-3.7973e-007	3.9077e-007	-4.0121e-007	4.1540e-007	-4.5252e-007
