Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11
6.600000e+002	2.9202e-016	6.6654e-010	1.2340e-006	1.2611e-004	2.8373e-003	2.2235e-002	6.8994e-002	6.7418e-002	-3.3894e-002	-2.9726e-002	5.0271e-002
6.700000e+002	9.5023e-017	3.0614e-010	6.7896e-007	7.8770e-005	1.9775e-003	1.7290e-002	6.1088e-002	7.5496e-002	-1.6690e-002	-4.4561e-002	4.6395e-002
6.800000e+002	3.0831e-017	1.3997e-010	3.7130e-007	4.8819e-005	1.3645e-003	1.3262e-002	5.2940e-002	7.9701e-002	2.0447e-003	-5.3734e-002	3.5128e-002
6.900000e+002	9.9756e-018	6.3717e-011	2.0186e-007	3.0031e-005	9.3263e-004	1.0044e-002	4.5002e-002	8.0447e-002	2.0608e-002	-5.6506e-002	1.8544e-002
7.000000e+002	3.2190e-018	2.8881e-011	1.0912e-007	1.8342e-005	6.3168e-004	7.5168e-003	3.7589e-002	7.8324e-002	3.7603e-002	-5.2982e-002	-7.0401e-004
7.100000e+002	1.0360e-018	1.3038e-011	5.8671e-008	1.1126e-005	4.2416e-004	5.5624e-003	3.0897e-002	7.3995e-002	5.2019e-002	-4.3952e-002	-1.9856e-002
7.200000e+002	3.3260e-019	5.8620e-012	3.1379e-008	6.7044e-006	2.8247e-004	4.0727e-003	2.5022e-002	6.8120e-002	6.3245e-002	-3.0675e-002	-3.6449e-002
7.300000e+002	1.0651e-019	2.6256e-012	1.6697e-008	4.0145e-006	1.8664e-004	2.9521e-003	1.9987e-002	6.1306e-002	7.1043e-002	-1.4652e-002	-4.8605e-002
7.400000e+002	3.4028e-020	1.1716e-012	8.8415e-009	2.3891e-006	1.2239e-004	2.1194e-003	1.5762e-002	5.4072e-002	7.5482e-002	2.5822e-003	-5.5178e-002
7.500000e+002	1.0846e-020	5.2090e-013	4.6594e-009	1.4135e-006	7.9677e-005	1.5079e-003	1.2281e-002	4.6832e-002	7.6860e-002	1.9620e-002	-5.5787e-002
7.600000e+002	3.4490e-021	2.3078e-013	2.4442e-009	8.3150e-007	5.1510e-005	1.0635e-003	9.4613e-003	3.9894e-002	7.5629e-002	3.5299e-002	-5.0733e-002
7.700000e+002	1.0944e-021	1.0190e-013	1.2765e-009	4.8646e-007	3.3078e-005	7.4390e-004	7.2114e-003	3.3471e-002	7.2315e-002	4.8759e-002	-4.0855e-002
7.800000e+002	3.4651e-022	4.4841e-014	6.6374e-010	2.8309e-007	2.1105e-005	5.1623e-004	5.4411e-003	2.7690e-002	6.7464e-002	5.9460e-002	-2.7349e-002
7.900000e+002	1.0948e-022	1.9669e-014	3.4368e-010	1.6389e-007	1.3382e-005	3.5552e-004	4.0661e-003	2.2609e-002	6.1592e-002	6.7162e-002	-1.1582e-002
8.000000e+002	3.4521e-023	8.6004e-015	1.7723e-010	9.4411e-008	8.4340e-006	2.4306e-004	3.0109e-003	1.8236e-002	5.5159e-002	7.1878e-002	5.0742e-003
8.100000e+002	1.0863e-023	3.7490e-015	9.1033e-011	5.4123e-008	5.2848e-006	1.6500e-004	2.2102e-003	1.4541e-002	4.8545e-002	7.3821e-002	2.1370e-002
8.200000e+002	3.4117e-024	1.6293e-015	4.6578e-011	3.0882e-008	3.2929e-006	1.1126e-004	1.6089e-003	1.1470e-002	4.2051e-002	7.3339e-002	3.6276e-002
8.300000e+002	1.0695e-024	7.0605e-016	2.3742e-011	1.7540e-008	2.0406e-006	7.4535e-005	1.1619e-003	8.9546e-003	3.5898e-002	7.0861e-002	4.9025e-002
8.400000e+002	3.3461e-025	3.0509e-016	1.2058e-011	9.9186e-009	1.2579e-006	4.9618e-005	8.3269e-004	6.9234e-003	3.0233e-002	6.6843e-002	5.9129e-002
8.500000e+002	1.0450e-025	1.3146e-016	6.1020e-012	5.5845e-009	7.7145e-007	3.2830e-005	5.9237e-004	5.3037e-003	2.5142e-002	6.1735e-002	6.6361e-002
8.600000e+002	3.2579e-026	5.6492e-017	3.0772e-012	3.1311e-009	4.7077e-007	2.1595e-005	4.1844e-004	4.0271e-003	2.0662e-002	5.5945e-002	7.0723e-002
8.700000e+002	1.0139e-026	2.4212e-017	1.5466e-012	1.7484e-009	2.8590e-007	1.4124e-005	2.9356e-004	3.0321e-003	1.6791e-002	4.9828e-002	7.2391e-002
8.800000e+002	3.1498e-027	1.0350e-017	7.7470e-013	9.7238e-010	1.7282e-007	9.1864e-006	2.0460e-004	2.2645e-003	1.3500e-002	4.3674e-002	7.1671e-002
8.900000e+002	9.7693e-028	4.4130e-018	3.8681e-013	5.3871e-010	1.0399e-007	5.9431e-006	1.4169e-004	1.6779e-003	1.0743e-002	3.7704e-002	6.8944e-002
9.000000e+002	3.0250e-028	1.8769e-018	1.9252e-013	2.9732e-010	6.2291e-008	3.8248e-006	9.7509e-005	1.2338e-003	8.4638e-003	3.2078e-002	6.4624e-002
9.100000e+002	9.3515e-029	7.9636e-019	9.5525e-014	1.6349e-010	3.7152e-008	2.4489e-006	6.6695e-005	9.0031e-004	6.6016e-003	2.6900e-002	5.9123e-002
9.200000e+002	2.8863e-029	3.3708e-019	4.7254e-014	8.9572e-011	2.2064e-008	1.5600e-006	4.5337e-005	6.5186e-004	5.0958e-003	2.2224e-002	5.2821e-002
9.300000e+002	8.8949e-030	1.4234e-019	2.3306e-014	4.8897e-011	1.3046e-008	9.8852e-007	3.0617e-005	4.6800e-004	3.8889e-003	1.8067e-002	4.6048e-002
9.400000e+002	2.7370e-030	5.9969e-020	1.1460e-014	2.6593e-011	7.6784e-009	6.2272e-007	2.0519e-005	3.3264e-004	2.9278e-003	1.4414e-002	3.9076e-002
9.500000e+002	8.4091e-031	2.5206e-020	5.6167e-015	1.4400e-011	4.4931e-009	3.8928e-007	1.3613e-005	2.3326e-004	2.1650e-003	1.1228e-002	3.2110e-002
9.600000e+002	2.5797e-031	1.0565e-020	2.7404e-015	7.7458e-012	2.6048e-009	2.4032e-007	8.8835e-006	1.6013e-004	1.5584e-003	8.4554e-003	2.5292e-002
9.700000e+002	7.8971e-032	4.4031e-021	1.3235e-015	4.1042e-012	1.4797e-009	1.4455e-007	5.6134e-006	1.0573e-004	1.0710e-003	6.0310e-003	1.8700e-002
9.800000e+002	2.3975e-032	1.7948e-021	6.1722e-016	2.0767e-012	7.9460e-010	8.1393e-008	3.2895e-006	6.4146e-005	6.7013e-004	3.8808e-003	1.2356e-002
9.900000e+002	6.7276e-033	6.4229e-022	2.4488e-016	8.7461e-013	3.4905e-010	3.6945e-008	1.5339e-006	3.0606e-005	3.2623e-004	1.9234e-003	6.2267e-003
1.000000e+003	-5.0957e-034	-6.9057e-023	-3.0918e-017	-1.2171e-013	-5.2132e-011	-5.8373e-009	-2.5407e-007	-5.2812e-006	-5.8374e-005	-3.5565e-004	-1.1875e-003
