Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.74408949e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.09591051e+000	-6.19591051e+000	1.16236930e+007	0.00000000e+000	1.2330e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.21096767e-001	-5.03665232e+000	4.52999695e+006	0.00000000e+000	3.5951e+020	1.0000e-010	-3.2458e+018
3.000000e+001	-4.55652628e-001	-4.58676374e+000	2.01135762e+006	0.00000000e+000	1.2548e+020	1.0000e-010	-3.2531e+018
4.000000e+001	-2.42072422e-001	-4.38873909e+000	9.86336066e+005	0.00000000e+000	4.9105e+019	1.0000e-010	-3.2604e+018
5.000000e+001	-1.30994371e-001	-4.29321659e+000	5.29560248e+005	0.00000000e+000	2.0056e+019	1.0000e-010	-3.2677e+018
6.000000e+001	-6.55939014e-002	-4.24337168e+000	3.05380492e+005	0.00000000e+000	8.1665e+018	1.0000e-010	-3.2751e+018
7.000000e+001	-2.26114077e-002	-4.21594474e+000	1.77319001e+005	0.00000000e+000	3.2497e+018	1.0000e-010	-3.2824e+018
8.000000e+001	7.56493677e-003	-4.20132395e+000	8.61581522e+004	0.00000000e+000	1.3562e+018	1.0000e-010	-3.2897e+018
9.000000e+001	2.86251964e-002	-4.19581925e+000	8.26249807e+003	0.00000000e+000	6.6842e+017	1.0000e-010	-3.2970e+018
1.000000e+002	-7.01041093e-002	-4.17010411e+000	3.47517047e+005	0.00000000e+000	8.8269e+018	1.0000e-010	2.6171e+019
1.100000e+002	-3.53524046e-002	-4.13535240e+000	2.60751978e+005	0.00000000e+000	4.4353e+018	1.0000e-010	0.0000e+000
1.200000e+002	-9.27720680e-003	-4.10927721e+000	2.16528479e+005	0.00000000e+000	2.2606e+018	1.0000e-010	0.0000e+000
1.300000e+002	1.23756411e-002	-4.08762436e+000	1.93822683e+005	0.00000000e+000	1.1607e+018	1.0000e-010	0.0000e+000
1.400000e+002	3.17579093e-002	-4.06824209e+000	1.82112423e+005	0.00000000e+000	5.9861e+017	1.0000e-010	0.0000e+000
1.500000e+002	4.99691516e-002	-4.05003085e+000	1.76056191e+005	0.00000000e+000	3.0959e+017	1.0000e-010	0.0000e+000
1.600000e+002	6.75747707e-002	-4.03242523e+000	1.72918964e+005	0.00000000e+000	1.6037e+017	1.0000e-010	0.0000e+000
1.700000e+002	8.48666672e-002	-4.01513333e+000	1.71292352e+005	0.00000000e+000	8.3150e+016	1.0000e-010	0.0000e+000
1.800000e+002	1.01995902e-001	-3.99800410e+000	1.70448561e+005	0.00000000e+000	4.3133e+016	1.0000e-010	0.0000e+000
1.900000e+002	1.19040758e-001	-3.98095924e+000	1.70009207e+005	0.00000000e+000	2.2459e+016	1.0000e-010	0.0000e+000
2.000000e+002	1.36041679e-001	-3.96395832e+000	1.69781586e+005	0.00000000e+000	1.1636e+016	1.0000e-010	0.0000e+000
2.100000e+002	1.53019838e-001	-3.94698016e+000	1.69663557e+005	0.00000000e+000	6.0335e+015	1.0000e-010	0.0000e+000
2.200000e+002	1.69986193e-001	-3.93001381e+000	1.69602326e+005	0.00000000e+000	3.1300e+015	1.0000e-010	0.0000e+000
2.300000e+002	1.86946426e-001	-3.91305357e+000	1.69570554e+005	0.00000000e+000	1.6242e+015	1.0000e-010	0.0000e+000
2.400000e+002	2.03903481e-001	-3.89609652e+000	1.69554065e+005	0.00000000e+000	8.4287e+014	1.0000e-010	0.0000e+000
2.500000e+002	2.20858888e-001	-3.87914111e+000	1.69545508e+005	0.00000000e+000	4.3745e+014	1.0000e-010	0.0000e+000
2.600000e+002	-3.22186561e-001	-3.72218656e+000	1.37582271e+006	0.00000000e+000	7.4919e+019	1.0000e-010	1.3848e+020
2.700000e+002	-1.84604290e-001	-3.58460429e+000	7.46392514e+005	0.00000000e+000	3.3045e+019	1.0000e-010	0.0000e+000
2.800000e+002	-1.09965039e-001	-3.50996504e+000	4.47085862e+005	0.00000000e+000	1.5714e+019	1.0000e-010	0.0000e+000
2.900000e+002	-6.52564529e-002	-3.46525645e+000	2.92454509e+005	0.00000000e+000	8.1182e+018	1.0000e-010	0.0000e+000
3.000000e+002	-3.60110019e-002	-3.43601100e+000	2.06683343e+005	0.00000000e+000	4.5030e+018	1.0000e-010	0.0000e+000
3.100000e+002	-1.53426677e-002	-3.41534267e+000	1.55652924e+005	0.00000000e+000	2.6791e+018	1.0000e-010	0.0000e+000
3.200000e+002	2.22624757e-004	-3.39977738e+000	1.23154682e+005	0.00000000e+000	1.7062e+018	1.0000e-010	0.0000e+000
3.300000e+002	1.25380929e-002	-3.38746191e+000	1.01163802e+005	0.00000000e+000	1.1545e+018	1.0000e-010	0.0000e+000
3.400000e+002	2.26544731e-002	-3.37734553e+000	8.55040874e+004	0.00000000e+000	8.2214e+017	1.0000e-010	0.0000e+000
3.500000e+002	3.12048818e-002	-3.36879512e+000	7.38768922e+004	0.00000000e+000	6.1043e+017	1.0000e-010	0.0000e+000
3.600000e+002	3.85925710e-002	-3.36140743e+000	6.49449019e+004	0.00000000e+000	4.6893e+017	1.0000e-010	0.0000e+000
3.700000e+002	4.50870612e-002	-3.35491294e+000	5.78895702e+004	0.00000000e+000	3.7041e+017	1.0000e-010	0.0000e+000
3.800000e+002	5.08760182e-002	-3.34912398e+000	5.21869242e+004	0.00000000e+000	2.9939e+017	1.0000e-010	0.0000e+000
3.900000e+002	5.60947107e-002	-3.34390529e+000	4.74882464e+004	0.00000000e+000	2.4668e+017	1.0000e-010	0.0000e+000
4.000000e+002	6.08435353e-002	-3.33915646e+000	4.35535160e+004	0.00000000e+000	2.0657e+017	1.0000e-010	0.0000e+000
4.100000e+002	6.51988869e-002	-3.33480111e+000	4.02126457e+004	0.00000000e+000	1.7540e+017	1.0000e-010	0.0000e+000
4.200000e+002	6.92201515e-002	-3.33077985e+000	3.73420161e+004	0.00000000e+000	1.5071e+017	1.0000e-010	0.0000e+000
4.300000e+002	7.29543531e-002	-3.32704565e+000	3.48497721e+004	0.00000000e+000	1.3084e+017	1.0000e-010	0.0000e+000
4.400000e+002	7.64393303e-002	-3.32356067e+000	3.26663217e+004	0.00000000e+000	1.1463e+017	1.0000e-010	0.0000e+000
4.500000e+002	7.97059625e-002	-3.32029404e+000	3.07380270e+004	0.00000000e+000	1.0124e+017	1.0000e-010	0.0000e+000
4.600000e+002	8.27797652e-002	-3.31722023e+000	2.90229103e+004	0.00000000e+000	9.0044e+016	1.0000e-010	0.0000e+000
4.700000e+002	8.56820562e-002	-3.31431794e+000	2.74876685e+004	0.00000000e+000	8.0600e+016	1.0000e-010	0.0000e+000
4.800000e+002	8.84308230e-002	-3.31156918e+000	2.61055544e+004	0.00000000e+000	7.2561e+016	1.0000e-010	0.0000e+000
4.900000e+002	9.10413785e-002	-3.30895862e+000	2.48548472e+004	0.00000000e+000	6.5662e+016	1.0000e-010	0.0000e+000
5.000000e+002	9.35268632e-002	-3.30647314e+000	2.37177302e+004	0.00000000e+000	5.9699e+016	1.0000e-010	0.0000e+000
5.100000e+002	9.58986362e-002	-3.30410136e+000	2.26794550e+004	0.00000000e+000	5.4510e+016	1.0000e-010	0.0000e+000
5.200000e+002	9.81665817e-002	-3.30183342e+000	2.17277107e+004	0.00000000e+000	4.9967e+016	1.0000e-010	0.0000e+000
5.300000e+002	1.00339353e-001	-3.29966065e+000	2.08521422e+004	0.00000000e+000	4.5967e+016	1.0000e-010	0.0000e+000
5.400000e+002	1.02424567e-001	-3.29757543e+000	2.00439779e+004	0.00000000e+000	4.2429e+016	1.0000e-010	0.0000e+000
5.500000e+002	1.04428965e-001	-3.29557104e+000	1.92911422e+004	0.00000000e+000	3.9524e+016	1.0000e-010	0.0000e+000
5.600000e+002	1.06358079e-001	-3.29364192e+000	1.85924393e+004	0.00000000e+000	3.6682e+016	1.0000e-010	0.0000e+000
5.700000e+002	1.08217323e-001	-3.29178268e+000	1.79422219e+004	0.00000000e+000	3.4137e+016	1.0000e-010	0.0000e+000
5.800000e+002	1.10011545e-001	-3.28998845e+000	1.73356015e+004	0.00000000e+000	3.1848e+016	1.0000e-010	0.0000e+000
5.900000e+002	1.11745105e-001	-3.28825489e+000	1.67683255e+004	0.00000000e+000	2.9782e+016	1.0000e-010	0.0000e+000
6.000000e+002	1.13421938e-001	-3.28657806e+000	1.62366767e+004	0.00000000e+000	2.7912e+016	1.0000e-010	0.0000e+000
6.100000e+002	1.15045606e-001	-3.28495439e+000	1.57373917e+004	0.00000000e+000	2.6213e+016	1.0000e-010	0.0000e+000
6.200000e+002	1.16619345e-001	-3.28338066e+000	1.52675941e+004	0.00000000e+000	2.4664e+016	1.0000e-010	0.0000e+000
6.300000e+002	1.18146104e-001	-3.28185390e+000	1.48247383e+004	0.00000000e+000	2.3250e+016	1.0000e-010	0.0000e+000
6.400000e+002	1.19628578e-001	-3.28037142e+000	1.44065635e+004	0.00000000e+000	2.1954e+016	1.0000e-010	0.0000e+000
6.500000e+002	1.21069234e-001	-3.27893077e+000	1.40110549e+004	0.00000000e+000	2.0764e+016	1.0000e-010	0.0000e+000
6.600000e+002	1.22470340e-001	-3.27752966e+000	1.36364113e+004	0.00000000e+000	1.9669e+016	1.0000e-010	0.0000e+000
6.700000e+002	1.23833981e-001	-3.27616602e+000	1.32810172e+004	0.00000000e+000	1.8658e+016	1.0000e-010	0.0000e+000
6.800000e+002	1.25162083e-001	-3.27483792e+000	1.29434199e+004	0.00000000e+000	1.7724e+016	1.0000e-010	0.0000e+000
6.900000e+002	1.26456425e-001	-3.27354358e+000	1.26223090e+004	0.00000000e+000	1.6858e+016	1.0000e-010	0.0000e+000
7.000000e+002	1.27718656e-001	-3.27228134e+000	1.23164998e+004	0.00000000e+000	1.6055e+016	1.0000e-010	0.0000e+000
7.100000e+002	1.28950305e-001	-3.27104969e+000	1.20249185e+004	0.00000000e+000	1.5308e+016	1.0000e-010	0.0000e+000
7.200000e+002	1.30152797e-001	-3.26984720e+000	1.17465893e+004	0.00000000e+000	1.4612e+016	1.0000e-010	0.0000e+000
7.300000e+002	1.31327456e-001	-3.26867254e+000	1.14806238e+004	0.00000000e+000	1.3963e+016	1.0000e-010	0.0000e+000
7.400000e+002	1.32475519e-001	-3.26752448e+000	1.12262112e+004	0.00000000e+000	1.3357e+016	1.0000e-010	0.0000e+000
7.500000e+002	1.33598140e-001	-3.26640186e+000	1.09826100e+004	0.00000000e+000	1.2789e+016	1.0000e-010	0.0000e+000
7.600000e+002	1.34696401e-001	-3.26530360e+000	1.07491408e+004	0.00000000e+000	1.2257e+016	1.0000e-010	0.0000e+000
7.700000e+002	1.35771315e-001	-3.26422869e+000	1.05251802e+004	0.00000000e+000	1.1758e+016	1.0000e-010	0.0000e+000
7.800000e+002	1.36823833e-001	-3.26317617e+000	1.03101545e+004	0.00000000e+000	1.1289e+016	1.0000e-010	0.0000e+000
7.900000e+002	1.37854848e-001	-3.26214515e+000	1.01035357e+004	0.00000000e+000	1.0848e+016	1.0000e-010	0.0000e+000
8.000000e+002	1.38865202e-001	-3.26113480e+000	9.90483625e+003	0.00000000e+000	1.0432e+016	1.0000e-010	0.0000e+000
8.100000e+002	1.39855686e-001	-3.26014431e+000	9.71360569e+003	0.00000000e+000	1.0040e+016	1.0000e-010	0.0000e+000
8.200000e+002	1.40827046e-001	-3.25917295e+000	9.52942710e+003	0.00000000e+000	9.6694e+015	1.0000e-010	0.0000e+000
8.300000e+002	1.41779989e-001	-3.25822001e+000	9.35191400e+003	0.00000000e+000	9.3195e+015	1.0000e-010	0.0000e+000
8.400000e+002	1.42715180e-001	-3.25728482e+000	9.18070764e+003	0.00000000e+000	8.9884e+015	1.0000e-010	0.0000e+000
8.500000e+002	1.43633251e-001	-3.25636675e+000	9.01547457e+003	0.00000000e+000	8.6748e+015	1.0000e-010	0.0000e+000
8.600000e+002	1.44534798e-001	-3.25546520e+000	8.85590443e+003	0.00000000e+000	8.3775e+015	1.0000e-010	0.0000e+000
8.700000e+002	1.45420389e-001	-3.25457961e+000	8.70170799e+003	0.00000000e+000	8.0953e+015	1.0000e-010	0.0000e+000
8.800000e+002	1.46290560e-001	-3.25370944e+000	8.55261538e+003	0.00000000e+000	7.8274e+015	1.0000e-010	0.0000e+000
8.900000e+002	1.47145821e-001	-3.25285418e+000	8.40837450e+003	0.00000000e+000	7.5727e+015	1.0000e-010	0.0000e+000
9.000000e+002	1.47986659e-001	-3.25201334e+000	8.26874959e+003	0.00000000e+000	7.3303e+015	1.0000e-010	0.0000e+000
