Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	1.1311e-020	-9.7445e-020	2.0539e-019	-3.1182e-019	4.1721e-019	-5.2229e-019	6.2747e-019	-7.3295e-019	8.3885e-019	-9.4573e-019	1.0649e-018	-1.2568e-018
3.000000e+001	9.9680e-020	-7.9341e-019	1.6220e-018	-2.4205e-018	3.2003e-018	-3.9702e-018	4.7348e-018	-5.4969e-018	6.2580e-018	-7.0227e-018	7.8747e-018	-9.2568e-018
4.000000e+001	9.5146e-019	-7.0340e-018	1.3977e-017	-2.0525e-017	2.6839e-017	-3.3016e-017	3.9108e-017	-4.5144e-017	5.1143e-017	-5.7146e-017	6.3831e-017	-7.4757e-017
5.000000e+001	8.9119e-018	-6.1113e-017	1.1797e-016	-1.7043e-016	2.2036e-016	-2.6875e-016	3.1614e-016	-3.6282e-016	4.0898e-016	-4.5498e-016	5.0621e-016	-5.9062e-016
6.000000e+001	8.1485e-017	-5.1731e-016	9.6932e-016	-1.3770e-015	1.7599e-015	-2.1275e-015	2.4849e-015	-2.8348e-015	3.1790e-015	-3.5206e-015	3.9011e-015	-4.5340e-015
7.000000e+001	7.2408e-016	-4.2455e-015	7.7145e-015	-1.0771e-014	1.3601e-014	-1.6293e-014	1.8889e-014	-2.1416e-014	2.3889e-014	-2.6332e-014	2.9056e-014	-3.3634e-014
8.000000e+001	6.2227e-015	-3.3601e-014	5.9139e-014	-8.1090e-014	1.0113e-013	-1.1999e-013	1.3805e-013	-1.5551e-013	1.7251e-013	-1.8923e-013	2.0789e-013	-2.3964e-013
9.000000e+001	5.1446e-014	-2.5493e-013	4.3398e-013	-5.8392e-013	7.1877e-013	-8.4439e-013	9.6366e-013	-1.0782e-012	1.1891e-012	-1.2977e-012	1.4192e-012	-1.6287e-012
1.000000e+002	4.0672e-013	-1.8418e-012	3.0272e-012	-3.9928e-012	4.8476e-012	-5.6351e-012	6.3765e-012	-7.0838e-012	7.7643e-012	-8.4276e-012	9.1716e-012	-1.0477e-011
1.100000e+002	2.8149e-012	-1.1491e-011	1.8131e-011	-2.3363e-011	2.7910e-011	-3.2045e-011	3.5900e-011	-3.9547e-011	4.3032e-011	-4.6410e-011	5.0218e-011	-5.7048e-011
1.200000e+002	1.8909e-011	-6.9305e-011	1.0479e-010	-1.3179e-010	1.5480e-010	-1.7545e-010	1.9450e-010	-2.1237e-010	2.2933e-010	-2.4568e-010	2.6423e-010	-2.9843e-010
1.300000e+002	1.2343e-010	-4.0475e-010	5.8562e-010	-7.1814e-010	8.2884e-010	-9.2682e-010	1.0163e-009	-1.0995e-009	1.1779e-009	-1.2531e-009	1.3393e-009	-1.5036e-009
1.400000e+002	7.8222e-010	-2.2865e-009	3.1604e-009	-3.7754e-009	4.2785e-009	-4.7178e-009	5.1148e-009	-5.4810e-009	5.8235e-009	-6.1502e-009	6.5303e-009	-7.2851e-009
1.500000e+002	4.8084e-009	-1.2479e-008	1.6449e-008	-1.9122e-008	2.1262e-008	-2.3105e-008	2.4754e-008	-2.6263e-008	2.7665e-008	-2.8995e-008	3.0577e-008	-3.3888e-008
1.600000e+002	2.8642e-008	-6.5712e-008	8.2446e-008	-9.3158e-008	1.0155e-007	-1.0869e-007	1.1502e-007	-1.2076e-007	1.2606e-007	-1.3108e-007	1.3724e-007	-1.5105e-007
1.700000e+002	1.6515e-007	-3.3339e-007	3.9732e-007	-4.3584e-007	4.6537e-007	-4.9020e-007	5.1205e-007	-5.3177e-007	5.4988e-007	-5.6700e-007	5.8922e-007	-6.4385e-007
1.800000e+002	9.2063e-007	-1.6272e-006	1.8378e-006	-1.9544e-006	2.0421e-006	-2.1154e-006	2.1798e-006	-2.2379e-006	2.2912e-006	-2.3418e-006	2.4144e-006	-2.6182e-006
1.900000e+002	4.9557e-006	-7.6269e-006	8.1439e-006	-8.3834e-006	8.5619e-006	-8.7146e-006	8.8520e-006	-8.9786e-006	9.0964e-006	-9.2119e-006	9.4182e-006	-1.0131e-005
2.000000e+002	2.5725e-005	-3.4268e-005	3.4498e-005	-3.4319e-005	3.4217e-005	-3.4187e-005	3.4205e-005	-3.4252e-005	3.4318e-005	-3.4414e-005	3.4875e-005	-3.7196e-005
2.100000e+002	1.2859e-004	-1.4729e-004	1.3938e-004	-1.3374e-004	1.2999e-004	-1.2735e-004	1.2539e-004	-1.2387e-004	1.2265e-004	-1.2172e-004	1.2218e-004	-1.2914e-004
2.200000e+002	6.1791e-004	-6.0428e-004	5.3562e-004	-4.9467e-004	4.6804e-004	-4.4905e-004	4.3462e-004	-4.2317e-004	4.1376e-004	-4.0605e-004	4.0352e-004	-4.2234e-004
2.300000e+002	2.8497e-003	-2.3602e-003	1.9521e-003	-1.7311e-003	1.5915e-003	-1.4932e-003	1.4190e-003	-1.3603e-003	1.3121e-003	-1.2723e-003	1.2507e-003	-1.2954e-003
