V	C (Fcm-2)	Initcharge (cm-2)	Finalcharge (cm-2)	ns Total (cm-2)	ps Total (cm-2)
-5.000e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.950e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.900e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.850e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.800e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.750e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.700e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.650e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.600e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.550e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.500e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.450e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.400e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.350e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.300e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.250e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.200e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
-4.150e+000	4.8034e-017	-9.3438e+000	-6.3457e+000	6.3476e+000	5.2500e-015
