Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	5.6754e-021	-4.1386e-020	8.1609e-020	-1.1929e-019	1.5539e-019	-1.9050e-019	2.2493e-019	-2.5887e-019	2.9244e-019	-3.2590e-019	3.6329e-019	-4.2502e-019
3.000000e+001	5.0746e-020	-3.4286e-019	6.5642e-019	-9.4357e-019	1.2150e-018	-1.4763e-018	1.7307e-018	-1.9800e-018	2.2252e-018	-2.4686e-018	2.7406e-018	-3.1938e-018
4.000000e+001	4.6475e-019	-2.9118e-018	5.4142e-018	-7.6545e-018	9.7433e-018	-1.1736e-017	1.3661e-017	-1.5536e-017	1.7371e-017	-1.9185e-017	2.1213e-017	-2.4625e-017
5.000000e+001	4.1528e-018	-2.4081e-017	4.3451e-017	-6.0392e-017	7.5970e-017	-9.0686e-017	1.0480e-016	-1.1845e-016	1.3175e-016	-1.4483e-016	1.5948e-016	-1.8440e-016
6.000000e+001	3.6159e-017	-1.9364e-016	3.3877e-016	-4.6264e-016	5.7494e-016	-6.7996e-016	7.7988e-016	-8.7597e-016	9.6901e-016	-1.0602e-015	1.1624e-015	-1.3385e-015
7.000000e+001	3.0658e-016	-1.5128e-015	2.5636e-015	-3.4380e-015	4.2192e-015	-4.9422e-015	5.6247e-015	-6.2766e-015	6.9044e-015	-7.5167e-015	8.2050e-015	-9.4078e-015
8.000000e+001	2.5292e-015	-1.1471e-014	1.8811e-014	-2.4760e-014	2.9993e-014	-3.4786e-014	3.9273e-014	-4.3531e-014	4.7608e-014	-5.1565e-014	5.6030e-014	-6.3961e-014
9.000000e+001	2.0287e-014	-8.4355e-014	1.3371e-013	-1.7262e-013	2.0632e-013	-2.3684e-013	2.6518e-013	-2.9188e-013	3.1730e-013	-3.4187e-013	3.6971e-013	-4.2011e-013
1.000000e+002	1.5808e-013	-6.0093e-013	9.1966e-013	-1.1637e-012	1.3717e-012	-1.5580e-012	1.7294e-012	-1.8898e-012	2.0416e-012	-2.1877e-012	2.3542e-012	-2.6625e-012
1.100000e+002	1.1955e-012	-4.1427e-012	6.1137e-012	-7.5772e-012	8.8034e-012	-9.8890e-012	1.0879e-011	-1.1800e-011	1.2665e-011	-1.3494e-011	1.4446e-011	-1.6258e-011
