Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12	el Psi 13
2.000000e+001	1.9365e-017	5.5853e-006	1.1606e-015	-4.5102e-016	4.8920e-016	-5.6679e-016	6.5865e-016	-7.5937e-016	8.6716e-016	-9.8131e-016	1.1034e-015	-1.2602e-015	1.5391e-015
3.000000e+001	1.4414e-016	3.9205e-005	8.0972e-015	-3.0608e-015	3.2637e-015	-3.7350e-015	4.2988e-015	-4.9172e-015	5.5777e-015	-6.2754e-015	7.0202e-015	-7.9798e-015	9.7005e-015
4.000000e+001	1.0990e-015	2.8198e-004	5.7888e-014	-2.1286e-014	2.2314e-014	-2.5225e-014	2.8755e-014	-3.2634e-014	3.6770e-014	-4.1129e-014	4.5775e-014	-5.1789e-014	6.2662e-014
5.000000e+001	7.6312e-015	1.8361e-003	3.7444e-013	-1.3354e-013	1.3737e-013	-1.5319e-013	1.7277e-013	-1.9436e-013	2.1737e-013	-2.4157e-013	2.6732e-013	-3.0086e-013	3.6213e-013
6.000000e+001	4.7666e-014	1.0672e-002	2.1601e-012	-7.4432e-013	7.4947e-013	-8.2292e-013	9.1692e-013	-1.0212e-012	1.1324e-012	-1.2492e-012	1.3734e-012	-1.5365e-012	1.8383e-012
7.000000e+001	2.6434e-013	5.4531e-002	1.0943e-011	-3.6242e-012	3.5603e-012	-3.8397e-012	4.2184e-012	-4.6439e-012	5.0989e-012	-5.5764e-012	6.0836e-012	-6.7587e-012	8.0300e-012
8.000000e+001	1.2796e-012	2.4001e-001	4.7683e-011	-1.5072e-011	1.4379e-011	-1.5180e-011	1.6398e-011	-1.7801e-011	1.9314e-011	-2.0904e-011	2.2595e-011	-2.4891e-011	2.9322e-011
9.000000e+001	1.5202e-012	1.7838e-001	3.3309e-011	-7.4901e-012	5.3912e-012	-4.3715e-012	3.6173e-012	-2.9488e-012	2.3039e-012	-1.6561e-012	9.9262e-013	-2.9606e-013	-5.8611e-013
1.000000e+002	2.1044e-012	8.1424e-002	1.0927e-011	3.3207e-012	-6.5400e-012	9.1799e-012	-1.1661e-011	1.4092e-011	-1.6515e-011	1.8954e-011	-2.1459e-011	2.4561e-011	-2.9959e-011
1.100000e+002	4.7068e-012	2.8022e-002	-6.0731e-012	1.5134e-011	-1.9695e-011	2.3699e-011	-2.7434e-011	3.1006e-011	-3.4472e-011	3.7867e-011	-4.1286e-011	4.5683e-011	-5.3890e-011
1.200000e+002	1.4904e-011	7.9535e-003	-3.0040e-011	4.1423e-011	-4.9425e-011	5.6232e-011	-6.2327e-011	6.7938e-011	-7.3195e-011	7.8179e-011	-8.3088e-011	8.9761e-011	-1.0331e-010
1.300000e+002	5.7803e-011	1.9620e-003	-1.0590e-010	1.3138e-010	-1.4944e-010	1.6414e-010	-1.7683e-010	1.8816e-010	-1.9849e-010	2.0804e-010	-2.1734e-010	2.3104e-010	-2.6155e-010
1.400000e+002	2.5678e-010	4.3582e-004	-4.1831e-010	4.8973e-010	-5.3759e-010	5.7513e-010	-6.0671e-010	6.3431e-010	-6.5901e-010	6.8151e-010	-7.0341e-010	7.3946e-010	-8.2766e-010
1.500000e+002	1.2598e-009	8.9512e-005	-1.8454e-009	2.0598e-009	-2.1941e-009	2.2961e-009	-2.3802e-009	2.4526e-009	-2.5167e-009	2.5744e-009	-2.6314e-009	2.7417e-009	-3.0413e-009
1.600000e+002	6.6556e-009	1.7362e-005	-8.8466e-009	9.4585e-009	-9.8072e-009	1.0063e-008	-1.0271e-008	1.0449e-008	-1.0605e-008	1.0744e-008	-1.0889e-008	1.1258e-008	-1.2391e-008
1.700000e+002	3.7118e-008	3.2379e-006	-4.5039e-008	4.6264e-008	-4.6785e-008	4.7141e-008	-4.7431e-008	4.7683e-008	-4.7908e-008	4.8114e-008	-4.8384e-008	4.9664e-008	-5.4272e-008
1.800000e+002	2.1488e-007	5.8995e-007	-2.3896e-007	2.3627e-007	-2.3331e-007	2.3106e-007	-2.2934e-007	2.2799e-007	-2.2689e-007	2.2598e-007	-2.2557e-007	2.2998e-007	-2.4963e-007
1.900000e+002	1.2722e-006	1.0661e-007	-1.2995e-006	1.2381e-006	-1.1947e-006	1.1635e-006	-1.1398e-006	1.1208e-006	-1.1051e-006	1.0919e-006	-1.0821e-006	1.0961e-006	-1.1820e-006
2.000000e+002	7.5959e-006	1.9396e-008	-7.1333e-006	6.5515e-006	-6.1794e-006	5.9192e-006	-5.7234e-006	5.5682e-006	-5.4405e-006	5.3326e-006	-5.2480e-006	5.2818e-006	-5.6590e-006
2.100000e+002	4.5114e-005	3.6073e-009	-3.8934e-005	3.4466e-005	-3.1771e-005	2.9931e-005	-2.8565e-005	2.7493e-005	-2.6617e-005	2.5882e-005	-2.5291e-005	2.5290e-005	-2.6921e-005
2.200000e+002	2.6283e-004	6.9745e-010	-2.0809e-004	1.7740e-004	-1.5974e-004	1.4795e-004	-1.3932e-004	1.3262e-004	-1.2719e-004	1.2267e-004	-1.1901e-004	1.1821e-004	-1.2501e-004
2.300000e+002	1.4797e-003	1.4304e-010	-1.0712e-003	8.7810e-004	-7.7160e-004	7.0208e-004	-6.5197e-004	6.1350e-004	-5.8266e-004	5.5715e-004	-5.3642e-004	5.2916e-004	-5.5569e-004
2.400000e+002	7.9157e-003	3.2472e-011	-5.2129e-003	4.0990e-003	-3.5094e-003	3.1333e-003	-2.8666e-003	2.6644e-003	-2.5041e-003	2.3726e-003	-2.2658e-003	2.2186e-003	-2.3126e-003
2.500000e+002	3.9454e-002	1.1114e-011	-2.3454e-002	1.7625e-002	-1.4667e-002	1.2826e-002	-1.1544e-002	1.0586e-002	-9.8342e-003	9.2244e-003	-8.7305e-003	8.4786e-003	-8.7652e-003
2.600000e+002	1.7879e-001	1.5408e-011	-9.4837e-002	6.7726e-002	-5.4576e-002	4.6616e-002	-4.1181e-002	3.7183e-002	-3.4089e-002	3.1607e-002	-2.9608e-002	2.8484e-002	-2.9168e-002
2.700000e+002	1.8609e-001	1.7886e-012	-5.1941e-002	2.3306e-002	-1.2047e-002	6.1875e-003	-2.6551e-003	3.2609e-004	1.3039e-003	-2.4942e-003	3.3975e-003	-4.1954e-003	5.2414e-003
2.800000e+002	1.3981e-001	-1.3105e-011	3.0141e-002	-4.3141e-002	4.3251e-002	-4.1304e-002	3.9069e-002	-3.6940e-002	3.5003e-002	-3.3262e-002	3.1751e-002	-3.1005e-002	3.2163e-002
2.900000e+002	9.0367e-002	-2.2144e-011	9.7483e-002	-8.0265e-002	6.4183e-002	-5.2606e-002	4.4097e-002	-3.7614e-002	3.2515e-002	-2.8402e-002	2.5053e-002	-2.2665e-002	2.1671e-002
3.000000e+002	5.3409e-002	-2.4851e-011	1.3281e-001	-7.5729e-002	4.4429e-002	-2.6269e-002	1.4792e-002	-7.0709e-003	1.6367e-003	2.3167e-003	-5.2762e-003	7.7286e-003	-1.0548e-002
