Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.74650304e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.09349696e+000	-6.19349696e+000	1.16901211e+007	0.00000000e+000	1.2309e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.24484858e-001	-5.02448486e+000	4.61841245e+006	0.00000000e+000	3.6150e+020	1.0000e-010	0.0000e+000
3.000000e+001	-4.62643613e-001	-4.56264361e+000	2.10732081e+006	0.00000000e+000	1.2836e+020	1.0000e-010	0.0000e+000
4.000000e+001	-2.51911532e-001	-4.35191153e+000	1.08870349e+006	0.00000000e+000	5.2070e+019	1.0000e-010	0.0000e+000
5.000000e+001	-1.43041183e-001	-4.24304118e+000	6.43589252e+005	0.00000000e+000	2.2754e+019	1.0000e-010	0.0000e+000
6.000000e+001	-7.86822578e-002	-4.17868226e+000	4.44985488e+005	0.00000000e+000	1.0152e+019	1.0000e-010	0.0000e+000
7.000000e+001	-3.41837090e-002	-4.13418371e+000	3.60540141e+005	0.00000000e+000	4.3167e+018	1.0000e-010	0.0000e+000
8.000000e+001	1.87030510e-003	-4.09812969e+000	3.28811644e+005	0.00000000e+000	1.6219e+018	1.0000e-010	0.0000e+000
9.000000e+001	3.47514695e-002	-4.06524853e+000	3.18283128e+005	0.00000000e+000	5.3820e+017	1.0000e-010	0.0000e+000
1.000000e+002	6.65797822e-002	-4.03342022e+000	3.15025918e+005	0.00000000e+000	1.6650e+017	1.0000e-010	0.0000e+000
1.100000e+002	9.80823741e-002	-4.00191763e+000	3.14045287e+005	0.00000000e+000	5.0128e+016	1.0000e-010	0.0000e+000
1.200000e+002	1.29486903e-001	-3.97051310e+000	3.13751977e+005	0.00000000e+000	1.4994e+016	1.0000e-010	0.0000e+000
1.300000e+002	1.60862100e-001	-3.93913790e+000	3.13664831e+005	0.00000000e+000	4.4548e+015	1.0000e-010	0.0000e+000
1.400000e+002	1.92228584e-001	-3.90777142e+000	3.13638930e+005	0.00000000e+000	1.3240e+015	1.0000e-010	0.0000e+000
1.500000e+002	-3.36407523e-001	-3.73640752e+000	1.42165387e+006	0.00000000e+000	7.9879e+019	1.0000e-010	1.3848e+020
