V	C (Fcm-2)	Initcharge (cm-2)	Finalcharge (cm-2)	ns Total (cm-2)	ps Total (cm-2)
-7.000e+000	4.8034e-017	-9.3457e+000	-6.3477e+000	6.3476e+000	5.2500e-015
-6.990e+000	4.8034e-017	-9.3458e+000	-6.3477e+000	6.3476e+000	5.2500e-015
-6.980e+000	4.8035e-017	-9.3458e+000	-6.3477e+000	6.3476e+000	5.2500e-015
-6.970e+000	4.8035e-017	-9.3458e+000	-6.3477e+000	6.3477e+000	5.2500e-015
-6.960e+000	4.8035e-017	-9.3459e+000	-6.3478e+000	6.3477e+000	5.2500e-015
-6.950e+000	4.8036e-017	-9.3460e+000	-6.3478e+000	6.3478e+000	5.2500e-015
-6.940e+000	4.8036e-017	-9.3461e+000	-6.3479e+000	6.3479e+000	5.2500e-015
-6.930e+000	4.8037e-017	-9.3463e+000	-6.3481e+000	6.3480e+000	5.2500e-015
-6.920e+000	4.8039e-017	-9.3466e+000	-6.3483e+000	6.3482e+000	5.2500e-015
-6.910e+000	4.8041e-017	-9.3470e+000	-6.3485e+000	6.3485e+000	5.2500e-015
-6.900e+000	4.8044e-017	-9.3476e+000	-6.3490e+000	6.3489e+000	5.2500e-015
-6.890e+000	4.8049e-017	-9.3485e+000	-6.3496e+000	6.3495e+000	5.2500e-015
-6.880e+000	4.8055e-017	-9.3498e+000	-6.3505e+000	6.3504e+000	5.2500e-015
-6.870e+000	4.8065e-017	-9.3518e+000	-6.3518e+000	6.3517e+000	5.2500e-015
-6.860e+000	4.8080e-017	-9.3547e+000	-6.3537e+000	6.3537e+000	5.2500e-015
-6.850e+000	4.8102e-017	-9.3589e+000	-6.3566e+000	6.3565e+000	5.2500e-015
-6.840e+000	4.8134e-017	-9.3651e+000	-6.3609e+000	6.3608e+000	5.2500e-015
-6.830e+000	4.8181e-017	-9.3743e+000	-6.3671e+000	6.3670e+000	5.2500e-015
-6.820e+000	4.8251e-017	-9.3878e+000	-6.3763e+000	6.3762e+000	5.2500e-015
-6.810e+000	4.8353e-017	-9.4077e+000	-6.3898e+000	6.3897e+000	5.2500e-015
-6.800e+000	4.8503e-017	-9.4370e+000	-6.4097e+000	6.4096e+000	5.2500e-015
-6.790e+000	4.8725e-017	-9.4801e+000	-6.4390e+000	6.4389e+000	5.2500e-015
-6.780e+000	4.9051e-017	-9.5436e+000	-6.4821e+000	6.4820e+000	5.2500e-015
-6.770e+000	4.9532e-017	-9.6371e+000	-6.5456e+000	6.5455e+000	5.2500e-015
-6.760e+000	5.0270e-017	-9.7766e+000	-6.6390e+000	6.6390e+000	5.2500e-015
-6.750e+000	5.1280e-017	-9.9792e+000	-6.7786e+000	6.7766e+000	5.2500e-015
-6.740e+000	5.2813e-017	-1.0278e+001	-6.9812e+000	6.9792e+000	5.2500e-015
-6.730e+000	5.5102e-017	-1.0719e+001	-7.2795e+000	7.2775e+000	5.2500e-015
-6.720e+000	5.8394e-017	-1.1365e+001	-7.7206e+000	7.7166e+000	5.2500e-015
-6.710e+000	6.3364e-017	-1.2322e+001	-8.3672e+000	8.3632e+000	5.2500e-015
-6.700e+000	7.0536e-017	-1.3727e+001	-9.3240e+000	9.3152e+000	5.2500e-015
-6.690e+000	8.1204e-017	-1.5797e+001	-1.0729e+001	1.0717e+001	5.2500e-015
-6.680e+000	9.6881e-017	-1.8846e+001	-1.2799e+001	1.2780e+001	5.2500e-015
-6.670e+000	1.1989e-016	-2.3330e+001	-1.5848e+001	1.5818e+001	5.2500e-015
-6.660e+000	1.5387e-016	-2.9936e+001	-2.0332e+001	2.0291e+001	5.2500e-015
-6.650e+000	2.0384e-016	-3.9661e+001	-2.6938e+001	2.6877e+001	5.2500e-015
-6.640e+000	2.7740e-016	-5.3977e+001	-3.6663e+001	3.6572e+001	5.2500e-015
-6.630e+000	3.8577e-016	-7.5057e+001	-5.0979e+001	5.0847e+001	5.2500e-015
-6.620e+000	5.4529e-016	-1.0609e+002	-7.2059e+001	7.1863e+001	5.2500e-015
-6.610e+000	7.8009e-016	-1.5178e+002	-1.0309e+002	1.0281e+002	5.2500e-015
-6.600e+000	1.1258e-015	-2.1906e+002	-1.4879e+002	1.4836e+002	5.2500e-015
-6.590e+000	1.6349e-015	-3.1810e+002	-2.1606e+002	2.1543e+002	5.2500e-015
-6.580e+000	2.3844e-015	-4.6392e+002	-3.1510e+002	3.1418e+002	5.2500e-015
-6.570e+000	3.4878e-015	-6.7861e+002	-4.6092e+002	4.5957e+002	5.2500e-015
-6.560e+000	5.1123e-015	-9.9470e+002	-6.7562e+002	6.7362e+002	5.2500e-015
-6.550e+000	7.5041e-015	-1.4601e+003	-9.9170e+002	9.8876e+002	5.2500e-015
-6.540e+000	1.1026e-014	-2.1452e+003	-1.4571e+003	1.4527e+003	5.2500e-015
-6.530e+000	1.6210e-014	-3.1540e+003	-2.1422e+003	2.1359e+003	5.2500e-015
-6.520e+000	2.3843e-014	-4.6392e+003	-3.1510e+003	3.1416e+003	5.2500e-015
-6.510e+000	3.5081e-014	-6.8258e+003	-4.6362e+003	4.6223e+003	5.2500e-015
-6.500e+000	5.1627e-014	-1.0045e+004	-6.8228e+003	6.8024e+003	5.2500e-015
-6.490e+000	7.5987e-014	-1.4785e+004	-1.0042e+004	1.0012e+004	5.2500e-015
-6.480e+000	1.1185e-013	-2.1763e+004	-1.4782e+004	1.4738e+004	5.2500e-015
-6.470e+000	1.6466e-013	-3.2037e+004	-2.1760e+004	2.1695e+004	5.2500e-015
-6.460e+000	2.4240e-013	-4.7163e+004	-3.2034e+004	3.1938e+004	5.2500e-015
-6.450e+000	3.5685e-013	-6.9433e+004	-4.7160e+004	4.7019e+004	5.2500e-015
