Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	1.1179e-020	-9.7588e-020	2.0676e-019	-3.1482e-019	4.2210e-019	-5.2926e-019	6.3670e-019	-7.4460e-019	8.5306e-019	-9.6264e-019	1.0848e-018	-1.2811e-018
3.000000e+001	9.8600e-020	-7.9514e-019	1.6340e-018	-2.4454e-018	3.2398e-018	-4.0257e-018	4.8076e-018	-5.5879e-018	6.3681e-018	-7.1529e-018	8.0270e-018	-9.4421e-018
4.000000e+001	9.4217e-019	-7.0560e-018	1.4093e-017	-2.0755e-017	2.7195e-017	-3.3508e-017	3.9745e-017	-4.5933e-017	5.2090e-017	-5.8258e-017	6.5126e-017	-7.6324e-017
5.000000e+001	8.8402e-018	-6.1404e-017	1.1914e-016	-1.7262e-016	2.2365e-016	-2.7321e-016	3.2182e-016	-3.6977e-016	4.1725e-016	-4.6461e-016	5.1734e-016	-6.0401e-016
6.000000e+001	8.1056e-017	-5.2123e-016	9.8171e-016	-1.3987e-015	1.7913e-015	-2.1691e-015	2.5369e-015	-2.8975e-015	3.2528e-015	-3.6057e-015	3.9987e-015	-4.6506e-015
7.000000e+001	7.2338e-016	-4.2968e-015	7.8485e-015	-1.0990e-014	1.3908e-014	-1.6688e-014	1.9375e-014	-2.1993e-014	2.4559e-014	-2.7097e-014	2.9926e-014	-3.4665e-014
8.000000e+001	6.2564e-015	-3.4234e-014	6.0577e-014	-8.3318e-014	1.0414e-013	-1.2378e-013	1.4261e-013	-1.6085e-013	1.7863e-013	-1.9614e-013	2.1567e-013	-2.4878e-013
9.000000e+001	5.2191e-014	-2.6223e-013	4.4892e-013	-6.0598e-013	7.4766e-013	-8.7994e-013	1.0058e-012	-1.1268e-012	1.2442e-012	-1.3592e-012	1.4878e-012	-1.7088e-012
1.000000e+002	4.1774e-013	-1.9198e-012	3.1745e-012	-4.2017e-012	5.1140e-012	-5.9566e-012	6.7515e-012	-7.5110e-012	8.2430e-012	-8.9573e-012	9.7577e-012	-1.1156e-011
1.100000e+002	3.1891e-012	-1.3343e-011	2.1270e-011	-2.7573e-011	3.3080e-011	-3.8108e-011	4.2810e-011	-4.7272e-011	5.1545e-011	-5.5696e-011	6.0364e-011	-6.8676e-011
1.200000e+002	2.1191e-011	-7.9522e-011	1.2143e-010	-1.5360e-010	1.8117e-010	-2.0600e-010	2.2898e-010	-2.5061e-010	2.7117e-010	-2.9103e-010	3.1352e-010	-3.5461e-010
1.300000e+002	1.3658e-010	-4.5772e-010	6.6827e-010	-8.2388e-010	9.5451e-010	-1.0706e-009	1.1769e-009	-1.2760e-009	1.3696e-009	-1.4595e-009	1.5622e-009	-1.7561e-009
1.400000e+002	8.5510e-010	-2.5494e-009	3.5530e-009	-4.2651e-009	4.8504e-009	-5.3632e-009	5.8279e-009	-6.2575e-009	6.6602e-009	-7.0448e-009	7.4905e-009	-8.3665e-009
1.500000e+002	5.1958e-009	-1.3727e-008	1.8229e-008	-2.1283e-008	2.3741e-008	-2.5864e-008	2.7768e-008	-2.9514e-008	3.1138e-008	-3.2683e-008	3.4509e-008	-3.8287e-008
1.600000e+002	3.0611e-008	-7.1352e-008	9.0116e-008	-1.0222e-007	1.1175e-007	-1.1988e-007	1.2709e-007	-1.3365e-007	1.3972e-007	-1.4547e-007	1.5248e-007	-1.6799e-007
