Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11
3.800000e+002	3.9133e-004	2.4978e-002	1.0636e-001	2.2726e-002	-5.9680e-002	5.7397e-002	-4.3246e-002	2.7439e-002	-1.3392e-002	1.9601e-003	7.3080e-003
3.900000e+002	1.8806e-004	1.6676e-002	9.3974e-002	5.4177e-002	-6.9530e-002	4.7407e-002	-2.1625e-002	8.7633e-004	1.3751e-002	-2.3252e-002	2.9684e-002
4.000000e+002	8.9192e-005	1.0877e-002	7.9273e-002	7.8421e-002	-6.4699e-002	2.4519e-002	6.9588e-003	-2.6005e-002	3.5385e-002	-3.8402e-002	3.8340e-002
4.100000e+002	4.1797e-005	6.9489e-003	6.4359e-002	9.3953e-002	-4.7626e-002	-4.5018e-003	3.3455e-002	-4.3990e-002	4.3620e-002	-3.7774e-002	3.0118e-002
4.200000e+002	1.9373e-005	4.3578e-003	5.0579e-002	1.0096e-001	-2.2509e-002	-3.2488e-002	5.0594e-002	-4.7816e-002	3.6225e-002	-2.2395e-002	9.2479e-003
4.300000e+002	8.8893e-006	2.6873e-003	3.8645e-002	1.0070e-001	5.9841e-003	-5.3622e-002	5.4538e-002	-3.7156e-002	1.6534e-002	1.3067e-003	-1.5331e-002
4.400000e+002	4.0408e-006	1.6319e-003	2.8803e-002	9.4989e-002	3.3685e-002	-6.4392e-002	4.5223e-002	-1.5896e-002	-8.4777e-003	2.4546e-002	-3.4032e-002
4.500000e+002	1.8208e-006	9.7718e-004	2.0999e-002	8.5696e-002	5.7486e-002	-6.3783e-002	2.5661e-002	9.6359e-003	-3.0902e-002	3.9503e-002	-4.0250e-002
4.600000e+002	8.1384e-007	5.7757e-004	1.5008e-002	7.4515e-002	7.5529e-002	-5.2899e-002	6.8567e-004	3.2729e-002	-4.4377e-002	4.1749e-002	-3.2331e-002
4.700000e+002	3.6098e-007	3.3729e-004	1.0535e-002	6.2790e-002	8.7121e-002	-3.4275e-002	-2.4424e-002	4.8021e-002	-4.5655e-002	3.1175e-002	-1.3535e-002
4.800000e+002	1.5897e-007	1.9477e-004	7.2735e-003	5.1486e-002	9.2491e-002	-1.1114e-002	-4.5084e-002	5.2538e-002	-3.5024e-002	1.1467e-002	9.6250e-003
4.900000e+002	6.9530e-008	1.1130e-004	4.9462e-003	4.1212e-002	9.2485e-002	1.3369e-002	-5.8128e-002	4.5967e-002	-1.5722e-002	-1.1450e-002	2.9810e-002
5.000000e+002	3.0217e-008	6.2975e-005	3.3166e-003	3.2285e-002	8.8278e-002	3.6431e-002	-6.2092e-002	3.0277e-002	7.2719e-003	-3.1309e-002	4.1157e-002
5.100000e+002	1.3052e-008	3.5304e-005	2.1950e-003	2.4804e-002	8.1128e-002	5.6059e-002	-5.7107e-002	8.9470e-003	2.8646e-002	-4.3185e-002	4.0800e-002
5.200000e+002	5.6050e-009	1.9619e-005	1.4351e-003	1.8722e-002	7.2213e-002	7.1052e-002	-4.4554e-002	-1.3946e-002	4.3971e-002	-4.4551e-002	2.9314e-002
5.300000e+002	2.3938e-009	1.0812e-005	9.2767e-004	1.3903e-002	6.2531e-002	8.0961e-002	-2.6591e-002	-3.4558e-002	5.0498e-002	-3.5570e-002	1.0157e-002
5.400000e+002	1.0169e-009	5.9120e-006	5.9323e-004	1.0170e-002	5.2850e-002	8.5940e-002	-5.6823e-003	-4.9885e-002	4.7460e-002	-1.8706e-002	-1.1549e-002
5.500000e+002	4.2984e-010	3.2086e-006	3.7554e-004	7.3363e-003	4.3714e-002	8.6567e-002	1.5797e-002	-5.8096e-002	3.5920e-002	2.1108e-003	-3.0475e-002
5.600000e+002	1.8081e-010	1.7290e-006	2.3547e-004	5.2239e-003	3.5458e-002	8.3666e-002	3.5845e-002	-5.8593e-002	1.8300e-002	2.2503e-002	-4.2365e-002
5.700000e+002	7.5703e-011	9.2537e-007	1.4631e-004	3.6747e-003	2.8256e-002	7.8153e-002	5.2987e-002	-5.1869e-002	-2.2432e-003	3.8575e-002	-4.4879e-002
5.800000e+002	3.1555e-011	4.9205e-007	9.0130e-005	2.5555e-003	2.2153e-002	7.0919e-002	6.6319e-002	-3.9229e-002	-2.2449e-002	4.7600e-002	-3.7872e-002
5.900000e+002	1.3097e-011	2.6001e-007	5.5068e-005	1.7581e-003	1.7110e-002	6.2754e-002	7.5475e-002	-2.2465e-002	-3.9475e-002	4.8350e-002	-2.3169e-002
6.000000e+002	5.4132e-012	1.3658e-007	3.3383e-005	1.1973e-003	1.3031e-002	5.4307e-002	8.0527e-002	-3.5321e-003	-5.1250e-002	4.1112e-002	-3.9564e-003
6.100000e+002	2.2285e-012	7.1331e-008	2.0087e-005	8.0752e-004	9.7963e-003	4.6068e-002	8.1873e-002	1.5712e-002	-5.6636e-002	2.7426e-002	1.5993e-002
6.200000e+002	9.1390e-013	3.7048e-008	1.2000e-005	5.3966e-004	7.2753e-003	3.8378e-002	8.0113e-002	3.3698e-002	-5.5418e-002	9.6587e-003	3.3093e-002
6.300000e+002	3.7340e-013	1.9140e-008	7.1199e-006	3.5752e-004	5.3415e-003	3.1448e-002	7.5943e-002	4.9249e-002	-4.8175e-002	-9.4694e-003	4.4556e-002
6.400000e+002	1.5201e-013	9.8380e-009	4.1967e-006	2.3489e-004	3.8795e-003	2.5379e-002	7.0068e-002	6.1619e-002	-3.6061e-002	-2.7335e-002	4.8770e-002
6.500000e+002	6.1668e-014	5.0316e-009	2.4581e-006	1.5309e-004	2.7889e-003	2.0195e-002	6.3140e-002	7.0464e-002	-2.0569e-002	-4.1761e-002	4.5411e-002
6.600000e+002	2.4933e-014	2.5611e-009	1.4310e-006	9.9026e-005	1.9856e-003	1.5860e-002	5.5718e-002	7.5788e-002	-3.2986e-003	-5.1231e-002	3.5328e-002
6.700000e+002	1.0048e-014	1.2976e-009	8.2816e-007	6.3587e-005	1.4007e-003	1.2303e-002	4.8253e-002	7.7857e-002	1.4234e-002	-5.4982e-002	2.0263e-002
6.800000e+002	4.0364e-015	6.5452e-010	4.7659e-007	4.0546e-005	9.7940e-004	9.4343e-003	4.1080e-002	7.7115e-002	3.0733e-002	-5.2972e-002	2.4786e-003
6.900000e+002	1.6164e-015	3.2871e-010	2.7277e-007	2.5680e-005	6.7911e-004	7.1560e-003	3.4430e-002	7.4104e-002	4.5207e-002	-4.5765e-002	-1.5622e-002
7.000000e+002	6.4539e-016	1.6439e-010	1.5529e-007	1.6159e-005	4.6713e-004	5.3722e-003	2.8442e-002	6.9395e-002	5.6995e-002	-3.4366e-002	-3.1832e-002
7.100000e+002	2.5693e-016	8.1876e-011	8.7961e-008	1.0105e-005	3.1885e-004	3.9939e-003	2.3183e-002	6.3537e-002	6.5759e-002	-2.0038e-002	-4.4392e-002
7.200000e+002	1.0199e-016	4.0619e-011	4.9576e-008	6.2810e-006	2.1604e-004	2.9417e-003	1.8661e-002	5.7021e-002	7.1443e-002	-4.1264e-003	-5.2139e-002
7.300000e+002	4.0375e-017	2.0073e-011	2.7808e-008	3.8814e-006	1.4534e-004	2.1476e-003	1.4845e-002	5.0260e-002	7.4214e-002	1.2087e-002	-5.4548e-002
7.400000e+002	1.5940e-017	9.8830e-012	1.5526e-008	2.3851e-006	9.7118e-005	1.5547e-003	1.1680e-002	4.3582e-002	7.4398e-002	2.7489e-002	-5.1696e-002
7.500000e+002	6.2765e-018	4.8481e-012	8.6293e-009	1.4577e-006	6.4468e-005	1.1164e-003	9.0944e-003	3.7229e-002	7.2422e-002	4.1209e-002	-4.4158e-002
7.600000e+002	2.4651e-018	2.3699e-012	4.7752e-009	8.8617e-007	4.2524e-005	7.9545e-004	7.0114e-003	3.1363e-002	6.8752e-002	5.2638e-002	-3.2868e-002
7.700000e+002	9.6572e-019	1.1544e-012	2.6312e-009	5.3599e-007	2.7879e-005	5.6258e-004	5.3550e-003	2.6084e-002	6.3858e-002	6.1436e-002	-1.8968e-002
7.800000e+002	3.7741e-019	5.6047e-013	1.4438e-009	3.2258e-007	1.8169e-005	3.9505e-004	4.0535e-003	2.1434e-002	5.8173e-002	6.7495e-002	-3.6646e-003
7.900000e+002	1.4714e-019	2.7121e-013	7.8908e-010	1.9321e-007	1.1774e-005	2.7550e-004	3.0422e-003	1.7414e-002	5.2079e-002	7.0906e-002	1.1890e-002
8.000000e+002	5.7230e-020	1.3082e-013	4.2956e-010	1.1518e-007	7.5874e-006	1.9086e-004	2.2646e-003	1.3999e-002	4.5890e-002	7.1906e-002	2.6691e-002
8.100000e+002	2.2209e-020	6.2906e-014	2.3295e-010	6.8356e-008	4.8633e-006	1.3138e-004	1.6726e-003	1.1140e-002	3.9852e-002	7.0829e-002	3.9936e-002
8.200000e+002	8.5993e-021	3.0156e-014	1.2586e-010	4.0387e-008	3.1010e-006	8.9881e-005	1.2262e-003	8.7813e-003	3.4147e-002	6.8063e-002	5.1054e-002
8.300000e+002	3.3223e-021	1.4413e-014	6.7751e-011	2.3759e-008	1.9674e-006	6.1123e-005	8.9243e-004	6.8591e-003	2.8894e-002	6.4008e-002	5.9704e-002
8.400000e+002	1.2808e-021	6.8688e-015	3.6342e-011	1.3919e-008	1.2421e-006	4.1326e-005	6.4502e-004	5.3115e-003	2.4165e-002	5.9052e-002	6.5758e-002
8.500000e+002	4.9275e-022	3.2641e-015	1.9427e-011	8.1209e-009	7.8040e-007	2.7785e-005	4.6310e-004	4.0791e-003	1.9989e-002	5.3545e-002	6.9265e-002
8.600000e+002	1.8917e-022	1.5468e-015	1.0349e-011	4.7193e-009	4.8806e-007	1.8580e-005	3.3034e-004	3.1079e-003	1.6362e-002	4.7788e-002	7.0412e-002
8.700000e+002	7.2481e-023	7.3101e-016	5.4954e-012	2.7319e-009	3.0386e-007	1.2359e-005	2.3417e-004	2.3499e-003	1.3261e-002	4.2028e-002	6.9483e-002
8.800000e+002	2.7716e-023	3.4455e-016	2.9085e-012	1.5754e-009	1.8835e-007	8.1788e-006	1.6500e-004	1.7637e-003	1.0646e-002	3.6454e-002	6.6818e-002
8.900000e+002	1.0578e-023	1.6197e-016	1.5345e-012	9.0515e-010	1.1625e-007	5.3856e-006	1.1557e-004	1.3143e-003	8.4675e-003	3.1203e-002	6.2781e-002
9.000000e+002	4.0292e-024	7.5947e-017	8.0711e-013	5.1817e-010	7.1447e-008	3.5290e-006	8.0488e-005	9.7246e-004	6.6736e-003	2.6364e-002	5.7727e-002
9.100000e+002	1.5319e-024	3.5522e-017	4.2322e-013	2.9559e-010	4.3731e-008	2.3013e-006	5.5733e-005	7.1446e-004	5.2114e-003	2.1987e-002	5.1986e-002
9.200000e+002	5.8138e-025	1.6573e-017	2.2126e-013	1.6803e-010	2.6658e-008	1.4935e-006	3.8365e-005	5.2105e-004	4.0301e-003	1.8087e-002	4.5845e-002
9.300000e+002	2.2024e-025	7.7137e-018	1.1534e-013	9.5180e-011	1.6182e-008	9.6430e-007	2.6242e-005	3.7691e-004	3.0828e-003	1.4656e-002	3.9543e-002
9.400000e+002	8.3284e-026	3.5815e-018	5.9939e-014	5.3713e-011	9.7769e-009	6.1895e-007	1.7815e-005	2.6995e-004	2.3271e-003	1.1663e-002	3.3262e-002
9.500000e+002	3.1438e-026	1.6586e-018	3.1040e-014	3.0172e-011	5.8712e-009	3.9411e-007	1.1967e-005	1.9070e-004	1.7254e-003	9.0671e-003	2.7133e-002
9.600000e+002	1.1843e-026	7.6536e-019	1.5988e-014	1.6819e-011	3.4895e-009	2.4756e-007	7.9000e-006	1.3179e-004	1.2448e-003	6.8151e-003	2.1236e-002
9.700000e+002	4.4449e-027	3.5032e-019	8.1309e-015	9.2121e-012	2.0272e-009	1.5116e-007	5.0393e-006	8.7439e-005	8.5625e-004	4.8482e-003	1.5604e-002
9.800000e+002	1.6410e-027	1.5549e-019	3.9637e-015	4.7874e-012	1.1068e-009	8.5960e-008	2.9673e-006	5.3093e-005	5.3443e-004	3.1030e-003	1.0225e-002
9.900000e+002	5.3961e-028	5.8984e-020	1.6104e-015	2.0346e-012	4.8656e-010	3.8828e-008	1.3712e-006	2.5022e-005	2.5628e-004	1.5113e-003	5.0527e-003
1.000000e+003	-1.8221e-030	-2.4837e-022	-7.5897e-018	-1.0355e-014	-2.6277e-012	-2.2018e-010	-8.1078e-009	-1.5349e-007	-1.6248e-006	-9.8732e-006	-3.3954e-005
