Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11
4.600000e+002	6.8537e-007	5.3285e-004	1.4391e-002	7.3355e-002	7.7193e-002	-5.1454e-002	-1.6897e-003	3.4468e-002	-4.5005e-002	4.1365e-002	-3.1185e-002
4.700000e+002	3.0152e-007	3.0976e-004	1.0065e-002	6.1573e-002	8.8152e-002	-3.2163e-002	-2.6646e-002	4.8933e-002	-4.5219e-002	2.9843e-002	-1.1768e-002
4.800000e+002	1.3170e-007	1.7807e-004	6.9253e-003	5.0305e-002	9.2912e-002	-8.6381e-003	-4.6760e-002	5.2436e-002	-3.3645e-002	9.5778e-003	1.1443e-002
4.900000e+002	5.7142e-008	1.0130e-004	4.6934e-003	4.0130e-002	9.2378e-002	1.5908e-002	-5.9001e-002	4.4890e-002	-1.3750e-002	-1.3365e-002	3.1117e-002
5.000000e+002	2.4635e-008	5.7069e-005	3.1366e-003	3.1335e-002	8.7753e-002	3.8775e-002	-6.2059e-002	2.8456e-002	9.3705e-003	-3.2741e-002	4.1570e-002
5.100000e+002	1.0556e-008	3.1854e-005	2.0692e-003	2.4000e-002	8.0309e-002	5.8020e-002	-5.6210e-002	6.7337e-003	3.0407e-002	-4.3775e-002	4.0207e-002
5.200000e+002	4.4975e-009	1.7626e-005	1.3485e-003	1.8061e-002	7.1217e-002	7.2519e-002	-4.2947e-002	-1.6162e-002	4.5032e-002	-4.4166e-002	2.7884e-002
5.300000e+002	1.9057e-009	9.6728e-006	8.6894e-004	1.3373e-002	6.1457e-002	8.1894e-002	-2.4498e-002	-3.6421e-002	5.0663e-002	-3.4310e-002	8.2703e-003
5.400000e+002	8.0328e-010	5.2669e-006	5.5396e-004	9.7550e-003	5.1777e-002	8.6358e-002	-3.3516e-003	-5.1130e-002	4.6717e-002	-1.6860e-002	-1.3418e-002
5.500000e+002	3.3690e-010	2.8466e-006	3.4961e-004	7.0179e-003	4.2698e-002	8.6531e-002	1.8129e-002	-5.8572e-002	3.4421e-002	4.1473e-003	-3.1879e-002
5.600000e+002	1.4062e-010	1.5276e-006	2.1855e-004	4.9838e-003	3.4536e-002	8.3262e-002	3.7980e-002	-5.8269e-002	1.6313e-002	2.4321e-002	-4.2989e-002
5.700000e+002	5.8426e-011	8.1424e-007	1.3540e-004	3.4967e-003	2.7447e-002	7.7476e-002	5.4779e-002	-5.0819e-002	-4.3934e-003	3.9835e-002	-4.4597e-002
5.800000e+002	2.4168e-011	4.3120e-007	8.3162e-005	2.4255e-003	2.1463e-002	7.0063e-002	6.7684e-002	-3.7603e-002	-2.4440e-002	4.8085e-002	-3.6759e-002
5.900000e+002	9.9544e-012	2.2694e-007	5.0663e-005	1.6646e-003	1.6535e-002	6.1802e-002	7.6379e-002	-2.0457e-002	-4.1038e-002	4.7995e-002	-2.1462e-002
6.000000e+002	4.0833e-012	1.1873e-007	3.0625e-005	1.1308e-003	1.2563e-002	5.3327e-002	8.0982e-002	-1.3492e-003	-5.2197e-002	3.9995e-002	-1.9959e-003
6.100000e+002	1.6684e-012	6.1764e-008	1.8375e-005	7.6083e-004	9.4226e-003	4.5114e-002	8.1925e-002	1.7877e-002	-5.6874e-002	2.5738e-002	1.7841e-002
6.200000e+002	6.7908e-013	3.1954e-008	1.0947e-005	5.0725e-004	6.9818e-003	3.7487e-002	7.9828e-002	3.5683e-002	-5.4952e-002	7.6621e-003	3.4506e-002
6.300000e+002	2.7538e-013	1.6444e-008	6.4768e-006	3.3526e-004	5.1146e-003	3.0643e-002	7.5397e-002	5.0935e-002	-4.7083e-002	-1.1490e-002	4.5307e-002
6.400000e+002	1.1128e-013	8.4191e-009	3.8071e-006	2.1975e-004	3.7066e-003	2.4672e-002	6.9339e-002	6.2932e-002	-3.4481e-002	-2.9115e-002	4.8755e-002
6.500000e+002	4.4809e-014	4.2893e-009	2.2238e-006	1.4290e-004	2.6590e-003	1.9588e-002	6.2298e-002	7.1373e-002	-1.8668e-002	-4.3090e-002	4.4652e-002
6.600000e+002	1.7984e-014	2.1749e-009	1.2911e-006	9.2228e-005	1.8892e-003	1.5350e-002	5.4826e-002	7.6297e-002	-1.2518e-003	-5.1972e-002	3.3957e-002
6.700000e+002	7.1940e-015	1.0977e-009	7.4520e-007	5.9090e-005	1.3299e-003	1.1883e-002	4.7360e-002	7.8000e-002	1.6263e-002	-5.5078e-002	1.8488e-002
6.800000e+002	2.8688e-015	5.5160e-010	4.2770e-007	3.7595e-005	9.2806e-004	9.0934e-003	4.0223e-002	7.6944e-002	3.2608e-002	-5.2440e-002	5.4645e-004
6.900000e+002	1.1405e-015	2.7597e-010	2.4414e-007	2.3759e-005	6.4224e-004	6.8838e-003	3.3636e-002	7.3680e-002	4.6822e-002	-4.4684e-002	-1.7465e-002
7.000000e+002	4.5205e-016	1.3750e-010	1.3863e-007	1.4919e-005	4.4090e-004	5.1579e-003	2.7726e-002	6.8783e-002	5.8284e-002	-3.2858e-002	-3.3371e-002
7.100000e+002	1.7866e-016	6.8228e-011	7.8319e-008	9.3093e-006	3.0037e-004	3.8273e-003	2.2553e-002	6.2799e-002	6.6690e-002	-1.8249e-002	-4.5467e-002
7.200000e+002	7.0409e-017	3.3722e-011	4.4028e-008	5.7742e-006	2.0313e-004	2.8138e-003	1.8117e-002	5.6213e-002	7.2015e-002	-2.2072e-003	-5.2654e-002
7.300000e+002	2.7672e-017	1.6603e-011	2.4633e-008	3.5608e-006	1.3641e-004	2.0505e-003	1.4386e-002	4.9429e-002	7.4449e-002	1.3995e-002	-5.4477e-002
7.400000e+002	1.0847e-017	8.1446e-012	1.3718e-008	2.1836e-006	9.0977e-005	1.4818e-003	1.1297e-002	4.2765e-002	7.4337e-002	2.9266e-002	-5.1073e-002
7.500000e+002	4.2405e-018	3.9807e-012	7.6050e-009	1.3317e-006	6.0282e-005	1.0622e-003	8.7806e-003	3.6453e-002	7.2114e-002	4.2761e-002	-4.3065e-002
7.600000e+002	1.6536e-018	1.9388e-012	4.1977e-009	8.0797e-007	3.9692e-005	7.5554e-004	6.7576e-003	3.0648e-002	6.8253e-002	5.3905e-002	-3.1420e-002
7.700000e+002	6.4321e-019	9.4101e-013	2.3072e-009	4.8770e-007	2.5975e-005	5.3346e-004	5.1523e-003	2.5440e-002	6.3221e-002	6.2383e-002	-1.7296e-002
7.800000e+002	2.4959e-019	4.5521e-013	1.2629e-009	2.9293e-007	1.6899e-005	3.7398e-004	3.8935e-003	2.0865e-002	5.7450e-002	6.8117e-002	-1.9013e-003
7.900000e+002	9.6619e-020	2.1948e-013	6.8849e-010	1.7510e-007	1.0931e-005	2.6038e-004	2.9174e-003	1.6922e-002	5.1313e-002	7.1218e-002	1.3623e-002
8.000000e+002	3.7316e-020	1.0549e-013	3.7388e-010	1.0418e-007	7.0323e-006	1.8010e-004	2.1682e-003	1.3580e-002	4.5118e-002	7.1938e-002	2.8290e-002
8.100000e+002	1.4379e-020	5.0544e-014	2.0226e-010	6.1705e-008	4.4998e-006	1.2377e-004	1.5989e-003	1.0789e-002	3.9102e-002	7.0623e-002	4.1324e-002
8.200000e+002	5.5287e-021	2.4144e-014	1.0901e-010	3.6386e-008	2.8644e-006	8.4542e-005	1.1704e-003	8.4905e-003	3.3440e-002	6.7665e-002	5.2179e-002
8.300000e+002	2.1211e-021	1.1499e-014	5.8538e-011	2.1364e-008	1.8142e-006	5.7403e-005	8.5050e-004	6.6216e-003	2.8245e-002	6.3467e-002	6.0540e-002
8.400000e+002	8.1202e-022	5.4607e-015	3.1325e-011	1.2492e-008	1.1434e-006	3.8751e-005	6.1380e-004	5.1197e-003	2.3581e-002	5.8414e-002	6.6303e-002
8.500000e+002	3.1022e-022	2.5859e-015	1.6704e-011	7.2743e-009	7.1724e-007	2.6014e-005	4.4004e-004	3.9259e-003	1.9473e-002	5.2851e-002	6.9533e-002
8.600000e+002	1.1828e-022	1.2211e-015	8.8779e-012	4.2193e-009	4.4783e-007	1.7370e-005	3.1344e-004	2.9868e-003	1.5914e-002	4.7074e-002	7.0434e-002
8.700000e+002	4.5003e-023	5.7508e-016	4.7028e-012	2.4378e-009	2.7836e-007	1.1537e-005	2.2187e-004	2.2551e-003	1.2878e-002	4.1322e-002	6.9297e-002
8.800000e+002	1.7090e-023	2.7011e-016	2.4832e-012	1.4032e-009	1.7226e-007	7.6235e-006	1.5611e-004	1.6901e-003	1.0323e-002	3.5779e-002	6.6469e-002
8.900000e+002	6.4774e-024	1.2654e-016	1.3070e-012	8.0470e-010	1.0615e-007	5.0126e-006	1.0920e-004	1.2577e-003	8.1986e-003	3.0574e-002	6.2313e-002
9.000000e+002	2.4504e-024	5.9129e-017	6.8583e-013	4.5981e-010	6.5136e-008	3.2799e-006	7.5945e-005	9.2936e-004	6.4527e-003	2.5793e-002	5.7184e-002
9.100000e+002	9.2529e-025	2.7561e-017	3.5879e-013	2.6181e-010	3.9805e-008	2.1358e-006	5.2516e-005	6.8190e-004	5.0321e-003	2.1480e-002	5.1406e-002
9.200000e+002	3.4876e-025	1.2815e-017	1.8714e-013	1.4856e-010	2.4226e-008	1.3841e-006	3.6103e-005	4.9667e-004	3.8865e-003	1.7646e-002	4.5264e-002
9.300000e+002	1.3122e-025	5.9440e-018	9.7325e-014	8.3996e-011	1.4683e-008	8.9244e-007	2.4663e-005	3.5883e-004	2.9693e-003	1.4281e-002	3.8987e-002
9.400000e+002	4.9282e-026	2.7504e-018	5.0461e-014	4.7316e-011	8.8579e-009	5.7205e-007	1.6722e-005	2.5669e-004	2.2389e-003	1.1352e-002	3.2755e-002
9.500000e+002	1.8477e-026	1.2694e-018	2.6073e-014	2.6531e-011	5.3113e-009	3.6377e-007	1.1220e-005	1.8114e-004	1.6583e-003	8.8163e-003	2.6693e-002
9.600000e+002	6.9135e-027	5.8381e-019	1.3400e-014	1.4764e-011	3.1522e-009	2.2822e-007	7.3984e-006	1.2505e-004	1.1952e-003	6.6208e-003	2.0873e-002
9.700000e+002	2.5774e-027	2.6636e-019	6.8000e-015	8.0736e-012	1.8289e-009	1.3920e-007	4.7148e-006	8.2900e-005	8.2154e-004	4.7067e-003	1.5327e-002
9.800000e+002	9.4554e-028	1.1787e-019	3.3087e-015	4.1900e-012	9.9747e-010	7.9086e-008	2.7741e-006	5.0304e-005	5.1247e-004	3.0108e-003	1.0039e-002
9.900000e+002	3.0933e-028	4.4617e-020	1.3425e-015	1.7790e-012	4.3816e-010	3.5701e-008	1.2813e-006	2.3697e-005	2.4565e-004	1.4659e-003	4.9589e-003
1.000000e+003	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
