Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.74535834e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.09464166e+000	-6.19464166e+000	1.16586186e+007	0.00000000e+000	1.2319e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.22885068e-001	-5.03025349e+000	4.57647649e+006	0.00000000e+000	3.6056e+020	1.0000e-010	-1.5366e+018
3.000000e+001	-4.59342682e-001	-4.57407952e+000	2.06184706e+006	0.00000000e+000	1.2700e+020	1.0000e-010	-1.5382e+018
4.000000e+001	-2.47263239e-001	-4.36936850e+000	1.04037678e+006	0.00000000e+000	5.0662e+019	1.0000e-010	-1.5398e+018
5.000000e+001	-1.37330824e-001	-4.26680451e+000	5.90272287e+005	0.00000000e+000	2.1456e+019	1.0000e-010	-1.5415e+018
6.000000e+001	-7.24088588e-002	-4.20925096e+000	3.80486539e+005	0.00000000e+000	9.1742e+018	1.0000e-010	-1.5431e+018
7.000000e+001	-2.84654681e-002	-4.17267599e+000	2.76543772e+005	0.00000000e+000	3.7651e+018	1.0000e-010	-1.5448e+018
8.000000e+001	5.08364594e-003	-4.14649530e+000	2.17551211e+005	0.00000000e+000	1.4672e+018	1.0000e-010	-1.5464e+018
9.000000e+001	3.27335039e-002	-4.12621386e+000	1.75922356e+005	0.00000000e+000	5.7827e+017	1.0000e-010	-1.5481e+018
1.000000e+002	5.62204763e-002	-4.11009531e+000	1.40763525e+005	0.00000000e+000	2.4553e+017	1.0000e-010	-1.5497e+018
1.100000e+002	7.61915657e-002	-4.09749264e+000	1.08099093e+005	0.00000000e+000	1.1572e+017	1.0000e-010	-1.5513e+018
1.200000e+002	9.28962119e-002	-4.08815642e+000	7.64543934e+004	0.00000000e+000	6.1159e+016	1.0000e-010	-1.5530e+018
1.300000e+002	1.06436388e-001	-4.08198466e+000	4.52420335e+004	0.00000000e+000	3.6571e+016	1.0000e-010	-1.5546e+018
1.400000e+002	1.16855328e-001	-4.07893415e+000	1.42177845e+004	0.00000000e+000	2.4440e+016	1.0000e-010	-1.5563e+018
1.500000e+002	1.24171844e-001	-4.07898605e+000	-1.67381255e+004	0.00000000e+000	1.8416e+016	1.0000e-010	-1.5579e+018
1.600000e+002	1.28392768e-001	-4.08213355e+000	-4.76894912e+004	0.00000000e+000	1.5642e+016	1.0000e-010	-1.5596e+018
1.700000e+002	1.29518556e-001	-4.08837618e+000	-7.86777278e+004	0.00000000e+000	1.4975e+016	1.0000e-010	-1.5612e+018
1.800000e+002	1.27545520e-001	-4.09771764e+000	-1.09739316e+005	0.00000000e+000	1.6163e+016	1.0000e-010	-1.5628e+018
1.900000e+002	1.22466325e-001	-4.11016525e+000	-1.40919962e+005	0.00000000e+000	1.9672e+016	1.0000e-010	-1.5645e+018
2.000000e+002	2.26906551e-003	-4.09773093e+000	3.74434671e+005	0.00000000e+000	1.6020e+018	1.0000e-010	2.7909e+019
2.100000e+002	3.97125326e-002	-4.06028747e+000	3.65624717e+005	0.00000000e+000	4.5035e+017	1.0000e-010	0.0000e+000
2.200000e+002	7.62750043e-002	-4.02372500e+000	3.63368208e+005	0.00000000e+000	1.1535e+017	1.0000e-010	0.0000e+000
2.300000e+002	1.12611825e-001	-3.98738817e+000	3.62804809e+005	0.00000000e+000	2.8800e+016	1.0000e-010	0.0000e+000
2.400000e+002	1.48892306e-001	-3.95110769e+000	3.62666347e+005	0.00000000e+000	7.0780e+015	1.0000e-010	0.0000e+000
2.500000e+002	1.85158941e-001	-3.91484106e+000	3.62632300e+005	0.00000000e+000	1.7404e+015	1.0000e-010	0.0000e+000
2.600000e+002	-3.38577829e-001	-3.73857783e+000	1.45476005e+006	0.00000000e+000	8.0645e+019	1.0000e-010	1.3848e+020
2.700000e+002	-1.93101825e-001	-3.59310182e+000	7.82814440e+005	0.00000000e+000	3.5277e+019	1.0000e-010	0.0000e+000
2.800000e+002	-1.14820380e-001	-3.51482038e+000	4.65208818e+005	0.00000000e+000	1.6674e+019	1.0000e-010	0.0000e+000
2.900000e+002	-6.82994987e-002	-3.46829950e+000	3.02169237e+005	0.00000000e+000	8.5596e+018	1.0000e-010	0.0000e+000
3.000000e+002	-3.80825750e-002	-3.43808258e+000	2.12264853e+005	0.00000000e+000	4.7200e+018	1.0000e-010	0.0000e+000
3.100000e+002	-1.68560897e-002	-3.41685609e+000	1.59090933e+005	0.00000000e+000	2.7916e+018	1.0000e-010	0.0000e+000
3.200000e+002	-9.46996422e-004	-3.40094700e+000	1.25414015e+005	0.00000000e+000	1.7680e+018	1.0000e-010	0.0000e+000
3.300000e+002	1.15944051e-002	-3.38840559e+000	1.02733744e+005	0.00000000e+000	1.1907e+018	1.0000e-010	0.0000e+000
3.400000e+002	2.18677794e-002	-3.37813222e+000	8.66465359e+004	0.00000000e+000	8.4458e+017	1.0000e-010	0.0000e+000
3.500000e+002	3.05324330e-002	-3.36946757e+000	7.47401685e+004	0.00000000e+000	6.2509e+017	1.0000e-010	0.0000e+000
3.600000e+002	3.80064499e-002	-3.36199355e+000	6.56176000e+004	0.00000000e+000	4.7894e+017	1.0000e-010	0.0000e+000
3.700000e+002	4.45682099e-002	-3.35543179e+000	5.84271922e+004	0.00000000e+000	3.7750e+017	1.0000e-010	0.0000e+000
3.800000e+002	5.04109291e-002	-3.34958907e+000	5.26257200e+004	0.00000000e+000	3.0458e+017	1.0000e-010	0.0000e+000
3.900000e+002	5.56735011e-002	-3.34432650e+000	4.78527623e+004	0.00000000e+000	2.5058e+017	1.0000e-010	0.0000e+000
4.000000e+002	6.04587773e-002	-3.33954122e+000	4.38609004e+004	0.00000000e+000	2.0957e+017	1.0000e-010	0.0000e+000
4.100000e+002	6.48448674e-002	-3.33515513e+000	4.04752078e+004	0.00000000e+000	1.7775e+017	1.0000e-010	0.0000e+000
4.200000e+002	6.88923882e-002	-3.33110761e+000	3.75688026e+004	0.00000000e+000	1.5259e+017	1.0000e-010	0.0000e+000
4.300000e+002	7.26492684e-002	-3.32735073e+000	3.50475713e+004	0.00000000e+000	1.3237e+017	1.0000e-010	0.0000e+000
4.400000e+002	7.61540255e-002	-3.32384597e+000	3.28403208e+004	0.00000000e+000	1.1588e+017	1.0000e-010	0.0000e+000
4.500000e+002	7.94380576e-002	-3.32056194e+000	3.08922545e+004	0.00000000e+000	1.0227e+017	1.0000e-010	0.0000e+000
4.600000e+002	8.25272831e-002	-3.31747272e+000	2.91605404e+004	0.00000000e+000	9.0915e+016	1.0000e-010	0.0000e+000
4.700000e+002	8.54433371e-002	-3.31455666e+000	2.76112348e+004	0.00000000e+000	8.1339e+016	1.0000e-010	0.0000e+000
4.800000e+002	8.82044606e-002	-3.31179554e+000	2.62171028e+004	0.00000000e+000	7.3192e+016	1.0000e-010	0.0000e+000
4.900000e+002	9.08261709e-002	-3.30917383e+000	2.49560474e+004	0.00000000e+000	6.6206e+016	1.0000e-010	0.0000e+000
5.000000e+002	9.33217756e-002	-3.30667822e+000	2.38099578e+004	0.00000000e+000	6.0170e+016	1.0000e-010	0.0000e+000
5.100000e+002	9.57027714e-002	-3.30429723e+000	2.27638534e+004	0.00000000e+000	5.4921e+016	1.0000e-010	0.0000e+000
5.200000e+002	9.79791567e-002	-3.30202084e+000	2.18052379e+004	0.00000000e+000	5.0327e+016	1.0000e-010	0.0000e+000
5.300000e+002	1.00159681e-001	-3.29984032e+000	2.09236067e+004	0.00000000e+000	4.6286e+016	1.0000e-010	0.0000e+000
5.400000e+002	1.02252041e-001	-3.29774796e+000	2.01100668e+004	0.00000000e+000	4.2711e+016	1.0000e-010	0.0000e+000
5.500000e+002	1.04263048e-001	-3.29573695e+000	1.93523838e+004	0.00000000e+000	3.9778e+016	1.0000e-010	0.0000e+000
5.600000e+002	1.06198286e-001	-3.29380171e+000	1.86493488e+004	0.00000000e+000	3.6909e+016	1.0000e-010	0.0000e+000
5.700000e+002	1.08063221e-001	-3.29193678e+000	1.79952440e+004	0.00000000e+000	3.4341e+016	1.0000e-010	0.0000e+000
5.800000e+002	1.09862746e-001	-3.29013725e+000	1.73851219e+004	0.00000000e+000	3.2032e+016	1.0000e-010	0.0000e+000
5.900000e+002	1.11601258e-001	-3.28839874e+000	1.68146806e+004	0.00000000e+000	2.9948e+016	1.0000e-010	0.0000e+000
6.000000e+002	1.13282726e-001	-3.28671727e+000	1.62801612e+004	0.00000000e+000	2.8062e+016	1.0000e-010	0.0000e+000
6.100000e+002	1.14910742e-001	-3.28508926e+000	1.57782648e+004	0.00000000e+000	2.6350e+016	1.0000e-010	0.0000e+000
6.200000e+002	1.16488568e-001	-3.28351143e+000	1.53060846e+004	0.00000000e+000	2.4790e+016	1.0000e-010	0.0000e+000
6.300000e+002	1.18019177e-001	-3.28198082e+000	1.48610491e+004	0.00000000e+000	2.3364e+016	1.0000e-010	0.0000e+000
6.400000e+002	1.19505282e-001	-3.28049472e+000	1.44408752e+004	0.00000000e+000	2.2059e+016	1.0000e-010	0.0000e+000
6.500000e+002	1.20949369e-001	-3.27905063e+000	1.40435285e+004	0.00000000e+000	2.0861e+016	1.0000e-010	0.0000e+000
6.600000e+002	1.22353722e-001	-3.27764628e+000	1.36671911e+004	0.00000000e+000	1.9758e+016	1.0000e-010	0.0000e+000
6.700000e+002	1.23720441e-001	-3.27627956e+000	1.33102327e+004	0.00000000e+000	1.8740e+016	1.0000e-010	0.0000e+000
6.800000e+002	1.25051465e-001	-3.27494854e+000	1.29711877e+004	0.00000000e+000	1.7800e+016	1.0000e-010	0.0000e+000
6.900000e+002	1.26348583e-001	-3.27365142e+000	1.26487345e+004	0.00000000e+000	1.6929e+016	1.0000e-010	0.0000e+000
7.000000e+002	1.27613457e-001	-3.27238654e+000	1.23416783e+004	0.00000000e+000	1.6120e+016	1.0000e-010	0.0000e+000
7.100000e+002	1.28847625e-001	-3.27115238e+000	1.20489366e+004	0.00000000e+000	1.5369e+016	1.0000e-010	0.0000e+000
7.200000e+002	1.30052518e-001	-3.26994748e+000	1.17695257e+004	0.00000000e+000	1.4669e+016	1.0000e-010	0.0000e+000
7.300000e+002	1.31229471e-001	-3.26877053e+000	1.15025502e+004	0.00000000e+000	1.4016e+016	1.0000e-010	0.0000e+000
7.400000e+002	1.32379726e-001	-3.26762027e+000	1.12471931e+004	0.00000000e+000	1.3406e+016	1.0000e-010	0.0000e+000
7.500000e+002	1.33504445e-001	-3.26649555e+000	1.10027074e+004	0.00000000e+000	1.2836e+016	1.0000e-010	0.0000e+000
7.600000e+002	1.34604716e-001	-3.26539528e+000	1.07684088e+004	0.00000000e+000	1.2301e+016	1.0000e-010	0.0000e+000
7.700000e+002	1.35681557e-001	-3.26431844e+000	1.05436692e+004	0.00000000e+000	1.1799e+016	1.0000e-010	0.0000e+000
