Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	2.0999e-021	-1.6457e-020	3.3045e-020	-4.8618e-020	6.3587e-020	-7.8201e-020	9.2594e-020	-1.0684e-019	1.2099e-019	-1.3517e-019	1.5149e-019	-1.7926e-019
3.000000e+001	1.8732e-020	-1.3545e-019	2.6372e-019	-3.8136e-019	4.9287e-019	-6.0070e-019	7.0609e-019	-8.0977e-019	9.1219e-019	-1.0145e-018	1.1322e-018	-1.3344e-018
4.000000e+001	1.8159e-019	-1.2185e-018	2.3054e-018	-3.2808e-018	4.1937e-018	-5.0685e-018	5.9177e-018	-6.7485e-018	7.5652e-018	-8.3775e-018	9.3144e-018	-1.0937e-017
5.000000e+001	1.7386e-018	-1.0816e-017	1.9881e-017	-2.7837e-017	3.5189e-017	-4.2171e-017	4.8901e-017	-5.5448e-017	6.1854e-017	-6.8201e-017	7.5535e-017	-8.8361e-017
6.000000e+001	1.6391e-017	-9.4424e-017	1.6853e-016	-2.3211e-016	2.9010e-016	-3.4467e-016	3.9691e-016	-4.4744e-016	4.9664e-016	-5.4520e-016	6.0145e-016	-7.0089e-016
7.000000e+001	1.5186e-016	-8.0893e-016	1.4011e-015	-1.8974e-015	2.3442e-015	-2.7608e-015	3.1568e-015	-3.5375e-015	3.9065e-015	-4.2692e-015	4.6908e-015	-5.4450e-015
8.000000e+001	1.3798e-015	-6.7852e-015	1.1397e-014	-1.5171e-014	1.8522e-014	-2.1618e-014	2.4540e-014	-2.7333e-014	3.0026e-014	-3.2664e-014	3.5741e-014	-4.1322e-014
9.000000e+001	1.2268e-014	-5.5586e-014	9.0475e-014	-1.1833e-013	1.4272e-013	-1.6505e-013	1.8596e-013	-2.0584e-013	2.2490e-013	-2.4351e-013	2.6532e-013	-3.0549e-013
1.000000e+002	1.0648e-013	-4.4361e-013	6.9907e-013	-8.9783e-013	1.0695e-012	-1.2250e-012	1.3697e-012	-1.5064e-012	1.6368e-012	-1.7637e-012	1.9133e-012	-2.1936e-012
1.100000e+002	8.9993e-013	-3.4390e-012	5.2418e-012	-6.6072e-012	7.7694e-012	-8.8124e-012	9.7753e-012	-1.0679e-011	1.1538e-011	-1.2370e-011	1.3359e-011	-1.5249e-011
1.200000e+002	7.3864e-012	-2.5819e-011	3.8021e-011	-4.7004e-011	5.4538e-011	-6.1232e-011	6.7367e-011	-7.3092e-011	7.8502e-011	-8.3723e-011	8.9992e-011	-1.0226e-010
1.300000e+002	5.8702e-011	-1.8710e-010	2.6584e-010	-3.2208e-010	3.6855e-010	-4.0943e-010	4.4661e-010	-4.8110e-010	5.1352e-010	-5.4471e-010	5.8264e-010	-6.5893e-010
1.400000e+002	4.5025e-010	-1.3038e-009	1.7847e-009	-2.1173e-009	2.3878e-009	-2.6235e-009	2.8362e-009	-3.0324e-009	3.2159e-009	-3.3919e-009	3.6096e-009	-4.0620e-009
1.500000e+002	3.3212e-009	-8.7013e-009	1.1455e-008	-1.3293e-008	1.4765e-008	-1.6035e-008	1.7173e-008	-1.8216e-008	1.9188e-008	-2.0117e-008	2.1293e-008	-2.3837e-008
