Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.74676760e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.09323240e+000	-6.19323240e+000	1.16974013e+007	0.00000000e+000	1.2306e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.23492266e-001	-5.02349227e+000	4.63706323e+006	0.00000000e+000	3.6091e+020	1.0000e-010	0.0000e+000
3.000000e+001	-4.59785944e-001	-4.55978594e+000	2.14907609e+006	0.00000000e+000	1.2718e+020	1.0000e-010	0.0000e+000
4.000000e+001	-2.44878335e-001	-4.34487833e+000	1.17204998e+006	0.00000000e+000	4.9944e+019	1.0000e-010	0.0000e+000
5.000000e+001	-1.27673337e-001	-4.22767334e+000	7.93729210e+005	0.00000000e+000	1.9339e+019	1.0000e-010	0.0000e+000
6.000000e+001	-4.83004156e-002	-4.14830042e+000	6.78712848e+005	0.00000000e+000	5.8795e+018	1.0000e-010	0.0000e+000
7.000000e+001	1.95708692e-002	-4.08042913e+000	6.60847855e+005	0.00000000e+000	9.1323e+017	1.0000e-010	0.0000e+000
8.000000e+001	8.56556547e-002	-4.01434435e+000	6.59269529e+005	0.00000000e+000	8.0682e+016	1.0000e-010	0.0000e+000
9.000000e+001	1.51582608e-001	-3.94841739e+000	6.59144752e+005	0.00000000e+000	6.3784e+015	1.0000e-010	0.0000e+000
1.000000e+002	-3.42502917e-001	-3.74250292e+000	1.71694854e+006	0.00000000e+000	8.2038e+019	1.0000e-010	1.3848e+020
1.100000e+002	-1.35808063e-001	-3.57955806e+000	1.16006176e+006	0.00000000e+000	2.1116e+019	1.0000e-010	-8.2209e+018
1.200000e+002	1.51981135e-002	-3.47230189e+000	9.83555057e+005	0.00000000e+000	1.0575e+018	1.0000e-010	-8.2788e+018
1.300000e+002	1.48553619e-001	-3.38269638e+000	8.25461819e+005	0.00000000e+000	7.1713e+015	1.0000e-010	-8.3367e+018
1.400000e+002	2.66099801e-001	-3.30890020e+000	6.65870893e+005	0.00000000e+000	7.6017e+013	1.0000e-010	-8.3946e+018
1.500000e+002	3.67686890e-001	-3.25106311e+000	5.04639990e+005	0.00000000e+000	1.4939e+012	1.0000e-010	-8.4525e+018
1.600000e+002	4.53150889e-001	-3.20934911e+000	3.41759532e+005	0.00000000e+000	5.4776e+010	1.0000e-010	-8.5104e+018
1.700000e+002	5.22326843e-001	-3.18392316e+000	1.77221258e+005	0.00000000e+000	3.7712e+009	1.0000e-010	-8.5683e+018
1.800000e+002	5.75048968e-001	-3.17495103e+000	1.10168775e+004	0.00000000e+000	4.9067e+008	1.0000e-010	-8.6262e+018
1.900000e+002	6.11150656e-001	-3.18259934e+000	-1.56861954e+005	0.00000000e+000	1.2142e+008	1.0000e-010	-8.6842e+018
2.000000e+002	6.30464461e-001	-3.20703554e+000	-3.26423636e+005	0.00000000e+000	5.7524e+007	1.0000e-010	-8.7421e+018
