Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	1.0594e-020	-8.8035e-020	1.8291e-019	-2.7546e-019	3.6645e-019	-4.5667e-019	5.4658e-019	-6.3640e-019	7.2627e-019	-8.1672e-019	9.1760e-019	-1.0810e-018
3.000000e+001	9.3251e-020	-7.1627e-019	1.4436e-018	-2.1370e-018	2.8093e-018	-3.4694e-018	4.1221e-018	-4.7702e-018	5.4152e-018	-6.0614e-018	6.7818e-018	-7.9573e-018
4.000000e+001	8.8895e-019	-6.3441e-018	1.2429e-017	-1.8106e-017	2.3541e-017	-2.8829e-017	3.4020e-017	-3.9145e-017	4.4220e-017	-4.9284e-017	5.4929e-017	-6.4211e-017
5.000000e+001	8.3048e-018	-5.4989e-017	1.0466e-016	-1.5000e-016	1.9283e-016	-2.3412e-016	2.7438e-016	-3.1387e-016	3.5279e-016	-3.9147e-016	4.3459e-016	-5.0611e-016
6.000000e+001	7.5551e-017	-4.6315e-016	8.5568e-016	-1.2058e-015	1.5322e-015	-1.8439e-015	2.1455e-015	-2.4396e-015	2.7280e-015	-3.0133e-015	3.3316e-015	-3.8648e-015
7.000000e+001	6.6545e-016	-3.7666e-015	6.7474e-015	-9.3436e-015	1.1730e-014	-1.3987e-014	1.6153e-014	-1.8254e-014	2.0302e-014	-2.2320e-014	2.4573e-014	-2.8390e-014
8.000000e+001	5.6391e-015	-2.9373e-014	5.0948e-014	-6.9273e-014	8.5873e-014	-1.0141e-013	1.1621e-013	-1.3046e-013	1.4428e-013	-1.5784e-013	1.7300e-013	-1.9902e-013
9.000000e+001	4.2335e-014	-2.0064e-013	3.3539e-013	-4.4652e-013	5.4551e-013	-6.3705e-013	7.2346e-013	-8.0605e-013	8.8564e-013	-9.6330e-013	1.0504e-012	-1.2024e-012
1.000000e+002	3.0885e-013	-1.3274e-012	2.1352e-012	-2.7812e-012	3.3465e-012	-3.8629e-012	4.3457e-012	-4.8037e-012	5.2421e-012	-5.6676e-012	6.1468e-012	-7.0000e-012
1.100000e+002	2.1910e-012	-8.5133e-012	1.3162e-011	-1.6759e-011	1.9851e-011	-2.2640e-011	2.5223e-011	-2.7653e-011	2.9963e-011	-3.2195e-011	3.4722e-011	-3.9329e-011
1.200000e+002	1.5104e-011	-5.2884e-011	7.8470e-011	-9.7601e-011	1.1373e-010	-1.2810e-010	1.4127e-010	-1.5357e-010	1.6518e-010	-1.7634e-010	1.8908e-010	-2.1297e-010
1.300000e+002	1.0108e-010	-3.1782e-010	4.5194e-010	-5.4859e-010	6.2853e-010	-6.9879e-010	7.6257e-010	-8.2163e-010	8.7702e-010	-9.2995e-010	9.9110e-010	-1.1099e-009
1.400000e+002	6.5605e-010	-1.8457e-009	2.5112e-009	-2.9720e-009	3.3456e-009	-3.6696e-009	3.9608e-009	-4.2283e-009	4.4775e-009	-4.7145e-009	4.9928e-009	-5.5571e-009
1.500000e+002	4.1260e-009	-1.0344e-008	1.3442e-008	-1.5495e-008	1.7126e-008	-1.8521e-008	1.9763e-008	-2.0895e-008	2.1943e-008	-2.2935e-008	2.4129e-008	-2.6686e-008
1.600000e+002	2.5115e-008	-5.5870e-008	6.9216e-008	-7.7625e-008	8.4161e-008	-8.9687e-008	9.4563e-008	-9.8975e-008	1.0303e-007	-1.0687e-007	1.1165e-007	-1.2267e-007
1.700000e+002	1.4779e-007	-2.9038e-007	3.4225e-007	-3.7296e-007	3.9633e-007	-4.1588e-007	4.3302e-007	-4.4844e-007	4.6258e-007	-4.7593e-007	4.9363e-007	-5.3853e-007
1.800000e+002	8.3977e-007	-1.4499e-006	1.6221e-006	-1.7153e-006	1.7847e-006	-1.8427e-006	1.8934e-006	-1.9392e-006	1.9811e-006	-2.0210e-006	2.0802e-006	-2.2527e-006
