Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11
1.200000e+002	6.0297e-014	-7.4039e-014	7.7671e-014	-7.9617e-014	8.0967e-014	-8.2015e-014	8.2875e-014	-8.3605e-014	8.4242e-014	-8.5011e-014	8.7957e-014
1.300000e+002	5.6438e-013	-6.6273e-013	6.8150e-013	-6.8984e-013	6.9513e-013	-6.9906e-013	7.0220e-013	-7.0481e-013	7.0707e-013	-7.1075e-013	7.3276e-013
1.400000e+002	5.2845e-012	-5.9343e-012	5.9819e-012	-5.9794e-012	5.9703e-012	-5.9609e-012	5.9522e-012	-5.9442e-012	5.9371e-012	-5.9447e-012	6.1070e-012
1.500000e+002	4.9198e-011	-5.2821e-011	5.2188e-011	-5.1509e-011	5.0958e-011	-5.0510e-011	5.0136e-011	-4.9814e-011	4.9535e-011	-4.9405e-011	5.0571e-011
1.600000e+002	4.5260e-010	-4.6432e-010	4.4953e-010	-4.3804e-010	4.2932e-010	-4.2242e-010	4.1676e-010	-4.1195e-010	4.0781e-010	-4.0513e-010	4.1318e-010
1.700000e+002	4.0878e-009	-4.0037e-009	3.7966e-009	-3.6515e-009	3.5448e-009	-3.4618e-009	3.3943e-009	-3.3375e-009	3.2889e-009	-3.2540e-009	3.3064e-009
1.800000e+002	3.5998e-008	-3.3618e-008	3.1208e-008	-2.9614e-008	2.8468e-008	-2.7587e-008	2.6878e-008	-2.6286e-008	2.5780e-008	-2.5401e-008	2.5711e-008
1.900000e+002	3.0679e-007	-2.7274e-007	2.4766e-007	-2.3175e-007	2.2053e-007	-2.1200e-007	2.0518e-007	-1.9954e-007	1.9475e-007	-1.9105e-007	1.9262e-007
2.000000e+002	2.5095e-006	-2.1192e-006	1.8804e-006	-1.7341e-006	1.6326e-006	-1.5564e-006	1.4959e-006	-1.4462e-006	1.4043e-006	-1.3713e-006	1.3768e-006
2.100000e+002	1.9519e-005	-1.5613e-005	1.3520e-005	-1.2277e-005	1.1429e-005	-1.0799e-005	1.0303e-005	-9.8987e-006	9.5594e-006	-9.2902e-006	9.2860e-006
2.200000e+002	1.4281e-004	-1.0781e-004	9.0955e-005	-8.1237e-005	7.4713e-005	-6.9921e-005	6.6189e-005	-6.3165e-005	6.0643e-005	-5.8630e-005	5.8324e-005
2.300000e+002	9.7026e-004	-6.8802e-004	5.6423e-004	-4.9495e-004	4.4923e-004	-4.1606e-004	3.9047e-004	-3.6990e-004	3.5287e-004	-3.3922e-004	3.3569e-004
2.400000e+002	6.0253e-003	-3.9880e-003	3.1695e-003	-2.7252e-003	2.4375e-003	-2.2314e-003	2.0742e-003	-1.9488e-003	1.8458e-003	-1.7632e-003	1.7347e-003
2.500000e+002	3.3518e-002	-2.0528e-002	1.5744e-002	-1.3232e-002	1.1638e-002	-1.0514e-002	9.6656e-003	-8.9964e-003	8.4511e-003	-8.0138e-003	7.8314e-003
2.600000e+002	1.6259e-001	-9.0983e-002	6.6922e-002	-5.4752e-002	4.7207e-002	-4.1975e-002	3.8086e-002	-3.5051e-002	3.2603e-002	-3.0646e-002	2.9706e-002
2.700000e+002	1.8313e-001	-6.3940e-002	3.4707e-002	-2.2116e-002	1.5153e-002	-1.0753e-002	7.7323e-003	-5.5383e-003	3.8792e-003	-2.5900e-003	1.5746e-003
2.800000e+002	1.4818e-001	8.3133e-003	-2.8104e-002	3.2412e-002	-3.3083e-002	3.2607e-002	-3.1735e-002	3.0736e-002	-2.9722e-002	2.8805e-002	-2.8634e-002
2.900000e+002	1.0270e-001	7.6615e-002	-7.2655e-002	6.2370e-002	-5.3658e-002	4.6720e-002	-4.1155e-002	3.6613e-002	-3.2845e-002	2.9735e-002	-2.7717e-002
3.000000e+002	6.4895e-002	1.1969e-001	-8.0607e-002	5.4157e-002	-3.7206e-002	2.5747e-002	-1.7618e-002	1.1628e-002	-7.0834e-003	3.5589e-003	-7.1934e-004
3.100000e+002	3.8495e-002	1.3543e-001	-5.6082e-002	1.8259e-002	1.1709e-003	-1.1965e-002	1.8251e-002	-2.1987e-002	2.4193e-002	-2.5503e-002	2.6883e-002
3.200000e+002	2.1786e-002	1.3054e-001	-1.3227e-002	-2.5584e-002	3.8947e-002	-4.2808e-002	4.2733e-002	-4.0958e-002	3.8474e-002	-3.5828e-002	3.3944e-002
3.300000e+002	1.1885e-002	1.1369e-001	3.3149e-002	-5.9848e-002	5.9099e-002	-5.1675e-002	4.3147e-002	-3.5134e-002	2.8060e-002	-2.2004e-002	1.7129e-002
3.400000e+002	6.2924e-003	9.2114e-002	7.2364e-002	-7.4704e-002	5.5474e-002	-3.6604e-002	2.1423e-002	-9.8035e-003	1.0437e-003	5.5473e-003	-1.0875e-002
3.500000e+002	3.2494e-003	7.0637e-002	9.9026e-002	-6.8512e-002	3.1888e-002	-6.1336e-003	-1.0381e-002	2.0553e-002	-2.6546e-002	2.9874e-002	-3.2238e-002
3.600000e+002	1.6426e-003	5.1835e-002	1.1216e-001	-4.5540e-002	-1.9972e-003	2.6691e-002	-3.7683e-002	4.1129e-002	-4.0535e-002	3.7934e-002	-3.5100e-002
3.700000e+002	8.1508e-004	3.6680e-002	1.1361e-001	-1.2894e-002	-3.5302e-002	5.0136e-002	-4.9865e-002	4.3470e-002	-3.5073e-002	2.6570e-002	-1.8958e-002
3.800000e+002	3.9787e-004	2.5167e-002	1.0652e-001	2.2118e-002	-5.9375e-002	5.7418e-002	-4.3485e-002	2.7797e-002	-1.3798e-002	2.3723e-003	6.8982e-003
3.900000e+002	1.9140e-004	1.6815e-002	9.4210e-002	5.3653e-002	-6.9476e-002	4.7692e-002	-2.2058e-002	1.3341e-003	1.3336e-002	-2.2909e-002	2.9401e-002
4.000000e+002	9.0863e-005	1.0975e-002	7.9543e-002	7.8032e-002	-6.4890e-002	2.4980e-002	6.4744e-003	-2.5615e-002	3.5126e-002	-3.8273e-002	3.8311e-002
4.100000e+002	4.2622e-005	7.0166e-003	6.4629e-002	9.3720e-002	-4.8010e-002	-3.9854e-003	3.3064e-002	-4.3795e-002	4.3610e-002	-3.7907e-002	3.0350e-002
4.200000e+002	1.9774e-005	4.4031e-003	5.0827e-002	1.0087e-001	-2.3009e-002	-3.2034e-002	5.0399e-002	-4.7873e-002	3.6461e-002	-2.2732e-002	9.6415e-003
4.300000e+002	9.0817e-006	2.7169e-003	3.8860e-002	1.0074e-001	5.4485e-003	-5.3320e-002	5.4582e-002	-3.7440e-002	1.6929e-002	8.9371e-004	-1.4935e-002
4.400000e+002	4.1320e-006	1.6509e-003	2.8981e-002	9.5120e-002	3.3184e-002	-6.4289e-002	4.5484e-002	-1.6319e-002	-8.0524e-003	2.4203e-002	-3.3784e-002
4.500000e+002	1.8636e-006	9.8916e-004	2.1141e-002	8.5886e-002	5.7069e-002	-6.3884e-002	2.6073e-002	9.1897e-003	-3.0575e-002	3.9343e-002	-4.0237e-002
4.600000e+002	8.3370e-007	5.8499e-004	1.5118e-002	7.4734e-002	7.5224e-002	-5.3176e-002	1.1566e-003	3.2371e-002	-4.4239e-002	4.1817e-002	-3.2554e-002
4.700000e+002	3.7012e-007	3.4181e-004	1.0617e-002	6.3016e-002	8.6937e-002	-3.4676e-002	-2.3987e-002	4.7831e-002	-4.5737e-002	3.1447e-002	-1.3916e-002
4.800000e+002	1.6313e-007	1.9749e-004	7.3339e-003	5.1702e-002	9.2421e-002	-1.1580e-002	-4.4755e-002	5.2553e-002	-3.5299e-002	1.1857e-002	9.2116e-003
4.900000e+002	7.1413e-008	1.1291e-004	4.9896e-003	4.1408e-002	9.2513e-002	1.2897e-002	-5.7957e-002	4.6175e-002	-1.6117e-002	-1.1051e-002	2.9490e-002
5.000000e+002	3.1062e-008	6.3922e-005	3.3472e-003	3.2455e-002	8.8381e-002	3.5999e-002	-6.2095e-002	3.0629e-002	6.8523e-003	-3.1007e-002	4.1023e-002
5.100000e+002	1.3428e-008	3.5853e-005	2.2163e-003	2.4947e-002	8.1282e-002	5.5702e-002	-5.7274e-002	9.3737e-003	2.8294e-002	-4.3053e-002	4.0886e-002
5.200000e+002	5.7715e-009	1.9934e-005	1.4497e-003	1.8838e-002	7.2397e-002	7.0789e-002	-4.4852e-002	-1.3521e-002	4.3757e-002	-4.4616e-002	2.9593e-002
5.300000e+002	2.4669e-009	1.0991e-005	9.3745e-004	1.3995e-002	6.2727e-002	8.0797e-002	-2.6977e-002	-3.4201e-002	5.0459e-002	-3.5811e-002	1.0553e-002
5.400000e+002	1.0489e-009	6.0130e-006	5.9973e-004	1.0242e-002	5.3044e-002	8.5870e-002	-6.1102e-003	-4.9647e-002	4.7598e-002	-1.9066e-002	-1.1137e-002
5.500000e+002	4.4370e-010	3.2650e-006	3.7981e-004	7.3910e-003	4.3895e-002	8.6579e-002	1.5372e-002	-5.8003e-002	3.6203e-002	1.7102e-003	-3.0144e-002
5.600000e+002	1.8679e-010	1.7602e-006	2.3824e-004	5.2648e-003	3.5621e-002	8.3743e-002	3.5459e-002	-5.8649e-002	1.8675e-002	2.2142e-002	-4.2190e-002
5.700000e+002	7.8270e-011	9.4252e-007	1.4809e-004	3.7049e-003	2.8398e-002	7.8278e-002	5.2665e-002	-5.2059e-002	-1.8376e-003	3.8322e-002	-4.4893e-002
5.800000e+002	3.2651e-011	5.0140e-007	9.1257e-005	2.5774e-003	2.2274e-002	7.1074e-002	6.6077e-002	-3.9525e-002	-2.2074e-002	4.7495e-002	-3.8070e-002
5.900000e+002	1.3562e-011	2.6508e-007	5.5777e-005	1.7738e-003	1.7209e-002	6.2925e-002	7.5317e-002	-2.2829e-002	-3.9181e-002	4.8407e-002	-2.3506e-002
6.000000e+002	5.6101e-012	1.3930e-007	3.3825e-005	1.2084e-003	1.3112e-002	5.4481e-002	8.0450e-002	-3.9265e-003	-5.1071e-002	4.1316e-002	-4.3660e-003
6.100000e+002	2.3114e-012	7.2786e-008	2.0360e-005	8.1527e-004	9.8604e-003	4.6236e-002	8.1868e-002	1.5323e-002	-5.6588e-002	2.7739e-002	1.5588e-002
6.200000e+002	9.4863e-013	3.7821e-008	1.2167e-005	5.4501e-004	7.3254e-003	3.8535e-002	8.0167e-002	3.3343e-002	-5.5500e-002	1.0033e-002	3.2763e-002
6.300000e+002	3.8789e-013	1.9548e-008	7.2217e-006	3.6118e-004	5.3800e-003	3.1588e-002	7.6043e-002	4.8949e-002	-4.8371e-002	-9.0888e-003	4.4355e-002
6.400000e+002	1.5803e-013	1.0052e-008	4.2581e-006	2.3736e-004	3.9087e-003	2.5502e-002	7.0199e-002	6.1387e-002	-3.6345e-002	-2.6998e-002	4.8727e-002
6.500000e+002	6.4160e-014	5.1433e-009	2.4949e-006	1.5475e-004	2.8108e-003	2.0300e-002	6.3290e-002	7.0305e-002	-2.0910e-002	-4.1506e-002	4.5528e-002
6.600000e+002	2.5961e-014	2.6191e-009	1.4529e-006	1.0013e-004	2.0017e-003	1.5948e-002	5.5876e-002	7.5700e-002	-3.6647e-003	-5.1084e-002	3.5585e-002
6.700000e+002	1.0470e-014	1.3276e-009	8.4111e-007	6.4315e-005	1.4125e-003	1.2375e-002	4.8410e-002	7.7834e-002	1.3872e-002	-5.4954e-002	2.0620e-002
6.800000e+002	4.2090e-015	6.6990e-010	4.8419e-007	4.1021e-005	9.8793e-004	9.4924e-003	4.1229e-002	7.7148e-002	3.0401e-002	-5.3061e-002	2.8859e-003
6.900000e+002	1.6869e-015	3.3657e-010	2.7721e-007	2.5988e-005	6.8521e-004	7.2022e-003	3.4568e-002	7.4181e-002	4.4921e-002	-4.5955e-002	-1.5216e-002
7.000000e+002	6.7401e-016	1.6839e-010	1.5787e-007	1.6358e-005	4.7145e-004	5.4085e-003	2.8566e-002	6.9504e-002	5.6768e-002	-3.4636e-002	-3.1476e-002
7.100000e+002	2.6852e-016	8.3904e-011	8.9448e-008	1.0232e-005	3.2189e-004	4.0219e-003	2.3291e-002	6.3667e-002	6.5596e-002	-2.0360e-002	-4.4124e-002
7.200000e+002	1.0667e-016	4.1642e-011	5.0430e-008	6.3616e-006	2.1815e-004	2.9632e-003	1.8754e-002	5.7162e-002	7.1344e-002	-4.4736e-003	-5.1984e-002
7.300000e+002	4.2260e-017	2.0587e-011	2.8296e-008	3.9323e-006	1.4680e-004	2.1638e-003	1.4924e-002	5.0405e-002	7.4174e-002	1.1740e-002	-5.4518e-002
7.400000e+002	1.6696e-017	1.0140e-011	1.5803e-008	2.4170e-006	9.8117e-005	1.5668e-003	1.1745e-002	4.3724e-002	7.4411e-002	2.7166e-002	-5.1790e-002
7.500000e+002	6.5792e-018	4.9763e-012	8.7858e-009	1.4775e-006	6.5147e-005	1.1254e-003	9.1477e-003	3.7363e-002	7.2477e-002	4.0925e-002	-4.4363e-002
7.600000e+002	2.5859e-018	2.4335e-012	4.8632e-009	8.9848e-007	4.2983e-005	8.0206e-004	7.0544e-003	3.1487e-002	6.8841e-002	5.2406e-002	-3.3163e-002
7.700000e+002	1.0138e-018	1.1859e-012	2.6805e-009	5.4357e-007	2.8186e-005	5.6739e-004	5.3892e-003	2.6195e-002	6.3970e-002	6.1260e-002	-1.9327e-002
7.800000e+002	3.9648e-019	5.7597e-013	1.4713e-009	3.2723e-007	1.8374e-005	3.9852e-004	4.0804e-003	2.1531e-002	5.8300e-002	6.7379e-002	-4.0602e-003
7.900000e+002	1.5468e-019	2.7882e-013	8.0433e-010	1.9604e-007	1.1909e-005	2.7799e-004	3.0631e-003	1.7498e-002	5.2213e-002	7.0846e-002	1.1486e-002
8.000000e+002	6.0209e-020	1.3454e-013	4.3798e-010	1.1690e-007	7.6762e-006	1.9263e-004	2.2807e-003	1.4070e-002	4.6024e-002	7.1897e-002	2.6303e-002
8.100000e+002	2.3382e-020	6.4721e-014	2.3759e-010	6.9391e-008	4.9214e-006	1.3263e-004	1.6849e-003	1.1200e-002	3.9982e-002	7.0864e-002	3.9585e-002
8.200000e+002	9.0599e-021	3.1038e-014	1.2840e-010	4.1008e-008	3.1388e-006	9.0752e-005	1.2355e-003	8.8306e-003	3.4269e-002	6.8133e-002	5.0755e-002
8.300000e+002	3.5028e-021	1.4840e-014	6.9138e-011	2.4130e-008	1.9917e-006	6.1728e-005	8.9939e-004	6.8994e-003	2.9007e-002	6.4106e-002	5.9468e-002
8.400000e+002	1.3514e-021	7.0751e-015	3.7096e-011	1.4140e-008	1.2577e-006	4.1744e-005	6.5020e-004	5.3439e-003	2.4266e-002	5.9169e-002	6.5591e-002
8.500000e+002	5.2025e-022	3.3634e-015	1.9835e-011	8.2516e-009	7.9040e-007	2.8072e-005	4.6691e-004	4.1050e-003	2.0078e-002	5.3674e-002	6.9168e-002
8.600000e+002	1.9988e-022	1.5945e-015	1.0570e-011	4.7963e-009	4.9442e-007	1.8775e-005	3.3313e-004	3.1283e-003	1.6440e-002	4.7924e-002	7.0383e-002
8.700000e+002	7.6635e-023	7.5382e-016	5.6140e-012	2.7771e-009	3.0788e-007	1.2491e-005	2.3620e-004	2.3659e-003	1.3328e-002	4.2165e-002	6.9518e-002
8.800000e+002	2.9325e-023	3.5543e-016	2.9721e-012	1.6018e-009	1.9088e-007	8.2681e-006	1.6646e-004	1.7761e-003	1.0702e-002	3.6588e-002	6.6911e-002
8.900000e+002	1.1200e-023	1.6715e-016	1.5685e-012	9.2055e-010	1.1783e-007	5.4455e-006	1.1662e-004	1.3238e-003	8.5148e-003	3.1332e-002	6.2925e-002
9.000000e+002	4.2691e-024	7.8405e-017	8.2519e-013	5.2711e-010	7.2437e-008	3.5690e-006	8.1234e-005	9.7974e-004	6.7131e-003	2.6487e-002	5.7915e-002
9.100000e+002	1.6243e-024	3.6685e-017	4.3282e-013	3.0075e-010	4.4346e-008	2.3279e-006	5.6262e-005	7.2001e-004	5.2443e-003	2.2103e-002	5.2211e-002
9.200000e+002	6.1686e-025	1.7122e-017	2.2634e-013	1.7100e-010	2.7038e-008	1.5111e-006	3.8739e-005	5.2528e-004	4.0575e-003	1.8197e-002	4.6103e-002
9.300000e+002	2.3384e-025	7.9721e-018	1.1802e-013	9.6887e-011	1.6417e-008	9.7590e-007	2.6507e-005	3.8014e-004	3.1059e-003	1.4760e-002	3.9827e-002
9.400000e+002	8.8490e-026	3.7028e-018	6.1348e-014	5.4691e-011	9.9219e-009	6.2664e-007	1.8004e-005	2.7246e-004	2.3470e-003	1.1763e-002	3.3571e-002
9.500000e+002	3.3426e-026	1.7154e-018	3.1781e-014	3.0733e-011	5.9613e-009	3.9928e-007	1.2105e-005	1.9271e-004	1.7431e-003	9.1653e-003	2.7466e-002
9.600000e+002	1.2602e-026	7.9202e-019	1.6380e-014	1.7146e-011	3.5468e-009	2.5117e-007	8.0061e-006	1.3349e-004	1.2612e-003	6.9142e-003	2.1594e-002
9.700000e+002	4.7340e-027	3.6293e-019	8.3432e-015	9.4110e-012	2.0662e-009	1.5389e-007	5.1282e-006	8.9011e-005	8.7261e-004	4.9518e-003	1.5989e-002
9.800000e+002	1.7522e-027	1.6175e-019	4.0899e-015	4.9248e-012	1.1375e-009	8.8348e-008	3.0524e-006	5.4700e-005	5.5189e-004	3.2153e-003	1.0643e-002
9.900000e+002	5.8538e-028	6.2748e-020	1.7068e-015	2.1573e-012	5.1691e-010	4.1363e-008	1.4656e-006	2.6846e-005	2.7618e-004	1.6376e-003	5.5102e-003
1.000000e+003	8.8205e-029	1.1786e-020	3.5876e-016	4.8968e-013	1.2449e-010	1.0460e-008	3.8645e-007	7.3438e-006	7.8082e-005	4.7707e-004	1.6512e-003
