Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
4.000000e+002	3.6990e-006	2.4368e-003	4.4156e-002	1.0769e-001	-1.5534e-002	-3.6686e-002	5.2004e-002	-4.9036e-002	3.8819e-002	-2.6767e-002	1.5352e-002	-4.6946e-003
4.100000e+002	1.3929e-006	1.3660e-003	3.2053e-002	1.0392e-001	1.6512e-002	-5.8372e-002	5.5700e-002	-3.8243e-002	1.8977e-002	-2.5028e-003	-1.0314e-002	2.1344e-002
4.200000e+002	5.1992e-007	7.5383e-004	2.2665e-002	9.4689e-002	4.6158e-002	-6.7498e-002	4.4299e-002	-1.5309e-002	-7.6433e-003	2.2742e-002	-3.1619e-002	3.7716e-002
4.300000e+002	1.9251e-007	4.1011e-004	1.5659e-002	8.2430e-002	7.0040e-002	-6.3478e-002	2.1797e-002	1.2174e-002	-3.1690e-002	3.9538e-002	-4.0195e-002	3.7776e-002
4.400000e+002	7.0746e-008	2.2022e-004	1.0598e-002	6.9096e-002	8.6503e-002	-4.8301e-002	-5.7547e-003	3.6271e-002	-4.5665e-002	4.2398e-002	-3.3356e-002	2.2215e-002
4.500000e+002	2.5819e-008	1.1684e-004	7.0400e-003	5.6086e-002	9.5338e-002	-2.5489e-002	-3.2075e-002	5.0925e-002	-4.5937e-002	3.1064e-002	-1.4315e-002	-2.1379e-003
4.600000e+002	9.3615e-009	6.1306e-005	4.5979e-003	4.4273e-002	9.7354e-002	9.2585e-004	-5.2069e-002	5.3169e-002	-3.3189e-002	9.8489e-003	9.7244e-003	-2.5680e-002
4.700000e+002	3.3737e-009	3.1836e-005	2.9567e-003	3.4100e-002	9.3932e-002	2.7225e-002	-6.2609e-002	4.3289e-002	-1.1556e-002	-1.4345e-002	3.0521e-002	-3.9889e-002
4.800000e+002	1.2088e-009	1.6374e-005	1.8744e-003	2.5694e-002	8.6655e-002	5.0504e-002	-6.2709e-002	2.4179e-002	1.3001e-002	-3.4413e-002	4.1591e-002	-4.0192e-002
4.900000e+002	4.3080e-010	8.3453e-006	1.1726e-003	1.8980e-002	7.7040e-002	6.8893e-002	-5.3233e-002	2.5461e-004	3.4452e-002	-4.5067e-002	3.9993e-002	-2.7047e-002
5.000000e+002	1.5274e-010	4.2174e-006	7.2465e-004	1.3771e-002	6.6374e-002	8.1529e-002	-3.6340e-002	-2.3718e-002	4.8133e-002	-4.3994e-002	2.6746e-002	-5.2135e-003
5.100000e+002	5.3891e-011	2.1143e-006	4.4270e-004	9.8282e-003	5.5647e-002	8.8395e-002	-1.4845e-002	-4.3585e-002	5.1570e-002	-3.2032e-002	6.0497e-003	1.8228e-002
5.200000e+002	1.8926e-011	1.0519e-006	2.6756e-004	6.9085e-003	4.5545e-002	9.0079e-002	8.3498e-003	-5.6437e-002	4.4660e-002	-1.2532e-002	-1.6258e-002	3.6268e-002
5.300000e+002	6.6175e-012	5.1962e-007	1.6008e-004	4.7883e-003	3.6485e-002	8.7528e-002	3.0685e-002	-6.0863e-002	2.9307e-002	9.7719e-003	-3.4424e-002	4.3981e-002
5.400000e+002	2.3040e-012	2.5493e-007	9.4863e-005	3.2756e-003	2.8664e-002	8.1839e-002	5.0207e-002	-5.6880e-002	8.7404e-003	2.9998e-002	-4.4204e-002	3.9660e-002
5.500000e+002	7.9896e-013	1.2426e-007	5.5712e-005	2.2135e-003	2.2125e-002	7.4091e-002	6.5661e-002	-4.5645e-002	-1.3288e-002	4.4169e-002	-4.3687e-002	2.4914e-002
5.600000e+002	2.7598e-013	6.0193e-008	3.2441e-005	1.4787e-003	1.6802e-002	6.5240e-002	7.6471e-002	-2.9062e-002	-3.3231e-002	4.9877e-002	-3.3444e-002	3.8737e-003
5.700000e+002	9.4978e-014	2.8985e-008	1.8737e-005	9.7723e-004	1.2570e-002	5.6066e-002	8.2630e-002	-9.3620e-003	-4.8289e-002	4.6523e-002	-1.6087e-002	-1.8107e-002
5.800000e+002	3.2570e-014	1.3879e-008	1.0739e-005	6.3926e-004	9.2737e-003	4.7150e-002	8.4555e-002	1.1253e-002	-5.6710e-002	3.5162e-002	4.5386e-003	-3.5865e-002
5.900000e+002	1.1130e-014	6.6092e-009	6.1094e-006	4.1416e-004	6.7534e-003	3.8885e-002	8.2925e-002	3.0873e-002	-5.7861e-002	1.8073e-002	2.4284e-002	-4.5594e-002
6.000000e+002	3.7911e-015	3.1310e-009	3.4514e-006	2.6588e-004	4.8586e-003	3.1505e-002	7.8551e-002	4.8036e-002	-5.2109e-002	-1.7989e-003	3.9536e-002	-4.5520e-002
6.100000e+002	1.2871e-015	1.4758e-009	1.9366e-006	1.6920e-004	3.4556e-003	2.5113e-002	7.2254e-002	6.1792e-002	-4.0592e-002	-2.1409e-002	4.7815e-002	-3.6053e-002
6.200000e+002	4.3566e-016	6.9227e-010	1.0797e-006	1.0679e-004	2.4313e-003	1.9720e-002	6.4794e-002	7.1682e-002	-2.4922e-002	-3.8087e-002	4.8061e-002	-1.9448e-002
6.300000e+002	1.4702e-016	3.2321e-010	5.9820e-007	6.6869e-005	1.6933e-003	1.5271e-002	5.6816e-002	7.7670e-002	-6.9052e-003	-4.9857e-002	4.0621e-002	8.4948e-004
6.400000e+002	4.9469e-017	1.5023e-010	3.2947e-007	4.1555e-005	1.1680e-003	1.1673e-002	4.8831e-002	8.0040e-002	1.1707e-002	-5.5595e-002	2.7006e-002	2.0992e-002
6.500000e+002	1.6599e-017	6.9523e-011	1.8042e-007	2.5637e-005	7.9822e-004	8.8141e-003	4.1213e-002	7.9294e-002	2.9399e-002	-5.5032e-002	9.4916e-003	3.7475e-002
6.600000e+002	5.5545e-018	3.2039e-011	9.8253e-008	1.5707e-005	5.4077e-004	6.5798e-003	3.4213e-002	7.6051e-002	4.4997e-002	-4.8641e-002	-9.3226e-003	4.7703e-002
6.700000e+002	1.8538e-018	1.4705e-011	5.3222e-008	9.5594e-006	3.6331e-004	4.8591e-003	2.7972e-002	7.0963e-002	5.7716e-002	-3.7450e-002	-2.6928e-002	5.0313e-002
6.800000e+002	6.1712e-019	6.7224e-012	2.8681e-008	5.7806e-006	2.4214e-004	3.5519e-003	2.2549e-002	6.4653e-002	6.7149e-002	-2.2828e-002	-4.1229e-002	4.5244e-002
6.900000e+002	2.0492e-019	3.0615e-012	1.5380e-008	3.4739e-006	1.6015e-004	2.5712e-003	1.7940e-002	5.7674e-002	7.3218e-002	-6.2715e-003	-5.0756e-002	3.3578e-002
7.000000e+002	6.7883e-020	1.3891e-012	8.2072e-009	2.0753e-006	1.0515e-004	1.8443e-003	1.4098e-002	5.0484e-002	7.6111e-002	1.0775e-002	-5.4745e-002	1.7243e-002
