Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.74547993e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.09452007e+000	-6.19452007e+000	1.16619650e+007	0.00000000e+000	1.2318e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.22990236e-001	-5.02965690e+000	4.58136025e+006	0.00000000e+000	3.6062e+020	1.0000e-010	-1.3901e+018
3.000000e+001	-4.59520877e-001	-4.57285421e+000	2.06817713e+006	0.00000000e+000	1.2707e+020	1.0000e-010	-1.3915e+018
4.000000e+001	-2.47369831e-001	-4.36736983e+000	1.04898423e+006	0.00000000e+000	5.0694e+019	1.0000e-010	-1.3928e+018
5.000000e+001	-1.37138075e-001	-4.26380474e+000	6.02633170e+005	0.00000000e+000	2.1413e+019	1.0000e-010	-1.3942e+018
6.000000e+001	-7.15414248e-002	-4.20487476e+000	3.98329370e+005	0.00000000e+000	9.0427e+018	1.0000e-010	-1.3955e+018
7.000000e+001	-2.63751545e-002	-4.16637515e+000	3.01013436e+005	0.00000000e+000	3.5753e+018	1.0000e-010	-1.3969e+018
8.000000e+001	9.05952240e-003	-4.13760714e+000	2.48355385e+005	0.00000000e+000	1.2927e+018	1.0000e-010	-1.3982e+018
9.000000e+001	3.92283943e-002	-4.11410494e+000	2.12000374e+005	0.00000000e+000	4.5830e+017	1.0000e-010	-1.3996e+018
1.000000e+002	6.57617649e-002	-4.09423824e+000	1.81219448e+005	0.00000000e+000	1.7172e+017	1.0000e-010	-1.4009e+018
1.100000e+002	8.92170431e-002	-4.07744962e+000	1.52383160e+005	0.00000000e+000	7.0411e+016	1.0000e-010	-1.4022e+018
1.200000e+002	1.09788692e-001	-4.06354464e+000	1.24256735e+005	0.00000000e+000	3.2123e+016	1.0000e-010	-1.4036e+018
1.300000e+002	1.27547699e-001	-4.05245230e+000	9.64026217e+004	0.00000000e+000	1.6162e+016	1.0000e-010	-1.4049e+018
1.400000e+002	1.42521295e-001	-4.04414537e+000	6.86471973e+004	0.00000000e+000	9.0560e+015	1.0000e-010	-1.4063e+018
1.500000e+002	1.54719348e-001	-4.03861399e+000	4.09179136e+004	0.00000000e+000	5.6496e+015	1.0000e-010	-1.4076e+018
1.600000e+002	1.64144473e-001	-4.03585553e+000	1.31817911e+004	0.00000000e+000	3.9236e+015	1.0000e-010	-1.4090e+018
1.700000e+002	1.70795985e-001	-4.03587068e+000	-1.45775956e+004	0.00000000e+000	3.0335e+015	1.0000e-010	-1.4103e+018
1.800000e+002	1.74671559e-001	-4.03866177e+000	-4.23694559e+004	0.00000000e+000	2.6112e+015	1.0000e-010	-1.4117e+018
1.900000e+002	1.75767946e-001	-4.04423205e+000	-7.01999839e+004	0.00000000e+000	2.5028e+015	1.0000e-010	-1.4130e+018
2.000000e+002	1.74081281e-001	-4.05258539e+000	-9.80746582e+004	0.00000000e+000	2.6715e+015	1.0000e-010	-1.4143e+018
2.100000e+002	1.69607149e-001	-4.06372618e+000	-1.26000121e+005	0.00000000e+000	3.1763e+015	1.0000e-010	-1.4157e+018
