Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12	el Psi 13
1.600000e+002	1.3903e-003	3.7302e-007	-6.9962e-007	9.3881e-007	-1.1496e-006	1.3495e-006	-1.5476e-006	1.7516e-006	-1.9727e-006	2.2349e-006	-2.6195e-006	3.7166e-006	2.5747e-002
1.700000e+002	3.8093e-004	1.2333e-006	-2.0037e-006	2.4934e-006	-2.8930e-006	3.2490e-006	-3.5803e-006	3.8974e-006	-4.2091e-006	4.5282e-006	-4.9003e-006	5.6751e-006	1.0379e-002
1.800000e+002	9.9789e-005	4.3782e-006	-6.2632e-006	7.3073e-006	-8.1129e-006	8.8043e-006	-9.4269e-006	1.0003e-005	-1.0547e-005	1.1070e-005	-1.1623e-005	1.2611e-005	3.9072e-003
1.900000e+002	2.5414e-005	1.6336e-005	-2.0766e-005	2.2846e-005	-2.4384e-005	2.5679e-005	-2.6828e-005	2.7878e-005	-2.8854e-005	2.9776e-005	-3.0745e-005	3.2634e-005	1.4113e-003
2.000000e+002	6.3906e-006	6.2906e-005	-7.1426e-005	7.4331e-005	-7.6453e-005	7.8286e-005	-7.9954e-005	8.1503e-005	-8.2961e-005	8.4349e-005	-8.5922e-005	8.9972e-005	5.0091e-004
2.100000e+002	1.6106e-006	2.4596e-004	-2.5009e-004	2.4656e-004	-2.4465e-004	2.4381e-004	-2.4361e-004	2.4380e-004	-2.4422e-004	2.4482e-004	-2.4623e-004	2.5477e-004	1.7874e-004
2.200000e+002	4.1330e-007	9.6156e-004	-8.7583e-004	8.1820e-004	-7.8335e-004	7.5993e-004	-7.4297e-004	7.3005e-004	-7.1984e-004	7.1158e-004	-7.0674e-004	7.2272e-004	6.5675e-005
2.300000e+002	1.1047e-007	3.7013e-003	-3.0146e-003	2.6661e-003	-2.4613e-003	2.3231e-003	-2.2215e-003	2.1425e-003	-2.0787e-003	2.0258e-003	-1.9864e-003	2.0072e-003	2.5492e-005
2.400000e+002	3.3894e-008	1.3803e-002	-1.0011e-002	8.3628e-003	-7.4330e-003	6.8172e-003	-6.3696e-003	6.0244e-003	-5.7468e-003	5.5172e-003	-5.3375e-003	5.3261e-003	1.0639e-005
2.500000e+002	2.0884e-008	4.8973e-002	-3.1411e-002	2.4689e-002	-2.1068e-002	1.8735e-002	-1.7073e-002	1.5809e-002	-1.4807e-002	1.3986e-002	-1.3333e-002	1.3124e-002	4.5191e-006
2.600000e+002	4.2235e-008	1.6182e-001	-9.0776e-002	6.6713e-002	-5.4412e-002	4.6745e-002	-4.1416e-002	3.7448e-002	-3.4352e-002	3.1853e-002	-2.9864e-002	2.8940e-002	1.0694e-006
2.700000e+002	4.1120e-008	1.7901e-001	-6.2211e-002	3.2925e-002	-2.0184e-002	1.3127e-002	-8.6755e-003	5.6300e-003	-3.4285e-003	1.7726e-003	-4.8830e-004	-5.7646e-004	-4.0768e-006
2.800000e+002	3.1043e-008	1.4659e-001	7.0804e-003	-2.7940e-002	3.2771e-002	-3.3676e-002	3.3299e-002	-3.2457e-002	3.1455e-002	-3.0419e-002	2.9485e-002	-2.9371e-002	-4.0355e-006
2.900000e+002	2.0569e-008	1.0362e-001	7.3189e-002	-7.1559e-002	6.2042e-002	-5.3563e-002	4.6663e-002	-4.1062e-002	3.6455e-002	-3.2613e-002	2.9441e-002	-2.7405e-002	3.1304e-007
3.000000e+002	1.2568e-008	6.6966e-002	1.1613e-001	-8.0528e-002	5.4729e-002	-3.7767e-002	2.6144e-002	-1.7830e-002	1.1672e-002	-6.9847e-003	3.3416e-003	-3.8495e-004	4.3691e-006
3.100000e+002	7.2544e-009	4.0674e-002	1.3320e-001	-5.8046e-002	2.0268e-002	-3.4660e-004	-1.0911e-002	1.7556e-002	-2.1554e-002	2.3948e-002	-2.5402e-002	2.6951e-002	4.7524e-006
3.200000e+002	4.0113e-009	2.3582e-002	1.3011e-001	-1.7042e-002	-2.2797e-002	3.7247e-002	-4.1845e-002	4.2230e-002	-4.0730e-002	3.8406e-002	-3.5860e-002	3.4098e-002	1.4804e-006
3.300000e+002	2.1439e-009	1.3180e-002	1.1482e-001	2.8418e-002	-5.7495e-002	5.8321e-002	-5.1712e-002	4.3565e-002	-3.5700e-002	2.8651e-002	-2.2566e-002	1.7664e-002	-2.8450e-006
3.400000e+002	1.1143e-009	7.1498e-003	9.4254e-002	6.7807e-002	-7.3847e-002	5.6321e-002	-3.8021e-002	2.2912e-002	-1.1163e-002	2.2066e-003	4.5923e-003	-1.0140e-002	-5.2822e-006
3.500000e+002	5.6570e-010	3.7823e-003	7.3217e-002	9.5482e-002	-6.9654e-002	3.4341e-002	-8.5631e-003	-8.3697e-003	1.9017e-002	-2.5433e-002	2.9117e-002	-3.1832e-002	-4.4295e-006
3.600000e+002	2.8145e-010	1.9583e-003	5.4417e-002	1.1006e-001	-4.8559e-002	1.4007e-003	2.4141e-002	-3.6067e-002	4.0260e-002	-4.0202e-002	3.7978e-002	-3.5468e-002	-9.7556e-007
3.700000e+002	1.3758e-010	9.9508e-004	3.8993e-002	1.1300e-001	-1.7211e-002	-3.1943e-002	4.8453e-002	-4.9452e-002	4.3851e-002	-3.5892e-002	2.7603e-002	-2.0104e-002	3.0205e-006
3.800000e+002	6.6208e-011	4.9731e-004	2.7089e-002	1.0719e-001	1.7286e-002	-5.6998e-002	5.7289e-002	-4.4610e-002	2.9451e-002	-1.5560e-002	4.0261e-003	5.4638e-003	5.4231e-006
3.900000e+002	3.1418e-011	2.4488e-004	1.8321e-002	9.5810e-002	4.9062e-002	-6.8720e-002	4.9291e-002	-2.4465e-002	3.7211e-003	1.1320e-002	-2.1373e-002	2.8398e-002	5.1034e-006
4.000000e+002	1.4721e-011	1.1898e-004	1.2104e-002	8.1694e-002	7.4263e-002	-6.5973e-002	2.7960e-002	3.5002e-003	-2.3353e-002	3.3700e-002	-3.7596e-002	3.8309e-002	2.3410e-006
4.100000e+002	6.8185e-012	5.7105e-005	7.8311e-003	6.7000e-002	9.1107e-002	-5.0753e-002	-3.3265e-004	3.0422e-002	-4.2491e-002	4.3411e-002	-3.8484e-002	3.1475e-002	-1.4916e-006
4.200000e+002	3.1249e-012	2.7104e-005	4.9726e-003	5.3168e-002	9.9514e-002	-2.6948e-002	-2.8549e-002	4.8879e-002	-4.8035e-002	3.7666e-002	-2.4443e-002	1.1511e-002	-4.6720e-006
4.300000e+002	1.4181e-012	1.2733e-005	3.1044e-003	4.1005e-002	1.0055e-001	9.1407e-004	-5.0755e-002	5.4642e-002	-3.9103e-002	1.9209e-002	-1.3734e-003	-1.3042e-002	-5.8964e-006
4.400000e+002	6.3777e-013	5.9245e-006	1.9083e-003	3.0842e-002	9.5889e-002	2.8655e-002	-6.3158e-002	4.7163e-002	-1.9065e-002	-5.3972e-003	2.2180e-002	-3.2623e-002	-4.7546e-006
4.500000e+002	2.8440e-013	2.7322e-006	1.1565e-003	2.2686e-002	8.7353e-002	5.3045e-002	-6.4391e-002	2.9024e-002	6.0759e-003	-2.8363e-002	3.8287e-002	-4.0297e-002	-1.7824e-006
4.600000e+002	1.2582e-013	1.2496e-006	6.9177e-004	1.6355e-002	7.6634e-002	7.2050e-002	-5.5228e-002	4.7707e-003	2.9684e-002	-4.3149e-002	4.2130e-002	-3.3886e-002	1.8487e-006
4.700000e+002	5.5253e-014	5.6708e-007	4.0877e-004	1.1578e-002	6.5114e-002	8.4788e-002	-3.7951e-002	-2.0418e-002	4.6235e-002	-4.6117e-002	3.3090e-002	-1.6121e-002	4.8234e-006
4.800000e+002	2.4094e-014	2.5546e-007	2.3882e-004	8.0610e-003	5.3813e-002	9.1322e-002	-1.5622e-002	-4.1884e-002	5.2431e-002	-3.7091e-002	1.4389e-002	6.8209e-003	6.1521e-006
4.900000e+002	1.0437e-014	1.1429e-007	1.3806e-004	5.5270e-003	4.3400e-002	9.2373e-002	8.5801e-003	-5.6266e-002	4.7573e-002	-1.8906e-002	-8.3248e-003	2.7662e-002	5.4622e-006
5.000000e+002	4.4932e-015	5.0793e-008	7.9018e-005	3.7363e-003	3.4246e-002	8.9035e-002	3.1861e-002	-6.1835e-002	3.3283e-002	3.7104e-003	-2.8821e-002	4.0328e-002	3.0486e-006
5.100000e+002	1.9227e-015	2.2434e-008	4.4804e-005	2.4927e-003	2.6496e-002	8.2532e-002	5.2099e-002	-5.8459e-002	1.2790e-002	2.5502e-002	-4.1987e-002	4.1557e-002	-2.9070e-007
5.200000e+002	8.1814e-016	9.8502e-009	2.5181e-005	1.6427e-003	2.0136e-002	7.4041e-002	6.7961e-002	-4.7296e-002	-9.9384e-003	4.1912e-002	-4.4955e-002	3.1478e-002	-3.5450e-006
5.300000e+002	3.4625e-016	4.3005e-009	1.4034e-005	1.0702e-003	1.5053e-002	6.4581e-002	7.8859e-002	-3.0353e-002	-3.1039e-002	4.9941e-002	-3.7497e-002	1.3179e-002	-5.8026e-006
5.400000e+002	1.4578e-016	1.8675e-009	7.7595e-006	6.8968e-004	1.1083e-002	5.4957e-002	8.4831e-002	-1.0021e-002	-4.7380e-002	4.8509e-002	-2.1740e-002	-8.4226e-003	-6.4899e-006
5.500000e+002	6.1077e-017	8.0676e-010	4.2580e-006	4.3995e-004	8.0465e-003	4.5751e-002	8.6366e-002	1.1328e-002	-5.6938e-002	3.8380e-002	-1.3925e-003	-2.7999e-002	-5.4869e-006
5.600000e+002	2.5468e-017	3.4680e-010	2.3198e-006	2.7796e-004	5.7657e-003	3.7342e-002	8.4228e-002	3.1639e-002	-5.8903e-002	2.1746e-002	1.9236e-002	-4.1118e-002	-3.1085e-006
5.700000e+002	1.0571e-017	1.4838e-010	1.2552e-006	1.7401e-004	4.0810e-003	2.9936e-002	7.9304e-002	4.9346e-002	-5.3568e-002	1.6324e-003	3.6172e-002	-4.5143e-002	1.9695e-008
5.800000e+002	4.3688e-018	6.3192e-011	6.7468e-007	1.0800e-004	2.8554e-003	2.3606e-002	7.2481e-002	6.3445e-002	-4.2083e-002	-1.8728e-002	4.6495e-002	-3.9594e-002	3.1434e-006
5.900000e+002	1.7979e-018	2.6795e-011	3.6038e-007	6.6474e-005	1.9763e-003	1.8334e-002	6.4561e-002	7.3463e-002	-2.6138e-002	-3.6427e-002	4.8728e-002	-2.5999e-002	5.5652e-006
6.000000e+002	7.3692e-019	1.1314e-011	1.9133e-007	4.0595e-005	1.3539e-003	1.4041e-002	5.6216e-002	7.9384e-002	-7.6459e-003	-4.9261e-002	4.2898e-002	-7.3418e-003	6.7920e-006
6.100000e+002	3.0086e-019	4.7576e-012	1.0100e-007	2.4604e-005	9.1853e-004	1.0612e-002	4.7965e-002	8.1535e-002	1.1528e-002	-5.5924e-002	3.0326e-002	1.2684e-002	6.6166e-006
6.200000e+002	1.2237e-019	1.9928e-012	5.3014e-008	1.4806e-005	6.1743e-004	7.9228e-003	4.0181e-002	8.0468e-002	2.9766e-002	-5.6030e-002	1.3231e-002	3.0447e-002	5.1283e-006
6.300000e+002	4.9590e-020	8.3153e-013	2.7679e-008	8.8478e-006	4.1140e-004	5.8469e-003	3.3101e-002	7.6853e-002	4.5821e-002	-5.0003e-002	-5.7352e-003	4.3016e-002	2.6624e-006
6.400000e+002	2.0025e-020	3.4570e-013	1.4376e-008	5.2525e-006	2.7183e-004	4.2682e-003	2.6851e-002	7.1386e-002	5.8863e-002	-3.8882e-002	-2.3934e-002	4.8573e-002	-2.9092e-007
6.500000e+002	8.0586e-021	1.4321e-013	7.4297e-009	3.0983e-006	1.7818e-004	3.0838e-003	2.1472e-002	6.4724e-002	6.8468e-002	-2.4086e-002	-3.9107e-002	4.6569e-002	-3.1931e-006
6.600000e+002	3.2323e-021	5.9120e-014	3.8211e-009	1.8164e-006	1.1590e-004	2.2064e-003	1.6945e-002	5.7444e-002	7.4565e-002	-7.1859e-003	-4.9616e-002	3.7651e-002	-5.5571e-006
6.700000e+002	1.2923e-021	2.4324e-014	1.9561e-009	1.0586e-006	7.4835e-005	1.5640e-003	1.3207e-002	5.0015e-002	7.7362e-002	1.0291e-002	-5.4555e-002	2.3405e-002	-7.0235e-006
6.800000e+002	5.1505e-022	9.9755e-015	9.9682e-010	6.1346e-007	4.7981e-005	1.0989e-003	1.0174e-002	4.2798e-002	7.7263e-002	2.7012e-002	-5.3741e-002	6.0059e-003	-7.4030e-006
6.900000e+002	2.0465e-022	4.0781e-015	5.0576e-010	3.5355e-007	3.0556e-005	7.6557e-004	7.7517e-003	3.6044e-002	7.4783e-002	4.1924e-002	-4.7615e-002	-1.2162e-002	-6.6861e-006
7.000000e+002	8.1077e-023	1.6620e-015	2.5552e-010	2.0267e-007	1.9332e-005	5.2908e-004	5.8453e-003	2.9916e-002	7.0482e-002	5.4301e-002	-3.7091e-002	-2.8851e-002	-5.0222e-006
7.100000e+002	3.2028e-023	6.7535e-016	1.2856e-010	1.1558e-007	1.2154e-005	3.6282e-004	4.3645e-003	2.4494e-002	6.4911e-002	6.3739e-002	-2.3375e-002	-4.2214e-002	-2.6787e-006
7.200000e+002	1.2617e-023	2.7362e-016	6.4425e-011	6.5590e-008	7.5954e-006	2.4697e-004	3.2284e-003	1.9803e-002	5.8570e-002	7.0118e-002	-7.7927e-003	-5.0971e-002	1.0793e-008
7.300000e+002	4.9565e-024	1.1054e-016	3.2159e-011	3.7041e-008	4.7187e-006	1.6691e-004	2.3669e-003	1.5821e-002	5.1888e-002	7.3557e-002	8.3654e-003	-5.4474e-002	2.6989e-006
7.400000e+002	1.9420e-024	4.4538e-017	1.5993e-011	2.0820e-008	2.9150e-006	1.1203e-004	1.7205e-003	1.2500e-002	4.5209e-002	7.4344e-002	2.3955e-002	-5.2683e-002	5.0707e-006
7.500000e+002	7.5892e-025	1.7895e-017	7.9238e-012	1.1650e-008	1.7909e-006	7.4704e-005	1.2406e-003	9.7720e-003	3.8795e-002	7.2880e-002	3.8055e-002	-4.6075e-002	6.8773e-006
7.600000e+002	2.9583e-025	7.1717e-018	3.9120e-012	6.4898e-009	1.0944e-006	4.9496e-005	8.8753e-004	7.5638e-003	3.2825e-002	6.9621e-002	5.0004e-002	-3.5516e-002	7.9562e-006
7.700000e+002	1.1503e-025	2.8667e-018	1.9246e-012	3.5998e-009	6.6541e-007	3.2593e-005	6.3023e-004	5.7994e-003	2.7415e-002	6.5031e-002	5.9401e-002	-2.2107e-002	8.2372e-006
7.800000e+002	4.4621e-026	1.1430e-018	9.4362e-013	1.9885e-009	4.0255e-007	2.1335e-005	4.4431e-004	4.4067e-003	2.2618e-002	5.9551e-002	6.6091e-002	-7.0431e-003	7.7368e-006
7.900000e+002	1.7268e-026	4.5463e-019	4.6113e-013	1.0939e-009	2.4235e-007	1.3886e-005	3.1108e-004	3.3197e-003	1.8449e-002	5.3570e-002	7.0117e-002	8.5103e-003	6.5434e-006
8.000000e+002	6.6671e-027	1.8040e-019	2.2461e-013	5.9943e-010	1.4522e-007	8.9871e-006	2.1635e-004	2.4804e-003	1.4887e-002	4.7419e-002	7.1682e-002	2.3516e-002	4.7979e-006
8.100000e+002	2.5683e-027	7.1413e-020	1.0906e-013	3.2720e-010	8.6619e-008	5.7853e-006	1.4950e-004	1.8387e-003	1.1892e-002	4.1359e-002	7.1097e-002	3.7129e-002	2.6721e-006
8.200000e+002	9.8721e-028	2.8206e-020	5.2794e-014	1.7793e-010	5.1437e-008	3.7048e-006	1.0267e-004	1.3528e-003	9.4078e-003	3.5584e-002	6.8735e-002	4.8729e-002	3.4783e-007
8.300000e+002	3.7864e-028	1.1115e-020	2.5479e-014	9.6407e-011	3.0413e-008	2.3604e-006	7.0083e-005	9.8811e-004	7.3748e-003	3.0229e-002	6.4993e-002	5.7925e-002	-2.0005e-006
8.400000e+002	1.4492e-028	4.3707e-021	1.2260e-014	5.2049e-011	1.7906e-008	1.4965e-006	4.7562e-005	7.1670e-004	5.7308e-003	2.5378e-002	6.0259e-002	6.4544e-002	-4.2198e-006
8.500000e+002	5.5351e-029	1.7149e-021	5.8824e-015	2.8002e-011	1.0500e-008	9.4421e-007	3.2098e-005	5.1635e-004	4.4163e-003	2.1068e-002	5.4889e-002	6.8596e-002	-6.1867e-006
8.600000e+002	2.1098e-029	6.7147e-022	2.8144e-015	1.5014e-011	6.1320e-009	5.9298e-007	2.1543e-005	3.6960e-004	3.3761e-003	1.7307e-002	4.9197e-002	7.0238e-002	-7.8123e-006
8.700000e+002	8.0260e-030	2.6237e-022	1.3429e-015	8.0232e-012	3.5672e-009	3.7072e-007	1.4383e-005	2.6290e-004	2.5612e-003	1.4076e-002	4.3440e-002	6.9735e-002	-9.0427e-006
8.800000e+002	3.0472e-030	1.0231e-022	6.3899e-016	4.2735e-012	2.0673e-009	2.3074e-007	9.5531e-006	1.8586e-004	1.9286e-003	1.1337e-002	3.7820e-002	6.7413e-002	-9.8561e-006
8.900000e+002	1.1547e-030	3.9816e-023	3.0326e-016	2.2690e-012	1.1936e-009	1.4300e-007	6.3134e-006	1.3063e-004	1.4417e-003	9.0469e-003	3.2487e-002	6.3632e-002	-1.0259e-005
9.000000e+002	4.3675e-031	1.5465e-023	1.4355e-016	1.2010e-012	6.8667e-010	8.8249e-008	4.1519e-006	9.1272e-005	1.0702e-003	7.1528e-003	2.7541e-002	5.8748e-002	-1.0278e-005
9.100000e+002	1.6489e-031	5.9955e-024	6.7779e-017	6.3375e-013	3.9362e-010	5.4236e-008	2.7173e-006	6.3407e-005	7.8868e-004	5.6026e-003	2.3041e-002	5.3098e-002	-9.9569e-006
9.200000e+002	6.2137e-032	2.3200e-024	3.1923e-017	3.3342e-013	2.2484e-010	3.3195e-008	1.7697e-006	4.3788e-005	5.7692e-004	4.3453e-003	1.9010e-002	4.6977e-002	-9.3484e-006
9.300000e+002	2.3375e-032	8.9605e-025	1.4998e-017	1.7489e-013	1.2798e-010	2.0231e-008	1.1466e-006	3.0047e-005	4.1855e-004	3.3332e-003	1.5445e-002	4.0635e-002	-8.5084e-006
9.400000e+002	8.7777e-033	3.4546e-025	7.0292e-018	9.1454e-014	7.2568e-011	1.2272e-008	7.3851e-007	2.0460e-005	3.0061e-004	2.5227e-003	1.2322e-002	3.4266e-002	-7.4924e-006
9.500000e+002	3.2904e-033	1.3294e-025	3.2857e-018	4.7654e-014	4.0955e-011	7.3981e-009	4.7180e-007	1.3784e-005	2.1292e-004	1.8749e-003	9.6001e-003	2.8013e-002	-6.3514e-006
9.600000e+002	1.2310e-033	5.1053e-026	1.5302e-018	2.4694e-014	2.2935e-011	4.4133e-009	2.9729e-007	9.1242e-006	1.4749e-004	1.3554e-003	7.2293e-003	2.1964e-002	-5.1296e-006
9.700000e+002	4.5887e-034	1.9527e-026	7.0669e-019	1.2630e-014	1.2615e-011	2.5725e-009	1.8203e-007	5.8338e-006	9.8054e-005	9.3401e-004	5.1509e-003	1.6162e-002	-3.8625e-006
9.800000e+002	1.6832e-034	7.3396e-027	3.1620e-019	6.1881e-015	6.5795e-012	1.4085e-009	1.0375e-007	3.4416e-006	5.9632e-005	5.8375e-004	3.3004e-003	1.0602e-002	-2.5760e-006
9.900000e+002	5.5060e-035	2.4483e-027	1.2067e-019	2.5231e-015	2.8032e-012	6.2032e-010	4.6930e-008	1.5923e-006	2.8131e-005	2.8015e-004	1.6086e-003	5.2420e-003	-1.2864e-006
1.000000e+003	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
