Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12	el Psi 13
2.000000e+001	2.3485e-009	-1.9989e-014	6.9231e-014	-1.9543e-013	4.6856e-013	-1.0882e-012	2.8258e-012	-1.4042e-011	-9.1884e-009	-1.3330e-011	6.6476e-012	-5.3637e-012	5.1661e-012
3.000000e+001	1.8429e-008	-1.5311e-013	5.0562e-013	-1.3956e-012	3.2977e-012	-7.5770e-012	1.9508e-011	-9.6256e-011	-6.2825e-008	-9.0828e-011	4.5057e-011	-3.6185e-011	3.4700e-011
4.000000e+001	1.5177e-007	-1.2317e-012	3.8840e-012	-1.0490e-011	2.4440e-011	-5.5573e-011	1.4190e-010	-6.9539e-010	-4.5275e-007	-6.5235e-010	3.2196e-010	-2.5740e-010	2.4579e-010
5.000000e+001	1.1771e-006	-9.3191e-012	2.7980e-011	-7.3833e-011	1.6946e-010	-3.8106e-010	9.6449e-010	-4.6919e-009	-3.0467e-006	-4.3741e-009	2.1470e-009	-1.7081e-009	1.6237e-009
6.000000e+001	8.5509e-006	-6.5917e-011	1.8775e-010	-4.8323e-010	1.0912e-009	-2.4246e-009	6.0785e-009	-2.9337e-008	-1.8995e-005	-2.7165e-008	1.3256e-008	-1.0490e-008	9.9232e-009
7.000000e+001	5.7895e-005	-4.3370e-010	1.1670e-009	-2.9233e-009	6.4862e-009	-1.4224e-008	3.5292e-008	-1.6887e-007	-1.0900e-004	-1.5522e-007	7.5253e-008	-5.9214e-008	5.5713e-008
8.000000e+001	3.6335e-004	-2.6387e-009	6.6737e-009	-1.6230e-008	3.5325e-008	-7.6366e-008	1.8733e-007	-8.8786e-007	-5.7110e-004	-8.0948e-007	3.8968e-007	-3.0468e-007	2.8498e-007
9.000000e+001	2.1000e-003	-1.4742e-008	3.4838e-008	-8.2007e-008	1.7472e-007	-3.7176e-007	9.0046e-007	-4.2231e-006	-2.7060e-003	-3.8156e-006	1.8223e-006	-1.4148e-006	1.3146e-006
1.000000e+002	1.1090e-002	-7.5004e-008	1.6439e-007	-3.7314e-007	7.7623e-007	-1.6225e-006	3.8743e-006	-1.7956e-005	-1.1455e-002	-1.6058e-005	7.6010e-006	-5.8543e-006	5.3991e-006
1.100000e+002	5.3012e-002	-3.4392e-007	6.9267e-007	-1.5088e-006	3.0545e-006	-6.2560e-006	1.4697e-005	-6.7190e-005	-4.2654e-002	-5.9389e-005	2.7823e-005	-2.1232e-005	1.9413e-005
1.200000e+002	2.2661e-001	-1.4026e-006	2.5648e-006	-5.3269e-006	1.0448e-005	-2.0896e-005	4.8158e-005	-2.1666e-004	-1.3673e-001	-1.8886e-004	8.7406e-005	-6.5975e-005	5.9705e-005
1.300000e+002	1.8339e-001	-8.5631e-007	5.8804e-007	-2.8691e-007	-6.0964e-007	2.9386e-006	-9.8982e-006	5.6136e-005	3.8079e-002	5.7545e-005	-3.0099e-005	2.5042e-005	-2.4616e-005
1.400000e+002	9.9508e-002	4.0414e-008	-1.8389e-006	5.0193e-006	-1.1039e-005	2.3523e-005	-5.6420e-005	2.6078e-004	1.6600e-001	2.3173e-004	-1.0875e-004	8.2937e-005	-7.5654e-005
1.500000e+002	4.3332e-002	9.4082e-007	-3.7778e-006	8.1789e-006	-1.5609e-005	2.9851e-005	-6.5414e-005	2.7929e-004	1.7252e-001	2.3095e-004	-1.0140e-004	7.2615e-005	-6.2242e-005
1.600000e+002	1.6264e-002	2.2968e-006	-6.1998e-006	1.1058e-005	-1.8034e-005	2.9832e-005	-5.6630e-005	2.0832e-004	1.2073e-001	1.4665e-004	-5.3743e-005	3.1130e-005	-2.0287e-005
1.700000e+002	5.4869e-003	5.5227e-006	-1.1460e-005	1.7204e-005	-2.3929e-005	3.3307e-005	-5.1133e-005	1.3930e-004	6.7963e-002	5.7676e-005	-2.4549e-006	-1.3448e-005	2.4279e-005
1.800000e+002	1.7138e-003	1.4763e-005	-2.5116e-005	3.3164e-005	-4.1006e-005	4.9841e-005	-6.2661e-005	1.0989e-004	3.3325e-002	-1.7275e-005	4.8324e-005	-6.0387e-005	7.2394e-005
1.900000e+002	5.0724e-004	4.3344e-005	-6.2726e-005	7.5374e-005	-8.6312e-005	9.6935e-005	-1.0891e-004	1.3603e-004	1.4944e-002	-1.0024e-004	1.1980e-004	-1.3128e-004	1.4710e-004
2.000000e+002	1.4509e-004	1.3595e-004	-1.7064e-004	1.8984e-004	-2.0546e-004	2.1966e-004	-2.3369e-004	2.5364e-004	6.3518e-003	-2.4649e-004	2.6262e-004	-2.7618e-004	3.0040e-004
2.100000e+002	4.0824e-005	4.4473e-004	-4.8907e-004	5.0769e-004	-5.2354e-004	5.3856e-004	-5.5334e-004	5.7044e-004	2.6358e-003	-5.7614e-004	5.9143e-004	-6.0793e-004	6.4811e-004
2.200000e+002	1.1496e-005	1.4864e-003	-1.4392e-003	1.3990e-003	-1.3790e-003	1.3697e-003	-1.3666e-003	1.3684e-003	1.0964e-003	-1.3679e-003	1.3735e-003	-1.3863e-003	1.4529e-003
2.300000e+002	3.3048e-006	4.9825e-003	-4.2529e-003	3.8747e-003	-3.6540e-003	3.5078e-003	-3.4031e-003	3.3246e-003	4.6584e-004	-3.2612e-003	3.2123e-003	-3.1874e-003	3.2868e-003
2.400000e+002	1.0176e-006	1.6445e-002	-1.2351e-002	1.0536e-002	-9.4996e-003	8.8097e-003	-8.3077e-003	7.9211e-003	1.9707e-004	-7.6100e-003	7.3548e-003	-7.1731e-003	7.2769e-003
2.500000e+002	4.3805e-007	5.2423e-002	-3.4459e-002	2.7440e-002	-2.3601e-002	2.1105e-002	-1.9316e-002	1.7952e-002	6.0038e-005	-1.6866e-002	1.5976e-002	-1.5300e-002	1.5254e-002
2.600000e+002	5.2135e-007	1.5790e-001	-8.9969e-002	6.6489e-002	-5.4315e-002	4.6668e-002	-4.1326e-002	3.7335e-002	-4.6769e-005	-3.4212e-002	3.1690e-002	-2.9734e-002	2.9071e-002
2.700000e+002	4.1521e-007	1.7639e-001	-6.3857e-002	3.4431e-002	-2.1342e-002	1.3999e-002	-9.3264e-003	6.1089e-003	-8.9357e-005	-3.7711e-003	2.0044e-003	-6.2841e-004	-5.3558e-004
