Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
8.600000e+002	7.2195e-028	1.1257e-019	1.9936e-014	4.2305e-011	1.1344e-008	8.6625e-007	2.7160e-005	4.2285e-004	3.6182e-003	1.7763e-002	4.9184e-002	6.9596e-002
8.700000e+002	2.3943e-028	4.7585e-020	9.8314e-015	2.3063e-011	6.6917e-009	5.4720e-007	1.8278e-005	3.0263e-004	2.7578e-003	1.4495e-002	4.3516e-002	6.9088e-002
8.800000e+002	7.9278e-029	2.0071e-020	4.8348e-015	1.2531e-011	3.9322e-009	3.4412e-007	1.2237e-005	2.1527e-004	2.0864e-003	1.1715e-002	3.7964e-002	6.6797e-002
8.900000e+002	2.6208e-029	8.4476e-021	2.3711e-015	6.7868e-012	2.3020e-009	2.1548e-007	8.1514e-006	1.5223e-004	1.5671e-003	9.3802e-003	3.2679e-002	6.3071e-002
9.000000e+002	8.6508e-030	3.5479e-021	1.1597e-015	3.6640e-012	1.3427e-009	1.3435e-007	5.4033e-006	1.0702e-004	1.1687e-003	7.4416e-003	2.7762e-002	5.8258e-002
9.100000e+002	2.8511e-030	1.4869e-021	5.6575e-016	1.9720e-012	7.8036e-010	8.3422e-008	3.5642e-006	7.4806e-005	8.6533e-004	5.8486e-003	2.3274e-002	5.2685e-002
9.200000e+002	9.3824e-031	6.2191e-022	2.7528e-016	1.0581e-012	4.5191e-010	5.1583e-008	2.3396e-006	5.1976e-005	6.3593e-004	4.5512e-003	1.9242e-002	4.6642e-002
9.300000e+002	3.0830e-031	2.5959e-022	1.3360e-016	5.6600e-013	2.6076e-010	3.1759e-008	1.5278e-006	3.5880e-005	4.6346e-004	3.5025e-003	1.5665e-002	4.0374e-002
9.400000e+002	1.0116e-031	1.0814e-022	6.4674e-017	3.0181e-013	1.4988e-010	1.9460e-008	9.9156e-007	2.4576e-005	3.3433e-004	2.6591e-003	1.2521e-002	3.4070e-002
9.500000e+002	3.3146e-032	4.4955e-023	3.1219e-017	1.6034e-013	8.5729e-011	1.1847e-008	6.3819e-007	1.6650e-005	2.3779e-004	1.9820e-003	9.7726e-003	2.7872e-002
9.600000e+002	1.0844e-032	1.8642e-023	1.5009e-017	8.4673e-014	4.8633e-011	7.1341e-009	4.0496e-007	1.1079e-005	1.6534e-004	1.4366e-003	7.3708e-003	2.1868e-002
9.700000e+002	3.5394e-033	7.6896e-024	7.1473e-018	4.4091e-014	2.7074e-011	4.1942e-009	2.4951e-007	7.1160e-006	1.1028e-004	9.9212e-004	5.2586e-003	1.6100e-002
9.800000e+002	1.1433e-033	3.1022e-024	3.2874e-018	2.1941e-014	1.4265e-011	2.3128e-009	1.4293e-007	4.2133e-006	6.7240e-005	6.2112e-004	3.3729e-003	1.0566e-002
9.900000e+002	3.3684e-034	1.0942e-024	1.2805e-018	9.0462e-015	6.1208e-012	1.0235e-009	6.4872e-008	1.9539e-006	3.1772e-005	2.9841e-004	1.6450e-003	5.2258e-003
1.000000e+003	-1.8046e-040	-7.6445e-031	-1.0471e-024	-8.1317e-021	-5.8931e-018	-1.0407e-015	-6.9052e-014	-2.1638e-012	-3.6444e-011	-3.5330e-010	-2.0047e-009	-6.5457e-009
