Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.74661132e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.09338868e+000	-6.19338868e+000	1.16931007e+007	0.00000000e+000	1.2308e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.24078617e-001	-5.02407862e+000	4.62604645e+006	0.00000000e+000	3.6126e+020	1.0000e-010	0.0000e+000
3.000000e+001	-4.61473972e-001	-4.56147397e+000	2.12442016e+006	0.00000000e+000	1.2788e+020	1.0000e-010	0.0000e+000
4.000000e+001	-2.49031956e-001	-4.34903196e+000	1.12290387e+006	0.00000000e+000	5.1196e+019	1.0000e-010	0.0000e+000
5.000000e+001	-1.36741569e-001	-4.23674157e+000	7.05752072e+005	0.00000000e+000	2.1324e+019	1.0000e-010	0.0000e+000
6.000000e+001	-6.61663615e-002	-4.16616636e+000	5.44383421e+005	0.00000000e+000	8.2489e+018	1.0000e-010	0.0000e+000
7.000000e+001	-1.17280195e-002	-4.11172802e+000	4.96973873e+005	0.00000000e+000	2.4235e+018	1.0000e-010	0.0000e+000
8.000000e+001	3.79693678e-002	-4.06203063e+000	4.87592235e+005	0.00000000e+000	4.7958e+017	1.0000e-010	0.0000e+000
9.000000e+001	8.67285913e-002	-4.01327141e+000	4.86077309e+005	0.00000000e+000	7.7441e+016	1.0000e-010	0.0000e+000
1.000000e+002	1.35336322e-001	-3.96466368e+000	4.85843392e+005	0.00000000e+000	1.1957e+016	1.0000e-010	0.0000e+000
1.100000e+002	1.83920661e-001	-3.91607934e+000	4.85807675e+005	0.00000000e+000	1.8258e+015	1.0000e-010	0.0000e+000
1.200000e+002	-3.27498571e-001	-3.72749857e+000	1.64871580e+006	0.00000000e+000	7.6759e+019	1.0000e-010	1.3848e+020
1.300000e+002	-1.22626991e-001	-3.57262699e+000	1.12374252e+006	0.00000000e+000	1.8272e+019	1.0000e-010	-9.4001e+018
1.400000e+002	2.97472609e-002	-3.47025274e+000	9.32406689e+005	0.00000000e+000	6.4261e+017	1.0000e-010	-9.4757e+018
1.500000e+002	1.62987930e-001	-3.38701207e+000	7.51129600e+005	0.00000000e+000	4.1031e+015	1.0000e-010	-9.5513e+018
1.600000e+002	2.78100890e-001	-3.32189911e+000	5.67792196e+005	0.00000000e+000	4.7786e+013	1.0000e-010	-9.6270e+018
1.700000e+002	3.74880109e-001	-3.27511989e+000	3.82305671e+005	0.00000000e+000	1.1310e+012	1.0000e-010	-9.7026e+018
1.800000e+002	4.53110676e-001	-3.24688932e+000	1.94656888e+005	0.00000000e+000	5.4861e+010	1.0000e-010	-9.7782e+018
1.900000e+002	5.12576365e-001	-3.23742363e+000	4.83347121e+003	0.00000000e+000	5.4990e+009	1.0000e-010	-9.8538e+018
2.000000e+002	5.53059712e-001	-3.24694029e+000	-1.87177030e+005	0.00000000e+000	1.1487e+009	1.0000e-010	-9.9295e+018
2.100000e+002	5.74342009e-001	-3.27565799e+000	-3.81387160e+005	0.00000000e+000	5.0427e+008	1.0000e-010	-1.0005e+019
2.200000e+002	5.76203293e-001	-3.32379671e+000	-5.77809562e+005	0.00000000e+000	4.6924e+008	1.0000e-010	-1.0081e+019
