V	C (Fcm-2)	Initcharge (cm-2)	Finalcharge (cm-2)	ns Total (cm-2)	ps Total (cm-2)
-5.000e+000	4.8004e-017	-9.3450e+000	-6.3488e+000	6.3478e+000	5.2500e-015
-4.990e+000	4.8005e-017	-9.3451e+000	-6.3489e+000	6.3479e+000	5.2500e-015
-4.980e+000	4.8006e-017	-9.3453e+000	-6.3490e+000	6.3480e+000	5.2500e-015
-4.970e+000	4.8007e-017	-9.3456e+000	-6.3492e+000	6.3482e+000	5.2500e-015
-4.960e+000	4.8009e-017	-9.3460e+000	-6.3495e+000	6.3485e+000	5.2500e-015
-4.950e+000	4.8013e-017	-9.3466e+000	-6.3499e+000	6.3489e+000	5.2500e-015
-4.940e+000	4.8017e-017	-9.3475e+000	-6.3505e+000	6.3495e+000	5.2500e-015
-4.930e+000	4.8024e-017	-9.3489e+000	-6.3514e+000	6.3504e+000	5.2500e-015
-4.920e+000	4.8034e-017	-9.3508e+000	-6.3528e+000	6.3517e+000	5.2500e-015
-4.910e+000	4.8049e-017	-9.3537e+000	-6.3547e+000	6.3537e+000	5.2500e-015
-4.900e+000	4.8071e-017	-9.3579e+000	-6.3576e+000	6.3565e+000	5.2500e-015
-4.890e+000	4.8103e-017	-9.3642e+000	-6.3618e+000	6.3608e+000	5.2500e-015
-4.880e+000	4.8150e-017	-9.3734e+000	-6.3681e+000	6.3670e+000	5.2500e-015
-4.870e+000	4.8219e-017	-9.3869e+000	-6.3773e+000	6.3762e+000	5.2500e-015
-4.860e+000	4.8322e-017	-9.4068e+000	-6.3908e+000	6.3897e+000	5.2500e-015
-4.850e+000	4.8472e-017	-9.4361e+000	-6.4107e+000	6.4096e+000	5.2500e-015
-4.840e+000	4.8694e-017	-9.4793e+000	-6.4400e+000	6.4389e+000	5.2500e-015
-4.830e+000	4.9021e-017	-9.5428e+000	-6.4832e+000	6.4821e+000	5.2500e-015
-4.820e+000	4.9501e-017	-9.6363e+000	-6.5467e+000	6.5456e+000	5.2500e-015
-4.810e+000	5.0225e-017	-9.7750e+000	-6.6402e+000	6.6392e+000	5.2500e-015
-4.800e+000	5.1251e-017	-9.9778e+000	-6.7789e+000	6.7769e+000	5.2500e-015
-4.790e+000	5.2786e-017	-1.0276e+001	-6.9817e+000	6.9797e+000	5.2500e-015
-4.780e+000	5.5091e-017	-1.0719e+001	-7.2802e+000	7.2782e+000	5.2500e-015
-4.770e+000	5.8370e-017	-1.1366e+001	-7.7226e+000	7.7177e+000	5.2500e-015
-4.760e+000	6.3345e-017	-1.2323e+001	-8.3697e+000	8.3648e+000	5.2500e-015
-4.750e+000	7.0523e-017	-1.3729e+001	-9.3273e+000	9.3175e+000	5.2500e-015
-4.740e+000	8.1214e-017	-1.5802e+001	-1.0733e+001	1.0720e+001	5.2500e-015
-4.730e+000	9.6872e-017	-1.8852e+001	-1.2806e+001	1.2785e+001	5.2500e-015
-4.720e+000	1.1991e-016	-2.3340e+001	-1.5856e+001	1.5826e+001	5.2500e-015
-4.710e+000	1.5391e-016	-2.9950e+001	-2.0344e+001	2.0302e+001	5.2500e-015
-4.700e+000	2.0393e-016	-3.9683e+001	-2.6954e+001	2.6892e+001	5.2500e-015
-4.690e+000	2.7756e-016	-5.4010e+001	-3.6686e+001	3.6596e+001	5.2500e-015
-4.680e+000	3.8600e-016	-7.5106e+001	-5.1014e+001	5.0881e+001	5.2500e-015
-4.670e+000	5.4564e-016	-1.0617e+002	-7.2110e+001	7.1914e+001	5.2500e-015
-4.660e+000	7.8065e-016	-1.5189e+002	-1.0317e+002	1.0288e+002	5.2500e-015
-4.650e+000	1.1267e-015	-2.1922e+002	-1.4890e+002	1.4847e+002	5.2500e-015
-4.640e+000	1.6361e-015	-3.1834e+002	-2.1622e+002	2.1559e+002	5.2500e-015
-4.630e+000	2.3862e-015	-4.6428e+002	-3.1534e+002	3.1442e+002	5.2500e-015
-4.620e+000	3.4904e-015	-6.7913e+002	-4.6128e+002	4.5992e+002	5.2500e-015
-4.610e+000	5.1162e-015	-9.9547e+002	-6.7614e+002	6.7413e+002	5.2500e-015
-4.600e+000	7.5099e-015	-1.4612e+003	-9.9247e+002	9.8952e+002	5.2500e-015
-4.590e+000	1.1034e-014	-2.1469e+003	-1.4582e+003	1.4539e+003	5.2500e-015
-4.580e+000	1.6223e-014	-3.1564e+003	-2.1439e+003	2.1375e+003	5.2500e-015
-4.570e+000	2.3862e-014	-4.6428e+003	-3.1534e+003	3.1440e+003	5.2500e-015
-4.560e+000	3.5109e-014	-6.8311e+003	-4.6398e+003	4.6259e+003	5.2500e-015
-4.550e+000	5.1667e-014	-1.0053e+004	-6.8281e+003	6.8077e+003	5.2500e-015
-4.540e+000	7.6046e-014	-1.4796e+004	-1.0050e+004	1.0020e+004	5.2500e-015
-4.530e+000	1.1194e-013	-2.1780e+004	-1.4793e+004	1.4749e+004	5.2500e-015
-4.520e+000	1.6478e-013	-3.2062e+004	-2.1777e+004	2.1712e+004	5.2500e-015
-4.510e+000	2.4259e-013	-4.7200e+004	-3.2059e+004	3.1963e+004	5.2500e-015
-4.500e+000	3.5713e-013	-6.9487e+004	-4.7197e+004	4.7056e+004	5.2500e-015
-4.490e+000	5.2577e-013	-1.0230e+005	-6.9484e+004	6.9276e+004	5.2500e-015
-4.480e+000	7.7406e-013	-1.5061e+005	-1.0230e+005	1.0199e+005	5.2500e-015
-4.470e+000	1.1396e-012	-2.2174e+005	-1.5061e+005	1.5016e+005	5.2500e-015
-4.460e+000	1.6777e-012	-3.2645e+005	-2.2173e+005	2.2107e+005	5.2500e-015
-4.450e+000	2.4700e-012	-4.8061e+005	-3.2645e+005	3.2547e+005	5.2500e-015
-4.440e+000	3.6363e-012	-7.0757e+005	-4.8061e+005	4.7917e+005	5.2500e-015
-4.430e+000	5.3533e-012	-1.0417e+006	-7.0757e+005	7.0545e+005	5.2500e-015
-4.420e+000	7.8807e-012	-1.5336e+006	-1.0417e+006	1.0386e+006	5.2500e-015
-4.410e+000	1.1601e-011	-2.2576e+006	-1.5336e+006	1.5290e+006	5.2500e-015
-4.400e+000	1.7075e-011	-3.3233e+006	-2.2576e+006	2.2508e+006	5.2500e-015
-4.390e+000	2.5130e-011	-4.8918e+006	-3.3233e+006	3.3134e+006	5.2500e-015
-4.380e+000	3.6978e-011	-7.1998e+006	-4.8918e+006	4.8772e+006	5.2500e-015
-4.370e+000	5.4398e-011	-1.0595e+007	-7.1998e+006	7.1783e+006	5.2500e-015
-4.360e+000	7.9995e-011	-1.5588e+007	-1.0595e+007	1.0563e+007	5.2500e-015
-4.350e+000	1.1757e-010	-2.2926e+007	-1.5588e+007	1.5541e+007	5.2500e-015
-4.340e+000	1.7265e-010	-3.3702e+007	-2.2926e+007	2.2858e+007	5.2500e-015
-4.330e+000	2.5324e-010	-4.9508e+007	-3.3702e+007	3.3602e+007	5.2500e-015
-4.320e+000	3.7081e-010	-7.2653e+007	-4.9508e+007	4.9361e+007	5.2500e-015
-4.310e+000	5.4160e-010	-1.0646e+008	-7.2653e+007	7.2436e+007	5.2500e-015
-4.300e+000	7.8821e-010	-1.5565e+008	-1.0646e+008	1.0614e+008	5.2500e-015
-4.290e+000	1.1413e-009	-2.2689e+008	-1.5565e+008	1.5519e+008	5.2500e-015
-4.280e+000	1.6409e-009	-3.2930e+008	-2.2689e+008	2.2622e+008	5.2500e-015
-4.270e+000	2.3366e-009	-4.7514e+008	-3.2930e+008	3.2834e+008	5.2500e-015
-4.260e+000	3.2852e-009	-6.8019e+008	-4.7514e+008	4.7376e+008	5.2500e-015
-4.250e+000	4.5449e-009	-9.6385e+008	-6.8019e+008	6.7823e+008	5.2500e-015
-4.240e+000	6.1665e-009	-1.3487e+009	-9.6385e+008	9.6113e+008	5.2500e-015
-4.230e+000	8.1840e-009	-1.8595e+009	-1.3487e+009	1.3450e+009	5.2500e-015
-4.220e+000	1.0610e-008	-2.5218e+009	-1.8595e+009	1.8546e+009	5.2500e-015
-4.210e+000	1.3438e-008	-3.3605e+009	-2.5218e+009	2.5152e+009	5.2500e-015
-4.200e+000	1.6659e-008	-4.4003e+009	-3.3605e+009	3.3522e+009	5.2500e-015
-4.190e+000	2.0266e-008	-5.6652e+009	-4.4003e+009	4.3900e+009	5.2500e-015
-4.180e+000	2.4273e-008	-7.1802e+009	-5.6652e+009	5.6528e+009	5.2500e-015
-4.170e+000	2.8706e-008	-8.9719e+009	-7.1802e+009	7.1655e+009	5.2500e-015
-4.160e+000	3.3605e-008	-1.1069e+010	-8.9719e+009	8.9550e+009	5.2500e-015
-4.150e+000	3.9010e-008	-1.3504e+010	-1.1069e+010	1.1050e+010	5.2500e-015
-4.140e+000	4.4954e-008	-1.6310e+010	-1.3504e+010	1.3483e+010	5.2500e-015
-4.130e+000	5.1457e-008	-1.9522e+010	-1.6310e+010	1.6287e+010	5.2500e-015
-4.120e+000	5.8516e-008	-2.3174e+010	-1.9522e+010	1.9497e+010	5.2500e-015
-4.110e+000	6.6106e-008	-2.7300e+010	-2.3174e+010	2.3147e+010	5.2500e-015
