Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-5.40000000e+000	-8.80000000e+000	3.05678706e+007	-6.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-1.78321294e+000	-5.88321294e+000	9.75469948e+006	0.00000000e+000	9.6769e+020	1.0000e-010	-1.3848e+020
2.000000e+001	-8.07742996e-001	-4.90774300e+000	3.97744988e+006	0.00000000e+000	2.9532e+020	1.0000e-010	0.0000e+000
3.000000e+001	-4.09998008e-001	-4.50999801e+000	1.88022549e+006	0.00000000e+000	1.0721e+020	1.0000e-010	0.0000e+000
4.000000e+001	-2.21975460e-001	-4.32197546e+000	1.03439772e+006	0.00000000e+000	4.3238e+019	1.0000e-010	0.0000e+000
5.000000e+001	-1.18535688e-001	-4.21853569e+000	6.93492367e+005	0.00000000e+000	1.7427e+019	1.0000e-010	0.0000e+000
6.000000e+001	-4.91864509e-002	-4.14918645e+000	5.76374636e+005	0.00000000e+000	5.9869e+018	1.0000e-010	0.0000e+000
7.000000e+001	8.45101274e-003	-4.09154899e+000	5.50586788e+005	0.00000000e+000	1.3182e+018	1.0000e-010	0.0000e+000
8.000000e+001	6.35096915e-002	-4.03649031e+000	5.46930508e+005	0.00000000e+000	1.8690e+017	1.0000e-010	0.0000e+000
9.000000e+001	1.18202742e-001	-3.98179726e+000	5.46476678e+005	0.00000000e+000	2.3199e+016	1.0000e-010	0.0000e+000
1.000000e+002	1.72850410e-001	-3.92714959e+000	5.46421869e+005	0.00000000e+000	2.8018e+015	1.0000e-010	0.0000e+000
1.100000e+002	-3.32507403e-001	-3.73250740e+000	1.67442442e+006	0.00000000e+000	7.8508e+019	1.0000e-010	1.3848e+020
1.200000e+002	-1.27731627e-001	-3.57439829e+000	1.14075617e+006	0.00000000e+000	1.9352e+019	1.0000e-010	-8.7710e+018
1.300000e+002	2.36773227e-002	-3.46965601e+000	9.58677922e+005	0.00000000e+000	7.9375e+017	1.0000e-010	-8.8369e+018
1.400000e+002	1.56878448e-001	-3.38312155e+000	7.89795340e+005	0.00000000e+000	5.1969e+015	1.0000e-010	-8.9028e+018
1.500000e+002	2.73191316e-001	-3.31347535e+000	6.19150812e+005	0.00000000e+000	5.7780e+013	1.0000e-010	-8.9687e+018
1.600000e+002	3.72439730e-001	-3.26089360e+000	4.46637313e+005	0.00000000e+000	1.2430e+012	1.0000e-010	-9.0346e+018
1.700000e+002	4.54436795e-001	-3.22556321e+000	2.72243838e+005	0.00000000e+000	5.2118e+010	1.0000e-010	-9.1004e+018
1.800000e+002	5.18994512e-001	-3.20767215e+000	9.59603451e+004	0.00000000e+000	4.2901e+009	1.0000e-010	-9.1663e+018
1.900000e+002	5.65923880e-001	-3.20740945e+000	-8.22232543e+004	0.00000000e+000	6.9837e+008	1.0000e-010	-9.2322e+018
2.000000e+002	5.95034888e-001	-3.22496511e+000	-2.62317121e+005	0.00000000e+000	2.2649e+008	1.0000e-010	-9.2981e+018
2.100000e+002	6.06136509e-001	-3.26053016e+000	-4.44331490e+005	0.00000000e+000	1.4742e+008	1.0000e-010	-9.3640e+018
2.200000e+002	5.99036693e-001	-3.31429664e+000	-6.28276667e+005	0.00000000e+000	1.9401e+008	1.0000e-010	-9.4299e+018
2.300000e+002	5.73542360e-001	-3.38645764e+000	-8.14163032e+005	0.00000000e+000	5.2012e+008	1.0000e-010	-9.4957e+018
2.400000e+002	5.29459390e-001	-3.47720728e+000	-1.00200104e+006	0.00000000e+000	2.8619e+009	1.0000e-010	-9.5616e+018
2.500000e+002	4.66592619e-001	-3.58674071e+000	-1.19180123e+006	0.00000000e+000	3.2567e+010	1.0000e-010	-9.6275e+018
2.600000e+002	-1.75254170e-001	-3.57525417e+000	7.06796493e+005	0.00000000e+000	3.0650e+019	1.0000e-010	1.2879e+020
2.700000e+002	-1.04574521e-001	-3.50457452e+000	4.27234541e+005	0.00000000e+000	1.4677e+019	1.0000e-010	0.0000e+000
2.800000e+002	-6.18510669e-002	-3.46185107e+000	2.81745904e+005	0.00000000e+000	7.6382e+018	1.0000e-010	0.0000e+000
2.900000e+002	-3.36764766e-002	-3.43367648e+000	2.00491393e+005	0.00000000e+000	4.2659e+018	1.0000e-010	0.0000e+000
3.000000e+002	-1.36273373e-002	-3.41362734e+000	1.51815218e+005	0.00000000e+000	2.5555e+018	1.0000e-010	0.0000e+000
3.100000e+002	1.55418455e-003	-3.39844582e+000	1.20618810e+005	0.00000000e+000	1.6378e+018	1.0000e-010	0.0000e+000
3.200000e+002	1.36160655e-002	-3.38638393e+000	9.93935904e+004	0.00000000e+000	1.1143e+018	1.0000e-010	0.0000e+000
3.300000e+002	2.35554245e-002	-3.37644458e+000	8.42110595e+004	0.00000000e+000	7.9709e+017	1.0000e-010	0.0000e+000
3.400000e+002	3.19765305e-002	-3.36802347e+000	7.28968462e+004	0.00000000e+000	5.9400e+017	1.0000e-010	0.0000e+000
