Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	7.8349e-021	-6.0536e-020	1.2216e-019	-1.8095e-019	2.3791e-019	-2.9377e-019	3.4895e-019	-4.0366e-019	4.5803e-019	-5.1246e-019	5.7322e-019	-6.7268e-019
3.000000e+001	6.9127e-020	-4.9411e-019	9.6754e-019	-1.4088e-018	1.8306e-018	-2.2402e-018	2.6417e-018	-3.0372e-018	3.4283e-018	-3.8181e-018	4.2531e-018	-4.9713e-018
4.000000e+001	6.6133e-019	-4.3961e-018	8.3704e-018	-1.1996e-017	1.5417e-017	-1.8710e-017	2.1914e-017	-2.5054e-017	2.8142e-017	-3.1207e-017	3.4630e-017	-4.0328e-017
5.000000e+001	6.1880e-018	-3.8195e-017	7.0672e-017	-9.9654e-017	1.2665e-016	-1.5238e-016	1.7725e-016	-2.0147e-016	2.2518e-016	-2.4862e-016	2.7480e-016	-3.1882e-016
6.000000e+001	5.2420e-017	-2.9801e-016	5.3405e-016	-7.3951e-016	9.2807e-016	-1.1060e-015	1.2766e-015	-1.4416e-015	1.6022e-015	-1.7603e-015	1.9370e-015	-2.2378e-015
7.000000e+001	4.3224e-016	-2.2574e-015	3.9140e-015	-5.3188e-015	6.5885e-015	-7.7740e-015	8.9008e-015	-9.9837e-015	1.1032e-014	-1.2058e-014	1.3208e-014	-1.5192e-014
8.000000e+001	3.4702e-015	-1.6608e-014	2.7830e-014	-3.7092e-014	4.5333e-014	-5.2943e-014	6.0114e-014	-6.6958e-014	7.3544e-014	-7.9961e-014	8.7174e-014	-9.9807e-014
9.000000e+001	2.7106e-014	-1.1856e-013	1.9181e-013	-2.5057e-013	3.0201e-013	-3.4897e-013	3.9285e-013	-4.3442e-013	4.7418e-013	-5.1274e-013	5.5624e-013	-6.3384e-013
1.000000e+002	2.0582e-013	-8.2051e-013	1.2800e-012	-1.6378e-012	1.9458e-012	-2.2238e-012	2.4811e-012	-2.7232e-012	2.9533e-012	-3.1754e-012	3.4272e-012	-3.8863e-012
1.100000e+002	1.5181e-012	-5.4990e-012	8.2619e-012	-1.0347e-011	1.2110e-011	-1.3683e-011	1.5126e-011	-1.6473e-011	1.7745e-011	-1.8967e-011	2.0363e-011	-2.2973e-011
1.200000e+002	1.0865e-011	-3.5650e-011	5.1515e-011	-6.3091e-011	7.2711e-011	-8.1184e-011	8.8886e-011	-9.6023e-011	1.0272e-010	-1.0912e-010	1.1651e-010	-1.3075e-010
1.300000e+002	7.5395e-011	-2.2331e-010	3.0990e-010	-3.7085e-010	4.2056e-010	-4.6381e-010	5.0275e-010	-5.3856e-010	5.7195e-010	-6.0372e-010	6.4089e-010	-7.1524e-010
1.400000e+002	5.0669e-010	-1.3497e-009	1.7960e-009	-2.0981e-009	2.3398e-009	-2.5474e-009	2.7326e-009	-2.9017e-009	3.0583e-009	-3.2067e-009	3.3837e-009	-3.7544e-009
1.500000e+002	3.2943e-009	-7.8612e-009	1.0013e-008	-1.1407e-008	1.2500e-008	-1.3428e-008	1.4248e-008	-1.4991e-008	1.5675e-008	-1.6321e-008	1.7114e-008	-1.8875e-008
1.600000e+002	2.0696e-008	-4.4053e-008	5.3610e-008	-5.9492e-008	6.4010e-008	-6.7800e-008	7.1124e-008	-7.4116e-008	7.6857e-008	-7.9440e-008	8.2752e-008	-9.0688e-008
1.700000e+002	1.2548e-007	-2.3713e-007	2.7516e-007	-2.9707e-007	3.1356e-007	-3.2726e-007	3.3921e-007	-3.4992e-007	3.5970e-007	-3.6894e-007	3.8166e-007	-4.1547e-007
1.800000e+002	7.3317e-007	-1.2239e-006	1.3511e-006	-1.4173e-006	1.4660e-006	-1.5065e-006	1.5419e-006	-1.5738e-006	1.6029e-006	-1.6308e-006	1.6747e-006	-1.8102e-006
1.900000e+002	4.1223e-006	-6.0454e-006	6.3328e-006	-6.4445e-006	6.5262e-006	-6.5975e-006	6.6631e-006	-6.7245e-006	6.7825e-006	-6.8411e-006	6.9710e-006	-7.4789e-006
2.000000e+002	2.2267e-005	-2.8512e-005	2.8266e-005	-2.7858e-005	2.7584e-005	-2.7405e-005	2.7289e-005	-2.7214e-005	2.7165e-005	-2.7150e-005	2.7438e-005	-2.9204e-005
2.100000e+002	1.1535e-004	-1.2809e-004	1.1980e-004	-1.1414e-004	1.1035e-004	-1.0763e-004	1.0557e-004	-1.0395e-004	1.0262e-004	-1.0157e-004	1.0174e-004	-1.0737e-004
2.200000e+002	5.7191e-004	-5.4669e-004	4.8071e-004	-4.4174e-004	4.1634e-004	-3.9816e-004	3.8430e-004	-3.7325e-004	3.6415e-004	-3.5665e-004	3.5389e-004	-3.7006e-004
2.300000e+002	2.7082e-003	-2.2097e-003	1.8194e-003	-1.6087e-003	1.4754e-003	-1.3814e-003	1.3104e-003	-1.2541e-003	1.2079e-003	-1.1697e-003	1.1488e-003	-1.1895e-003
2.400000e+002	1.2218e-002	-8.4292e-003	6.4696e-003	-5.4877e-003	4.8869e-003	-4.4720e-003	4.1631e-003	-3.9211e-003	3.7245e-003	-3.5624e-003	3.4597e-003	-3.5434e-003
2.500000e+002	5.2377e-002	-3.0224e-002	2.1508e-002	-1.7443e-002	1.5044e-002	-1.3427e-002	1.2245e-002	-1.1332e-002	1.0601e-002	-1.0002e-002	9.5947e-003	-9.7098e-003
2.600000e+002	2.1262e-001	-1.0134e-001	6.6438e-002	-5.1301e-002	4.2717e-002	-3.7089e-002	3.3062e-002	-3.0009e-002	2.7597e-002	-2.5646e-002	2.4263e-002	-2.4226e-002
2.700000e+002	1.8314e-001	-1.5074e-002	-7.8951e-003	1.3810e-002	-1.5922e-002	1.6747e-002	-1.7032e-002	1.7060e-002	-1.6956e-002	1.6791e-002	-1.6765e-002	1.7582e-002
2.800000e+002	1.1500e-001	8.4335e-002	-7.3434e-002	6.1686e-002	-5.3235e-002	4.6998e-002	-4.2198e-002	3.8374e-002	-3.5243e-002	3.2639e-002	-3.0730e-002	3.0490e-002
2.900000e+002	6.2438e-002	1.3945e-001	-8.2629e-002	5.3961e-002	-3.7701e-002	2.7350e-002	-2.0229e-002	1.5058e-002	-1.1152e-002	8.1158e-003	-5.7392e-003	3.8500e-003
3.000000e+002	3.1079e-002	1.4978e-001	-4.5281e-002	8.6066e-003	7.5693e-003	-1.5755e-002	2.0208e-002	-2.2699e-002	2.4074e-002	-2.4790e-002	2.5356e-002	-2.6999e-002
3.100000e+002	1.4595e-002	1.3283e-001	1.1275e-002	-4.1553e-002	4.7922e-002	-4.7539e-002	4.5006e-002	-4.1844e-002	3.8611e-002	-3.5538e-002	3.3006e-002	-3.2090e-002
3.200000e+002	6.5730e-003	1.0514e-001	6.4190e-002	-7.2720e-002	6.1992e-002	-4.9970e-002	3.9529e-002	-3.0914e-002	2.3874e-002	-1.8118e-002	1.3480e-002	-9.8139e-003
3.300000e+002	2.8674e-003	7.7018e-002	1.0131e-001	-7.6241e-002	4.6830e-002	-2.5392e-002	1.0500e-002	-1.4168e-004	-7.1267e-003	1.2270e-002	-1.6109e-002	2.0077e-002
3.400000e+002	1.2195e-003	5.3284e-002	1.1967e-001	-5.5422e-002	1.2439e-002	1.1364e-002	-2.4145e-002	3.0713e-002	-3.3707e-002	3.4623e-002	-3.4654e-002	3.5612e-002
3.500000e+002	5.0792e-004	3.5254e-002	1.2186e-001	-1.9686e-002	-2.6437e-002	4.3240e-002	-4.7085e-002	4.5264e-002	-4.1066e-002	3.6040e-002	-3.1178e-002	2.7470e-002
3.600000e+002	2.0782e-004	2.2494e-002	1.1277e-001	2.0511e-002	-5.6904e-002	5.8380e-002	-4.9199e-002	3.7711e-002	-2.6751e-002	1.7195e-002	-9.2127e-003	2.2295e-003
3.700000e+002	8.3734e-005	1.3923e-002	9.7391e-002	5.6814e-002	-7.1366e-002	5.3073e-002	-3.1362e-002	1.3128e-002	6.9795e-004	-1.0685e-002	1.7877e-002	-2.4317e-002
3.800000e+002	3.3286e-005	8.3980e-003	7.9728e-002	8.4170e-002	-6.8068e-002	3.0897e-002	-1.8238e-003	-1.6957e-002	2.7827e-002	-3.3297e-002	3.5602e-002	-3.7410e-002
3.900000e+002	1.3074e-005	4.9524e-003	6.2510e-002	1.0071e-001	-4.9803e-002	-2.0288e-004	2.8342e-002	-4.0426e-002	4.3002e-002	-4.0458e-002	3.5711e-002	-3.0892e-002
4.000000e+002	5.0799e-006	2.8631e-003	4.7277e-002	1.0694e-001	-2.1892e-002	-3.1250e-002	4.9497e-002	-4.9180e-002	4.0829e-002	-2.9904e-002	1.9083e-002	-8.9865e-003
4.100000e+002	1.9545e-006	1.6261e-003	3.4673e-002	1.0479e-001	9.7372e-003	-5.4834e-002	5.6096e-002	-4.1206e-002	2.3159e-002	-6.9691e-003	-6.0318e-003	1.7180e-002
4.200000e+002	7.4530e-007	9.0891e-004	2.4759e-002	9.6710e-002	3.9926e-002	-6.6527e-002	4.7429e-002	-2.0122e-002	-2.7925e-003	1.8698e-002	-2.8597e-002	3.5577e-002
4.300000e+002	2.8186e-007	5.0073e-004	1.7268e-002	8.5130e-002	6.5022e-002	-6.5144e-002	2.6818e-002	6.9568e-003	-2.7802e-002	3.7413e-002	-3.9650e-002	3.8606e-002
4.400000e+002	1.0578e-007	2.7222e-004	1.1793e-002	7.2074e-002	8.3048e-002	-5.2184e-002	-4.1092e-005	3.2094e-002	-4.3958e-002	4.2927e-002	-3.5492e-002	2.5687e-002
4.500000e+002	3.9418e-008	1.4619e-004	7.9028e-003	5.9041e-002	9.3512e-002	-3.0874e-002	-2.6891e-002	4.8844e-002	-4.6893e-002	3.4050e-002	-1.8343e-002	2.6113e-003
4.600000e+002	1.4591e-008	7.7632e-005	5.2056e-003	4.7004e-002	9.7010e-002	-5.1335e-003	-4.8396e-002	5.3636e-002	-3.6499e-002	1.4322e-002	5.2160e-003	-2.1454e-002
4.700000e+002	5.3675e-009	4.0793e-005	3.3754e-003	3.6494e-002	9.4795e-002	2.1263e-002	-6.1038e-002	4.6136e-002	-1.6302e-002	-9.7455e-003	2.7033e-002	-3.7726e-002
4.800000e+002	1.9630e-009	2.1226e-005	2.1572e-003	2.7707e-002	8.8395e-002	4.5255e-002	-6.3402e-002	2.8742e-002	8.0345e-003	-3.1004e-002	4.0225e-002	-4.0850e-002
4.900000e+002	7.1390e-010	1.0944e-005	1.3603e-003	2.0617e-002	7.9331e-002	6.4760e-002	-5.5977e-002	5.5870e-003	3.0443e-002	-4.3757e-002	4.1144e-002	-3.0309e-002
5.000000e+002	2.5828e-010	5.5941e-006	8.4718e-004	1.5063e-002	6.8930e-002	7.8708e-002	-4.0653e-002	-1.8614e-002	4.5954e-002	-4.5089e-002	3.0057e-002	-1.0032e-002
5.100000e+002	9.2976e-011	2.8362e-006	5.2151e-004	1.0823e-002	5.8242e-002	8.6897e-002	-2.0108e-002	-3.9567e-002	5.1636e-002	-3.5224e-002	1.0581e-002	1.3341e-002
5.200000e+002	3.3312e-011	1.4270e-006	3.1756e-004	7.6576e-003	4.8015e-002	8.9782e-002	2.7759e-003	-5.4095e-002	4.6898e-002	-1.7037e-002	-1.1721e-002	3.2758e-002
5.300000e+002	1.1881e-011	7.1272e-007	1.9140e-004	5.3413e-003	3.8725e-002	8.8226e-002	2.5369e-002	-6.0467e-002	3.3239e-002	4.9772e-003	-3.1029e-002	4.2844e-002
5.400000e+002	4.2194e-012	3.5352e-007	1.1426e-004	3.6765e-003	3.0621e-002	8.3286e-002	4.5587e-002	-5.8392e-002	1.3627e-002	2.5928e-002	-4.2755e-002	4.1202e-002
5.500000e+002	1.4923e-012	1.7420e-007	6.7584e-005	2.4995e-003	2.3781e-002	7.6038e-002	6.2022e-002	-4.8784e-002	-8.2801e-003	4.1619e-002	-4.4491e-002	2.8719e-002
5.600000e+002	5.2568e-013	8.5296e-008	3.9633e-005	1.6796e-003	1.8166e-002	6.7466e-002	7.3948e-002	-3.3383e-002	-2.8878e-002	4.9293e-002	-3.6287e-002	8.9757e-003
5.700000e+002	1.8448e-013	4.1515e-008	2.3052e-005	1.1165e-003	1.3668e-002	5.8383e-002	8.1228e-002	-1.4346e-002	-4.5193e-002	4.7959e-002	-2.0336e-002	-1.2948e-002
5.800000e+002	6.4503e-014	2.0090e-008	1.3303e-005	7.3449e-004	1.0139e-002	4.9416e-002	8.4178e-002	6.1151e-003	-5.5236e-002	3.8318e-002	-2.3532e-004	-3.1850e-002
5.900000e+002	2.2474e-014	9.6686e-009	7.6203e-006	4.7852e-004	7.4227e-003	4.1002e-002	8.3417e-002	2.6025e-002	-5.8123e-002	2.2392e-002	1.9911e-002	-4.3611e-002
6.000000e+002	7.8042e-015	4.6285e-009	4.3341e-006	3.0888e-004	5.3677e-003	3.3411e-002	7.9720e-002	4.3821e-002	-5.3997e-002	2.9929e-003	3.6355e-002	-4.5981e-002
6.100000e+002	2.7011e-015	2.2044e-009	2.4483e-006	1.9764e-004	3.8370e-003	2.6778e-002	7.3904e-002	5.8434e-002	-4.3820e-002	-1.6845e-002	4.6355e-002	-3.8847e-002
6.200000e+002	9.3194e-016	1.0448e-009	1.3740e-006	1.2540e-004	2.7130e-003	2.1137e-002	6.6740e-002	6.9291e-002	-2.9098e-002	-3.4355e-002	4.8524e-002	-2.4007e-002
6.300000e+002	3.2056e-016	4.9284e-010	7.6630e-007	7.8935e-005	1.8986e-003	1.6450e-002	5.8899e-002	7.6254e-002	-1.1594e-002	-4.7397e-002	4.2888e-002	-4.5998e-003
6.400000e+002	1.0993e-016	2.3142e-010	4.2480e-007	4.9308e-005	1.3157e-003	1.2635e-002	5.0923e-002	7.9530e-002	6.9271e-003	-5.4647e-002	3.0691e-002	1.5647e-002
6.500000e+002	3.7594e-017	1.0819e-010	2.3413e-007	3.0577e-005	9.0337e-004	9.5856e-003	4.3219e-002	7.9570e-002	2.4893e-002	-5.5636e-002	1.4032e-002	3.3158e-002
6.600000e+002	1.2820e-017	5.0363e-011	1.2832e-007	1.8829e-005	6.1479e-004	7.1883e-003	3.6067e-002	7.6960e-002	4.1050e-002	-5.0663e-002	-4.5618e-003	4.5121e-002
6.700000e+002	4.3603e-018	2.3348e-011	6.9954e-008	1.1516e-005	4.1488e-004	5.3320e-003	2.9635e-002	7.2344e-002	5.4517e-002	-4.0626e-002	-2.2559e-002	4.9857e-002
