Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
5.000000e+002	6.0538e-010	-1.2048e-007	5.9280e-005	2.9555e-003	2.9732e-002	8.6323e-002	4.3873e-002	-6.1466e-002	2.3302e-002	1.5194e-002	-3.6612e-002	4.2633e-002
5.100000e+002	2.3122e-010	-5.4763e-008	3.3125e-005	1.9432e-003	2.2659e-002	7.8359e-002	6.2137e-002	-5.3528e-002	7.6149e-004	3.5031e-002	-4.5024e-002	3.8068e-002
5.200000e+002	8.7874e-011	-2.4736e-008	1.8348e-005	1.2622e-003	1.6971e-002	6.8981e-002	7.5447e-002	-3.8622e-002	-2.1911e-002	4.7523e-002	-4.2533e-002	2.3151e-002
5.300000e+002	3.3240e-011	-1.1106e-008	1.0079e-005	8.1068e-004	1.2508e-002	5.9130e-002	8.3586e-002	-1.9120e-002	-4.1042e-002	5.0584e-002	-3.0218e-002	2.1965e-003
5.400000e+002	1.2517e-011	-4.9584e-009	5.4933e-006	5.1515e-004	9.0832e-003	4.9508e-002	8.6892e-002	2.4518e-003	-5.3981e-002	4.4148e-002	-1.1247e-002	-1.9307e-002
5.500000e+002	4.6931e-012	-2.2016e-009	2.9717e-006	3.2408e-004	6.5060e-003	4.0588e-002	8.6072e-002	2.3783e-002	-5.9333e-002	2.9880e-002	1.0084e-002	-3.6182e-002
5.600000e+002	1.7523e-012	-9.7244e-010	1.5961e-006	2.0195e-004	4.6007e-003	3.2649e-002	8.2021e-002	4.3022e-002	-5.6935e-002	1.0608e-002	2.9399e-002	-4.4745e-002
5.700000e+002	6.5171e-013	-4.2738e-010	8.5148e-007	1.2472e-004	3.2144e-003	2.5810e-002	7.5677e-002	5.8888e-002	-4.7648e-002	-1.0339e-002	4.3116e-002	-4.3456e-002
5.800000e+002	2.4145e-013	-1.8693e-010	4.5129e-007	7.6363e-005	2.2206e-003	2.0081e-002	6.7918e-002	7.0682e-002	-3.3035e-002	-2.9749e-002	4.9025e-002	-3.3002e-002
5.900000e+002	8.9125e-014	-8.1383e-011	2.3770e-007	4.6378e-005	1.5178e-003	1.5395e-002	5.9496e-002	7.8221e-002	-1.5025e-002	-4.5004e-002	4.6492e-002	-1.5883e-002
