Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11
1.200000e+002	4.5220e-013	-6.5218e-013	7.2774e-013	-7.7493e-013	8.1028e-013	-8.3902e-013	8.6345e-013	-8.8478e-013	9.0385e-013	-9.2403e-013	9.7194e-013
1.300000e+002	3.2183e-012	-4.3508e-012	4.7185e-012	-4.9355e-012	5.0941e-012	-5.2213e-012	5.3283e-012	-5.4210e-012	5.5035e-012	-5.5954e-012	5.8556e-012
1.400000e+002	2.3580e-011	-2.9941e-011	3.1589e-011	-3.2477e-011	3.3104e-011	-3.3598e-011	3.4009e-011	-3.4364e-011	3.4678e-011	-3.5069e-011	3.6521e-011
1.500000e+002	1.7620e-010	-2.1042e-010	2.1610e-010	-2.1847e-010	2.1998e-010	-2.2112e-010	2.2207e-010	-2.2288e-010	2.2360e-010	-2.2496e-010	2.3315e-010
1.600000e+002	1.3309e-009	-1.4959e-009	1.4960e-009	-1.4874e-009	1.4797e-009	-1.4734e-009	1.4682e-009	-1.4638e-009	1.4601e-009	-1.4614e-009	1.5075e-009
1.700000e+002	1.0074e-008	-1.0659e-008	1.0380e-008	-1.0151e-008	9.9776e-009	-9.8415e-009	9.7307e-009	-9.6375e-009	9.5580e-009	-9.5182e-009	9.7724e-009
1.800000e+002	7.5755e-008	-7.5419e-008	7.1513e-008	-6.8777e-008	6.6787e-008	-6.5252e-008	6.4014e-008	-6.2980e-008	6.2099e-008	-6.1523e-008	6.2868e-008
1.900000e+002	5.6095e-007	-5.2496e-007	4.8444e-007	-4.5806e-007	4.3935e-007	-4.2512e-007	4.1373e-007	-4.0429e-007	3.9629e-007	-3.9057e-007	3.9718e-007
2.000000e+002	4.0520e-006	-3.5587e-006	3.1936e-006	-2.9674e-006	2.8103e-006	-2.6922e-006	2.5987e-006	-2.5217e-006	2.4568e-006	-2.4083e-006	2.4370e-006
2.100000e+002	2.8263e-005	-2.3239e-005	2.0258e-005	-1.8484e-005	1.7275e-005	-1.6379e-005	1.5675e-005	-1.5100e-005	1.4618e-005	-1.4249e-005	1.4344e-005
2.200000e+002	1.8821e-004	-1.4440e-004	1.2209e-004	-1.0928e-004	1.0072e-004	-9.4442e-005	8.9567e-005	-8.5620e-005	8.2334e-005	-7.9778e-005	7.9869e-005
2.300000e+002	1.1810e-003	-8.4164e-004	6.8867e-004	-6.0386e-004	5.4826e-004	-5.0807e-004	4.7717e-004	-4.5237e-004	4.3188e-004	-4.1579e-004	4.1380e-004
2.400000e+002	6.8750e-003	-4.5225e-003	3.5707e-003	-3.0614e-003	2.7342e-003	-2.5012e-003	2.3240e-003	-2.1832e-003	2.0678e-003	-1.9767e-003	1.9545e-003
2.500000e+002	3.6418e-002	-2.1920e-002	1.6631e-002	-1.3903e-002	1.2190e-002	-1.0989e-002	1.0088e-002	-9.3799e-003	8.8041e-003	-8.3491e-003	8.1942e-003
2.600000e+002	1.7116e-001	-9.3088e-002	6.7448e-002	-5.4757e-002	4.6986e-002	-4.1641e-002	3.7688e-002	-3.4618e-002	3.2150e-002	-3.0201e-002	2.9382e-002
2.700000e+002	1.8508e-001	-5.7977e-002	2.8938e-002	-1.6978e-002	1.0556e-002	-6.5861e-003	3.9115e-003	-2.0014e-003	5.7916e-004	5.1701e-004	-1.4506e-003
2.800000e+002	1.4406e-001	1.9607e-002	-3.6057e-002	3.8236e-002	-3.7558e-002	3.6167e-002	-3.4635e-002	3.3142e-002	-3.1744e-002	3.0547e-002	-3.0308e-002
2.900000e+002	9.6266e-002	8.7724e-002	-7.7057e-002	6.3735e-002	-5.3483e-002	4.5681e-002	-3.9598e-002	3.4734e-002	-3.0760e-002	2.7532e-002	-2.5475e-002
3.000000e+002	5.8746e-002	1.2698e-001	-7.8626e-002	4.9504e-002	-3.1797e-002	2.0237e-002	-1.2254e-002	6.5044e-003	-2.2308e-003	-1.0329e-003	3.7584e-003
3.100000e+002	3.3689e-002	1.3784e-001	-4.8248e-002	9.6319e-003	8.8986e-003	-1.8560e-002	2.3796e-002	-2.6624e-002	2.8060e-002	-2.8748e-002	2.9788e-002
3.200000e+002	1.8449e-002	1.2880e-001	-2.0922e-003	-3.4465e-002	4.4980e-002	-4.6581e-002	4.4826e-002	-4.1810e-002	3.8407e-002	-3.5094e-002	3.2788e-002
3.300000e+002	9.7465e-003	1.0927e-001	4.4617e-002	-6.5611e-002	6.0565e-002	-5.0489e-002	4.0382e-002	-3.1451e-002	2.3869e-002	-1.7561e-002	1.2500e-002
3.400000e+002	5.0011e-003	8.6487e-002	8.1848e-002	-7.5494e-002	5.1685e-002	-3.0870e-002	1.5078e-002	-3.5023e-003	-4.8983e-003	1.1012e-002	-1.6019e-002
3.500000e+002	2.5045e-003	6.4909e-002	1.0526e-001	-6.4206e-002	2.4183e-002	1.7861e-003	-1.7358e-002	2.6253e-002	-3.0960e-002	3.3143e-002	-3.4689e-002
3.600000e+002	1.2285e-003	4.6679e-002	1.1488e-001	-3.7332e-002	-1.1122e-002	3.3755e-002	-4.2238e-002	4.3460e-002	-4.1081e-002	3.7132e-002	-3.3336e-002
3.700000e+002	5.9177e-004	3.2403e-002	1.1324e-001	-2.6313e-003	-4.3207e-002	5.3858e-002	-5.0133e-002	4.1335e-002	-3.1412e-002	2.2025e-002	-1.3845e-002
3.800000e+002	2.8057e-004	2.1828e-002	1.0385e-001	3.2543e-002	-6.4058e-002	5.6619e-002	-3.9347e-002	2.2042e-002	-7.5377e-003	-3.7588e-003	1.2770e-002
3.900000e+002	1.3114e-004	1.4327e-002	9.0114e-002	6.2723e-002	-6.9962e-002	4.2656e-002	-1.4949e-002	-5.8176e-003	1.9544e-002	-2.7820e-002	3.3154e-002
4.000000e+002	6.0518e-005	9.1922e-003	7.4794e-002	8.4797e-002	-6.1235e-002	1.7128e-002	1.4260e-002	-3.1557e-002	3.8782e-002	-3.9811e-002	3.8165e-002
4.100000e+002	2.7603e-005	5.7793e-003	5.9824e-002	9.7800e-002	-4.1067e-002	-1.2663e-002	3.9198e-002	-4.6499e-002	4.3319e-002	-3.5416e-002	2.6329e-002
4.200000e+002	1.2457e-005	3.5680e-003	4.6365e-002	1.0235e-001	-1.4070e-002	-3.9563e-002	5.3203e-002	-4.6486e-002	3.2325e-002	-1.7171e-002	3.4123e-003
4.300000e+002	5.5664e-006	2.1668e-003	3.4961e-002	1.0002e-001	1.4997e-002	-5.8186e-002	5.3386e-002	-3.2410e-002	1.0359e-002	7.4603e-003	-2.0875e-002
4.400000e+002	2.4648e-006	1.2963e-003	2.5733e-002	9.2735e-002	4.2126e-002	-6.5676e-002	4.0652e-002	-9.1096e-003	-1.4937e-002	2.9450e-002	-3.7149e-002
4.500000e+002	1.0822e-006	7.6484e-004	1.8536e-002	8.2420e-002	6.4511e-002	-6.1699e-002	1.8763e-002	1.6632e-002	-3.5680e-002	4.1505e-002	-3.9783e-002
4.600000e+002	4.7142e-007	4.4556e-004	1.3095e-002	7.0709e-002	8.0651e-002	-4.7922e-002	-7.0557e-003	3.8180e-002	-4.6110e-002	4.0213e-002	-2.8437e-002
4.700000e+002	2.0383e-007	2.5651e-004	9.0883e-003	5.8853e-002	9.0183e-002	-2.7246e-002	-3.1502e-002	5.0669e-002	-4.3899e-002	2.6588e-002	-7.5226e-003
4.800000e+002	8.7516e-008	1.4605e-004	6.2064e-003	4.7708e-002	9.3600e-002	-3.0339e-003	-5.0264e-002	5.1852e-002	-3.0272e-002	5.1844e-003	1.5817e-002
4.900000e+002	3.7329e-008	8.2309e-005	4.1756e-003	3.7777e-002	9.1925e-002	2.1532e-002	-6.0631e-002	4.2161e-002	-9.1789e-003	-1.7666e-002	3.4270e-002
5.000000e+002	1.5823e-008	4.5938e-005	2.7708e-003	2.9293e-002	8.6424e-002	4.3866e-002	-6.1645e-002	2.4166e-002	1.4061e-002	-3.5811e-002	4.2572e-002
5.100000e+002	6.6672e-009	2.5406e-005	1.8152e-003	2.2285e-002	7.8380e-002	6.2189e-002	-5.3903e-002	1.7060e-003	3.4183e-002	-4.4853e-002	3.8784e-002
5.200000e+002	2.7935e-009	1.3931e-005	1.1749e-003	1.6663e-002	6.8944e-002	7.5551e-002	-3.9133e-002	-2.1049e-002	4.7128e-002	-4.3018e-002	2.4433e-002
5.300000e+002	1.1642e-009	7.5764e-006	7.5202e-004	1.2261e-002	5.9055e-002	8.3731e-002	-1.9698e-002	-4.0396e-002	5.0704e-002	-3.1231e-002	3.7017e-003
5.400000e+002	4.8269e-010	4.0888e-006	4.7627e-004	8.8905e-003	4.9412e-002	8.7067e-002	1.8735e-003	-5.3637e-002	4.4743e-002	-1.2555e-002	-1.7956e-002
5.500000e+002	1.9915e-010	2.1904e-006	2.9864e-004	6.3586e-003	4.0485e-002	8.6264e-002	2.3261e-002	-5.9324e-002	3.0830e-002	8.7614e-003	-3.5303e-002
5.600000e+002	8.1780e-011	1.1652e-006	1.8550e-004	4.4900e-003	3.2547e-002	8.2219e-002	4.2597e-002	-5.7245e-002	1.1744e-002	2.8322e-002	-4.4526e-002
5.700000e+002	3.3431e-011	6.1573e-007	1.1419e-004	3.1327e-003	2.5716e-002	7.5872e-002	5.8584e-002	-4.8221e-002	-9.2006e-003	4.2481e-002	-4.3927e-002
5.800000e+002	1.3607e-011	3.2329e-007	6.9703e-005	2.1613e-003	1.9997e-002	6.8102e-002	7.0509e-002	-3.3795e-002	-2.8775e-002	4.8930e-002	-3.4047e-002
5.900000e+002	5.5153e-012	1.6870e-007	4.2204e-005	1.4753e-003	1.5323e-002	5.9666e-002	7.8174e-002	-1.5883e-002	-4.4320e-002	4.6937e-002	-1.7277e-002
6.000000e+002	2.2265e-012	8.7518e-008	2.5357e-005	9.9698e-004	1.1582e-002	5.1161e-002	8.1794e-002	3.5282e-003	-5.4044e-002	3.7251e-002	2.8397e-003
6.100000e+002	8.9535e-013	4.5146e-008	1.5123e-005	6.6735e-004	8.6429e-003	4.3027e-002	8.1867e-002	2.2636e-002	-5.7122e-002	2.1774e-002	2.2430e-002
6.200000e+002	3.5870e-013	2.3162e-008	8.9558e-006	4.4268e-004	6.3728e-003	3.5555e-002	7.9056e-002	3.9980e-002	-5.3640e-002	3.0872e-003	3.8046e-002
6.300000e+002	1.4319e-013	1.1821e-008	5.2678e-006	2.9113e-004	4.6462e-003	2.8911e-002	7.4084e-002	5.4523e-002	-4.4422e-002	-1.6030e-002	4.7221e-002
6.400000e+002	5.6956e-014	6.0029e-009	3.0785e-006	1.8989e-004	3.3515e-003	2.3160e-002	6.7654e-002	6.5666e-002	-3.0794e-002	-3.3034e-002	4.8765e-002
6.500000e+002	2.2579e-014	3.0334e-009	1.7878e-006	1.2289e-004	2.3933e-003	1.8299e-002	6.0398e-002	7.3202e-002	-1.4339e-002	-4.5930e-002	4.2790e-002
6.600000e+002	8.9217e-015	1.5257e-009	1.0320e-006	7.8931e-005	1.6928e-003	1.4273e-002	5.2841e-002	7.7249e-002	3.3296e-003	-5.3448e-002	3.0529e-002
6.700000e+002	3.5140e-015	7.6385e-010	5.9230e-007	5.0332e-005	1.1865e-003	1.0999e-002	4.5395e-002	7.8158e-002	2.0740e-002	-5.5084e-002	1.3997e-002
6.800000e+002	1.3798e-015	3.8075e-010	3.3804e-007	3.1874e-005	8.2441e-004	8.3803e-003	3.8355e-002	7.6430e-002	3.6685e-002	-5.1037e-002	-4.3953e-003
6.900000e+002	5.4014e-016	1.8898e-010	1.9189e-007	2.0051e-005	5.6810e-004	6.3170e-003	3.1917e-002	7.2635e-002	5.0285e-002	-4.2066e-002	-2.2233e-002
7.000000e+002	2.1083e-016	9.3412e-011	1.0835e-007	1.2532e-005	3.8838e-004	4.7135e-003	2.6187e-002	6.7352e-002	6.0997e-002	-2.9313e-002	-3.7408e-002
7.100000e+002	8.2058e-017	4.5987e-011	6.0878e-008	7.7850e-006	2.6350e-004	3.4834e-003	2.1205e-002	6.1117e-002	6.8598e-002	-1.4110e-002	-4.8342e-002
7.200000e+002	3.1850e-017	2.2552e-011	3.4036e-008	4.8071e-006	1.7748e-004	2.5508e-003	1.6961e-002	5.4400e-002	7.3126e-002	2.1840e-003	-5.4097e-002
7.300000e+002	1.2329e-017	1.1017e-011	1.8939e-008	2.9513e-006	1.1870e-004	1.8516e-003	1.3412e-002	4.7585e-002	7.4824e-002	1.8322e-002	-5.4386e-002
7.400000e+002	4.7597e-018	5.3624e-012	1.0490e-008	1.8018e-006	7.8859e-005	1.3329e-003	1.0490e-002	4.0968e-002	7.4071e-002	3.3264e-002	-4.9503e-002
7.500000e+002	1.8329e-018	2.6007e-012	5.7847e-009	1.0941e-006	5.2048e-005	9.5190e-004	8.1212e-003	3.4759e-002	7.1323e-002	4.6228e-002	-4.0200e-002
7.600000e+002	7.0405e-019	1.2569e-012	3.1760e-009	6.6094e-007	3.4138e-005	6.7460e-004	6.2263e-003	2.9095e-002	6.7060e-002	5.6707e-002	-2.7537e-002
7.700000e+002	2.6978e-019	6.0540e-013	1.7364e-009	3.9724e-007	2.2256e-005	4.7458e-004	4.7296e-003	2.4049e-002	6.1747e-002	6.4453e-002	-1.2726e-002
7.800000e+002	1.0313e-019	2.9063e-013	9.4545e-010	2.3758e-007	1.4424e-005	3.3151e-004	3.5611e-003	1.9644e-002	5.5804e-002	6.9445e-002	3.0082e-003
7.900000e+002	3.9330e-020	1.3907e-013	5.1274e-010	1.4142e-007	9.2960e-006	2.3000e-004	2.6588e-003	1.5870e-002	4.9590e-002	7.1841e-002	1.8540e-002
8.000000e+002	1.4965e-020	6.6335e-014	2.7699e-010	8.3787e-008	5.9581e-006	1.5853e-004	1.9692e-003	1.2687e-002	4.3396e-002	7.1928e-002	3.2924e-002
8.100000e+002	5.6817e-021	3.1544e-014	1.4907e-010	4.9419e-008	3.7984e-006	1.0858e-004	1.4472e-003	1.0043e-002	3.7441e-002	7.0073e-002	4.5436e-002
8.200000e+002	2.1524e-021	1.4955e-014	7.9927e-011	2.9020e-008	2.4091e-006	7.3910e-005	1.0557e-003	7.8749e-003	3.1882e-002	6.6679e-002	5.5597e-002
8.300000e+002	8.1365e-022	7.0695e-015	4.2702e-011	1.6969e-008	1.5204e-006	5.0015e-005	7.6465e-004	6.1200e-003	2.6818e-002	6.2152e-002	6.3154e-002
8.400000e+002	3.0693e-022	3.3322e-015	2.2734e-011	9.8814e-009	9.5480e-007	3.3652e-005	5.5004e-004	4.7157e-003	2.2301e-002	5.6869e-002	6.8061e-002
8.500000e+002	1.1555e-022	1.5662e-015	1.2062e-011	5.7308e-009	5.9679e-007	2.2517e-005	3.9306e-004	3.6040e-003	1.8344e-002	5.1167e-002	7.0436e-002
8.600000e+002	4.3412e-023	7.3416e-016	6.3780e-012	3.3106e-009	3.7131e-007	1.4985e-005	2.7908e-004	2.7328e-003	1.4934e-002	4.5326e-002	7.0520e-002
8.700000e+002	1.6278e-023	3.4320e-016	3.3616e-012	1.9051e-009	2.2999e-007	9.9209e-006	1.9693e-004	2.0565e-003	1.2039e-002	3.9571e-002	6.8635e-002
8.800000e+002	6.0919e-024	1.6002e-016	1.7661e-012	1.0922e-009	1.4183e-007	6.5347e-006	1.3813e-004	1.5362e-003	9.6122e-003	3.4070e-002	6.5144e-002
8.900000e+002	2.2756e-024	7.4416e-017	9.2494e-013	6.2384e-010	8.7095e-008	4.2829e-006	9.6312e-005	1.1393e-003	7.6025e-003	2.8939e-002	6.0418e-002
9.000000e+002	8.4842e-025	3.4520e-017	4.8293e-013	3.5505e-010	5.3258e-008	2.7933e-006	6.6762e-005	8.3876e-004	5.9559e-003	2.4248e-002	5.4810e-002
9.100000e+002	3.1575e-025	1.5973e-017	2.5139e-013	2.0136e-010	3.2432e-008	1.8128e-006	4.6001e-005	6.1286e-004	4.6193e-003	2.0031e-002	4.8638e-002
9.200000e+002	1.1730e-025	7.3730e-018	1.3047e-013	1.1379e-010	1.9666e-008	1.1704e-006	3.1491e-005	4.4406e-004	3.5426e-003	1.6289e-002	4.2171e-002
9.300000e+002	4.3500e-026	3.3950e-018	6.7505e-014	6.4058e-011	1.1868e-008	7.5108e-007	2.1392e-005	3.1850e-004	2.6801e-003	1.3003e-002	3.5624e-002
9.400000e+002	1.6103e-026	1.5592e-018	3.4804e-014	3.5892e-011	7.1179e-009	4.7808e-007	1.4376e-005	2.2524e-004	1.9906e-003	1.0133e-002	2.9156e-002
9.500000e+002	5.9494e-027	7.1355e-019	1.7847e-014	1.9956e-011	4.2242e-009	3.0012e-007	9.4905e-006	1.5575e-004	1.4376e-003	7.6276e-003	2.2869e-002
9.600000e+002	2.1898e-027	3.2386e-019	9.0328e-015	1.0897e-011	2.4491e-009	1.8301e-007	6.0491e-006	1.0330e-004	9.8889e-004	5.4280e-003	1.6816e-002
9.700000e+002	7.9239e-028	1.4238e-019	4.3761e-015	5.6364e-012	1.3321e-009	1.0374e-007	3.5519e-006	6.2567e-005	6.1583e-004	3.4669e-003	1.1001e-002
9.800000e+002	2.5275e-028	5.2979e-020	1.7503e-015	2.3625e-012	5.7818e-010	4.6300e-008	1.6228e-006	2.9168e-005	2.9224e-004	1.6716e-003	5.3831e-003
9.900000e+002	-1.2314e-029	-1.9500e-021	-5.6384e-017	-6.9692e-014	-1.5956e-011	-1.2104e-009	-4.0519e-008	-6.9962e-007	-6.7632e-006	-3.7451e-005	-1.1698e-004
1.000000e+003	4.1355e-029	8.2703e-021	2.6874e-016	3.5936e-013	8.7397e-011	6.9662e-009	2.4327e-007	4.3594e-006	4.3567e-005	2.4866e-004	7.9924e-004
