Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.75579243e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.08420757e+000	-6.18420757e+000	1.19455688e+007	0.00000000e+000	1.2227e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-8.89650686e-001	-4.98965069e+000	5.26921809e+006	0.00000000e+000	3.4129e+020	1.0000e-010	0.0000e+000
3.000000e+001	-3.62728877e-001	-4.46272888e+000	3.52152576e+006	0.00000000e+000	8.9340e+019	1.0000e-010	0.0000e+000
4.000000e+001	-5.70576301e-001	-3.97057630e+000	2.72251844e+006	0.00000000e+000	1.7557e+020	1.0000e-010	1.3848e+020
5.000000e+001	-2.72869911e-001	-3.70468809e+000	1.49463834e+006	0.00000000e+000	5.8585e+019	1.0000e-010	-5.9731e+018
6.000000e+001	-9.79515313e-002	-3.56158789e+000	1.12504859e+006	0.00000000e+000	1.3447e+019	1.0000e-010	-6.0037e+018
7.000000e+001	4.00078736e-002	-3.45544667e+000	1.00252785e+006	0.00000000e+000	4.4557e+017	1.0000e-010	-6.0344e+018
8.000000e+001	1.65715204e-001	-3.36155752e+000	8.87583547e+005	0.00000000e+000	3.6923e+015	1.0000e-010	-6.0650e+018
9.000000e+001	2.79928105e-001	-3.27916280e+000	7.71845617e+005	0.00000000e+000	4.4525e+013	1.0000e-010	-6.0956e+018
1.000000e+002	3.82567212e-001	-3.20834188e+000	6.55242048e+005	0.00000000e+000	8.4012e+011	1.0000e-010	-6.1262e+018
1.100000e+002	4.73545962e-001	-3.14918131e+000	5.37768885e+005	0.00000000e+000	2.4887e+010	1.0000e-010	-6.1569e+018
1.200000e+002	5.52777396e-001	-3.10176806e+000	4.19422961e+005	0.00000000e+000	1.1613e+009	1.0000e-010	-6.1875e+018
1.300000e+002	6.20174238e-001	-3.06618940e+000	3.00201110e+005	0.00000000e+000	8.5648e+007	1.0000e-010	-6.2181e+018
1.400000e+002	6.75648894e-001	-3.04253292e+000	1.80100151e+005	0.00000000e+000	1.0018e+007	1.0000e-010	-6.2487e+018
1.500000e+002	7.19113455e-001	-3.03088655e+000	5.91168865e+004	0.00000000e+000	1.8647e+006	1.0000e-010	-6.2794e+018
1.600000e+002	7.50479689e-001	-3.03133849e+000	-6.27518952e+004	0.00000000e+000	5.5422e+005	1.0000e-010	-6.3100e+018
1.700000e+002	7.69659045e-001	-3.04397732e+000	-1.85509422e+005	0.00000000e+000	2.6393e+005	1.0000e-010	-6.3406e+018
1.800000e+002	7.76562648e-001	-3.06889190e+000	-3.09158938e+005	0.00000000e+000	2.0207e+005	1.0000e-010	-6.3713e+018
1.900000e+002	7.71101299e-001	-3.10617143e+000	-4.33703702e+005	0.00000000e+000	2.4961e+005	1.0000e-010	-6.4019e+018
2.000000e+002	7.53185475e-001	-3.15590543e+000	-5.59146990e+005	0.00000000e+000	4.9915e+005	1.0000e-010	-6.4325e+018
2.100000e+002	7.22725321e-001	-3.21818377e+000	-6.85492093e+005	0.00000000e+000	1.6216e+006	1.0000e-010	-6.4631e+018
2.200000e+002	6.79630657e-001	-3.29309662e+000	-8.12742318e+005	0.00000000e+000	8.5880e+006	1.0000e-010	-6.4938e+018
2.300000e+002	6.23810971e-001	-3.38073448e+000	-9.40900989e+005	0.00000000e+000	7.4409e+007	1.0000e-010	-6.5244e+018
2.400000e+002	5.55175418e-001	-3.48118822e+000	-1.06997144e+006	0.00000000e+000	1.0584e+009	1.0000e-010	-6.5550e+018
2.500000e+002	4.73632818e-001	-3.59454900e+000	-1.19995704e+006	0.00000000e+000	2.4803e+010	1.0000e-010	-6.5856e+018
2.600000e+002	-1.80908340e-001	-3.58090834e+000	7.30679364e+005	0.00000000e+000	3.2091e+019	1.0000e-010	1.3187e+020
2.700000e+002	-1.07840404e-001	-3.50784040e+000	4.39227090e+005	0.00000000e+000	1.5301e+019	1.0000e-010	0.0000e+000
2.800000e+002	-6.39176951e-002	-3.46391770e+000	2.88223846e+005	0.00000000e+000	7.9277e+018	1.0000e-010	0.0000e+000
2.900000e+002	-3.50953105e-002	-3.43509531e+000	2.04242165e+005	0.00000000e+000	4.4091e+018	1.0000e-010	0.0000e+000
3.000000e+002	-1.46710940e-002	-3.41467109e+000	1.54142954e+005	0.00000000e+000	2.6302e+018	1.0000e-010	0.0000e+000
3.100000e+002	7.43201423e-004	-3.39925680e+000	1.22158708e+005	0.00000000e+000	1.6792e+018	1.0000e-010	0.0000e+000
3.200000e+002	1.29590722e-002	-3.38704093e+000	1.00469588e+005	0.00000000e+000	1.1387e+018	1.0000e-010	0.0000e+000
3.300000e+002	2.30060311e-002	-3.37699397e+000	8.49976361e+004	0.00000000e+000	8.1228e+017	1.0000e-010	0.0000e+000
3.400000e+002	3.15057947e-002	-3.36849421e+000	7.34934210e+004	0.00000000e+000	6.0397e+017	1.0000e-010	0.0000e+000
3.500000e+002	3.88551368e-002	-3.36114486e+000	6.46455956e+004	0.00000000e+000	4.6451e+017	1.0000e-010	0.0000e+000
3.600000e+002	4.53196963e-002	-3.35468030e+000	5.76500454e+004	0.00000000e+000	3.6727e+017	1.0000e-010	0.0000e+000
3.700000e+002	5.10847009e-002	-3.34891530e+000	5.19912175e+004	0.00000000e+000	2.9709e+017	1.0000e-010	0.0000e+000
3.800000e+002	5.62838226e-002	-3.34371618e+000	4.73255262e+004	0.00000000e+000	2.4495e+017	1.0000e-010	0.0000e+000
3.900000e+002	6.10163752e-002	-3.33898362e+000	4.34162017e+004	0.00000000e+000	2.0524e+017	1.0000e-010	0.0000e+000
4.000000e+002	6.53579954e-002	-3.33464200e+000	4.00952874e+004	0.00000000e+000	1.7435e+017	1.0000e-010	0.0000e+000
4.100000e+002	6.93675241e-002	-3.33063248e+000	3.72406031e+004	0.00000000e+000	1.4987e+017	1.0000e-010	0.0000e+000
4.200000e+002	7.30915844e-002	-3.32690842e+000	3.47612912e+004	0.00000000e+000	1.3016e+017	1.0000e-010	0.0000e+000
4.300000e+002	7.65677136e-002	-3.32343229e+000	3.25884682e+004	0.00000000e+000	1.1407e+017	1.0000e-010	0.0000e+000
4.400000e+002	7.98265604e-002	-3.32017344e+000	3.06690090e+004	0.00000000e+000	1.0077e+017	1.0000e-010	0.0000e+000
4.500000e+002	8.28934613e-002	-3.31710654e+000	2.89613151e+004	0.00000000e+000	8.9654e+016	1.0000e-010	0.0000e+000
4.600000e+002	8.57895928e-002	-3.31421041e+000	2.74323674e+004	0.00000000e+000	8.0270e+016	1.0000e-010	0.0000e+000
4.700000e+002	8.85328295e-002	-3.31146717e+000	2.60556354e+004	0.00000000e+000	7.2279e+016	1.0000e-010	0.0000e+000
4.800000e+002	9.11383931e-002	-3.30886161e+000	2.48095657e+004	0.00000000e+000	6.5419e+016	1.0000e-010	0.0000e+000
4.900000e+002	9.36193496e-002	-3.30638065e+000	2.36764722e+004	0.00000000e+000	5.9488e+016	1.0000e-010	0.0000e+000
5.000000e+002	9.59869969e-002	-3.30401300e+000	2.26417099e+004	0.00000000e+000	5.4325e+016	1.0000e-010	0.0000e+000
5.100000e+002	9.82511678e-002	-3.30174883e+000	2.16930506e+004	0.00000000e+000	4.9805e+016	1.0000e-010	0.0000e+000
5.200000e+002	1.00420473e-001	-3.29957953e+000	2.08202058e+004	0.00000000e+000	4.5824e+016	1.0000e-010	0.0000e+000
5.300000e+002	1.02502493e-001	-3.29749751e+000	2.00144579e+004	0.00000000e+000	4.2302e+016	1.0000e-010	0.0000e+000
5.400000e+002	1.04503939e-001	-3.29549606e+000	1.92638023e+004	0.00000000e+000	3.9410e+016	1.0000e-010	0.0000e+000
5.500000e+002	1.06430320e-001	-3.29356968e+000	1.85670492e+004	0.00000000e+000	3.6580e+016	1.0000e-010	0.0000e+000
5.600000e+002	1.08287024e-001	-3.29171298e+000	1.79185825e+004	0.00000000e+000	3.4045e+016	1.0000e-010	0.0000e+000
5.700000e+002	1.10078883e-001	-3.28992112e+000	1.73135402e+004	0.00000000e+000	3.1765e+016	1.0000e-010	0.0000e+000
5.800000e+002	1.11810237e-001	-3.28818976e+000	1.67476916e+004	0.00000000e+000	2.9707e+016	1.0000e-010	0.0000e+000
5.900000e+002	1.13485006e-001	-3.28651499e+000	1.62173381e+004	0.00000000e+000	2.7844e+016	1.0000e-010	0.0000e+000
6.000000e+002	1.15106740e-001	-3.28489326e+000	1.57192325e+004	0.00000000e+000	2.6151e+016	1.0000e-010	0.0000e+000
