Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11
1.400000e+002	2.6680e-010	-3.9866e-010	4.5925e-010	-5.0081e-010	5.3367e-010	-5.6140e-010	5.8565e-010	-6.0736e-010	6.2717e-010	-6.4773e-010	6.8924e-010
1.500000e+002	1.5271e-009	-2.1110e-009	2.3472e-009	-2.5024e-009	2.6227e-009	-2.7229e-009	2.8098e-009	-2.8869e-009	2.9569e-009	-3.0319e-009	3.2046e-009
1.600000e+002	8.9580e-009	-1.1481e-008	1.2335e-008	-1.2866e-008	1.3269e-008	-1.3602e-008	1.3889e-008	-1.4143e-008	1.4373e-008	-1.4634e-008	1.5368e-008
1.700000e+002	5.3313e-008	-6.3432e-008	6.5886e-008	-6.7263e-008	6.8288e-008	-6.9135e-008	6.9868e-008	-7.0520e-008	7.1115e-008	-7.1916e-008	7.5046e-008
1.800000e+002	3.1877e-007	-3.5224e-007	3.5381e-007	-3.5358e-007	3.5339e-007	-3.5338e-007	3.5348e-007	-3.5367e-007	3.5395e-007	-3.5551e-007	3.6865e-007
1.900000e+002	1.8965e-006	-1.9456e-006	1.8895e-006	-1.8482e-006	1.8184e-006	-1.7958e-006	1.7780e-006	-1.7634e-006	1.7512e-006	-1.7470e-006	1.8002e-006
2.000000e+002	1.1117e-005	-1.0576e-005	9.9249e-006	-9.4987e-006	9.1970e-006	-8.9685e-006	8.7867e-006	-8.6367e-006	8.5104e-006	-8.4310e-006	8.6318e-006
2.100000e+002	6.3544e-005	-5.5938e-005	5.0676e-005	-4.7422e-005	4.5164e-005	-4.3470e-005	4.2131e-005	-4.1031e-005	4.0105e-005	-3.9447e-005	4.0118e-005
2.200000e+002	3.5018e-004	-2.8437e-004	2.4831e-004	-2.2697e-004	2.1247e-004	-2.0172e-004	1.9330e-004	-1.8644e-004	1.8070e-004	-1.7639e-004	1.7815e-004
2.300000e+002	1.8372e-003	-1.3701e-003	1.1506e-003	-1.0258e-003	9.4280e-004	-8.8218e-004	8.3520e-004	-7.9726e-004	7.6576e-004	-7.4153e-004	7.4334e-004
2.400000e+002	9.0420e-003	-6.1537e-003	4.9550e-003	-4.2999e-003	3.8739e-003	-3.5679e-003	3.3337e-003	-3.1466e-003	2.9927e-003	-2.8726e-003	2.8562e-003
2.500000e+002	4.1007e-002	-2.5246e-002	1.9404e-002	-1.6342e-002	1.4399e-002	-1.3030e-002	1.1997e-002	-1.1181e-002	1.0517e-002	-9.9960e-003	9.8481e-003
2.600000e+002	1.6752e-001	-9.2113e-002	6.7141e-002	-5.4633e-002	4.6923e-002	-4.1599e-002	3.7652e-002	-3.4580e-002	3.2108e-002	-3.0166e-002	2.9401e-002
2.700000e+002	1.8301e-001	-5.9877e-002	3.0767e-002	-1.8512e-002	1.1848e-002	-7.6926e-003	4.8742e-003	-2.8503e-003	1.3360e-003	-1.6576e-004	-8.1724e-004
2.800000e+002	1.4530e-001	1.4504e-002	-3.2706e-002	3.5936e-002	-3.5888e-002	3.4905e-002	-3.3654e-002	3.2364e-002	-3.1118e-002	3.0049e-002	-2.9956e-002
2.900000e+002	9.9212e-002	8.2056e-002	-7.4992e-002	6.3179e-002	-5.3634e-002	4.6198e-002	-4.0315e-002	3.5562e-002	-3.1650e-002	2.8467e-002	-2.6507e-002
3.000000e+002	6.1885e-002	1.2295e-001	-7.9655e-002	5.1822e-002	-3.4396e-002	2.2806e-002	-1.4689e-002	8.7761e-003	-4.3372e-003	9.2178e-004	1.9052e-003
3.100000e+002	3.6275e-002	1.3633e-001	-5.2400e-002	1.4037e-002	5.0865e-003	-1.5405e-002	2.1217e-002	-2.4523e-002	2.6353e-002	-2.7371e-002	2.8716e-002
3.200000e+002	2.0302e-002	1.2960e-001	-8.1471e-003	-2.9835e-002	4.1964e-002	-4.4782e-002	4.3893e-002	-4.1494e-002	3.8532e-002	-3.5553e-002	3.3574e-002
3.300000e+002	1.0958e-002	1.1164e-001	3.8253e-002	-6.2585e-002	5.9899e-002	-5.1203e-002	4.1872e-002	-3.3362e-002	2.5989e-002	-1.9776e-002	1.4810e-002
3.400000e+002	5.7427e-003	8.9617e-002	7.6496e-002	-7.5152e-002	5.3810e-002	-3.3952e-002	1.8396e-002	-6.7237e-003	-1.9212e-003	8.3332e-003	-1.3629e-002
3.500000e+002	2.9365e-003	6.8160e-002	1.0169e-001	-6.6685e-002	2.8430e-002	-2.4517e-003	-1.3722e-002	2.3357e-002	-2.8777e-002	3.1601e-002	-3.3746e-002
3.600000e+002	1.4702e-003	4.9644e-002	1.1328e-001	-4.2015e-002	-6.0917e-003	2.9987e-002	-3.9900e-002	4.2339e-002	-4.0906e-002	3.7675e-002	-3.4499e-002
3.700000e+002	7.2276e-004	3.4886e-002	1.1342e-001	-8.5023e-003	-3.8853e-002	5.1922e-002	-5.0104e-002	4.2579e-002	-3.3429e-002	2.4476e-002	-1.6580e-002
3.800000e+002	3.4960e-004	2.3781e-002	1.0537e-001	2.6553e-002	-6.1511e-002	5.7178e-002	-4.1704e-002	2.5208e-002	-1.0902e-002	-5.3346e-004	9.8325e-003
3.900000e+002	1.6668e-004	1.5790e-002	9.2479e-002	5.7487e-002	-6.9790e-002	4.5566e-002	-1.8914e-002	-1.9283e-003	1.6247e-002	-2.5300e-002	3.1466e-002
4.000000e+002	7.8437e-005	1.0246e-002	7.7558e-002	8.0876e-002	-6.3423e-002	2.1602e-002	9.9508e-003	-2.8364e-002	3.6896e-002	-3.9127e-002	3.8561e-002
4.100000e+002	3.6476e-005	6.5129e-003	6.2637e-002	9.5427e-002	-4.5140e-002	-7.7429e-003	3.5839e-002	-4.5114e-002	4.3596e-002	-3.6898e-002	2.8685e-002
4.200000e+002	1.6780e-005	4.0646e-003	4.8988e-002	1.0149e-001	-1.9294e-002	-3.5316e-002	5.1733e-002	-4.7376e-002	3.4699e-002	-2.0276e-002	6.7690e-003
4.300000e+002	7.6419e-006	2.4947e-003	3.7262e-002	1.0045e-001	9.4193e-003	-5.5478e-002	5.4181e-002	-3.5319e-002	1.4045e-002	3.8706e-003	-1.7860e-002
4.400000e+002	3.4482e-006	1.5081e-003	2.7656e-002	9.4141e-002	3.6899e-002	-6.4978e-002	4.3503e-002	-1.3212e-002	-1.1120e-002	2.6649e-002	-3.5646e-002
4.500000e+002	1.5425e-006	8.9901e-004	2.0082e-002	8.4467e-002	6.0159e-002	-6.3068e-002	2.3008e-002	1.2436e-002	-3.2898e-002	4.0450e-002	-4.0365e-002
4.600000e+002	6.8450e-007	5.2906e-004	1.4298e-002	7.3091e-002	7.7477e-002	-5.1068e-002	-2.3197e-003	3.4945e-002	-4.5170e-002	4.1256e-002	-3.0917e-002
4.700000e+002	3.0145e-007	3.0764e-004	9.9994e-003	6.1321e-002	8.8289e-002	-3.1652e-002	-2.7195e-002	4.9152e-002	-4.5057e-002	2.9417e-002	-1.1075e-002
4.800000e+002	1.3182e-007	1.7691e-004	6.8796e-003	5.0080e-002	9.2922e-002	-8.0842e-003	-4.7140e-002	5.2370e-002	-3.3221e-002	8.9745e-003	1.2335e-002
4.900000e+002	5.7253e-008	1.0067e-004	4.6623e-003	3.9937e-002	9.2290e-002	1.6437e-002	-5.9168e-002	4.4576e-002	-1.3183e-002	-1.3974e-002	3.1935e-002
5.000000e+002	2.4709e-008	5.6734e-005	3.1159e-003	3.1177e-002	8.7598e-002	3.9229e-002	-6.2009e-002	2.7975e-002	9.9416e-003	-3.3198e-002	4.2076e-002
5.100000e+002	1.0600e-008	3.1678e-005	2.0556e-003	2.3873e-002	8.0115e-002	5.8369e-002	-5.5972e-002	6.1850e-003	3.0859e-002	-4.3978e-002	4.0264e-002
5.200000e+002	4.5210e-009	1.7535e-005	1.3397e-003	1.7962e-002	7.1007e-002	7.2752e-002	-4.2572e-002	-1.6680e-002	4.5281e-002	-4.4080e-002	2.7481e-002
5.300000e+002	1.9177e-009	9.6263e-006	8.6334e-004	1.3298e-002	6.1249e-002	8.2014e-002	-2.4043e-002	-3.6831e-002	5.0675e-002	-3.3971e-002	7.5153e-003
5.400000e+002	8.0923e-010	5.2435e-006	5.5044e-004	9.6994e-003	5.1583e-002	8.6380e-002	-2.8756e-003	-5.1380e-002	4.6508e-002	-1.6354e-002	-1.4335e-002
5.500000e+002	3.3977e-010	2.8350e-006	3.4743e-004	6.9773e-003	4.2524e-002	8.6474e-002	1.8578e-002	-5.8642e-002	3.4042e-002	4.7091e-003	-3.2738e-002
5.600000e+002	1.4197e-010	1.5220e-006	2.1721e-004	4.9547e-003	3.4387e-002	8.3146e-002	3.8367e-002	-5.8166e-002	1.5838e-002	2.4826e-002	-4.3594e-002
5.700000e+002	5.9052e-011	8.1157e-007	1.3458e-004	3.4761e-003	2.7322e-002	7.7323e-002	5.5083e-002	-5.0572e-002	-4.8835e-003	4.0194e-002	-4.4815e-002
5.800000e+002	2.4453e-011	4.2996e-007	8.2674e-005	2.4112e-003	2.1361e-002	6.9890e-002	6.7894e-002	-3.7253e-002	-2.4874e-002	4.8243e-002	-3.6544e-002
5.900000e+002	1.0083e-011	2.2638e-007	5.0374e-005	1.6547e-003	1.6454e-002	6.1624e-002	7.6498e-002	-2.0049e-002	-4.1359e-002	4.7936e-002	-2.0859e-002
6.000000e+002	4.1406e-012	1.1849e-007	3.0455e-005	1.1241e-003	1.2500e-002	5.3155e-002	8.1019e-002	-9.2628e-004	-5.2374e-002	3.9739e-002	-1.1208e-003
6.100000e+002	1.6936e-012	6.1662e-008	1.8276e-005	7.5633e-004	9.3738e-003	4.4954e-002	8.1892e-002	1.8277e-002	-5.6898e-002	2.5334e-002	1.8826e-002
6.200000e+002	6.9010e-013	3.1914e-008	1.0889e-005	5.0426e-004	6.9449e-003	3.7344e-002	7.9742e-002	3.6032e-002	-5.4831e-002	7.1763e-003	3.5424e-002
6.300000e+002	2.8016e-013	1.6430e-008	6.4442e-006	3.3330e-004	5.0871e-003	3.0519e-002	7.5274e-002	5.1215e-002	-4.6843e-002	-1.1988e-002	4.6001e-002
6.400000e+002	1.1333e-013	8.4157e-009	3.7886e-006	2.1848e-004	3.6865e-003	2.4567e-002	6.9193e-002	6.3134e-002	-3.4155e-002	-2.9563e-002	4.9110e-002
6.500000e+002	4.5685e-014	4.2894e-009	2.2134e-006	1.4208e-004	2.6444e-003	1.9501e-002	6.2143e-002	7.1497e-002	-1.8293e-002	-4.3435e-002	4.4610e-002
6.600000e+002	1.8355e-014	2.1759e-009	1.2853e-006	9.1702e-005	1.8787e-003	1.5280e-002	5.4670e-002	7.6350e-002	-8.6287e-004	-5.2182e-002	3.3521e-002
6.700000e+002	7.3506e-015	1.0987e-009	7.4201e-007	5.8758e-005	1.3225e-003	1.1826e-002	4.7211e-002	7.7990e-002	1.6635e-002	-5.5138e-002	1.7716e-002
6.800000e+002	2.9344e-015	5.5232e-010	4.2595e-007	3.7387e-005	9.2286e-004	9.0492e-003	4.0086e-002	7.6884e-002	3.2938e-002	-5.2352e-002	-4.5926e-004
6.900000e+002	1.1678e-015	2.7645e-010	2.4320e-007	2.3629e-005	6.3863e-004	6.8495e-003	3.3512e-002	7.3582e-002	4.7095e-002	-4.4464e-002	-1.8576e-002
7.000000e+002	4.6338e-016	1.3780e-010	1.3812e-007	1.4838e-005	4.3842e-004	5.1317e-003	2.7619e-002	6.8660e-002	5.8490e-002	-3.2533e-002	-3.4453e-002
7.100000e+002	1.8334e-016	6.8405e-011	7.8047e-008	9.2599e-006	2.9868e-004	3.8076e-003	2.2461e-002	6.2662e-002	6.6828e-002	-1.7850e-002	-4.6392e-002
7.200000e+002	7.2331e-017	3.3824e-011	4.3884e-008	5.7441e-006	2.0199e-004	2.7991e-003	1.8040e-002	5.6070e-002	7.2087e-002	-1.7687e-003	-5.3317e-002
7.300000e+002	2.8458e-017	1.6661e-011	2.4558e-008	3.5426e-006	1.3564e-004	2.0397e-003	1.4322e-002	4.9288e-002	7.4462e-002	1.4441e-002	-5.4803e-002
7.400000e+002	1.1167e-017	8.1764e-012	1.3679e-008	2.1726e-006	9.0468e-005	1.4738e-003	1.1246e-002	4.2631e-002	7.4301e-002	2.9692e-002	-5.1025e-002
7.500000e+002	4.3702e-018	3.9981e-012	7.5851e-009	1.3252e-006	5.9946e-005	1.0564e-003	8.7394e-003	3.6330e-002	7.2039e-002	4.3145e-002	-4.2641e-002
7.600000e+002	1.7060e-018	1.9480e-012	4.1877e-009	8.0409e-007	3.9471e-005	7.5141e-004	6.7251e-003	3.0537e-002	6.8149e-002	5.4229e-002	-3.0649e-002
7.700000e+002	6.6431e-019	9.4593e-013	2.3022e-009	4.8541e-007	2.5832e-005	5.3052e-004	5.1269e-003	2.5343e-002	6.3099e-002	6.2638e-002	-1.6235e-002
7.800000e+002	2.5805e-019	4.5779e-013	1.2604e-009	2.9159e-007	1.6806e-005	3.7190e-004	3.8739e-003	2.0782e-002	5.7317e-002	6.8297e-002	-6.2592e-004
7.900000e+002	1.0000e-019	2.2082e-013	6.8730e-010	1.7432e-007	1.0872e-005	2.5893e-004	2.9024e-003	1.6851e-002	5.1176e-002	7.1323e-002	1.5026e-002
8.000000e+002	3.8664e-020	1.0618e-013	3.7332e-010	1.0373e-007	6.9942e-006	1.7909e-004	2.1569e-003	1.3521e-002	4.4983e-002	7.1971e-002	2.9730e-002
8.100000e+002	1.4915e-020	5.0897e-014	2.0200e-010	6.1443e-008	4.4756e-006	1.2308e-004	1.5905e-003	1.0740e-002	3.8974e-002	7.0590e-002	4.2713e-002
8.200000e+002	5.7405e-021	2.4323e-014	1.0889e-010	3.6236e-008	2.8491e-006	8.4067e-005	1.1641e-003	8.4509e-003	3.3320e-002	6.7572e-002	5.3437e-002
8.300000e+002	2.2047e-021	1.1589e-014	5.8491e-011	2.1279e-008	1.8046e-006	5.7079e-005	8.4588e-004	6.5897e-003	2.8135e-002	6.3321e-002	6.1599e-002
8.400000e+002	8.4492e-022	5.5060e-015	3.1306e-011	1.2443e-008	1.1374e-006	3.8533e-005	6.1043e-004	5.0943e-003	2.3481e-002	5.8222e-002	6.7106e-002
8.500000e+002	3.2313e-022	2.6084e-015	1.6698e-011	7.2470e-009	7.1353e-007	2.5867e-005	4.3758e-004	3.9058e-003	1.9383e-002	5.2619e-002	7.0040e-002
8.600000e+002	1.2333e-022	1.2323e-015	8.8768e-012	4.2039e-009	4.4554e-007	1.7271e-005	3.1167e-004	2.9710e-003	1.5834e-002	4.6807e-002	7.0615e-002
8.700000e+002	4.6975e-023	5.8060e-016	4.7033e-012	2.4293e-009	2.7695e-007	1.1471e-005	2.2060e-004	2.2426e-003	1.2806e-002	4.1023e-002	6.9135e-002
8.800000e+002	1.7857e-023	2.7282e-016	2.4840e-012	1.3985e-009	1.7140e-007	7.5801e-006	1.5520e-004	1.6803e-003	1.0257e-002	3.5449e-002	6.5956e-002
8.900000e+002	6.7754e-024	1.2787e-016	1.3078e-012	8.0208e-010	1.0562e-007	4.9839e-006	1.0854e-004	1.2498e-003	8.1377e-003	3.0214e-002	6.1447e-002
9.000000e+002	2.5658e-024	5.9775e-017	6.8637e-013	4.5837e-010	6.4812e-008	3.2607e-006	7.5461e-005	9.2281e-004	6.3941e-003	2.5398e-002	5.5967e-002
9.100000e+002	9.6987e-025	2.7874e-017	3.5915e-013	2.6101e-010	3.9605e-008	2.1227e-006	5.2147e-005	6.7619e-004	4.9733e-003	2.1045e-002	4.9844e-002
9.200000e+002	3.6594e-025	1.2966e-017	1.8736e-013	1.4810e-010	2.4098e-008	1.3747e-006	3.5802e-005	4.9131e-004	3.8247e-003	1.7163e-002	4.3357e-002
9.300000e+002	1.3782e-025	6.0162e-018	9.7443e-014	8.3709e-011	1.4593e-008	8.8492e-007	2.4389e-005	3.5334e-004	2.9012e-003	1.3737e-002	3.6734e-002
9.400000e+002	5.1816e-026	2.7843e-018	5.0498e-014	4.7092e-011	8.7819e-009	5.6498e-007	1.6436e-005	2.5055e-004	2.1603e-003	1.0732e-002	3.0146e-002
9.500000e+002	1.9441e-026	1.2839e-018	2.6027e-014	2.6288e-011	5.2296e-009	3.5575e-007	1.0881e-005	1.7370e-004	1.5642e-003	8.0992e-003	2.3708e-002
9.600000e+002	7.2668e-027	5.8724e-019	1.3242e-014	1.4415e-011	3.0430e-009	2.1765e-007	6.9566e-006	1.1555e-004	1.0790e-003	5.7796e-003	1.7482e-002
9.700000e+002	2.6718e-027	2.6037e-019	6.4557e-015	7.4955e-012	1.6630e-009	1.2392e-007	4.1021e-006	7.0270e-005	6.7463e-004	3.7059e-003	1.1481e-002
9.800000e+002	8.7362e-028	9.8494e-020	2.6179e-015	3.1810e-012	7.3022e-010	5.5921e-008	1.8941e-006	3.3096e-005	3.2333e-004	1.8042e-003	5.6716e-003
9.900000e+002	-6.6772e-030	-5.9736e-022	-1.4132e-017	-1.5870e-014	-3.4286e-012	-2.4981e-010	-8.1089e-009	-1.3649e-007	-1.2895e-006	-6.9797e-006	-2.1318e-005
1.000000e+003	5.3857e-029	6.0285e-021	1.5980e-016	1.9388e-013	4.4460e-011	3.4021e-009	1.1516e-007	2.0112e-006	1.9640e-005	1.0955e-004	3.4427e-004
