Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.75047340e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.08952660e+000	-6.18952660e+000	1.17993450e+007	0.00000000e+000	1.2274e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.09592101e-001	-5.00959210e+000	4.89759485e+006	0.00000000e+000	3.5281e+020	1.0000e-010	0.0000e+000
3.000000e+001	-4.19832616e-001	-4.51983262e+000	2.72497805e+006	0.00000000e+000	1.1106e+020	1.0000e-010	0.0000e+000
4.000000e+001	-1.47334811e-001	-4.24733481e+000	2.26034478e+006	0.00000000e+000	2.3751e+019	1.0000e-010	0.0000e+000
5.000000e+001	-4.81300333e-001	-3.88130033e+000	2.24503745e+006	0.00000000e+000	1.3616e+020	1.0000e-010	1.3848e+020
6.000000e+001	-2.34396588e-001	-3.66239659e+000	1.25421150e+006	0.00000000e+000	4.6833e+019	1.0000e-010	-5.2547e+018
7.000000e+001	-8.65754375e-002	-3.54257544e+000	9.36226145e+005	0.00000000e+000	1.1450e+019	1.0000e-010	-5.2784e+018
8.000000e+001	2.94471770e-002	-3.45455282e+000	8.23492787e+005	0.00000000e+000	6.4942e+017	1.0000e-010	-5.3022e+018
9.000000e+001	1.34196456e-001	-3.37780354e+000	7.22250510e+005	0.00000000e+000	1.2497e+016	1.0000e-010	-5.3259e+018
1.000000e+002	2.28821507e-001	-3.31117849e+000	6.20572940e+005	0.00000000e+000	3.2148e+014	1.0000e-010	-5.3496e+018
1.100000e+002	3.13278801e-001	-3.25472120e+000	5.18231244e+005	0.00000000e+000	1.2256e+013	1.0000e-010	-5.3733e+018
1.200000e+002	3.87501925e-001	-3.20849807e+000	4.15217596e+005	0.00000000e+000	6.9413e+011	1.0000e-010	-5.3970e+018
1.300000e+002	4.51423685e-001	-3.17257632e+000	3.11529648e+005	0.00000000e+000	5.8560e+010	1.0000e-010	-5.4207e+018
1.400000e+002	5.04976650e-001	-3.14702335e+000	2.07165237e+005	0.00000000e+000	7.3783e+009	1.0000e-010	-5.4445e+018
1.500000e+002	5.48093173e-001	-3.13190683e+000	1.02122205e+005	0.00000000e+000	1.3920e+009	1.0000e-010	-5.4682e+018
1.600000e+002	5.80705394e-001	-3.12729461e+000	-3.60161757e+003	0.00000000e+000	3.9424e+008	1.0000e-010	-5.4919e+018
1.700000e+002	6.02745232e-001	-3.13325477e+000	-1.10008408e+005	0.00000000e+000	1.6808e+008	1.0000e-010	-5.5156e+018
1.800000e+002	6.14144391e-001	-3.14985561e+000	-2.17100352e+005	0.00000000e+000	1.0815e+008	1.0000e-010	-5.5393e+018
1.900000e+002	6.14834356e-001	-3.17716564e+000	-3.24879646e+005	0.00000000e+000	1.0530e+008	1.0000e-010	-5.5630e+018
2.000000e+002	6.04746392e-001	-3.21525361e+000	-4.33348495e+005	0.00000000e+000	1.5556e+008	1.0000e-010	-5.5868e+018
2.100000e+002	5.83811542e-001	-3.26418846e+000	-5.42509116e+005	0.00000000e+000	3.4961e+008	1.0000e-010	-5.6105e+018
2.200000e+002	5.51960631e-001	-3.32403937e+000	-6.52363730e+005	0.00000000e+000	1.1986e+009	1.0000e-010	-5.6342e+018
2.300000e+002	5.09124257e-001	-3.39487574e+000	-7.62914574e+005	0.00000000e+000	6.2846e+009	1.0000e-010	-5.6579e+018
2.400000e+002	4.55232800e-001	-3.47676720e+000	-8.74163890e+005	0.00000000e+000	5.0537e+010	1.0000e-010	-5.6816e+018
2.500000e+002	3.90216411e-001	-3.56978359e+000	-9.86113943e+005	0.00000000e+000	6.2494e+011	1.0000e-010	-5.7054e+018
2.600000e+002	-1.56394983e-001	-3.55639498e+000	6.28574555e+005	0.00000000e+000	2.5919e+019	1.0000e-010	1.0960e+020
2.700000e+002	-9.35375277e-002	-3.49353753e+000	3.87531268e+005	0.00000000e+000	1.2655e+019	1.0000e-010	0.0000e+000
2.800000e+002	-5.47844009e-002	-3.45478440e+000	2.60096618e+005	0.00000000e+000	6.6903e+018	1.0000e-010	0.0000e+000
2.900000e+002	-2.87747391e-002	-3.42877474e+000	1.87835563e+005	0.00000000e+000	3.7937e+018	1.0000e-010	0.0000e+000
3.000000e+002	-9.99118277e-003	-3.40999118e+000	1.43888505e+005	0.00000000e+000	2.3072e+018	1.0000e-010	0.0000e+000
3.100000e+002	4.39766771e-003	-3.39560233e+000	1.15332463e+005	0.00000000e+000	1.4992e+018	1.0000e-010	0.0000e+000
3.200000e+002	1.59309140e-002	-3.38406909e+000	9.56748171e+004	0.00000000e+000	1.0320e+018	1.0000e-010	0.0000e+000
3.300000e+002	2.54983957e-002	-3.37450160e+000	8.14775412e+004	0.00000000e+000	7.4536e+017	1.0000e-010	0.0000e+000
3.400000e+002	3.36461498e-002	-3.36635385e+000	7.08142826e+004	0.00000000e+000	5.5982e+017	1.0000e-010	0.0000e+000
3.500000e+002	4.07275781e-002	-3.35927242e+000	6.25455375e+004	0.00000000e+000	4.3411e+017	1.0000e-010	0.0000e+000
3.600000e+002	4.69821318e-002	-3.35301787e+000	5.59634427e+004	0.00000000e+000	3.4556e+017	1.0000e-010	0.0000e+000
3.700000e+002	5.25784761e-002	-3.34742152e+000	5.06089990e+004	0.00000000e+000	2.8111e+017	1.0000e-010	0.0000e+000
