Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12	el Psi 13
2.000000e+002	5.2324e-005	2.0431e-002	-5.3032e-005	5.6869e-005	-5.9666e-005	6.2205e-005	-6.4647e-005	6.7054e-005	-6.9454e-005	7.1872e-005	-7.4450e-005	7.8765e-005	-8.9013e-005
2.100000e+002	1.4405e-004	5.4873e-003	-1.4316e-004	1.3800e-004	-1.3493e-004	1.3317e-004	-1.3217e-004	1.3166e-004	-1.3149e-004	1.3157e-004	-1.3207e-004	1.3554e-004	-1.4833e-004
2.200000e+002	5.2918e-004	1.3415e-003	-4.5867e-004	4.1022e-004	-3.8161e-004	3.6246e-004	-3.4852e-004	3.3778e-004	-3.2918e-004	3.2210e-004	-3.1668e-004	3.1863e-004	-3.4150e-004
2.300000e+002	2.1800e-003	3.1185e-004	-1.6591e-003	1.3961e-003	-1.2485e-003	1.1514e-003	-1.0810e-003	1.0268e-003	-9.8331e-004	9.4726e-004	-9.1821e-004	9.1175e-004	-9.6401e-004
2.400000e+002	9.4786e-003	6.8570e-005	-6.3907e-003	5.0887e-003	-4.3930e-003	3.9470e-003	-3.6296e-003	3.3883e-003	-3.1965e-003	3.0390e-003	-2.9113e-003	2.8595e-003	-2.9903e-003
2.500000e+002	4.1713e-002	9.5619e-007	-2.4980e-002	1.8851e-002	-1.5727e-002	1.3780e-002	-1.2421e-002	1.1404e-002	-1.0606e-002	9.9577e-003	-9.4330e-003	9.1703e-003	-9.4909e-003
2.600000e+002	1.7859e-001	-6.4325e-005	-9.4683e-002	6.7611e-002	-5.4462e-002	4.6498e-002	-4.1059e-002	3.7057e-002	-3.3960e-002	3.1476e-002	-2.9476e-002	2.8354e-002	-2.9033e-002
2.700000e+002	1.8557e-001	-7.8384e-005	-5.1737e-002	2.3112e-002	-1.1840e-002	5.9730e-003	-2.4368e-003	1.0668e-004	1.5229e-003	-2.7117e-003	3.6135e-003	-4.4151e-003	5.4800e-003
2.800000e+002	1.3969e-001	-6.4707e-005	2.9871e-002	-4.3041e-002	4.3230e-002	-4.1318e-002	3.9099e-002	-3.6977e-002	3.5041e-002	-3.3300e-002	3.1788e-002	-3.1048e-002	3.2215e-002
2.900000e+002	9.0546e-002	-4.5061e-005	9.6971e-002	-8.0128e-002	6.4159e-002	-5.2615e-002	4.4113e-002	-3.7626e-002	3.2520e-002	-2.8399e-002	2.5043e-002	-2.2651e-002	2.1652e-002
3.000000e+002	5.3685e-002	-2.8418e-005	1.3238e-001	-7.5837e-002	4.4612e-002	-2.6438e-002	1.4931e-002	-7.1801e-003	1.7198e-003	2.2553e-003	-5.2329e-003	7.7020e-003	-1.0540e-002
3.100000e+002	2.9943e-002	-1.6760e-005	1.3893e-001	-4.0631e-002	1.7737e-003	1.5694e-002	-2.4201e-002	2.8419e-002	-3.0389e-002	3.1110e-002	-3.1161e-002	3.1427e-002	-3.3349e-002
3.200000e+002	1.5962e-002	-9.4099e-006	1.2652e-001	7.8209e-003	-4.1846e-002	4.9636e-002	-4.9181e-002	4.5942e-002	-4.1858e-002	3.7676e-002	-3.3743e-002	3.0672e-002	-2.9196e-002
3.300000e+002	8.2140e-003	-5.0857e-006	1.0502e-001	5.4228e-002	-6.9735e-002	6.0879e-002	-4.8574e-002	3.7210e-002	-2.7598e-002	1.9681e-002	-1.3221e-002	8.0049e-003	-3.3215e-003
3.400000e+002	4.1082e-003	-2.6656e-006	8.1524e-002	8.9321e-002	-7.5092e-002	4.7498e-002	-2.5263e-002	9.1781e-003	2.1667e-003	-1.0105e-002	1.5654e-002	-1.9958e-002	2.4848e-002
3.500000e+002	2.0064e-003	-1.3620e-006	6.0098e-002	1.0975e-001	-5.9525e-002	1.7017e-002	8.7341e-003	-2.3206e-002	3.0811e-002	-3.4286e-002	3.5334e-002	-3.5604e-002	3.6949e-002
3.600000e+002	9.6028e-004	-6.8097e-007	4.2500e-002	1.1636e-001	-2.9649e-002	-1.8940e-002	3.9371e-002	-4.5474e-002	4.4693e-002	-4.0764e-002	3.5611e-002	-3.0641e-002	2.6570e-002
3.700000e+002	4.5156e-004	-3.3414e-007	2.9035e-002	1.1222e-001	6.3572e-003	-4.9439e-002	5.6184e-002	-4.9445e-002	3.8664e-002	-2.7561e-002	1.7529e-002	-8.9704e-003	9.1711e-004
3.800000e+002	2.0906e-004	-1.6127e-007	1.9263e-002	1.0108e-001	4.1239e-002	-6.7169e-002	5.4950e-002	-3.5000e-002	1.6565e-002	-1.8773e-003	-9.0660e-003	1.7323e-002	-2.5235e-002
3.900000e+002	9.5460e-005	-7.6693e-008	1.2459e-002	8.6349e-002	6.9937e-002	-6.9361e-002	3.7545e-002	-8.4611e-003	-1.1972e-002	2.4606e-002	-3.1502e-002	3.5156e-002	-3.8316e-002
4.000000e+002	4.3046e-005	-3.5992e-008	7.8806e-003	7.0668e-002	8.9860e-002	-5.7206e-002	1.0011e-002	2.0794e-002	-3.6150e-002	4.1212e-002	-4.0260e-002	3.6678e-002	-3.2487e-002
4.100000e+002	1.9191e-005	-1.6689e-008	4.8865e-003	5.5798e-002	1.0053e-001	-3.4504e-002	-1.9999e-002	4.3840e-002	-4.7974e-002	4.2199e-002	-3.2441e-002	2.2008e-002	-1.1356e-002
4.200000e+002	8.4673e-006	-7.6535e-009	2.9764e-003	4.2725e-002	1.0293e-001	-6.1566e-003	-4.5478e-002	5.4707e-002	-4.4399e-002	2.8069e-002	-1.1937e-002	-1.9212e-003	1.4888e-002
4.300000e+002	3.7002e-006	-3.4745e-009	1.7839e-003	3.1852e-002	9.8846e-002	2.3080e-002	-6.1529e-002	5.1430e-002	-2.7429e-002	4.4253e-003	1.3004e-002	-2.5079e-002	3.4716e-002
4.400000e+002	1.6027e-006	-1.5626e-009	1.0535e-003	2.3190e-002	9.0316e-002	4.9399e-002	-6.5931e-002	3.5781e-002	-2.6770e-003	-2.0639e-002	3.3345e-002	-3.8620e-002	4.0204e-002
4.500000e+002	6.8845e-007	-6.9663e-010	6.1375e-004	1.6531e-002	7.9244e-002	7.0309e-002	-5.8963e-002	1.2127e-002	2.2790e-002	-3.9427e-002	4.2452e-002	-3.8002e-002	2.9765e-002
4.600000e+002	2.9345e-007	-3.0806e-010	3.5312e-004	1.1561e-002	6.7201e-002	8.4636e-002	-4.2762e-002	-1.4047e-002	4.2537e-002	-4.6850e-002	3.7931e-002	-2.4056e-002	8.0063e-003
4.700000e+002	1.2418e-007	-1.3519e-010	2.0081e-004	7.9465e-003	5.5341e-002	9.2305e-002	-2.0506e-002	-3.7512e-002	5.2245e-002	-4.1471e-002	2.1803e-002	-2.0326e-003	-1.6677e-002
4.800000e+002	5.2193e-008	-5.8901e-011	1.1297e-004	5.3756e-003	4.4417e-002	9.4026e-002	4.3620e-003	-5.4276e-002	5.0365e-002	-2.5349e-002	-6.8898e-004	2.0644e-002	-3.5505e-002
4.900000e+002	2.1795e-008	-2.5490e-011	6.2910e-005	3.5835e-003	3.4845e-002	9.0955e-002	2.8733e-002	-6.2076e-002	3.7993e-002	-3.0020e-003	-2.2989e-002	3.6962e-002	-4.2346e-002
5.000000e+002	9.0462e-009	-1.0960e-011	3.4701e-005	2.3566e-003	2.6780e-002	8.4417e-002	5.0201e-002	-6.0422e-002	1.8195e-002	2.0044e-002	-3.9185e-002	4.2367e-002	-3.5434e-002
5.100000e+002	3.7330e-009	-4.6841e-012	1.8970e-005	1.5303e-003	2.0202e-002	7.5697e-002	6.7211e-002	-5.0306e-002	-4.9364e-003	3.8671e-002	-4.5459e-002	3.5785e-002	-1.7448e-002
5.200000e+002	1.5320e-009	-1.9904e-012	1.0283e-005	9.8203e-004	1.4982e-002	6.5907e-002	7.9040e-002	-3.3735e-002	-2.7221e-002	4.9226e-002	-4.0754e-002	1.9497e-002	5.7864e-003
5.300000e+002	6.2541e-010	-8.4109e-013	5.5293e-006	6.2325e-004	1.0938e-002	5.5927e-002	8.5666e-002	-1.3214e-002	-4.5144e-002	5.0059e-002	-2.6664e-002	-1.8602e-003	2.7345e-002
5.400000e+002	2.5404e-010	-3.5356e-013	2.9507e-006	3.9144e-004	7.8708e-003	4.6389e-002	8.7576e-002	8.7115e-003	-5.6320e-002	4.1546e-002	-6.7228e-003	-2.2754e-002	4.1281e-002
5.500000e+002	1.0270e-010	-1.4788e-013	1.5632e-006	2.4344e-004	5.5877e-003	3.7698e-002	8.5573e-002	2.9801e-002	-5.9663e-002	2.5707e-002	1.4625e-002	-3.8213e-002	4.4137e-002
5.600000e+002	4.1325e-011	-6.1554e-014	8.2247e-007	1.5000e-004	3.9172e-003	3.0072e-002	8.0601e-002	4.8330e-002	-5.5303e-002	5.5913e-003	3.3060e-002	-4.4927e-002	3.5588e-002
5.700000e+002	1.6556e-011	-2.5503e-014	4.2989e-007	9.1608e-005	2.7139e-003	2.3585e-002	7.3608e-002	6.3170e-002	-4.4336e-002	-1.5401e-002	4.5230e-002	-4.1792e-002	1.8185e-002
5.800000e+002	6.6047e-012	-1.0520e-014	2.2328e-007	5.5480e-005	1.8595e-003	1.8211e-002	6.5455e-002	7.3777e-002	-2.8484e-002	-3.4122e-002	4.9250e-002	-2.9884e-002	-3.5730e-003
5.900000e+002	2.6241e-012	-4.3208e-015	1.1527e-007	3.3333e-005	1.2607e-003	1.3860e-002	5.6856e-002	8.0103e-002	-9.7492e-003	-4.8119e-002	4.4837e-002	-1.1971e-002	-2.4507e-002
6.000000e+002	1.0385e-012	-1.7674e-015	5.9165e-008	1.9874e-005	8.4635e-004	1.0407e-002	4.8366e-002	8.2475e-002	9.8873e-003	-5.5873e-002	3.3136e-002	8.2433e-003	-4.0005e-002
6.100000e+002	4.0943e-013	-7.2008e-016	3.0199e-008	1.1763e-005	5.6285e-004	7.7165e-003	4.0375e-002	8.1472e-002	2.8692e-002	-5.6846e-002	1.6329e-002	2.6942e-002	-4.6966e-002
6.200000e+002	1.6083e-013	-2.9226e-016	1.5332e-008	6.9142e-006	3.7098e-004	5.6545e-003	3.3129e-002	7.7800e-002	4.5319e-002	-5.1386e-002	-2.8617e-003	4.0908e-002	-4.4288e-002
6.300000e+002	6.2951e-014	-1.1818e-016	7.7437e-009	4.0369e-006	2.4244e-004	4.0976e-003	2.6758e-002	7.2194e-002	5.8863e-002	-4.0516e-002	-2.1657e-002	4.8012e-002	-3.2871e-002
6.400000e+002	2.4556e-014	-4.7617e-017	3.8917e-009	2.3418e-006	1.5715e-004	2.9384e-003	2.1299e-002	6.5350e-002	6.8857e-002	-2.5694e-002	-3.7630e-002	4.7430e-002	-1.5220e-002
6.500000e+002	9.5471e-015	-1.9120e-017	1.9465e-009	1.3501e-006	1.0108e-004	2.0862e-003	1.6725e-002	5.7873e-002	7.5212e-002	-8.5560e-003	-4.8979e-002	3.9611e-002	5.2025e-003
6.600000e+002	3.6999e-015	-7.6513e-018	9.6901e-010	7.7378e-007	6.4532e-005	1.4672e-003	1.2968e-002	5.0256e-002	7.8140e-002	9.2902e-003	-5.4667e-002	2.6036e-002	2.4716e-002
6.700000e+002	1.4294e-015	-3.0520e-018	4.8024e-010	4.4093e-007	4.0905e-005	1.0227e-003	9.9363e-003	4.2875e-002	7.8060e-002	2.6433e-002	-5.4422e-002	8.8618e-003	4.0081e-002
6.800000e+002	5.5055e-016	-1.2135e-018	2.3698e-010	2.4987e-007	2.5752e-005	7.0672e-004	7.5285e-003	3.5989e-002	7.5514e-002	4.1755e-002	-4.8647e-002	-9.4764e-003	4.8998e-002
6.900000e+002	2.1143e-016	-4.8104e-019	1.1645e-010	1.4084e-007	1.6105e-005	4.8439e-004	5.6442e-003	2.9762e-002	7.1089e-002	5.4484e-002	-3.8255e-002	-2.6634e-002	5.0360e-002
7.000000e+002	8.0964e-017	-1.9012e-019	5.6985e-011	7.8976e-008	1.0008e-005	3.2941e-004	4.1894e-003	2.4274e-002	6.5363e-002	6.4185e-002	-2.4483e-002	-4.0646e-002	4.4287e-002
7.100000e+002	3.0918e-017	-7.4920e-020	2.7776e-011	4.4065e-008	6.1816e-006	2.2233e-004	3.0801e-003	1.9544e-002	5.8857e-002	7.0730e-002	-8.7059e-003	-5.0120e-002	3.1960e-002
7.200000e+002	1.1775e-017	-2.9440e-020	1.3487e-011	2.4467e-008	3.7955e-006	1.4898e-004	2.2441e-003	1.5548e-002	5.2018e-002	7.4239e-002	7.7307e-003	-5.4311e-002	1.5319e-002
7.300000e+002	4.4724e-018	-1.1537e-020	6.5243e-012	1.3522e-008	2.3172e-006	9.9141e-005	1.6210e-003	1.2229e-002	4.5201e-002	7.5015e-002	2.3629e-002	-5.3108e-002	-3.2962e-003
7.400000e+002	1.6944e-018	-4.5090e-021	3.1446e-012	7.4391e-009	1.4069e-006	6.5534e-005	1.1612e-003	9.5161e-003	3.8674e-002	7.3476e-002	3.8024e-002	-4.6947e-002	-2.1506e-002
7.500000e+002	6.4032e-019	-1.7576e-021	1.5103e-012	4.0745e-009	8.4961e-007	4.3041e-005	8.2534e-004	7.3306e-003	3.2620e-002	7.0100e-002	5.0222e-002	-3.6679e-002	-3.7199e-002
7.600000e+002	2.4139e-019	-6.8340e-022	7.2287e-013	2.2221e-009	5.1043e-007	2.8093e-005	5.8218e-004	5.5930e-003	2.7152e-002	6.5370e-002	5.9805e-002	-2.3410e-002	-4.8749e-002
7.700000e+002	9.0782e-020	-2.6505e-022	3.4483e-013	1.2068e-009	3.0512e-007	1.8226e-005	4.0767e-004	4.2285e-003	2.2323e-002	5.9744e-002	6.6607e-002	-8.3566e-003	-5.5142e-002
7.800000e+002	3.4062e-020	-1.0255e-022	1.6395e-013	6.5275e-010	1.8151e-007	1.1757e-005	2.8348e-004	3.1691e-003	1.8141e-002	5.3625e-002	7.0677e-002	7.2876e-003	-5.6005e-002
7.900000e+002	1.2751e-020	-3.9583e-023	7.7704e-014	3.5167e-010	1.0747e-007	7.5409e-006	1.9580e-004	2.3554e-003	1.4582e-002	4.7352e-002	7.2227e-002	2.2455e-002	-5.1551e-002
8.000000e+002	4.7627e-021	-1.5243e-023	3.6713e-014	1.8874e-010	6.3335e-008	4.8106e-006	1.3436e-004	1.7368e-003	1.1602e-002	4.1191e-002	7.1581e-002	3.6273e-002	-4.2473e-002
8.100000e+002	1.7750e-021	-5.8565e-024	1.7293e-014	1.0091e-010	3.7160e-008	3.0527e-006	9.1625e-005	1.2709e-003	9.1409e-003	3.5340e-002	6.9129e-002	4.8097e-002	-2.9806e-002
8.200000e+002	6.6015e-022	-2.2452e-024	8.1214e-015	5.3758e-011	2.1708e-008	1.9273e-006	6.2103e-005	9.2314e-004	7.1355e-003	2.9934e-002	6.5280e-002	5.7520e-002	-1.4769e-002
8.300000e+002	2.4500e-022	-8.5884e-025	3.8031e-015	2.8536e-011	1.2628e-008	1.2107e-006	4.1847e-005	6.6583e-004	5.5211e-003	2.5053e-002	6.0437e-002	6.4358e-002	1.3677e-003
8.400000e+002	9.0740e-023	-3.2783e-025	1.7758e-015	1.5095e-011	7.3154e-009	7.5693e-007	2.8038e-005	4.7699e-004	4.2360e-003	2.0734e-002	5.4968e-002	6.8616e-002	1.7409e-002
8.500000e+002	3.3540e-023	-1.2488e-025	8.2691e-016	7.9577e-012	4.2210e-009	4.7100e-007	1.8683e-005	3.3948e-004	3.2240e-003	1.6977e-002	4.9192e-002	7.0451e-002	3.2322e-002
8.600000e+002	1.2373e-023	-4.7472e-026	3.8401e-016	4.1812e-012	2.4260e-009	2.9175e-007	1.2383e-005	2.4008e-004	2.4347e-003	1.3763e-002	4.3371e-002	7.0129e-002	4.5289e-002
8.700000e+002	4.5557e-024	-1.8010e-026	1.7785e-016	2.1898e-012	1.3890e-009	1.7991e-007	8.1645e-006	1.6875e-004	1.8251e-003	1.1050e-002	3.7711e-002	6.7983e-002	5.5740e-002
8.800000e+002	1.6742e-024	-6.8192e-027	8.2160e-017	1.1432e-012	7.9230e-010	1.1047e-007	5.3562e-006	1.1791e-004	1.3582e-003	8.7904e-003	3.2363e-002	6.4376e-002	6.3345e-002
8.900000e+002	6.1413e-025	-2.5771e-027	3.7857e-017	5.9500e-013	4.5029e-010	6.7540e-008	3.4967e-006	8.1908e-005	1.0038e-003	6.9306e-003	2.7424e-002	5.9674e-002	6.7999e-002
9.000000e+002	2.2487e-025	-9.7205e-028	1.7400e-017	3.0873e-013	2.5501e-010	4.1125e-008	2.2718e-006	5.6579e-005	7.3669e-004	5.4162e-003	2.2954e-002	5.4217e-002	6.9782e-002
9.100000e+002	8.2189e-026	-3.6598e-028	7.9779e-018	1.5971e-013	1.4391e-010	2.4939e-008	1.4690e-006	3.8864e-005	5.3696e-004	4.1951e-003	1.8975e-002	4.8307e-002	6.8921e-002
9.200000e+002	2.9987e-026	-1.3754e-028	3.6491e-018	8.2383e-014	8.0939e-011	1.5063e-008	9.4540e-007	2.6542e-005	3.8859e-004	3.2189e-003	1.5482e-002	4.2199e-002	6.5739e-002
9.300000e+002	1.0922e-026	-5.1596e-029	1.6651e-018	4.2371e-014	4.5364e-011	9.0606e-009	6.0540e-007	1.8016e-005	2.7900e-004	2.4441e-003	1.2450e-002	3.6093e-002	6.0617e-002
9.400000e+002	3.9716e-027	-1.9322e-029	7.5803e-019	2.1728e-014	2.5332e-011	5.4253e-009	3.8547e-007	1.2139e-005	1.9841e-004	1.8322e-003	9.8395e-003	3.0138e-002	5.3956e-002
9.500000e+002	1.4417e-027	-7.2228e-030	3.4423e-019	1.1105e-014	1.4083e-011	3.2295e-009	2.4354e-007	8.0964e-006	1.3923e-004	1.3499e-003	7.6025e-003	2.4431e-002	4.6143e-002
9.600000e+002	5.2237e-028	-2.6947e-030	1.5580e-019	5.6463e-015	7.7721e-012	1.9034e-009	1.5187e-007	5.3098e-006	9.5639e-005	9.6843e-004	5.6842e-003	1.9021e-002	3.7529e-002
9.700000e+002	1.8865e-028	-1.0017e-030	6.9984e-020	2.8364e-015	4.2174e-012	1.0974e-009	9.2125e-008	3.3677e-006	6.3131e-005	6.6307e-004	4.0264e-003	1.3918e-002	2.8411e-002
9.800000e+002	6.7146e-029	-3.6647e-031	3.0536e-020	1.3679e-015	2.1743e-012	5.9536e-010	5.2112e-008	1.9740e-006	3.8181e-005	4.1240e-004	2.5688e-003	9.0933e-003	1.9020e-002
9.900000e+002	2.1435e-029	-1.1962e-031	1.1436e-020	5.5146e-016	9.1898e-013	2.6059e-010	2.3456e-008	9.0950e-007	1.7948e-005	1.9732e-004	1.2486e-003	4.4848e-003	9.5196e-003
1.000000e+003	-1.2890e-035	7.4336e-038	-8.7772e-027	-4.7730e-022	-8.6186e-019	-2.5983e-016	-2.4589e-014	-9.9505e-013	-2.0386e-011	-2.3175e-010	-1.5118e-009	-5.5866e-009	-1.2208e-008
