V	C (Fcm-2)	Initcharge (cm-2)	Finalcharge (cm-2)	ns Total (cm-2)	ps Total (cm-2)
-7.000e+000	5.5338e-017	-1.0765e+001	-7.3107e+000	7.3087e+000	5.2500e-015
-6.990e+000	5.8788e-017	-1.1436e+001	-7.7666e+000	7.7626e+000	5.2500e-015
-6.980e+000	6.3830e-017	-1.2422e+001	-8.4378e+000	8.4309e+000	5.2500e-015
-6.970e+000	7.1338e-017	-1.3876e+001	-9.4237e+000	9.4148e+000	5.2500e-015
-6.960e+000	8.2268e-017	-1.6013e+001	-1.0878e+001	1.0863e+001	5.2500e-015
-6.950e+000	9.8516e-017	-1.9164e+001	-1.3015e+001	1.2996e+001	5.2500e-015
-6.940e+000	1.2234e-016	-2.3802e+001	-1.6166e+001	1.6136e+001	5.2500e-015
-6.930e+000	1.5738e-016	-3.0627e+001	-2.0804e+001	2.0759e+001	5.2500e-015
-6.920e+000	2.0906e-016	-4.0677e+001	-2.7629e+001	2.7566e+001	5.2500e-015
-6.910e+000	2.8514e-016	-5.5476e+001	-3.7679e+001	3.7587e+001	5.2500e-015
-6.900e+000	3.9714e-016	-7.7266e+001	-5.2478e+001	5.2341e+001	5.2500e-015
-6.890e+000	5.6197e-016	-1.0934e+002	-7.4268e+001	7.4064e+001	5.2500e-015
-6.880e+000	8.0467e-016	-1.5657e+002	-1.0635e+002	1.0605e+002	5.2500e-015
-6.870e+000	1.1621e-015	-2.2610e+002	-1.5357e+002	1.5313e+002	5.2500e-015
-6.860e+000	1.6882e-015	-3.2847e+002	-2.2310e+002	2.2246e+002	5.2500e-015
-6.850e+000	2.4628e-015	-4.7919e+002	-3.2548e+002	3.2452e+002	5.2500e-015
-6.840e+000	3.6033e-015	-7.0110e+002	-4.7620e+002	4.7479e+002	5.2500e-015
-6.830e+000	5.2825e-015	-1.0278e+003	-6.9810e+002	6.9603e+002	5.2500e-015
-6.820e+000	7.7546e-015	-1.5088e+003	-1.0248e+003	1.0218e+003	5.2500e-015
-6.810e+000	1.1394e-014	-2.2170e+003	-1.5058e+003	1.5013e+003	5.2500e-015
-6.800e+000	1.6753e-014	-3.2596e+003	-2.2140e+003	2.2074e+003	5.2500e-015
-6.790e+000	2.4643e-014	-4.7947e+003	-3.2566e+003	3.2469e+003	5.2500e-015
-6.780e+000	3.6258e-014	-7.0548e+003	-4.7917e+003	4.7774e+003	5.2500e-015
