Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.74652328e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.09347672e+000	-6.19347672e+000	1.16906782e+007	0.00000000e+000	1.2308e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.24408903e-001	-5.02440890e+000	4.61983986e+006	0.00000000e+000	3.6145e+020	1.0000e-010	0.0000e+000
3.000000e+001	-4.62424917e-001	-4.56242492e+000	2.11051895e+006	0.00000000e+000	1.2827e+020	1.0000e-010	0.0000e+000
4.000000e+001	-2.51373022e-001	-4.35137302e+000	1.09510730e+006	0.00000000e+000	5.1906e+019	1.0000e-010	0.0000e+000
5.000000e+001	-1.41862292e-001	-4.24186229e+000	6.55287111e+005	0.00000000e+000	2.2483e+019	1.0000e-010	0.0000e+000
6.000000e+001	-7.63335808e-002	-4.17633358e+000	4.63956971e+005	0.00000000e+000	9.7805e+018	1.0000e-010	0.0000e+000
7.000000e+001	-2.99378837e-002	-4.12993788e+000	3.87613055e+005	0.00000000e+000	3.9026e+018	1.0000e-010	0.0000e+000
8.000000e+001	8.82342178e-003	-4.09117658e+000	3.62131920e+005	0.00000000e+000	1.3026e+018	1.0000e-010	0.0000e+000
9.000000e+001	4.50366138e-002	-4.05496339e+000	3.54872524e+005	0.00000000e+000	3.7109e+017	1.0000e-010	0.0000e+000
1.000000e+002	8.05238662e-002	-4.01947613e+000	3.52952860e+005	0.00000000e+000	9.8131e+016	1.0000e-010	0.0000e+000
1.100000e+002	1.15819152e-001	-3.98418085e+000	3.52455197e+005	0.00000000e+000	2.5440e+016	1.0000e-010	0.0000e+000
1.200000e+002	1.51064672e-001	-3.94893533e+000	3.52327894e+005	0.00000000e+000	6.5075e+015	1.0000e-010	0.0000e+000
1.300000e+002	1.86297461e-001	-3.91370254e+000	3.52295314e+005	0.00000000e+000	1.6654e+015	1.0000e-010	0.0000e+000
1.400000e+002	-3.38473007e-001	-3.73847301e+000	1.44540123e+006	0.00000000e+000	8.0608e+019	1.0000e-010	1.3848e+020
1.500000e+002	-1.71532884e-001	-3.59953288e+000	7.80140214e+005	0.00000000e+000	2.9715e+019	1.0000e-010	-5.2547e+018
1.600000e+002	-7.11188624e-002	-3.52711886e+000	5.08821379e+005	0.00000000e+000	8.9790e+018	1.0000e-010	-5.2784e+018
1.700000e+002	2.16327547e-003	-3.48183672e+000	3.77333770e+005	0.00000000e+000	1.6073e+018	1.0000e-010	-5.3022e+018
1.800000e+002	6.22966525e-002	-3.44970335e+000	2.72117121e+005	0.00000000e+000	1.9562e+017	1.0000e-010	-5.3259e+018
1.900000e+002	1.11908365e-001	-3.42809164e+000	1.69402688e+005	0.00000000e+000	2.9595e+016	1.0000e-010	-5.3496e+018
2.000000e+002	1.51248633e-001	-3.41675137e+000	6.64594366e+004	0.00000000e+000	6.4614e+015	1.0000e-010	-5.3733e+018
2.100000e+002	1.80294577e-001	-3.41570542e+000	-3.70735881e+004	0.00000000e+000	2.1007e+015	1.0000e-010	-5.3970e+018
2.200000e+002	1.98987218e-001	-3.42501278e+000	-1.41261257e+005	0.00000000e+000	1.0194e+015	1.0000e-010	-5.4207e+018
2.300000e+002	2.07261093e-001	-3.44473891e+000	-2.46121082e+005	0.00000000e+000	7.4021e+014	1.0000e-010	-5.4445e+018
2.400000e+002	2.05048984e-001	-3.47495102e+000	-3.51661856e+005	0.00000000e+000	8.0634e+014	1.0000e-010	-5.4682e+018
2.500000e+002	1.92282799e-001	-3.51571720e+000	-4.57894403e+005	0.00000000e+000	1.3212e+015	1.0000e-010	-5.4919e+018
2.600000e+002	-9.99066416e-002	-3.49990664e+000	4.10283631e+005	0.00000000e+000	1.3805e+019	1.0000e-010	5.9106e+019
2.700000e+002	-5.88782785e-002	-3.45887828e+000	2.72542502e+005	0.00000000e+000	7.2314e+018	1.0000e-010	0.0000e+000
