Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.74504508e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.09495492e+000	-6.19495492e+000	1.16499966e+007	0.00000000e+000	1.2321e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.22488591e-001	-5.03182192e+000	4.56471501e+006	0.00000000e+000	3.6033e+020	1.0000e-010	-1.9466e+018
3.000000e+001	-4.58550424e-001	-4.57721709e+000	2.04839490e+006	0.00000000e+000	1.2667e+020	1.0000e-010	-1.9492e+018
4.000000e+001	-2.46244267e-001	-4.37424427e+000	1.02478696e+006	0.00000000e+000	5.0355e+019	1.0000e-010	-1.9519e+018
5.000000e+001	-1.36298904e-001	-4.27363224e+000	5.71050535e+005	0.00000000e+000	2.1225e+019	1.0000e-010	-1.9545e+018
6.000000e+001	-7.17271841e-002	-4.21839385e+000	3.55135881e+005	0.00000000e+000	9.0708e+018	1.0000e-010	-1.9571e+018
7.000000e+001	-2.87469293e-002	-4.18474693e+000	2.42519221e+005	0.00000000e+000	3.7911e+018	1.0000e-010	-1.9598e+018
8.000000e+001	2.97165944e-003	-4.16236167e+000	1.73379495e+005	0.00000000e+000	1.5675e+018	1.0000e-010	-1.9624e+018
9.000000e+001	2.77762756e-002	-4.14689039e+000	1.21381507e+005	0.00000000e+000	6.8856e+017	1.0000e-010	-1.9650e+018
1.000000e+002	4.73810929e-002	-4.13661891e+000	7.61245901e+004	0.00000000e+000	3.4054e+017	1.0000e-010	-1.9677e+018
1.100000e+002	6.24602186e-002	-4.13087311e+000	3.36519183e+004	0.00000000e+000	1.9442e+017	1.0000e-010	-1.9703e+018
1.200000e+002	7.32920771e-002	-4.12937459e+000	-7.62189970e+003	0.00000000e+000	1.2918e+017	1.0000e-010	-1.9729e+018
1.300000e+002	7.99965538e-002	-4.13200345e+000	-4.84064791e+004	0.00000000e+000	1.0012e+017	1.0000e-010	-1.9756e+018
1.400000e+002	8.26225726e-002	-4.13871076e+000	-8.90849584e+004	0.00000000e+000	9.0585e+016	1.0000e-010	-1.9782e+018
1.500000e+002	8.11807434e-002	-4.14948592e+000	-1.29945371e+005	0.00000000e+000	9.5705e+016	1.0000e-010	-1.9808e+018
1.600000e+002	-3.63471271e-002	-4.13634713e+000	3.19748458e+005	0.00000000e+000	4.5378e+018	1.0000e-010	2.7492e+019
1.700000e+002	-4.37228125e-003	-4.10437228e+000	2.81417646e+005	0.00000000e+000	1.9594e+018	1.0000e-010	0.0000e+000
1.800000e+002	2.37694834e-002	-4.07623052e+000	2.65939246e+005	0.00000000e+000	7.9123e+017	1.0000e-010	0.0000e+000
1.900000e+002	5.03634079e-002	-4.04963659e+000	2.59970512e+005	0.00000000e+000	3.0511e+017	1.0000e-010	0.0000e+000
2.000000e+002	7.63604592e-002	-4.02363954e+000	2.57721318e+005	0.00000000e+000	1.1498e+017	1.0000e-010	0.0000e+000
2.100000e+002	1.02132591e-001	-3.99786741e+000	2.56881947e+005	0.00000000e+000	4.2907e+016	1.0000e-010	0.0000e+000
2.200000e+002	1.27820786e-001	-3.97217921e+000	2.56569111e+005	0.00000000e+000	1.5992e+016	1.0000e-010	0.0000e+000
2.300000e+002	1.53477697e-001	-3.94652230e+000	2.56453154e+005	0.00000000e+000	5.9276e+015	1.0000e-010	0.0000e+000
2.400000e+002	1.79123012e-001	-3.92087699e+000	2.56410153e+005	0.00000000e+000	2.1981e+015	1.0000e-010	0.0000e+000
2.500000e+002	2.04764027e-001	-3.89523597e+000	2.56394204e+005	0.00000000e+000	8.1528e+014	1.0000e-010	0.0000e+000
2.600000e+002	-3.29596552e-001	-3.72959655e+000	1.41141833e+006	0.00000000e+000	7.7490e+019	1.0000e-010	1.3848e+020
2.700000e+002	-1.88454719e-001	-3.58845472e+000	7.62845865e+005	0.00000000e+000	3.4050e+019	1.0000e-010	0.0000e+000
2.800000e+002	-1.12170133e-001	-3.51217013e+000	4.55288696e+005	0.00000000e+000	1.6147e+019	1.0000e-010	0.0000e+000
2.900000e+002	-6.66412633e-002	-3.46664126e+000	2.96858655e+005	0.00000000e+000	8.3176e+018	1.0000e-010	0.0000e+000
3.000000e+002	-3.69553978e-002	-3.43695540e+000	2.09217796e+005	0.00000000e+000	4.6012e+018	1.0000e-010	0.0000e+000
3.100000e+002	-1.60336182e-002	-3.41603362e+000	1.57216510e+005	0.00000000e+000	2.7301e+018	1.0000e-010	0.0000e+000
3.200000e+002	-3.11967210e-004	-3.40031197e+000	1.24183647e+005	0.00000000e+000	1.7342e+018	1.0000e-010	0.0000e+000
3.300000e+002	1.21063975e-002	-3.38789360e+000	1.01879635e+005	0.00000000e+000	1.1710e+018	1.0000e-010	0.0000e+000
3.400000e+002	2.22943610e-002	-3.37770564e+000	8.60254988e+004	0.00000000e+000	8.3234e+017	1.0000e-010	0.0000e+000
3.500000e+002	3.08969109e-002	-3.36910309e+000	7.42711969e+004	0.00000000e+000	6.1710e+017	1.0000e-010	0.0000e+000
3.600000e+002	3.83240306e-002	-3.36167597e+000	6.52523552e+004	0.00000000e+000	4.7349e+017	1.0000e-010	0.0000e+000
3.700000e+002	4.48492661e-002	-3.35515073e+000	5.81354171e+004	0.00000000e+000	3.7364e+017	1.0000e-010	0.0000e+000
3.800000e+002	5.06628078e-002	-3.34933719e+000	5.23876675e+004	0.00000000e+000	3.0176e+017	1.0000e-010	0.0000e+000
3.900000e+002	5.59015746e-002	-3.34409843e+000	4.76550696e+004	0.00000000e+000	2.4846e+017	1.0000e-010	0.0000e+000
4.000000e+002	6.06670816e-002	-3.33933292e+000	4.36942371e+004	0.00000000e+000	2.0794e+017	1.0000e-010	0.0000e+000
4.100000e+002	6.50365053e-002	-3.33496349e+000	4.03328799e+004	0.00000000e+000	1.7647e+017	1.0000e-010	0.0000e+000
4.200000e+002	6.90697933e-002	-3.33093021e+000	3.74458923e+004	0.00000000e+000	1.5157e+017	1.0000e-010	0.0000e+000
4.300000e+002	7.28143825e-002	-3.32718562e+000	3.49403899e+004	0.00000000e+000	1.3154e+017	1.0000e-010	0.0000e+000
4.400000e+002	7.63084215e-002	-3.32369158e+000	3.27460506e+004	0.00000000e+000	1.1520e+017	1.0000e-010	0.0000e+000
4.500000e+002	7.95830265e-002	-3.32041697e+000	3.08087077e+004	0.00000000e+000	1.0171e+017	1.0000e-010	0.0000e+000
4.600000e+002	8.26638973e-002	-3.31733610e+000	2.90859939e+004	0.00000000e+000	9.0443e+016	1.0000e-010	0.0000e+000
4.700000e+002	8.55724967e-002	-3.31442750e+000	2.75443133e+004	0.00000000e+000	8.0938e+016	1.0000e-010	0.0000e+000
4.800000e+002	8.83269280e-002	-3.31167307e+000	2.61566960e+004	0.00000000e+000	7.2850e+016	1.0000e-010	0.0000e+000
4.900000e+002	9.09425976e-002	-3.30905740e+000	2.49012494e+004	0.00000000e+000	6.5911e+016	1.0000e-010	0.0000e+000
5.000000e+002	9.34327226e-002	-3.30656728e+000	2.37600224e+004	0.00000000e+000	5.9915e+016	1.0000e-010	0.0000e+000
5.100000e+002	9.58087248e-002	-3.30419128e+000	2.27181605e+004	0.00000000e+000	5.4698e+016	1.0000e-010	0.0000e+000
5.200000e+002	9.80805409e-002	-3.30191946e+000	2.17632679e+004	0.00000000e+000	5.0132e+016	1.0000e-010	0.0000e+000
5.300000e+002	1.00256868e-001	-3.29974313e+000	2.08849213e+004	0.00000000e+000	4.6113e+016	1.0000e-010	0.0000e+000
5.400000e+002	1.02345360e-001	-3.29765464e+000	2.00742934e+004	0.00000000e+000	4.2558e+016	1.0000e-010	0.0000e+000
5.500000e+002	1.04352789e-001	-3.29564721e+000	1.93192361e+004	0.00000000e+000	3.9641e+016	1.0000e-010	0.0000e+000
5.600000e+002	1.06284713e-001	-3.29371529e+000	1.86185475e+004	0.00000000e+000	3.6786e+016	1.0000e-010	0.0000e+000
5.700000e+002	1.08146567e-001	-3.29185343e+000	1.79665480e+004	0.00000000e+000	3.4230e+016	1.0000e-010	0.0000e+000
5.800000e+002	1.09943222e-001	-3.29005678e+000	1.73583224e+004	0.00000000e+000	3.1932e+016	1.0000e-010	0.0000e+000
5.900000e+002	1.11679055e-001	-3.28832095e+000	1.67895951e+004	0.00000000e+000	2.9858e+016	1.0000e-010	0.0000e+000
6.000000e+002	1.13358014e-001	-3.28664199e+000	1.62566300e+004	0.00000000e+000	2.7981e+016	1.0000e-010	0.0000e+000
6.100000e+002	1.14983677e-001	-3.28501632e+000	1.57561476e+004	0.00000000e+000	2.6275e+016	1.0000e-010	0.0000e+000
6.200000e+002	1.16559292e-001	-3.28344071e+000	1.52852575e+004	0.00000000e+000	2.4722e+016	1.0000e-010	0.0000e+000
6.300000e+002	1.18087818e-001	-3.28191218e+000	1.48414021e+004	0.00000000e+000	2.3302e+016	1.0000e-010	0.0000e+000
6.400000e+002	1.19571958e-001	-3.28042804e+000	1.44223104e+004	0.00000000e+000	2.2002e+016	1.0000e-010	0.0000e+000
6.500000e+002	1.21014189e-001	-3.27898581e+000	1.40259587e+004	0.00000000e+000	2.0809e+016	1.0000e-010	0.0000e+000
6.600000e+002	1.22416785e-001	-3.27758322e+000	1.36505382e+004	0.00000000e+000	1.9710e+016	1.0000e-010	0.0000e+000
6.700000e+002	1.23781838e-001	-3.27621816e+000	1.32944266e+004	0.00000000e+000	1.8696e+016	1.0000e-010	0.0000e+000
6.800000e+002	1.25111281e-001	-3.27488872e+000	1.29561651e+004	0.00000000e+000	1.7759e+016	1.0000e-010	0.0000e+000
6.900000e+002	1.26406898e-001	-3.27359310e+000	1.26344385e+004	0.00000000e+000	1.6891e+016	1.0000e-010	0.0000e+000
7.000000e+002	1.27670341e-001	-3.27232966e+000	1.23280573e+004	0.00000000e+000	1.6085e+016	1.0000e-010	0.0000e+000
7.100000e+002	1.28903147e-001	-3.27109685e+000	1.20359436e+004	0.00000000e+000	1.5336e+016	1.0000e-010	0.0000e+000
7.200000e+002	1.30106742e-001	-3.26989326e+000	1.17571181e+004	0.00000000e+000	1.4638e+016	1.0000e-010	0.0000e+000
7.300000e+002	1.31282453e-001	-3.26871755e+000	1.14906892e+004	0.00000000e+000	1.3988e+016	1.0000e-010	0.0000e+000
7.400000e+002	1.32431522e-001	-3.26756848e+000	1.12358432e+004	0.00000000e+000	1.3379e+016	1.0000e-010	0.0000e+000
7.500000e+002	1.33555107e-001	-3.26644489e+000	1.09918362e+004	0.00000000e+000	1.2810e+016	1.0000e-010	0.0000e+000
7.600000e+002	1.34654290e-001	-3.26534571e+000	1.07579864e+004	0.00000000e+000	1.2277e+016	1.0000e-010	0.0000e+000
7.700000e+002	1.35730089e-001	-3.26426991e+000	1.05336683e+004	0.00000000e+000	1.1777e+016	1.0000e-010	0.0000e+000
7.800000e+002	1.36783456e-001	-3.26321654e+000	1.03183066e+004	0.00000000e+000	1.1307e+016	1.0000e-010	0.0000e+000
7.900000e+002	1.37815286e-001	-3.26218471e+000	1.01113714e+004	0.00000000e+000	1.0864e+016	1.0000e-010	0.0000e+000
8.000000e+002	1.38826424e-001	-3.26117358e+000	9.91237362e+003	0.00000000e+000	1.0447e+016	1.0000e-010	0.0000e+000
8.100000e+002	1.39817661e-001	-3.26018234e+000	9.72086159e+003	0.00000000e+000	1.0054e+016	1.0000e-010	0.0000e+000
8.200000e+002	1.40789747e-001	-3.25921025e+000	9.53641707e+003	0.00000000e+000	9.6834e+015	1.0000e-010	0.0000e+000
8.300000e+002	1.41743389e-001	-3.25825661e+000	9.35865248e+003	0.00000000e+000	9.3327e+015	1.0000e-010	0.0000e+000
8.400000e+002	1.42679254e-001	-3.25732075e+000	9.18720803e+003	0.00000000e+000	9.0009e+015	1.0000e-010	0.0000e+000
8.500000e+002	1.43597975e-001	-3.25640203e+000	9.02174935e+003	0.00000000e+000	8.6866e+015	1.0000e-010	0.0000e+000
8.600000e+002	1.44500150e-001	-3.25549985e+000	8.86196520e+003	0.00000000e+000	8.3887e+015	1.0000e-010	0.0000e+000
8.700000e+002	1.45386346e-001	-3.25461365e+000	8.70756557e+003	0.00000000e+000	8.1060e+015	1.0000e-010	0.0000e+000
8.800000e+002	1.46257103e-001	-3.25374290e+000	8.55827988e+003	0.00000000e+000	7.8375e+015	1.0000e-010	0.0000e+000
8.900000e+002	1.47112931e-001	-3.25288707e+000	8.41385537e+003	0.00000000e+000	7.5823e+015	1.0000e-010	0.0000e+000
