Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-4.40000000e+000	-7.80000000e+000	2.38189404e+007	-5.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-1.45810596e+000	-5.55810596e+000	7.75472003e+006	0.00000000e+000	7.1560e+020	1.0000e-010	-1.3848e+020
2.000000e+001	-6.82633953e-001	-4.78263395e+000	3.26391503e+006	0.00000000e+000	2.2956e+020	1.0000e-010	0.0000e+000
3.000000e+001	-3.56242450e-001	-4.45624245e+000	1.56248159e+006	0.00000000e+000	8.6975e+019	1.0000e-010	0.0000e+000
4.000000e+001	-1.99994291e-001	-4.29999429e+000	8.36221029e+005	0.00000000e+000	3.7125e+019	1.0000e-010	0.0000e+000
5.000000e+001	-1.16372188e-001	-4.21637219e+000	5.03920157e+005	0.00000000e+000	1.6987e+019	1.0000e-010	0.0000e+000
6.000000e+001	-6.59801727e-002	-4.16598017e+000	3.43076623e+005	0.00000000e+000	8.2221e+018	1.0000e-010	0.0000e+000
7.000000e+001	-3.16725104e-002	-4.13167251e+000	2.63484786e+005	0.00000000e+000	4.0686e+018	1.0000e-010	0.0000e+000
8.000000e+001	-5.32403180e-003	-4.10532403e+000	2.24060173e+005	0.00000000e+000	2.0153e+018	1.0000e-010	0.0000e+000
9.000000e+001	1.70819855e-002	-4.08291801e+000	2.04632956e+005	0.00000000e+000	9.9309e+017	1.0000e-010	0.0000e+000
1.000000e+002	3.75452812e-002	-4.06245472e+000	1.95107105e+005	0.00000000e+000	4.8695e+017	1.0000e-010	0.0000e+000
1.100000e+002	5.70559916e-002	-4.04294401e+000	1.90451280e+005	0.00000000e+000	2.3800e+017	1.0000e-010	0.0000e+000
1.200000e+002	7.61011196e-002	-4.02389888e+000	1.88179812e+005	0.00000000e+000	1.1611e+017	1.0000e-010	0.0000e+000
1.300000e+002	9.49191008e-002	-4.00508090e+000	1.87072657e+005	0.00000000e+000	5.6596e+016	1.0000e-010	0.0000e+000
1.400000e+002	1.13626367e-001	-3.98637363e+000	1.86530940e+005	0.00000000e+000	2.7692e+016	1.0000e-010	0.0000e+000
1.500000e+002	1.32279461e-001	-3.96772054e+000	1.86267662e+005	0.00000000e+000	1.3458e+016	1.0000e-010	0.0000e+000
1.600000e+002	1.50906227e-001	-3.94909377e+000	1.86139577e+005	0.00000000e+000	6.5475e+015	1.0000e-010	0.0000e+000
1.700000e+002	1.69520184e-001	-3.93047982e+000	1.86077233e+005	0.00000000e+000	3.1870e+015	1.0000e-010	0.0000e+000
1.800000e+002	1.88127908e-001	-3.91187209e+000	1.86046880e+005	0.00000000e+000	1.5516e+015	1.0000e-010	0.0000e+000
1.900000e+002	2.06732596e-001	-3.89326740e+000	1.86032100e+005	0.00000000e+000	7.5550e+014	1.0000e-010	0.0000e+000
2.000000e+002	2.25335806e-001	-3.87466419e+000	1.86024904e+005	0.00000000e+000	3.6789e+014	1.0000e-010	0.0000e+000
2.100000e+002	-3.16061704e-001	-3.71606170e+000	1.43191637e+006	0.00000000e+000	7.2817e+019	1.0000e-010	1.3848e+020
2.200000e+002	-6.08700674e-002	-3.60087007e+000	7.88191808e+005	0.00000000e+000	7.5027e+018	1.0000e-010	-2.6511e+019
2.300000e+002	1.29949113e-001	-3.55005089e+000	2.70349398e+005	0.00000000e+000	1.4728e+016	1.0000e-010	-2.7104e+019
2.400000e+002	2.68984053e-001	-3.55101595e+000	-2.64223008e+005	0.00000000e+000	6.7992e+013	1.0000e-010	-2.7697e+019
2.500000e+002	3.54561752e-001	-3.60543825e+000	-8.16079214e+005	0.00000000e+000	2.4821e+012	1.0000e-010	-2.8290e+019
2.600000e+002	-1.75046169e-001	-3.57504617e+000	7.05921562e+005	0.00000000e+000	3.0597e+019	1.0000e-010	1.0960e+020
2.700000e+002	-1.04454013e-001	-3.50445401e+000	4.26794090e+005	0.00000000e+000	1.4654e+019	1.0000e-010	0.0000e+000
2.800000e+002	-6.17746039e-002	-3.46177460e+000	2.81507472e+005	0.00000000e+000	7.6276e+018	1.0000e-010	0.0000e+000
2.900000e+002	-3.36238566e-002	-3.43362386e+000	2.00353036e+005	0.00000000e+000	4.2606e+018	1.0000e-010	0.0000e+000
3.000000e+002	-1.35885530e-002	-3.41358855e+000	1.51729172e+005	0.00000000e+000	2.5528e+018	1.0000e-010	0.0000e+000
3.100000e+002	1.58436419e-003	-3.39841564e+000	1.20561780e+005	0.00000000e+000	1.6363e+018	1.0000e-010	0.0000e+000
3.200000e+002	1.36405422e-002	-3.38635946e+000	9.93536795e+004	0.00000000e+000	1.1134e+018	1.0000e-010	0.0000e+000
3.300000e+002	2.35759102e-002	-3.37642409e+000	8.41818467e+004	0.00000000e+000	7.9652e+017	1.0000e-010	0.0000e+000
3.400000e+002	3.19940948e-002	-3.36800591e+000	7.28746670e+004	0.00000000e+000	5.9363e+017	1.0000e-010	0.0000e+000
3.500000e+002	3.92815615e-002	-3.36071844e+000	6.41619568e+004	0.00000000e+000	4.5742e+017	1.0000e-010	0.0000e+000
3.600000e+002	4.56977572e-002	-3.35430224e+000	5.72625380e+004	0.00000000e+000	3.6222e+017	1.0000e-010	0.0000e+000
3.700000e+002	5.14240110e-002	-3.34857599e+000	5.16742704e+004	0.00000000e+000	2.9338e+017	1.0000e-010	0.0000e+000
3.800000e+002	5.65914381e-002	-3.34340856e+000	4.70617600e+004	0.00000000e+000	2.4216e+017	1.0000e-010	0.0000e+000
