Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12	el Psi 13
2.000000e+001	9.1233e-017	1.8356e-016	1.4173e-017	-1.9824e-017	2.6056e-017	-3.2597e-017	3.9426e-017	-4.6549e-017	5.3975e-017	-6.1714e-017	6.9902e-017	-8.0278e-017	9.8500e-017
3.000000e+001	7.4992e-016	1.5060e-015	1.0998e-016	-1.5009e-016	1.9431e-016	-2.4045e-016	2.8834e-016	-3.3805e-016	3.8965e-016	-4.4323e-016	4.9975e-016	-5.7154e-016	6.9837e-016
4.000000e+001	6.6090e-015	1.3248e-014	9.1779e-016	-1.2238e-015	1.5619e-015	-1.9128e-015	2.2754e-015	-2.6501e-015	3.0375e-015	-3.4383e-015	3.8601e-015	-4.3974e-015	5.3521e-015
5.000000e+001	5.6413e-014	1.1287e-013	7.4058e-015	-9.6415e-015	1.2124e-014	-1.4691e-014	1.7330e-014	-2.0046e-014	2.2843e-014	-2.5728e-014	2.8755e-014	-3.2624e-014	3.9547e-014
6.000000e+001	4.6523e-013	9.2908e-013	5.7616e-014	-7.3165e-014	9.0598e-014	-1.0857e-013	1.2697e-013	-1.4582e-013	1.6517e-013	-1.8505e-013	2.0586e-013	-2.3258e-013	2.8074e-013
7.000000e+001	3.7020e-012	7.3785e-012	4.3154e-013	-5.3399e-013	6.5072e-013	-7.7080e-013	8.9331e-013	-1.0184e-012	1.1462e-012	-1.2772e-012	1.4140e-012	-1.5904e-012	1.9113e-012
8.000000e+001	2.8386e-011	5.6460e-011	3.1069e-012	-3.7422e-012	4.4846e-012	-5.2484e-012	6.0253e-012	-6.8156e-012	7.6209e-012	-8.4430e-012	9.3000e-012	-1.0412e-011	1.2455e-011
9.000000e+001	2.0943e-010	4.1566e-010	2.1466e-011	-2.5136e-011	2.9601e-011	-3.4208e-011	3.8885e-011	-4.3628e-011	4.8447e-011	-5.3352e-011	5.8456e-011	-6.5131e-011	7.7535e-011
1.000000e+002	1.4843e-009	2.9393e-009	1.4206e-010	-1.6151e-010	1.8675e-010	-2.1297e-010	2.3959e-010	-2.6653e-010	2.9383e-010	-3.2154e-010	3.5034e-010	-3.8836e-010	4.5997e-010
1.100000e+002	1.0088e-008	1.9931e-008	8.9870e-010	-9.9063e-010	1.1236e-009	-1.2637e-009	1.4061e-009	-1.5503e-009	1.6960e-009	-1.8437e-009	1.9970e-009	-2.2019e-009	2.5939e-009
1.200000e+002	6.5625e-008	1.2934e-007	5.4228e-009	-5.7861e-009	6.4312e-009	-7.1273e-009	7.8401e-009	-8.5619e-009	9.2916e-009	-1.0030e-008	1.0797e-008	-1.1837e-008	1.3865e-008
1.300000e+002	4.0775e-007	8.0156e-007	3.1133e-008	-3.2097e-008	3.4921e-008	-3.8104e-008	4.1406e-008	-4.4766e-008	4.8167e-008	-5.1608e-008	5.5188e-008	-6.0141e-008	7.0022e-008
1.400000e+002	2.4142e-006	4.7331e-006	1.6959e-007	-1.6861e-007	1.7932e-007	-1.9247e-007	2.0645e-007	-2.2083e-007	2.3546e-007	-2.5028e-007	2.6576e-007	-2.8776e-007	3.3289e-007
1.500000e+002	1.3587e-005	2.6561e-005	8.7386e-007	-8.3590e-007	8.6781e-007	-9.1519e-007	9.6819e-007	-1.0238e-006	1.0811e-006	-1.1394e-006	1.2008e-006	-1.2913e-006	1.4835e-006
1.600000e+002	7.2465e-005	1.4124e-004	4.2443e-006	-3.8962e-006	3.9418e-006	-4.0794e-006	4.2519e-006	-4.4415e-006	4.6408e-006	-4.8468e-006	5.0667e-006	-5.4080e-006	6.1670e-006
1.700000e+002	3.6511e-004	7.0935e-004	1.9353e-005	-1.6999e-005	1.6726e-005	-1.6962e-005	1.7398e-005	-1.7934e-005	1.8528e-005	-1.9160e-005	1.9853e-005	-2.1021e-005	2.3778e-005
