Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.75054122e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.08945878e+000	-6.18945878e+000	1.18012103e+007	0.00000000e+000	1.2273e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.09337747e-001	-5.00933775e+000	4.90235084e+006	0.00000000e+000	3.5266e+020	1.0000e-010	0.0000e+000
3.000000e+001	-4.19102663e-001	-4.51910266e+000	2.73536074e+006	0.00000000e+000	1.1077e+020	1.0000e-010	0.0000e+000
4.000000e+001	-1.45566589e-001	-4.24556659e+000	2.27881100e+006	0.00000000e+000	2.3338e+019	1.0000e-010	0.0000e+000
5.000000e+001	-4.77685490e-001	-3.87768549e+000	2.29203626e+006	0.00000000e+000	1.3464e+020	1.0000e-010	1.3848e+020
6.000000e+001	-2.21815197e-001	-3.65514853e+000	1.35182687e+006	0.00000000e+000	4.3192e+019	1.0000e-010	-6.2583e+018
7.000000e+001	-5.99658431e-002	-3.52663251e+000	1.09247526e+006	0.00000000e+000	7.3789e+018	1.0000e-010	-6.2919e+018
8.000000e+001	7.59483491e-002	-3.42405165e+000	9.70675906e+005	0.00000000e+000	1.1679e+017	1.0000e-010	-6.3255e+018
9.000000e+001	1.99682606e-001	-3.33365073e+000	8.50143052e+005	0.00000000e+000	9.9236e+014	1.0000e-010	-6.3591e+018
1.000000e+002	3.11363578e-001	-3.25530309e+000	7.28680682e+005	0.00000000e+000	1.3198e+013	1.0000e-010	-6.3928e+018
1.100000e+002	4.10898313e-001	-3.18910169e+000	6.06266732e+005	0.00000000e+000	2.8080e+011	1.0000e-010	-6.4264e+018
1.200000e+002	4.98191653e-001	-3.13514168e+000	4.82897349e+005	0.00000000e+000	9.5926e+009	1.0000e-010	-6.4600e+018
1.300000e+002	5.73148054e-001	-3.09351861e+000	3.58568899e+005	0.00000000e+000	5.2811e+008	1.0000e-010	-6.4936e+018
1.400000e+002	6.35671611e-001	-3.06432839e+000	2.33277737e+005	0.00000000e+000	4.7030e+007	1.0000e-010	-6.5272e+018
1.500000e+002	6.85666051e-001	-3.04766728e+000	1.07020197e+005	0.00000000e+000	6.7999e+006	1.0000e-010	-6.5608e+018
1.600000e+002	7.23034738e-001	-3.04363193e+000	-2.02074057e+004	0.00000000e+000	1.6023e+006	1.0000e-010	-6.5944e+018
1.700000e+002	7.47680664e-001	-3.05231934e+000	-1.48408772e+005	0.00000000e+000	6.1760e+005	1.0000e-010	-6.6281e+018
1.800000e+002	7.59506453e-001	-3.07382688e+000	-2.77587625e+005	0.00000000e+000	3.9088e+005	1.0000e-010	-6.6617e+018
1.900000e+002	7.58414357e-001	-3.10825231e+000	-4.07747703e+005	0.00000000e+000	4.0774e+005	1.0000e-010	-6.6953e+018
2.000000e+002	7.44306254e-001	-3.15569375e+000	-5.38892768e+005	0.00000000e+000	7.0371e+005	1.0000e-010	-6.7289e+018
2.100000e+002	7.17083644e-001	-3.21624969e+000	-6.71026596e+005	0.00000000e+000	2.0170e+006	1.0000e-010	-6.7625e+018
2.200000e+002	6.76647651e-001	-3.29001902e+000	-8.04152987e+005	0.00000000e+000	9.6384e+006	1.0000e-010	-6.7961e+018
2.300000e+002	6.22899019e-001	-3.37710098e+000	-9.38275758e+005	0.00000000e+000	7.7080e+007	1.0000e-010	-6.8297e+018
2.400000e+002	5.55738110e-001	-3.47759522e+000	-1.07339875e+006	0.00000000e+000	1.0356e+009	1.0000e-010	-6.8633e+018
2.500000e+002	4.75064902e-001	-3.59160177e+000	-1.20952581e+006	0.00000000e+000	2.3467e+010	1.0000e-010	-6.8970e+018
2.600000e+002	-1.79221013e-001	-3.57922101e+000	7.23532298e+005	0.00000000e+000	3.1658e+019	1.0000e-010	1.3155e+020
2.700000e+002	-1.06867783e-001	-3.50686778e+000	4.35644360e+005	0.00000000e+000	1.5114e+019	1.0000e-010	0.0000e+000
2.800000e+002	-6.33033468e-002	-3.46330335e+000	2.86291393e+005	0.00000000e+000	7.8411e+018	1.0000e-010	0.0000e+000
2.900000e+002	-3.46742076e-002	-3.43467421e+000	2.03124910e+005	0.00000000e+000	4.3663e+018	1.0000e-010	0.0000e+000
3.000000e+002	-1.43617166e-002	-3.41436172e+000	1.53450569e+005	0.00000000e+000	2.6079e+018	1.0000e-010	0.0000e+000
3.100000e+002	9.83340347e-004	-3.39901666e+000	1.21701240e+005	0.00000000e+000	1.6668e+018	1.0000e-010	0.0000e+000
3.200000e+002	1.31534644e-002	-3.38684654e+000	1.00150270e+005	0.00000000e+000	1.1314e+018	1.0000e-010	0.0000e+000
3.300000e+002	2.31684914e-002	-3.37683151e+000	8.47644088e+004	0.00000000e+000	8.0776e+017	1.0000e-010	0.0000e+000
3.400000e+002	3.16449323e-002	-3.36835507e+000	7.33166550e+004	0.00000000e+000	6.0101e+017	1.0000e-010	0.0000e+000
3.500000e+002	3.89765978e-002	-3.36102340e+000	6.45075130e+004	0.00000000e+000	4.6248e+017	1.0000e-010	0.0000e+000
3.600000e+002	4.54273491e-002	-3.35457265e+000	5.75394645e+004	0.00000000e+000	3.6582e+017	1.0000e-010	0.0000e+000
3.700000e+002	5.11812956e-002	-3.34881870e+000	5.19008099e+004	0.00000000e+000	2.9603e+017	1.0000e-010	0.0000e+000
3.800000e+002	5.63713765e-002	-3.34362862e+000	4.72503148e+004	0.00000000e+000	2.4415e+017	1.0000e-010	0.0000e+000
3.900000e+002	6.10964080e-002	-3.33890359e+000	4.33527005e+004	0.00000000e+000	2.0463e+017	1.0000e-010	0.0000e+000
4.000000e+002	6.54316781e-002	-3.33456832e+000	4.00409885e+004	0.00000000e+000	1.7387e+017	1.0000e-010	0.0000e+000
4.100000e+002	6.94357769e-002	-3.33056422e+000	3.71936595e+004	0.00000000e+000	1.4949e+017	1.0000e-010	0.0000e+000
4.200000e+002	7.31551429e-002	-3.32684486e+000	3.47203149e+004	0.00000000e+000	1.2985e+017	1.0000e-010	0.0000e+000
4.300000e+002	7.66271744e-002	-3.32337283e+000	3.25523967e+004	0.00000000e+000	1.1382e+017	1.0000e-010	0.0000e+000
4.400000e+002	7.98824141e-002	-3.32011759e+000	3.06370161e+004	0.00000000e+000	1.0056e+017	1.0000e-010	0.0000e+000
4.500000e+002	8.29461157e-002	-3.31705388e+000	2.89327490e+004	0.00000000e+000	8.9474e+016	1.0000e-010	0.0000e+000
4.600000e+002	8.58393906e-002	-3.31416061e+000	2.74067073e+004	0.00000000e+000	8.0117e+016	1.0000e-010	0.0000e+000
4.700000e+002	8.85800613e-002	-3.31141994e+000	2.60324604e+004	0.00000000e+000	7.2148e+016	1.0000e-010	0.0000e+000
4.800000e+002	9.11833073e-002	-3.30881669e+000	2.47885318e+004	0.00000000e+000	6.5306e+016	1.0000e-010	0.0000e+000
4.900000e+002	9.36621605e-002	-3.30633784e+000	2.36572960e+004	0.00000000e+000	5.9390e+016	1.0000e-010	0.0000e+000
5.000000e+002	9.60278901e-002	-3.30397211e+000	2.26241555e+004	0.00000000e+000	5.4240e+016	1.0000e-010	0.0000e+000
5.100000e+002	9.82903057e-002	-3.30170969e+000	2.16769203e+004	0.00000000e+000	4.9730e+016	1.0000e-010	0.0000e+000
5.200000e+002	1.00457998e-001	-3.29954200e+000	2.08053325e+004	0.00000000e+000	4.5758e+016	1.0000e-010	0.0000e+000
5.300000e+002	1.02538531e-001	-3.29746147e+000	2.00006998e+004	0.00000000e+000	4.2243e+016	1.0000e-010	0.0000e+000
5.400000e+002	1.04538601e-001	-3.29546140e+000	1.92510500e+004	0.00000000e+000	3.9357e+016	1.0000e-010	0.0000e+000
5.500000e+002	1.06463706e-001	-3.29353629e+000	1.85551960e+004	0.00000000e+000	3.6532e+016	1.0000e-010	0.0000e+000
5.600000e+002	1.08319226e-001	-3.29168077e+000	1.79075366e+004	0.00000000e+000	3.4002e+016	1.0000e-010	0.0000e+000
5.700000e+002	1.10109979e-001	-3.28989002e+000	1.73032216e+004	0.00000000e+000	3.1727e+016	1.0000e-010	0.0000e+000
