Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12	el Psi 13
2.000000e+001	1.1318e-012	-7.1559e-015	4.8295e-014	-3.4304e-013	-6.1497e-012	-8.1361e-013	4.6374e-013	-4.5823e-013	5.1714e-013	-6.1735e-013	7.6128e-013	-9.6591e-013	1.3032e-012
3.000000e+001	9.2816e-012	-5.5913e-014	3.6225e-013	-2.5214e-012	-4.4849e-011	-5.8999e-012	3.3294e-012	-3.2636e-012	3.6587e-012	-4.3429e-012	5.3288e-012	-6.7312e-012	9.0443e-012
4.000000e+001	8.0826e-011	-4.6493e-013	2.8969e-012	-1.9778e-011	-3.4916e-010	-4.5684e-011	2.5536e-011	-2.4841e-011	2.7672e-011	-3.2668e-011	3.9893e-011	-5.0180e-011	6.7161e-011
5.000000e+001	6.7449e-010	-3.6973e-012	2.2117e-011	-1.4798e-010	-2.5920e-009	-3.3722e-010	1.8662e-010	-1.8009e-010	1.9929e-010	-2.3393e-010	2.8425e-010	-3.5596e-010	4.7447e-010
6.000000e+001	5.3753e-009	-2.8013e-011	1.6053e-010	-1.0514e-009	-1.8265e-008	-2.3621e-009	1.2935e-009	-1.2378e-009	1.3601e-009	-1.5869e-009	1.9181e-009	-2.3908e-009	3.1730e-009
7.000000e+001	4.0816e-008	-2.0168e-010	1.1047e-009	-7.0737e-009	-1.2181e-007	-1.5654e-008	8.4769e-009	-8.0393e-009	8.7680e-009	-1.0165e-008	1.2218e-008	-1.5153e-008	2.0018e-008
8.000000e+001	2.9456e-007	-1.3760e-009	7.1838e-009	-4.4914e-008	-7.6630e-007	-9.7811e-008	5.2342e-008	-4.9169e-008	5.3201e-008	-6.1258e-008	7.3192e-008	-9.0293e-008	1.1870e-007
9.000000e+001	2.0146e-006	-8.8673e-009	4.3995e-008	-2.6814e-007	-4.5298e-006	-5.7404e-007	3.0331e-007	-2.8204e-007	3.0258e-007	-3.4587e-007	4.1061e-007	-5.0368e-007	6.5866e-007
1.000000e+002	1.3017e-005	-5.3783e-008	2.5272e-007	-1.4988e-006	-2.5052e-005	-3.1503e-006	1.6421e-006	-1.5102e-006	1.6055e-006	-1.8208e-006	2.1468e-006	-2.6173e-006	3.4033e-006
1.100000e+002	7.9173e-005	-3.0576e-007	1.3554e-006	-7.8058e-006	-1.2898e-004	-1.6085e-005	8.2615e-006	-7.5088e-006	7.9036e-006	-8.8877e-006	1.0401e-005	-1.2596e-005	1.6279e-005
1.200000e+002	4.5146e-004	-1.6217e-006	6.7501e-006	-3.7657e-005	-6.1454e-004	-7.5948e-005	3.8389e-005	-3.4444e-005	3.5865e-005	-3.9958e-005	4.6382e-005	-5.5764e-005	7.1581e-005
