Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	2.0830e-022	-1.1802e-021	2.0265e-021	-2.7033e-021	3.2901e-021	-3.8208e-021	4.3121e-021	-4.7737e-021	5.2115e-021	-5.6324e-021	6.0968e-021	-6.9117e-021
3.000000e+001	1.8714e-021	-9.7779e-021	1.6278e-020	-2.1342e-020	2.5669e-020	-2.9542e-020	3.3099e-020	-3.6420e-020	3.9553e-020	-4.2552e-020	4.5872e-020	-5.1799e-020
4.000000e+001	1.8311e-020	-8.8745e-020	1.4357e-019	-1.8525e-019	2.2038e-019	-2.5152e-019	2.7993e-019	-3.0629e-019	3.3104e-019	-3.5464e-019	3.8086e-019	-4.2852e-019
5.000000e+001	1.7749e-019	-7.9744e-019	1.2534e-018	-1.5914e-018	1.8724e-018	-2.1191e-018	2.3426e-018	-2.5487e-018	2.7413e-018	-2.9243e-018	3.1285e-018	-3.5072e-018
6.000000e+001	1.7000e-018	-7.0742e-018	1.0798e-017	-1.3488e-017	1.5693e-017	-1.7611e-017	1.9335e-017	-2.0917e-017	2.2387e-017	-2.3777e-017	2.5340e-017	-2.8302e-017
7.000000e+001	1.6068e-017	-6.1856e-017	9.1656e-017	-1.1261e-016	1.2953e-016	-1.4411e-016	1.5712e-016	-1.6899e-016	1.7996e-016	-1.9030e-016	2.0201e-016	-2.2478e-016
8.000000e+001	1.4961e-016	-5.3219e-016	7.6511e-016	-9.2428e-016	1.0510e-015	-1.1590e-015	1.2547e-015	-1.3415e-015	1.4213e-015	-1.4963e-015	1.5820e-015	-1.7536e-015
9.000000e+001	1.3702e-015	-4.4973e-015	6.2698e-015	-7.4450e-015	8.3660e-015	-9.1439e-015	9.8277e-015	-1.0444e-014	1.1008e-014	-1.1536e-014	1.2147e-014	-1.3412e-014
1.000000e+002	1.2323e-014	-3.7259e-014	5.0338e-014	-5.8732e-014	6.5207e-014	-7.0619e-014	7.5342e-014	-7.9571e-014	8.3423e-014	-8.7016e-014	9.1241e-014	-1.0034e-013
1.100000e+002	1.0862e-013	-3.0203e-013	3.9513e-013	-4.5281e-013	4.9656e-013	-5.3275e-013	5.6409e-013	-5.9199e-013	6.1727e-013	-6.4078e-013	6.6902e-013	-7.3275e-013
1.200000e+002	9.3668e-013	-2.3903e-012	3.0259e-012	-3.4042e-012	3.6860e-012	-3.9167e-012	4.1150e-012	-4.2905e-012	4.4487e-012	-4.5955e-012	4.7769e-012	-5.2100e-012
1.300000e+002	7.8861e-012	-1.8429e-011	2.2552e-011	-2.4894e-011	2.6606e-011	-2.7992e-011	2.9174e-011	-3.0215e-011	3.1149e-011	-3.2014e-011	3.3127e-011	-3.5974e-011
1.400000e+002	6.4682e-011	-1.3807e-010	1.6316e-010	-1.7662e-010	1.8624e-010	-1.9394e-010	2.0047e-010	-2.0618e-010	2.1129e-010	-2.1603e-010	2.2249e-010	-2.4053e-010
1.500000e+002	5.1563e-010	-1.0025e-009	1.1428e-009	-1.2122e-009	1.2605e-009	-1.2988e-009	1.3311e-009	-1.3592e-009	1.3843e-009	-1.4077e-009	1.4428e-009	-1.5525e-009
1.600000e+002	3.9851e-009	-7.0348e-009	7.7245e-009	-8.0236e-009	8.2235e-009	-8.3803e-009	8.5124e-009	-8.6277e-009	8.7306e-009	-8.8278e-009	9.0020e-009	-9.6397e-009
1.700000e+002	2.9777e-008	-4.7554e-008	5.0224e-008	-5.1039e-008	5.1527e-008	-5.1908e-008	5.2238e-008	-5.2534e-008	5.2805e-008	-5.3078e-008	5.3840e-008	-5.7363e-008
1.800000e+002	2.1447e-007	-3.0858e-007	3.1294e-007	-3.1081e-007	3.0886e-007	-3.0742e-007	3.0637e-007	-3.0560e-007	3.0502e-007	-3.0470e-007	3.0736e-007	-3.2573e-007
1.900000e+002	1.4840e-006	-1.9148e-006	1.8607e-006	-1.8042e-006	1.7633e-006	-1.7329e-006	1.7094e-006	-1.6904e-006	1.6747e-006	-1.6620e-006	1.6667e-006	-1.7565e-006
2.000000e+002	9.8282e-006	-1.1311e-005	1.0509e-005	-9.9335e-006	9.5392e-006	-9.2497e-006	9.0253e-006	-8.8439e-006	8.6927e-006	-8.5675e-006	8.5381e-006	-8.9443e-006
2.100000e+002	6.2044e-005	-6.3289e-005	5.6066e-005	-5.1584e-005	4.8617e-005	-4.6472e-005	4.4821e-005	-4.3493e-005	4.2391e-005	-4.1471e-005	4.1054e-005	-4.2734e-005
2.200000e+002	3.7159e-004	-3.3351e-004	2.8080e-004	-2.5099e-004	2.3185e-004	-2.1823e-004	2.0787e-004	-1.9960e-004	1.9278e-004	-1.8710e-004	1.8389e-004	-1.9010e-004
2.300000e+002	2.1000e-003	-1.6440e-003	1.3105e-003	-1.1353e-003	1.0262e-003	-9.4995e-004	8.9265e-004	-8.4742e-004	8.1042e-004	-7.7969e-004	7.6034e-004	-7.8011e-004
2.400000e+002	1.1128e-002	-7.5200e-003	5.6487e-003	-4.7296e-003	4.1745e-003	-3.7942e-003	3.5126e-003	-3.2929e-003	3.1150e-003	-2.9682e-003	2.8696e-003	-2.9198e-003
2.500000e+002	5.4891e-002	-3.1610e-002	2.2242e-002	-1.7934e-002	1.5417e-002	-1.3729e-002	1.2501e-002	-1.1555e-002	1.0798e-002	-1.0179e-002	9.7450e-003	-9.8232e-003
2.600000e+002	2.1744e-001	-1.0201e-001	6.5802e-002	-5.0413e-002	4.1791e-002	-3.6180e-002	3.2185e-002	-2.9167e-002	2.6789e-002	-2.4867e-002	2.3478e-002	-2.3350e-002
2.700000e+002	1.8152e-001	-7.9781e-003	-1.3319e-002	1.8038e-002	-1.9394e-002	1.9705e-002	-1.9617e-002	1.9361e-002	-1.9033e-002	1.8686e-002	-1.8504e-002	1.9222e-002
2.800000e+002	1.1061e-001	9.3165e-002	-7.7198e-002	6.3364e-002	-5.3909e-002	4.7113e-002	-4.1972e-002	3.7926e-002	-3.4643e-002	3.1929e-002	-2.9898e-002	2.9453e-002
2.900000e+002	5.8284e-002	1.4482e-001	-8.0577e-002	5.0309e-002	-3.3736e-002	2.3429e-002	-1.6462e-002	1.1476e-002	-7.7568e-003	4.8968e-003	-2.6528e-003	7.5309e-004
3.000000e+002	2.8159e-002	1.5039e-001	-3.7972e-002	1.6170e-003	1.3476e-002	-2.0672e-002	2.4314e-002	-2.6150e-002	2.6992e-002	-2.7269e-002	2.7455e-002	-2.8782e-002
3.100000e+002	1.2841e-002	1.2991e-001	2.0801e-002	-4.7986e-002	5.1840e-002	-4.9754e-002	4.6065e-002	-4.2098e-002	3.8291e-002	-3.4798e-002	3.1908e-002	-3.0574e-002
3.200000e+002	5.6194e-003	1.0050e-001	7.2893e-002	-7.5570e-002	6.1590e-002	-4.7892e-002	3.6589e-002	-2.7550e-002	2.0329e-002	-1.4527e-002	9.8814e-003	-6.0942e-003
3.300000e+002	2.3834e-003	7.2109e-002	1.0732e-001	-7.4437e-002	4.2201e-002	-2.0018e-002	5.1944e-003	4.7837e-003	-1.1565e-002	1.6204e-002	-1.9566e-002	2.3142e-002
3.400000e+002	9.8606e-004	4.8933e-002	1.2241e-001	-4.9643e-002	5.4680e-003	1.7483e-002	-2.8989e-002	3.4326e-002	-3.6252e-002	3.6274e-002	-3.5535e-002	3.5755e-002
3.500000e+002	3.9968e-004	3.1788e-002	1.2167e-001	-1.1598e-002	-3.3233e-002	4.7467e-002	-4.9086e-002	4.5591e-002	-4.0194e-002	3.4328e-002	-2.8836e-002	2.4507e-002
3.600000e+002	1.5922e-004	1.9931e-002	1.1046e-001	2.9042e-002	-6.1402e-002	5.9084e-002	-4.7444e-002	3.4544e-002	-2.2867e-002	1.3025e-002	-4.9838e-003	-2.0404e-003
3.700000e+002	6.2481e-005	1.2131e-002	9.3838e-002	6.4264e-002	-7.2397e-002	5.0040e-002	-2.6558e-002	7.8791e-003	5.7084e-003	-1.5137e-002	2.1647e-002	-2.7390e-002
3.800000e+002	2.4199e-005	7.1986e-003	7.5705e-002	8.9602e-002	-6.5517e-002	2.5140e-002	4.2299e-003	-2.2090e-002	3.1663e-002	-3.5824e-002	3.6918e-002	-3.7559e-002
3.900000e+002	9.2629e-006	4.1784e-003	5.8567e-002	1.0378e-001	-4.4379e-002	-6.9916e-003	3.3564e-002	-4.3443e-002	4.4007e-002	-3.9869e-002	3.3894e-002	-2.8011e-002
4.000000e+002	3.5085e-006	2.3786e-003	4.3746e-002	1.0778e-001	-1.4754e-002	-3.7297e-002	5.2254e-002	-4.8997e-002	3.8597e-002	-2.6445e-002	1.4971e-002	-4.4976e-003
4.100000e+002	1.3163e-006	1.3307e-003	3.1709e-002	1.0380e-001	1.7336e-002	-5.8758e-002	5.5629e-002	-3.7912e-002	1.8546e-002	-2.0710e-003	-1.0615e-002	2.1149e-002
4.200000e+002	4.8952e-007	7.3286e-004	2.2390e-002	9.4431e-002	4.6912e-002	-6.7585e-002	4.3932e-002	-1.4791e-002	-8.1317e-003	2.3114e-002	-3.1712e-002	3.7229e-002
4.300000e+002	1.8059e-007	3.9792e-004	1.5449e-002	8.2088e-002	7.0643e-002	-6.3260e-002	2.1228e-002	1.2723e-002	-3.2070e-002	3.9712e-002	-4.0045e-002	3.7229e-002
4.400000e+002	6.6128e-008	2.1326e-004	1.0442e-002	6.8720e-002	8.6915e-002	-4.7829e-002	-6.3903e-003	3.6700e-002	-4.5816e-002	4.2311e-002	-3.3021e-002	2.1855e-002
4.500000e+002	2.4047e-008	1.1293e-004	6.9279e-003	5.5714e-002	9.5553e-002	-2.4848e-002	-3.2643e-002	5.1124e-002	-4.5815e-002	3.0745e-002	-1.3920e-002	-2.1547e-003
4.600000e+002	8.6880e-009	5.9144e-005	4.5192e-003	4.3931e-002	9.7389e-002	1.6398e-003	-5.2461e-002	5.3094e-002	-3.2831e-002	9.3993e-003	1.0039e-002	-2.5349e-002
4.700000e+002	3.1199e-009	3.0657e-005	2.9027e-003	3.3800e-002	9.3823e-002	2.7922e-002	-6.2762e-002	4.2962e-002	-1.1057e-002	-1.4789e-002	3.0652e-002	-3.9346e-002
4.800000e+002	1.1140e-009	1.5738e-005	1.8380e-003	2.5442e-002	8.6441e-002	5.1115e-002	-6.2608e-002	2.3675e-002	1.3512e-002	-3.4724e-002	4.1501e-002	-3.9651e-002
4.900000e+002	3.9561e-010	8.0069e-006	1.1485e-003	1.8776e-002	7.6761e-002	6.9370e-002	-5.2905e-002	-3.2516e-004	3.4855e-002	-4.5162e-002	3.9713e-002	-2.6715e-002
5.000000e+002	1.3977e-010	4.0391e-006	7.0896e-004	1.3610e-002	6.6064e-002	8.1852e-002	-3.5839e-002	-2.4264e-002	4.8339e-002	-4.3849e-002	2.6363e-002	-5.2153e-003
5.100000e+002	4.9146e-011	2.0213e-006	4.3264e-004	9.7048e-003	5.5334e-002	8.8564e-002	-1.4241e-002	-4.4007e-002	5.1541e-002	-3.1687e-002	5.6734e-003	1.7890e-002
5.200000e+002	1.7200e-011	1.0039e-006	2.6119e-004	6.8158e-003	4.5248e-002	9.0108e-002	8.9837e-003	-5.6674e-002	4.4405e-002	-1.2069e-002	-1.6527e-002	3.5706e-002
5.300000e+002	5.9935e-012	4.9504e-007	1.5610e-004	4.7200e-003	3.6216e-002	8.7443e-002	3.1286e-002	-6.0886e-002	2.8879e-002	1.0248e-002	-3.4519e-002	4.3379e-002
5.400000e+002	2.0797e-012	2.4245e-007	9.2411e-005	3.2262e-003	2.8430e-002	8.1667e-002	5.0726e-002	-5.6695e-002	8.2185e-003	3.0387e-002	-4.4106e-002	3.9213e-002
5.500000e+002	7.1871e-013	1.1798e-007	5.4215e-005	2.1784e-003	2.1927e-002	7.3862e-002	6.6067e-002	-4.5286e-002	-1.3815e-002	4.4394e-002	-4.3427e-002	2.4766e-002
5.600000e+002	2.4742e-013	5.7052e-008	3.1537e-005	1.4541e-003	1.6640e-002	6.4980e-002	7.6751e-002	-2.8577e-002	-3.3682e-002	4.9900e-002	-3.3087e-002	4.0795e-003
5.700000e+002	8.4863e-014	2.7427e-008	1.8196e-005	9.6019e-004	1.2439e-002	5.5796e-002	8.2784e-002	-8.8077e-003	-4.8603e-002	4.6344e-002	-1.5714e-002	-1.7594e-002
5.800000e+002	2.9004e-014	1.3110e-008	1.0418e-005	6.2763e-004	9.1709e-003	4.6886e-002	8.4593e-002	1.1821e-002	-5.6849e-002	3.4816e-002	4.8485e-003	-3.5178e-002
