Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12	el Psi 13
3.700000e+002	4.3562e-004	-2.8482e-012	2.8662e-002	1.1213e-001	7.2981e-003	-5.0030e-002	5.6368e-002	-4.9352e-002	3.8411e-002	-2.7229e-002	1.7178e-002	-8.6056e-003	2.8333e-004
3.800000e+002	2.0090e-004	-1.6504e-012	1.8974e-002	1.0079e-001	4.2164e-002	-6.7453e-002	5.4757e-002	-3.4579e-002	1.6075e-002	-1.4013e-003	-9.5020e-003	1.7871e-002	-2.6155e-002
3.900000e+002	9.1376e-005	-9.3763e-013	1.2246e-002	8.5942e-002	7.0716e-002	-6.9268e-002	3.7021e-002	-7.8474e-003	-1.2516e-002	2.5024e-002	-3.1819e-002	3.5605e-002	-3.9006e-002
4.000000e+002	4.1046e-005	-5.2336e-013	7.7294e-003	7.0214e-002	9.0414e-002	-5.6757e-002	9.2915e-003	2.1405e-002	-3.6544e-002	4.1395e-002	-4.0306e-002	3.6798e-002	-3.2553e-002
4.100000e+002	1.8230e-005	-2.8753e-013	4.7829e-003	5.5348e-002	1.0083e-001	-3.3787e-002	-2.0736e-002	4.4263e-002	-4.8075e-002	4.2065e-002	-3.2183e-002	2.1723e-002	-1.0722e-002
4.200000e+002	8.0131e-006	-1.5571e-013	2.9074e-003	4.2314e-002	1.0300e-001	-5.2924e-003	-4.6066e-002	5.4819e-002	-4.4166e-002	2.7656e-002	-1.1466e-002	-2.5025e-003	1.5951e-002
4.300000e+002	3.4886e-006	-8.3220e-014	1.7390e-003	3.1497e-002	9.8718e-002	2.3965e-002	-6.1847e-002	5.1197e-002	-2.6925e-002	3.8672e-003	1.3516e-002	-2.5722e-002	3.5728e-002
4.400000e+002	1.5054e-006	-4.3943e-014	1.0249e-003	2.2899e-002	9.0045e-002	5.0199e-002	-6.5923e-002	3.5257e-002	-2.0417e-003	-2.1164e-002	3.3714e-002	-3.9067e-002	4.0706e-002
4.500000e+002	6.4430e-007	-2.2945e-014	5.9595e-004	1.6300e-002	7.8886e-002	7.0949e-002	-5.8637e-002	1.1431e-002	2.3387e-002	-3.9756e-002	4.2548e-002	-3.8073e-002	2.9509e-002
4.600000e+002	2.7363e-007	-1.1857e-014	3.4221e-004	1.1384e-002	6.6803e-002	8.5075e-002	-4.2178e-002	-1.4771e-002	4.2944e-002	-4.6885e-002	3.7716e-002	-2.3710e-002	7.0563e-003
4.700000e+002	1.1537e-007	-6.0683e-015	1.9424e-004	7.8136e-003	5.4940e-002	9.2538e-002	-1.9753e-002	-3.8126e-002	5.2366e-002	-4.1199e-002	2.1338e-002	-1.3787e-003	-1.7982e-002
4.800000e+002	4.8315e-008	-3.0776e-015	1.0906e-004	5.2786e-003	4.4040e-002	9.4069e-002	5.1849e-003	-5.4673e-002	5.0174e-002	-2.4839e-002	-1.2691e-003	2.1397e-002	-3.6687e-002
4.900000e+002	2.0104e-008	-1.5475e-015	6.0621e-005	3.5142e-003	3.4507e-002	9.0841e-002	2.9533e-002	-6.2196e-002	3.7532e-002	-2.3788e-003	-2.3523e-002	3.7574e-002	-4.2967e-002
5.000000e+002	8.3144e-009	-7.7194e-016	3.3376e-005	2.3080e-003	2.6490e-002	8.4186e-002	5.0903e-002	-6.0255e-002	1.7555e-002	2.0635e-002	-3.9530e-002	4.2648e-002	-3.5247e-002
5.100000e+002	3.4188e-009	-3.8214e-016	1.8212e-005	1.4968e-003	1.9960e-002	7.5389e-002	6.7766e-002	-4.9884e-002	-5.6361e-003	3.9100e-002	-4.5526e-002	3.5643e-002	-1.6476e-002
5.200000e+002	1.3981e-009	-1.8782e-016	9.8539e-006	9.5932e-004	1.4787e-002	6.5558e-002	7.9424e-002	-3.3121e-002	-2.7862e-002	4.9405e-002	-4.0526e-002	1.8962e-002	7.2676e-003
5.300000e+002	5.6875e-010	-9.1681e-017	5.2891e-006	6.0807e-004	1.0784e-002	5.5567e-002	8.5876e-002	-1.2486e-002	-4.5625e-002	4.9956e-002	-2.6194e-002	-2.6534e-003	2.8900e-002
5.400000e+002	2.3022e-010	-4.4462e-017	2.8174e-006	3.8144e-004	7.7519e-003	4.6041e-002	8.7626e-002	9.4744e-003	-5.6576e-002	4.1183e-002	-6.1136e-003	-2.3607e-002	4.2447e-002
5.500000e+002	9.2744e-011	-2.1429e-017	1.4900e-006	2.3693e-004	5.4977e-003	3.7377e-002	8.5488e-002	3.0528e-002	-5.9665e-002	2.5151e-002	1.5245e-002	-3.8918e-002	4.4561e-002
5.600000e+002	3.7191e-011	-1.0267e-017	7.8253e-007	1.4581e-004	3.8503e-003	2.9786e-002	8.0412e-002	4.8964e-002	-5.5060e-002	4.9378e-003	3.3569e-002	-4.5314e-002	3.5118e-002
5.700000e+002	1.4848e-011	-4.8911e-018	4.0829e-007	8.8944e-005	2.6649e-003	2.3339e-002	7.3347e-002	6.3675e-002	-4.3886e-002	-1.6049e-002	4.5533e-002	-4.1769e-002	1.6905e-002
5.800000e+002	5.9032e-012	-2.3175e-018	2.1169e-007	5.3803e-005	1.8241e-003	1.8005e-002	6.5150e-002	7.4134e-002	-2.7884e-002	-3.4671e-002	4.9295e-002	-2.9448e-002	-5.3728e-003
5.900000e+002	2.3374e-012	-1.0923e-018	1.0910e-007	3.2287e-005	1.2356e-003	1.3690e-002	5.6534e-002	8.0310e-002	-9.0648e-003	-4.8498e-002	4.4619e-002	-1.1204e-002	-2.6407e-002
6.000000e+002	9.2188e-013	-5.1227e-019	5.5901e-008	1.9228e-005	8.2869e-004	1.0271e-002	4.8045e-002	8.2543e-002	1.0591e-002	-5.6038e-002	3.2695e-002	9.1953e-003	-4.1559e-002
6.100000e+002	3.6222e-013	-2.3908e-019	2.8484e-008	1.1368e-005	5.5060e-004	7.6091e-003	4.0070e-002	8.1420e-002	2.9358e-002	-5.6786e-002	1.5734e-002	2.7903e-002	-4.7805e-002
6.200000e+002	1.4181e-013	-1.1106e-019	1.4437e-008	6.6742e-006	3.6257e-004	5.5712e-003	3.2851e-002	7.7652e-002	4.5903e-002	-5.1115e-002	-3.5211e-003	4.1704e-002	-4.4197e-002
6.300000e+002	5.5319e-014	-5.1362e-020	7.2792e-009	3.8923e-006	2.3673e-004	4.0340e-003	2.6511e-002	7.1976e-002	5.9335e-002	-4.0072e-002	-2.2291e-002	4.8504e-002	-3.1828e-002
6.400000e+002	2.1507e-014	-2.3650e-020	3.6521e-009	2.2554e-006	1.5332e-004	2.8904e-003	2.1086e-002	6.5086e-002	6.9200e-002	-2.5126e-002	-3.8157e-002	4.7534e-002	-1.3396e-002
6.500000e+002	8.3338e-015	-1.0844e-020	1.8236e-009	1.2989e-006	9.8525e-005	2.0506e-003	1.6545e-002	5.7585e-002	7.5425e-002	-7.9197e-003	-4.9340e-002	3.9305e-002	7.4879e-003
6.600000e+002	3.2190e-015	-4.9522e-021	9.0632e-010	7.4357e-007	6.2846e-005	1.4411e-003	1.2819e-002	4.9963e-002	7.8229e-002	9.9407e-003	-5.4825e-002	2.5359e-002	2.7056e-002
6.700000e+002	1.2395e-015	-2.2526e-021	4.4843e-010	4.2325e-007	3.9802e-005	1.0037e-003	9.8146e-003	4.2589e-002	7.8041e-002	2.7050e-002	-5.4367e-002	7.9054e-003	4.2061e-002
6.800000e+002	4.7583e-016	-1.0208e-021	2.2091e-010	2.3958e-007	2.5036e-005	6.9307e-004	7.4311e-003	3.5722e-002	7.5405e-002	4.2302e-002	-4.8391e-002	-1.0588e-002	5.0261e-002
6.900000e+002	1.8213e-016	-4.6084e-022	1.0837e-010	1.3490e-007	1.5644e-005	4.7469e-004	5.5673e-003	2.9519e-002	7.0913e-002	5.4934e-002	-3.7829e-002	-2.7760e-002	5.0669e-002
7.000000e+002	6.9517e-017	-2.0731e-022	5.2949e-011	7.5563e-008	9.7137e-006	3.2258e-004	4.1294e-003	2.4058e-002	6.5138e-002	6.4524e-002	-2.3931e-002	-4.1653e-002	4.3554e-002
7.100000e+002	2.6460e-017	-9.2933e-023	2.5767e-011	4.2116e-008	5.9946e-006	2.1757e-004	3.0340e-003	1.9358e-002	5.8604e-002	7.0954e-002	-8.0748e-003	-5.0890e-002	3.0251e-002
7.200000e+002	1.0044e-017	-4.1519e-023	1.2491e-011	2.3360e-008	3.6776e-006	1.4569e-004	2.2091e-003	1.5389e-002	5.1752e-002	7.4352e-002	8.3913e-003	-5.4758e-002	1.2839e-002
7.300000e+002	3.8027e-018	-1.8488e-023	6.0329e-012	1.2896e-008	2.2434e-006	9.6880e-005	1.5947e-003	1.2096e-002	4.4937e-002	7.5029e-002	2.4275e-002	-5.3183e-002	-6.2386e-003
7.400000e+002	1.4360e-018	-8.2063e-024	2.9031e-012	7.0875e-009	1.3609e-006	6.3995e-005	1.1417e-003	9.4069e-003	3.8420e-002	7.3406e-002	3.8617e-002	-4.6640e-002	-2.4544e-002
7.500000e+002	5.4093e-019	-3.6311e-024	1.3921e-012	3.8779e-009	8.2122e-007	4.2002e-005	8.1093e-004	7.2420e-003	3.2384e-002	6.9962e-002	5.0734e-002	-3.6011e-002	-3.9956e-002
7.600000e+002	2.0326e-019	-1.6018e-024	6.6524e-013	2.1127e-009	4.9298e-007	2.7396e-005	5.7166e-004	5.5221e-003	2.6938e-002	6.5183e-002	6.0217e-002	-2.2433e-002	-5.0884e-002
7.700000e+002	7.6199e-020	-7.0451e-025	3.1683e-013	1.1462e-009	2.9446e-007	1.7762e-005	4.0007e-004	4.1724e-003	2.2133e-002	5.9524e-002	6.6910e-002	-7.1448e-003	-5.6389e-002
7.800000e+002	2.8499e-020	-3.0896e-025	1.5041e-013	6.1933e-010	1.7503e-007	1.1450e-005	2.7803e-004	3.1253e-003	1.7976e-002	5.3387e-002	7.0869e-002	8.6498e-003	-5.6190e-002
7.900000e+002	1.0634e-020	-1.3511e-025	7.1173e-014	3.3333e-010	1.0355e-007	7.3393e-006	1.9192e-004	2.3216e-003	1.4441e-002	4.7107e-002	7.2312e-002	2.3878e-002	-5.0611e-002
8.000000e+002	3.9595e-021	-5.8923e-026	3.3575e-014	1.7871e-010	6.0978e-008	4.6790e-006	1.3163e-004	1.7109e-003	1.1483e-002	4.0950e-002	7.1569e-002	3.7670e-002	-4.0451e-002
8.100000e+002	1.4710e-021	-2.5627e-026	1.5790e-014	9.5455e-011	3.5749e-008	2.9673e-006	8.9708e-005	1.2513e-003	9.0424e-003	3.5111e-002	6.9031e-002	4.9388e-002	-2.6838e-002
8.200000e+002	5.4535e-022	-1.1116e-026	7.4042e-015	5.0800e-011	2.0868e-008	1.8722e-006	6.0769e-005	9.0842e-004	7.0548e-003	2.9721e-002	6.5111e-002	5.8637e-002	-1.1070e-002
8.300000e+002	2.0175e-022	-4.8096e-027	3.4618e-015	2.6939e-011	1.2130e-008	1.1754e-006	4.0925e-005	6.5488e-004	5.4558e-003	2.4859e-002	6.0211e-002	6.5247e-002	5.5312e-003
8.400000e+002	7.4489e-023	-2.0757e-027	1.6140e-015	1.4236e-011	7.0218e-009	7.3436e-007	2.7406e-005	4.6890e-004	4.1838e-003	2.0559e-002	5.4696e-002	6.9238e-002	2.1743e-002
8.500000e+002	2.7447e-023	-8.9359e-028	7.5042e-016	7.4974e-012	4.0485e-009	4.5667e-007	1.8251e-005	3.3355e-004	3.1825e-003	1.6824e-002	4.8885e-002	7.0779e-002	3.6527e-002
8.600000e+002	1.0093e-023	-3.8376e-028	3.4796e-016	3.9355e-012	2.3251e-009	2.8270e-007	1.2090e-005	2.3577e-004	2.4022e-003	1.3628e-002	4.3038e-002	7.0148e-002	4.9082e-002
8.700000e+002	3.7047e-024	-1.6442e-028	1.6091e-016	2.0591e-012	1.3302e-009	1.7422e-007	7.9674e-006	1.6563e-004	1.7996e-003	1.0933e-002	3.7359e-002	6.7689e-002	5.8870e-002
8.800000e+002	1.3572e-024	-7.0283e-029	7.4222e-017	1.0740e-012	7.5824e-010	1.0691e-007	5.2241e-006	1.1567e-004	1.3384e-003	8.6887e-003	3.1994e-002	6.3772e-002	6.5605e-002
8.900000e+002	4.9631e-025	-2.9975e-029	3.4148e-017	5.5841e-013	4.3062e-010	6.5325e-008	3.4085e-006	8.0305e-005	9.8834e-004	6.8415e-003	2.7040e-002	5.8765e-002	6.9230e-002
9.000000e+002	1.8116e-025	-1.2755e-029	1.5672e-017	2.8946e-013	2.4369e-010	3.9751e-008	2.2131e-006	5.5431e-005	7.2462e-004	5.3368e-003	2.2553e-002	5.3011e-002	6.9876e-002
9.100000e+002	6.6010e-026	-5.4159e-030	7.1747e-018	1.4960e-013	1.3742e-010	2.4089e-008	1.4300e-006	3.8036e-005	5.2733e-004	4.1224e-003	1.8552e-002	4.6811e-002	6.7816e-002
9.200000e+002	2.4010e-026	-2.2946e-030	3.2768e-018	7.7089e-014	7.7221e-011	1.4537e-008	9.1923e-007	2.5934e-005	3.8062e-004	3.1496e-003	1.5029e-002	4.0417e-002	6.3418e-002
9.300000e+002	8.7182e-027	-9.7015e-031	1.4929e-018	3.9604e-014	4.3231e-011	8.7315e-009	5.8745e-007	1.7549e-005	2.7201e-004	2.3746e-003	1.1957e-002	3.4023e-002	5.7098e-002
9.400000e+002	3.1602e-027	-4.0927e-031	6.7849e-019	2.0277e-014	2.4092e-011	5.2131e-009	3.7245e-007	1.1752e-005	1.9175e-004	1.7585e-003	9.2920e-003	2.7768e-002	4.9281e-002
9.500000e+002	1.1434e-027	-1.7219e-031	3.0731e-019	1.0328e-014	1.3327e-011	3.0811e-009	2.3300e-007	7.7355e-006	1.3225e-004	1.2672e-003	6.9813e-003	2.1741e-002	4.0373e-002
9.600000e+002	4.1233e-028	-7.2036e-032	1.3814e-019	5.1962e-015	7.2467e-012	1.7808e-009	1.4174e-007	4.9213e-006	8.7593e-005	8.7076e-004	4.9644e-003	1.5977e-002	3.0731e-002
9.700000e+002	1.4655e-028	-2.9442e-032	6.0308e-020	2.5092e-015	3.7426e-012	9.6806e-010	8.0357e-008	2.8917e-006	5.3110e-005	5.4302e-004	3.1761e-003	1.0471e-002	2.0652e-002
9.800000e+002	4.6719e-029	-1.0487e-032	2.2591e-020	1.0123e-015	1.5834e-012	4.2422e-010	3.6215e-008	1.3341e-006	2.5002e-005	2.6020e-004	1.5462e-003	5.1730e-003	1.0358e-002
9.900000e+002	-3.6432e-032	6.9173e-036	-1.3766e-023	-5.4650e-019	-7.8851e-016	-1.9865e-013	-1.6127e-011	-5.6918e-010	-1.0274e-008	-1.0339e-007	-5.9592e-007	-1.9374e-006	-3.7651e-006
1.000000e+003	8.9218e-031	-2.0015e-034	4.3106e-022	1.9311e-017	3.0199e-014	8.0900e-012	6.9059e-010	2.5438e-008	4.7670e-007	4.9609e-006	2.9479e-005	9.8621e-005	1.9746e-004
