Y (ang)	el Psi 1	el Psi 2	el Psi 3	el Psi 4	el Psi 5	el Psi 6	el Psi 7	el Psi 8	el Psi 9	el Psi 10	el Psi 11	el Psi 12
2.000000e+001	1.0706e-020	-9.4341e-020	2.0059e-019	-3.0601e-019	4.1085e-019	-5.1573e-019	6.2100e-019	-7.2684e-019	8.3335e-019	-9.4103e-019	1.0610e-018	-1.2535e-018
3.000000e+001	9.4523e-020	-7.6934e-019	1.5865e-018	-2.3789e-018	3.1560e-018	-3.9259e-018	4.6928e-018	-5.4591e-018	6.2260e-018	-6.9981e-018	7.8577e-018	-9.2464e-018
4.000000e+001	9.0435e-019	-6.8349e-018	1.3699e-017	-2.0213e-017	2.6522e-017	-3.2714e-017	3.8840e-017	-4.4925e-017	5.0986e-017	-5.7062e-017	6.3825e-017	-7.4827e-017
5.000000e+001	8.5016e-018	-5.9590e-017	1.1602e-016	-1.6842e-016	2.1851e-016	-2.6723e-016	3.1508e-016	-3.6234e-016	4.0918e-016	-4.5594e-016	5.0797e-016	-5.9331e-016
6.000000e+001	7.8179e-017	-5.0731e-016	9.5883e-016	-1.3688e-015	1.7554e-015	-2.1280e-015	2.4913e-015	-2.8480e-015	3.1996e-015	-3.5493e-015	3.9384e-015	-4.5823e-015
7.000000e+001	7.0069e-016	-4.2005e-015	7.6999e-015	-1.0804e-014	1.3692e-014	-1.6448e-014	1.9115e-014	-2.1718e-014	2.4272e-014	-2.6799e-014	2.9614e-014	-3.4318e-014
8.000000e+001	6.0970e-015	-3.3680e-014	5.9818e-014	-8.2446e-014	1.0320e-013	-1.2282e-013	1.4166e-013	-1.5992e-013	1.7775e-013	-1.9532e-013	2.1490e-013	-2.4801e-013
9.000000e+001	5.1288e-014	-2.6028e-013	4.4734e-013	-6.0521e-013	7.4793e-013	-8.8141e-013	1.0086e-012	-1.1311e-012	1.2500e-012	-1.3667e-012	1.4970e-012	-1.7202e-012
1.000000e+002	4.1513e-013	-1.9285e-012	3.2027e-012	-4.2495e-012	5.1815e-012	-6.0439e-012	6.8589e-012	-7.6388e-012	8.3913e-012	-9.1265e-012	9.9493e-012	-1.1381e-011
1.100000e+002	3.2162e-012	-1.3619e-011	2.1815e-011	-2.8359e-011	3.4092e-011	-3.9338e-011	4.4253e-011	-4.8924e-011	5.3405e-011	-5.7761e-011	6.2654e-011	-7.1328e-011
1.200000e+002	2.3711e-011	-9.1052e-011	1.4037e-010	-1.7855e-010	2.1144e-010	-2.4118e-010	2.6880e-010	-2.9486e-010	3.1970e-010	-3.4373e-010	3.7086e-010	-4.2005e-010
1.300000e+002	1.5127e-010	-5.1824e-010	7.6364e-010	-9.4656e-010	1.1009e-009	-1.2387e-009	1.3652e-009	-1.4835e-009	1.5954e-009	-1.7032e-009	1.8258e-009	-2.0553e-009
1.400000e+002	9.3551e-010	-2.8459e-009	3.9995e-009	-4.8249e-009	5.5068e-009	-6.1064e-009	6.6513e-009	-7.1565e-009	7.6309e-009	-8.0848e-009	8.6085e-009	-9.6272e-009
1.500000e+002	5.6179e-009	-1.5113e-008	2.0222e-008	-2.3717e-008	2.6542e-008	-2.8990e-008	3.1192e-008	-3.3216e-008	3.5102e-008	-3.6898e-008	3.9010e-008	-4.3330e-008
1.600000e+002	3.2731e-008	-7.7536e-008	9.8584e-008	-1.1228e-007	1.2310e-007	-1.3236e-007	1.4060e-007	-1.4811e-007	1.5506e-007	-1.6166e-007	1.6965e-007	-1.8709e-007
1.700000e+002	1.8483e-007	-3.8376e-007	4.6270e-007	-5.1109e-007	5.4849e-007	-5.8010e-007	6.0801e-007	-6.3329e-007	6.5658e-007	-6.7861e-007	7.0663e-007	-7.7348e-007
1.800000e+002	1.0105e-006	-1.8298e-006	2.0874e-006	-2.2331e-006	2.3435e-006	-2.4361e-006	2.5177e-006	-2.5915e-006	2.6593e-006	-2.7237e-006	2.8130e-006	-3.0550e-006
1.900000e+002	5.3425e-006	-8.3917e-006	9.0352e-006	-9.3476e-006	9.5819e-006	-9.7819e-006	9.9612e-006	-1.0126e-005	1.0279e-005	-1.0428e-005	1.0677e-005	-1.1500e-005
2.000000e+002	2.7282e-005	-3.6954e-005	3.7450e-005	-3.7406e-005	3.7408e-005	-3.7466e-005	3.7563e-005	-3.7684e-005	3.7818e-005	-3.7979e-005	3.8534e-005	-4.1139e-005
2.100000e+002	1.3438e-004	-1.5596e-004	1.4832e-004	-1.4276e-004	1.3909e-004	-1.3652e-004	1.3464e-004	-1.3319e-004	1.3206e-004	-1.3120e-004	1.3183e-004	-1.3943e-004
2.200000e+002	6.3755e-004	-6.2948e-004	5.5988e-004	-5.1822e-004	4.9114e-004	-4.7187e-004	4.5726e-004	-4.4568e-004	4.3619e-004	-4.2844e-004	4.2606e-004	-4.4613e-004
2.300000e+002	2.9087e-003	-2.4242e-003	2.0090e-003	-1.7839e-003	1.6417e-003	-1.5417e-003	1.4662e-003	-1.4065e-003	1.3576e-003	-1.3172e-003	1.2954e-003	-1.3419e-003
